,MA_activator,MA_inhibitor,actual_mRNA_ratio
control__wt_glc__1,0.019731799438672874,0.00040096307204863713,2.186691953657116
control__wt_glc__2,-0.019731799438672933,-0.0004009630720486386,2.369229618578653
fur__wt_dpd__1,-0.9655969312398472,0.013522190378262591,0.4905419148973328
fur__wt_dpd__2,-1.119424860083926,0.014962761995850567,0.49232045662824586
fur__wt_fe__1,0.043906685924926796,-0.005669946782472782,1.7569301083715432
fur__wt_fe__2,0.07874427441120499,-0.006573417855690767,1.8128529144700551
fur__delfur_dpd__1,-0.6345979116444429,0.013873545989606923,0.5408127152222103
fur__delfur_dpd__2,-0.5825263676122324,0.013341511754685934,0.6025243205116946
fur__delfur_fe2__1,-0.15148846141822458,0.0037404610183605844,1.727833137323281
fur__delfur_fe2__2,-0.1562006736527346,0.002271273855852652,1.5971717368053837
acid__wt_ph5__1,-0.17318783224650103,0.006849483542199314,1.3940549005336265
acid__wt_ph5__2,-0.2028152977766389,0.003968573483089386,1.363627869738441
acid__delgadx_ph5__1,-0.1093477069399702,-0.005698210519796387,1.3126889862532303
acid__delgadx_ph5__2,-0.14146987259434135,0.0046488949277617014,1.4384151859703231
acid__delgadw_ph5__1,-0.09667727330511672,0.002582302603151756,1.3205607958605425
acid__delgadw_ph5__2,-0.11534108771036887,0.0022881923440266085,1.3695255094168353
acid__delgade_ph5__1,-0.1363000082644951,0.007015602554720833,1.3550682955908622
acid__delgade_ph5__2,-0.1439207373643967,0.003978803978426908,1.377479896047596
oxidative__wt_pq__1,-0.7750387995513213,0.0032974919801197163,0.8198265185893843
oxidative__wt_pq__2,-0.7663857894303561,0.008414322113513359,0.8820196340966737
oxidative__deloxyr_pq__1,-0.6746532842733836,0.0021936737607879454,0.986524709828553
oxidative__deloxyr_pq__2,-0.6756790804988121,-0.00021285511315545218,0.9618115071575541
oxidative__delsoxr_pq__1,-0.6774605306531963,0.009946202599959441,0.599953020877722
oxidative__delsoxr_pq__2,-0.6878791817846596,0.009546221901714688,0.5861843146271093
oxidative__delsoxs_pq__1,-0.7361112735550294,0.006766865352516482,0.5909990575127071
oxidative__delsoxs_pq__2,-0.750033535195517,0.006358416533352429,0.5903066076807123
nac_ntrc__wt_csn__1,-0.7024252876751214,0.00639267459129064,0.8610618037925918
nac_ntrc__wt_csn__2,-0.6730154052582584,0.00867400597737223,0.8538898291507078
nac_ntrc__wt_cytd__1,-0.4638835788497971,-0.007344283665949439,1.156845733668896
nac_ntrc__wt_cytd__2,-0.47607104053991095,-0.0035784308957401935,1.1921330704305761
nac_ntrc__wt_gln__1,-0.7569191474074307,-0.0008141570601643446,0.6021543965866172
