,MA_activator,MA_inhibitor,actual_mRNA_ratio
ompr__bw_delompr_nacl__2,-0.795452272491011,-0.45696894203551125,0.3568311372005272
minspan__wt_ade__1,-0.38049254866903703,-0.012589470872332257,0.6856955851706968
minspan__wt_glc__1,0.00262851046238466,0.10424248019221713,1.5894330236195349
minspan__wt_glc__2,-0.02874559218881794,0.05455716307383315,1.542847198373944
minspan__wt_glc__3,0.029691223292561696,0.17057332729307273,1.6601002115039851
minspan__wt_glc__4,0.0035775647552666904,0.15092432221683375,1.6340834322531588
minspan__wt_glc_anaero__1,0.09956549849021212,0.18351129397568405,1.6560148247582893
minspan__wt_glc_anaero__2,0.12480543482924461,0.38923765738042754,1.8282582495060766
minspan__wt_trp__1,0.6275137054031558,0.6478146801755196,3.4340829037153497
minspan__bw_delcra_glc__1,0.019837202073673735,0.10243655940178652,2.226154934444325
minspan__bw_delcra_glc__2,0.031081707114736873,0.09348839490250124,2.2536980391063706
minspan__bw_delcra_trp__1,0.5092912166030339,0.12086248030204698,3.010102013716678
minspan__bw_delmntr__1,0.32180707293434485,0.5611052472615158,3.13957047686794
minspan__bw_delnac_ade__1,0.1079905092041361,-0.13848879801123035,1.3153059184476785
minspan__bw_delnac_glc__1,0.07533420973590013,-0.3181686918277508,1.2732156806348458
cra_crp__wt_ac__1,0.8150654750473,-0.9163312289069471,0.3928871814153571
cra_crp__wt_ac__2,0.8060230531587739,-0.8547086469852245,0.36444781538669296
cra_crp__wt_fru__1,0.5456644844020601,-0.24551292241131012,0.6036523359630604
cra_crp__wt_fru__2,0.5322019809266213,-0.29373660261711115,0.5337546583357597
cra_crp__delcra_ac__1,0.6663524160630157,-0.728360229633046,0.17031917225654117
cra_crp__delcra_ac__2,0.6572863243432727,-0.7777473612000874,0.18380041804727476
cra_crp__delcra_fru__1,-0.5842142703467543,-0.23384868629815236,0.3894700520973756
cra_crp__delcra_fru__2,-0.5949067891464491,-0.22429314422511834,0.38106190105533033
cra_crp__delcra_glc__1,-0.22061806652511526,-0.23336902875001453,1.352308217478168
cra_crp__delcra_glc__2,-0.19846132499645805,-0.22001353006646132,1.356458085603352
rpoB__wt_031__1,0.7589824906632646,-0.5336881134781546,2.7727886031732925
rpoB__wt_044__1,0.02340461666050714,-0.13671274403324093,1.5456248546021094
rpoB__wt_lb__1,0.6017821065451998,-0.5536170936492604,0.4307700548301354
rpoB__wt_lb__2,0.6027016037270373,-0.6417059018054952,0.44563085311631745
rpoB__rpoBE546V_031__1,0.4812384629799403,-0.40198263958032404,2.2508636108939175
rpoB__rpoBE546V_044__1,0.3694026978940772,-0.22413071201501208,2.2334197327322527
rpoB__rpoBE546V_lb__1,0.5428859116430708,-0.5275466630099449,0.5651235456992173
rpoB__rpoBE546V_lb__2,0.5368813427244487,-0.46744865213275544,0.6118571860009819
rpoB__rpoBE546V_glc__1,0.02839028647328246,-0.04447209735573549,1.5324157893954662
rpoB__rpoBE672K_glc__1,-0.06294512572674153,-0.03950276703788268,2.409405244442052
rpoB__rpoBE672K_glc__2,-0.052049855562829185,-0.003340754537755763,2.510667729216654
rpoB__rpoBE672K_lb__1,0.46298607773076694,-0.6834692128991323,0.48780021729216766
rpoB__rpoBE672K_lb__2,0.4611573452629035,-0.6535933645729541,0.4886165720915029
crp__wt_fru__1,0.5570756169646963,-0.28917689660791424,0.41128198211677686
crp__wt_glyc__1,0.7161629035991374,-0.3445612164097411,0.30291058921961245
crp__wt_glyc__2,0.7029488422383157,-0.4474898975798144,0.30227809343366013
crp__delar1_glyc__1,-0.8092758022009778,-0.2296638035621187,0.2928929513501306
crp__delar1_glyc__2,-0.8379958150501576,-0.2611017404611799,0.2679890515499466
crp__delar1ar2_glyc__1,-1.7587806702383328,-0.05924991008050119,0.13564225487450562
crp__delar1ar2_glyc__2,-1.77162631781008,-0.07839241934255413,0.1334267887252426
crp__delar1ar2_glyc__3,-1.7592925804998754,-0.0729115527730405,0.14088453593300188
crp__delar2_glyc__1,-1.6540485633337094,-0.04673164974370589,0.1465150499237213
crp__delar2_glyc__2,-1.6050969116485083,0.030754304737825852,0.15363436679889564
crp__delar2_glyc__3,-1.6783723307053355,0.018905754209501566,0.14228618876632748
crp__delcrp_fru__1,-1.393294025888129,-0.4200190686224993,0.24013231954626799
crp__delcrp_fru__2,-1.4538508725018875,-0.3466831245050242,0.2588371658908118
crp__delcrp_fru__3,-1.360633467006678,-0.392292167743324,0.2599657664120773
crp__delcrp_glc__1,-1.4910957309840782,-0.5222502130836387,0.27212749844592893
crp__delcrp_glc__2,-1.4204733874815216,-0.5272345442972796,0.250789452304082
crp__delcrp_glc__3,-1.5145671146064106,-0.4717505767361985,0.25065321604945917
crp__delcrp_glyc__1,-1.470121668508521,-0.3769126890123954,0.211183186384858
crp__delcrp_glyc__2,-1.5198810479258666,-0.43412854958347946,0.22444664977541295
crp__delcrp_glyc__3,-1.474303377140465,-0.40363657054119323,0.20793099516528732
glu__glu_ale3__1,-0.07927877182679961,0.3718860562630685,2.2045075451014404
glu__glu_ale4__1,-0.0677528735642193,0.15660407086007064,2.0879783085333754
glu__glu_ale5__1,0.4094135520885599,-0.1258623040149213,2.276021272112314
glu__glu_ale6__1,-0.15277779207617515,0.18670603137693337,2.5694922237289806
glu__glu_ale8__1,0.0960428864404296,0.4494488198111238,2.760390359359802
glu__glu_ale9__1,0.023693396747928624,0.4934190189763017,2.9962825620011397
glu__glu_ale10__1,-0.1825121240260578,0.15823738870332485,2.0893643746305886
42c__wt_42c__1,-0.15365181125945296,-0.089069295753691,1.9772234762455563
42c__42c_ale1__1,0.4437397052022236,0.6009312152127672,3.2535726676774503
42c__42c_ale2__1,-0.10300935819744723,-0.028135487124601517,1.8648839749500656
42c__42c_ale3__1,-0.20174338753124763,0.0441659481632903,1.3729361645350961
42c__42c_ale4__1,0.008767001917707141,0.11171337438489942,1.5341451322054949
42c__42c_ale5__1,-0.24138674578092886,-0.02973789529225512,1.1912698989604567
42c__42c_ale6__1,0.021820961343790052,0.1623602902387144,2.3507471853166555
42c__42c_ale8__1,-0.058604820467658546,0.1926097754186478,1.681282030087296
42c__42c_ale9__1,-0.09674346441827482,-0.11895541592925822,1.9733736571620966
42c__42c_ale10__1,0.017135770929444644,0.220316816699426,2.1901819179470805
ssw__wt_ac__1,0.6673007458656351,-0.9956426493528613,0.23684312360638457
ssw__wt_glc__1,0.003930631218589645,0.09771885552715011,1.3000245074339445
ssw__wt_glyc__1,0.5746931729469621,-0.13723789071197331,0.20567484602899352
ssw__wt_xyl__1,0.8134812865991989,-0.2169621381934332,0.5400858172610115
ssw__glc_ale1__1,0.32836749733701026,0.23223890640323558,3.1095093234411544
ssw__glc_ale2__1,-0.006373235329992037,0.10447390561443962,2.349104051541238
ssw__glc_ale3__1,0.2527497888977465,0.29288388126637993,3.237302509319338
ssw__glyc_ale1__1,0.29370866135824336,0.07064647517794782,0.3069906412157817
ssw__glyc_ale2__1,0.47353923993707314,0.03371973363690298,0.39656073382377466
ssw__xyl_ale1__1,0.0430675626718891,-0.16747607138356696,0.25992796789601247
ssw__xyl_ale2__1,0.3438601625286406,-0.5705296524098865,0.16074397810473828
ssw__xyl_ale3__1,-0.13535981163314645,-0.19884106324080425,0.19157676452859215
ssw__glc_ac_ac2__1,0.8758908619799517,-0.8694384241876763,0.16530453156369157
ssw__glc_ac_glc1__1,-0.3027161662335786,0.0831147000023837,0.9024850323397829
ssw__glc_ac_glc2__1,0.2804833609246931,0.5341890682442884,2.9171079189606353
ssw__glc_glyc_glc__1,0.1065529644523045,0.05231274751379803,1.9547007440859707
ssw__glc_glyc_glyc__1,0.5568908550792107,-0.29668136257759997,0.28079778420649415
ssw__glc_xyl_glc__1,0.10996128056556805,0.014666482901448506,2.02846961980403
ssw__glc_xyl_xyl__1,0.42321048485159185,-0.1589013437680876,0.1899990836123659
pgi__glu4_delpgi__1,0.49128190903545155,-0.41025675043943016,0.7815508889614965
pgi__pgi_ale1__1,0.25840395617973294,-0.06925752263498179,1.2837845749488717
pgi__pgi_ale2__1,0.07726538317681791,-0.16548889801007333,0.9820317642405237
pgi__pgi_ale3__1,0.26044356018517595,-0.135374037246525,1.5312620882129824
pgi__pgi_ale5__1,0.2716994050466852,-0.11966554710727875,2.017571378100192
pgi__pgi_ale6__1,0.21322575561665494,-0.011605100433987351,1.1809414844584918
pgi__pgi_ale7__1,0.08892185894463776,-0.41163700180247115,2.2850212741234714
pgi__pgi_ale8__1,0.008546985307584052,-0.04642664523568742,1.0379172725376138
ica__wt_glc__1,0.3445263279977563,0.06307702086914359,3.2473816410488956
ica__wt_glc__2,0.35453643985532723,0.08729906281190034,3.220715777858604
ica__wt_glc__3,-0.01361196309422812,-0.030711945370542105,2.271103533768411
ica__wt_glc__4,-0.03178841381553125,-0.03995487616283044,1.970933353198241
ica__arg_sbt__1,0.7134116462468988,-0.41688345395339477,1.0601536662673934
ica__arg_sbt__2,0.7882125150778928,-0.2983826503995475,1.1242189633950874
ica__cytd_rib__1,0.8810726061138666,-0.12344894886513387,0.5070613783225593
ica__cytd_rib__2,0.80820779023039,-0.19553646826971136,0.5221713345384904
ica__gth__1,-1.255085439052444,-0.5449419384893501,0.4674014735684611
ica__gth__2,-1.2866132625248334,-0.45844387727514146,0.3825961260860471
ica__leu_glcr__1,0.5944411217526212,-0.23309776886295427,0.4042982027103603
ica__leu_glcr__2,0.58222875631321,-0.3165504434971961,0.38825777876884154
ica__met_glc__1,0.2849842213159105,-0.016793495100100995,3.253771290747355
ica__met_glc__2,0.2706997584280725,-0.03366473249856266,3.134467804731909
ica__no3_anaero__1,-0.3034769788222745,-0.2097885779074381,0.8443289319755917
ica__no3_anaero__2,-0.3341857410235207,-0.24916385443305164,0.7665135883697844
ica__phe_acgam__1,0.2573521208210636,0.06933974876493486,2.78383219281341
ica__phe_acgam__2,0.24542651371196614,0.060347887426451086,2.7946639507273
ica__thm_gal__1,0.7798238019246657,-0.8083215877570009,0.429221623824192
ica__thm_gal__2,0.724077733792133,-0.817614415014777,0.4521871951064533
ica__tyr_glcn__1,0.2781185240691891,-0.373648888875594,0.30472288259690417
ica__tyr_glcn__2,0.25170550045316353,-0.3412138670824828,0.31320157932988874
ica__ura_pyr__1,0.5892259820286312,-0.403164136538472,1.1973068072472277
ica__ura_pyr__2,0.7542091067755838,-0.7986313591590494,0.30789227418659637
ica__wt_glc__5,0.14619836094145622,0.07726383210159597,3.0319430019994247
ica__wt_glc__6,0.13083488415423639,-0.023447425256017326,2.948203033012197
ica__bw_delpurR_cytd__1,0.05212679776738865,0.004306269504384894,2.1627169057872457
ica__bw_delpurR_cytd__2,0.0815922478253859,0.03914777707391368,2.2751679365124264
ica__ade_glc__1,-0.14990349329471286,-0.1291976007886337,2.8797946680887296
ica__ade_glc__2,-0.15219167029541594,-0.0855510252560501,2.8945567741077474
ytf__wt_glc__1,0.07330543295006862,0.09244327473020161,2.016775746446596
ytf__wt_glc__2,0.10014398189618393,0.1410406826862459,1.9755934862337188
ytf__delyafC__1,0.3815707515988486,0.4033657073747083,2.8749556883683387
ytf__delyafC__2,0.3267742116866561,0.328281454685502,2.7104315594730015
ytf__delyeiE__1,0.1849189509457399,0.1210501163266218,2.568071304913251
ytf__delyeiE__2,0.2314065016892882,0.04142633480065182,2.0703788571238855
ytf__delyiaJ__1,0.263261681945336,0.218680730133572,2.540076156512964
ytf__delyiaJ__2,0.1990009771531251,0.26371519148577943,1.802985066778605
ytf__delyieP__1,0.16695749190216316,0.4067811468299877,2.9362640558244713
ytf__delyieP__2,0.06881249919799737,0.31397517385561935,2.388294932668853
ytf__wt_ph5__1,-0.06526181818020105,-0.04569938471269991,1.7732170224474737
ytf__wt_ph5__2,-0.11131289293975162,-0.045177345192282926,1.600184265751879
ytf__wt_ph8__1,-0.09993918590163842,-0.0483181993390431,1.7083055148811706
ytf__wt_ph8__2,-0.10586484716636003,-0.014397168764066923,1.6710383661634984
ytf__delybaO__1,0.5344074396168275,0.40668131174563504,3.1676139648938295
ytf__delybaO__2,0.3822269896785169,0.4516723151161587,3.2670400466065583
ytf__delybaQ__1,-0.04267664243866618,0.008212072338237121,1.9269250439674241
ytf__delybaQ__2,-0.022150001510210824,-0.12002436490471055,2.007608380826481
ytf__delybiH__1,0.0732333786638417,0.35432019506211504,2.138093519292311
ytf__delybiH__2,0.08647513184198095,0.3884651081849232,2.4777936731522217
ytf__delydcI_ph5__1,0.0075457339272716455,-0.03697581470819263,1.9519272189854122
ytf__delydcI_ph5__2,0.030886458855373927,-0.003872964423335544,1.8357702670132345
ytf__delydcI_ph8__1,-0.1789744791412111,0.033591034286184054,1.6109371842423024
ytf__delydcI_ph8__2,0.02835250878869728,0.031146283726513704,1.7220470820128921
ytf__delyddM__1,-0.11452423120106388,-0.12403084856354141,1.550284510264228
ytf__delyddM__2,-0.15367887243493114,-0.14854384104120616,1.4976571991516068
ytf__delyheO__1,0.5364739650612951,0.388976634429951,3.1662602216429327
ytf__delyheO__2,0.4004702091250843,0.5391242321052374,3.313711578339955
fps__bw_glc__1,0.2112405367918151,-0.2753191812881095,2.500458999854463
fps__bw_glc__2,0.15149892645983445,-0.26251500435712394,2.5671641937948104
fps__fps_thrA_ale1__1,-0.06542384852562529,0.025848914050013067,1.377508625022278
fps__fps_thrA_ale1__2,-0.022495101187188032,-0.0074746935752305205,1.5229693837271474
fps__fps_thrA_ale2__1,0.013770038000849716,0.057790001165826,1.1428312414347974
fps__fps_thrA_ale2__2,0.01091458805928838,-0.010253273301149623,1.1546905959420857
fps__fps_serB_ale1__1,-0.005924357709993424,-0.03802155166563751,1.321203660277315
fps__fps_serB_ale1__2,0.008234480870361396,-0.03652050590134663,1.3862097118662065
fps__fps_serB_ale4__1,-0.5055544651185789,-0.41432974744359063,0.27193227141730897
fps__fps_serB_ale4__2,-0.4369316248633904,-0.5520594088897727,0.3190746140082946
fps__fps_ptsI_ale1__1,0.7323478563332815,1.3799535556613358,3.720646624085272
fps__fps_ptsI_ale1__2,0.8267933015149161,1.3734979716722304,3.582511281225575
fps__fps_ptsI_ale3__1,0.7734748895934112,1.1898853508103384,3.51323764208243
fps__fps_ptsI_ale3__2,0.7679405380566819,1.2817487087476829,3.6975251670472824
pal__lyx_ale2_f6__1,0.6120655414128866,-1.0367299324546386,0.3279062801511661
pal__lyx_ale2__1,0.5671892925524975,-0.7000954016988501,0.21062446113533276
pal__lyx_ale2__2,0.6031103482935701,-0.5933472471487321,0.23915276974677047
pal__lyx_ale4__1,0.5671892925524975,-0.7000954016988501,0.21062446113533276
pal__lyx_ale4__2,0.6031103482935701,-0.5933472471487321,0.23915276974677047
pal__5drib_ale10_f18__1,0.8102323391968832,-1.2950862004894517,0.1393763727063974
pal__5drib_ale10_f18__2,0.8038973552858573,-1.1930276092212544,0.13571101316293663
pal__5drib_ale10__1,0.8793998859081877,-1.05826647337257,0.22825262601101315
pal__arab_ale14_f9__1,0.33815905105151306,-0.38418242881212994,0.32881444460944487
pal__arab_ale14_f9__2,0.35213405814067766,-0.4150300740157343,0.3414590213171646
pal__arab_ale14__1,0.4838286564800629,-0.5206918700713329,0.247833600876695
pal__arab_ale14__2,0.45548066220470085,-0.47107197036858484,0.24749494747878165
pal__arab_ale16__1,0.43796595166661884,-0.7183697012367858,0.16416419762686482
pal__arab_ale16__2,0.3787366816243044,-0.9345990026209551,0.17632287163619403
pal__tartr_ale26_f10__1,0.7898754255682822,-1.2098900321823718,0.1966859574842646
pal__tartr_ale26_f10__2,0.8496055063556588,-1.2446461249229392,0.20701897822551502
pal__tartr_ale26__1,0.7975611442014696,-1.1145343021221312,0.2402877495039322
pal__tartr_ale26__2,0.8111474123993156,-1.0899322976227281,0.2346494614310994
pal__tartr_ale28_f10__1,0.5670504256867233,-1.0407929194554497,0.3154555907725828
pal__tartr_ale28_f10__2,0.5848325305786353,-1.1920850626151884,0.227117098630047
pal__tartr_ale28__1,0.7596904503389793,-0.7880377224649409,0.20814392135914933
pal__tartr_ale28__2,0.5731489624791023,-1.0091242318903741,0.1641471720398125
efeU__delmenFentC_citr__1,0.1336013585951744,0.008311220009908695,2.1671913429758196
efeU__delmenFentC_citr__2,0.14967586295289748,0.1652135599842615,2.3509947198263554
efeU__delmenFentC__1,-0.5618600463715819,-0.2102260457361679,0.7259606823286943
efeU__delmenFentC__2,-0.5531907531160014,-0.1518966330237705,0.7436620904057661
efeU__menFentC_ale39__1,0.2520254473303637,0.4443315089763516,4.279087681218546
efeU__menFentC_ale39__2,0.24627599339253173,0.5773651368122394,4.403558363860743
efeU__menFentC_ale29__1,-0.0061566019162694425,0.5111364003691505,3.1623853888271385
efeU__menFentC_ale29__2,-0.03458491652109524,0.42868905592016876,3.1671768650202456
efeU__menFentC_ale30__1,0.12160562177473373,0.016271762031364996,3.4961816012077596
efeU__menFentC_ale30__2,0.12065416297480686,0.116936571097629,3.3248852308605747
efeU__menFentCubiC_ale36__1,-0.22819210178889082,-0.012037621464547364,2.1378432389059854
efeU__menFentCubiC_ale36__2,-0.18647525999552314,-0.03944043531453307,2.094937606069487
efeU__menFentCubiC_ale37__1,-0.16866551480574418,0.0923462371564043,1.7389101704997327
efeU__menFentCubiC_ale37__2,-0.15365920891194051,0.04104857321512365,1.6797860007798506
efeU__menFentCubiC_ale38__1,0.05717324883137121,-0.2316731954727872,1.813269986389956
efeU__menFentCubiC_ale38__2,0.010232450015873414,-0.3474360208361462,1.7245148209905106
