"gene","iM","Val"
"b2155","Fur-1",-3.15543373477532
"b0584","Fur-1",-3.00694562013713
"b0586","Fur-1",-2.8624846183711
"b0583","Fur-1",-5.31304462605764
"b1102","Fur-1",-4.69109790988281
