"sample","iM","Val"
"p1k_00639","Magnesium",-6.76414455974313
"starve_series__t10_starve","Magnesium",-13.1796885374339
"p1k_00707","Magnesium",-6.46771813671322
"p1k_00824","Magnesium",-6.33510722063919
"p1k_00841","Magnesium",-6.69565258270884
"p1k_00521","Magnesium",-6.89318608614966
"p1k_00405","Magnesium",-6.94386358822501
"p1k_00101","Magnesium",-7.18360258289269
"p1k_00204","Magnesium",-6.46854221719251
"p1k_00305","Magnesium",-6.57974467538396
"p1k_00490","Magnesium",-6.33711920467437
"p1k_00609","Magnesium",-7.61160960684782
"p1k_00450","Magnesium",-7.00806099313994
"p1k_01051","Magnesium",-6.52782663947082
"p1k_00810","Magnesium",-6.90633584860542
"p1k_00061","Magnesium",-6.63222450711008
"p1k_00812","Magnesium",-6.97619416297106
"p1k_00452","Magnesium",-6.99615936452371
"p1k_01015","Magnesium",-6.50168113169348
"p1k_00776","Magnesium",-6.92348065815781
"p1k_00141","Magnesium",-6.7707529170653
"p1k_00320","Magnesium",-6.78526614727422
"starve_series__t28_growth2","Magnesium",-6.74572870323461
"p1k_00931","Magnesium",-6.7265733827517
"p1k_00582","Magnesium",-6.81545067769727
"p1k_00981","Magnesium",-6.52426165788831
"p1k_00540","Magnesium",-7.29933549396028
"p1k_00199","Magnesium",-6.68591956776487
"p1k_00046","Magnesium",-6.97972619470515
"p1k_00444","Magnesium",-6.80975290102073
"p1k_00065","Magnesium",-6.97765500644057
"p1k_00453","Magnesium",-6.83979037529026
"p1k_00272","Magnesium",-6.94413427933404
"p1k_00930","Magnesium",-6.69568162903805
"p1k_00938","Magnesium",-6.61560082428334
"p1k_00770","Magnesium",-6.9429059970226
"p1k_00314","Magnesium",-6.80381057340938
"p1k_00018","Magnesium",-6.64563806571175
"p1k_00840","Magnesium",-6.73681403456324
"p1k_00942","Magnesium",-6.67909865576239
"p1k_00063","Magnesium",-6.68154865853259
"p1k_00919","Magnesium",-6.72680985546091
"p1k_00738","Magnesium",-6.90439027630962
"p1k_00231","Magnesium",-6.87312528746941
"p1k_00531","Magnesium",-7.12997892385739
"p1k_00486","Magnesium",-6.78721536437696
"p1k_00579","Magnesium",-7.25536875019937
"p1k_00117","Magnesium",-6.99994885263834
"p1k_00089","Magnesium",-6.81615742230717
"p1k_01040","Magnesium",-6.50871152842107
"p1k_00894","Magnesium",-6.93179752861211
"p1k_00792","Magnesium",-6.75387308551815
"p1k_00696","Magnesium",-6.51314312678052
"p1k_00152","Magnesium",-6.66495910788974
"p1k_00974","Magnesium",-6.78489218400882
"p1k_00100","Magnesium",-6.84119009026972
"p1k_00366","Magnesium",-13.4202164033832
"p1k_00352","Magnesium",-6.88963427166154
"starve_series__t01_starve","Magnesium",-7.42180400360037
"p1k_00876","Magnesium",-6.86821753290423
"p1k_00676","Magnesium",-6.83013306306417
"p1k_00457","Magnesium",-7.07324649481577
"p1k_00401","Magnesium",-6.75898505786691
"p1k_00884","Magnesium",-6.68107728130482
"p1k_00878","Magnesium",-6.84509019448373
"p1k_00105","Magnesium",-6.84429808187074
"p1k_00926","Magnesium",-6.67877406844419
"p1k_00051","Magnesium",-6.62407789113035
"p1k_00499","Magnesium",-7.06436045530519
