"gene","iM","Val"
"b1310","YcjW",-2.51459258864861
"b1316","YcjW",-7.39315720530967
"b1312","YcjW",-7.18746589191923
"b1313","YcjW",-7.27530300532862
"b1318","YcjW",-5.58754677835822
"b1315","YcjW",-6.78117591160953
"b1319","YcjW",-6.44924908572325
"b1311","YcjW",-7.40875411701537
"b1317","YcjW",-5.93268767437553
"b1314","YcjW",-6.81778337625018
