"sample","iM","Val"
"p1k_00459","YcjW",-8.85215419346662
"p1k_00778","YcjW",-8.99327628115593
"p1k_00922","YcjW",-8.81304055009307
"p1k_00662","YcjW",-8.69814015646014
"p1k_00685","YcjW",-8.65318036402062
"p1k_00969","YcjW",-8.51810490265892
"p1k_00104","YcjW",-8.81846066117034
"p1k_00117","YcjW",-8.71849543999165
"p1k_00923","YcjW",-8.91180540951166
"p1k_00057","YcjW",-8.83202521054061
"p1k_00914","YcjW",-8.60824292471749
"p1k_00382","YcjW",-9.00642675870099
"p1k_00171","YcjW",-8.95110461381609
"p1k_00430","YcjW",-9.11106498385173
"p1k_00910","YcjW",-8.76481127133733
"p1k_00948","YcjW",-8.87615208886304
"p1k_01037","YcjW",-8.50398599887129
"p1k_00748","YcjW",-9.08832417921745
"p1k_01038","YcjW",-8.57285381074185
"p1k_00336","YcjW",-9.15642172004768
"p1k_00850","YcjW",-8.6834804086058
"p1k_00811","YcjW",-9.00727512804126
"p1k_00474","YcjW",-8.83142362511309
"p1k_00195","YcjW",-8.86109732952779
"p1k_00271","YcjW",-8.94334222904927
"p1k_00477","YcjW",-8.96806261480254
"p1k_00732","YcjW",-8.85568336313409
"p1k_00373","YcjW",-8.89538758603316
"p1k_00335","YcjW",-9.09142407462987
"p1k_00491","YcjW",-8.75443594958059
"p1k_00575","YcjW",-8.99274051872875
"p1k_00576","YcjW",-8.91963635119743
"p1k_00062","YcjW",-8.93911323734143
"p1k_00428","YcjW",-8.03540519117981
"p1k_00158","YcjW",-8.77151876590184
"p1k_00902","YcjW",-8.67665973133907
"p1k_00618","YcjW",-8.76075790962265
"p1k_00269","YcjW",-8.93531599576278
"p1k_00805","YcjW",-8.92658624128498
"p1k_00019","YcjW",-8.75404261986281
"p1k_00456","YcjW",-8.4309806701778
"p1k_00511","YcjW",-8.95457876360469
"p1k_00868","YcjW",-9.07550171171393
"p1k_00872","YcjW",-9.09875556207257
"starve_series__t03_starve","YcjW",-8.60985550588968
"p1k_00413","YcjW",-9.24303060105034
"p1k_00176","YcjW",-8.87002049975645
"p1k_00011","YcjW",-8.89205574415512
"starve_series__t25_growth2","YcjW",-8.65405003129584
"p1k_00764","YcjW",-8.93522143103737
"p1k_00630","YcjW",-8.71842938269342
"p1k_00163","YcjW",-8.91322616901591
"p1k_00409","YcjW",-8.73677676770165
"p1k_00322","YcjW",-8.92368645890351
"p1k_00752","YcjW",-8.89280829575855
"p1k_00344","YcjW",-8.96206835403895
"p1k_00546","YcjW",-8.98723128680967
"p1k_00191","YcjW",-8.96816233678841
"p1k_01040","YcjW",-8.99545956055819
"p1k_00654","YcjW",-8.75213788167482
"p1k_00324","YcjW",-8.8836694900808
"p1k_00657","YcjW",-8.77107107664923
"p1k_00488","YcjW",-8.25018756915652
"p1k_00903","YcjW",-8.7088497408486
"p1k_00341","YcjW",-9.00076786770409
"starve_series__t16_starve","YcjW",-8.58051762813046
"p1k_00637","YcjW",-8.77472247913978
"p1k_00105","YcjW",-8.97458534269198
"p1k_00539","YcjW",-8.98394023402573
"p1k_00530","YcjW",-8.90069209507243
"p1k_00610","YcjW",-8.92647435302172
"p1k_00368","YcjW",-8.72190834009922
"p1k_00039","YcjW",-8.95309193181497
"p1k_01035","YcjW",-8.60840022182357
"p1k_00498","YcjW",-8.662763844181
"p1k_00646","YcjW",-8.66524145654641
"p1k_00893","YcjW",-9.01534556187919
"starve_series__t06_starve","YcjW",-8.5215811987011
"p1k_00506","YcjW",-8.93752745935263
"p1k_00003","YcjW",-8.62865598633434
"p1k_00015","YcjW",-8.90381934987036
"p1k_00961","YcjW",-8.83051751774814
"p1k_00056","YcjW",-8.79430584522177
"p1k_00482","YcjW",-8.67517874487
"starve_series__t09_starve","YcjW",-8.54067737152742
"p1k_00274","YcjW",-9.35722702573712
"p1k_00321","YcjW",-8.92010695830935
"p1k_00046","YcjW",-8.86492925195847
"p1k_00621","YcjW",-8.74126733129881
"starve_series__t11_starve","YcjW",-8.55433018734331
"p1k_00293","YcjW",-8.99973704262568
"p1k_00607","YcjW",-8.93890288225042
"p1k_00647","YcjW",-8.74235323128229
"p1k_00582","YcjW",-9.10690311394275
"p1k_00806","YcjW",-8.99241423830524
"p1k_00423","YcjW",-7.74340975153778
"p1k_00980","YcjW",-8.49628192063571
"p1k_00225","YcjW",-8.90988227803653
"p1k_00282","YcjW",-8.86467907355664
"p1k_00840","YcjW",-8.47833687958343
"p1k_00393","YcjW",-8.88586639299596
"p1k_00464","YcjW",-8.82941012188571
"p1k_00841","YcjW",-8.52734345368816
"p1k_00584","YcjW",-8.85423076631532
"p1k_00240","YcjW",-8.86459880194458
"p1k_00222","YcjW",-8.91241513010221
"p1k_00844","YcjW",-8.55343113024723
"p1k_00258","YcjW",-8.8323177471314
"p1k_00613","YcjW",-9.00773236914011
"p1k_00204","YcjW",-8.84303455462116
"p1k_00766","YcjW",-8.88790697706845
"p1k_00290","YcjW",-8.96799143246671
"p1k_00166","YcjW",-8.85779372818304
"p1k_00885","YcjW",-8.92368648358579
"p1k_00048","YcjW",-8.85789667981921
"p1k_00212","YcjW",-9.10340040251043
"p1k_00917","YcjW",-8.89036009497563
"p1k_00976","YcjW",-8.47196807539102
"p1k_00698","YcjW",-8.78556256704578
"p1k_00817","YcjW",-8.93770299536513
"p1k_00894","YcjW",-8.93891052772849
