"sample","iM","Val"
"p1k_00459","Phosphate-2",-6.09072877676395
"p1k_00778","Phosphate-2",-7.2209993233551
"p1k_00922","Phosphate-2",-6.82042506922491
"p1k_00662","Phosphate-2",-6.64951343038015
"p1k_00685","Phosphate-2",-6.0657674278664
"p1k_00969","Phosphate-2",-6.2181243115816
"p1k_00104","Phosphate-2",-13.1598907885583
"p1k_00117","Phosphate-2",-13.4137851578706
"p1k_00923","Phosphate-2",-6.84612165104421
"p1k_00057","Phosphate-2",-6.53677338271827
"p1k_00914","Phosphate-2",-12.6727425976919
"p1k_00382","Phosphate-2",-6.67211910425839
"p1k_00171","Phosphate-2",-13.4202164033832
"p1k_00430","Phosphate-2",-13.4202037859236
"p1k_00910","Phosphate-2",-6.90191075656421
"p1k_00948","Phosphate-2",-6.40661676957661
"p1k_01037","Phosphate-2",-13.4138367949313
"p1k_00748","Phosphate-2",-6.99046236861844
"p1k_01038","Phosphate-2",-6.40102468627635
"p1k_00336","Phosphate-2",-12.1147224113805
"p1k_00850","Phosphate-2",-6.95571841973662
"p1k_00811","Phosphate-2",-7.25838394199806
"p1k_00474","Phosphate-2",-6.46531866089062
"p1k_00195","Phosphate-2",-13.4202153644626
"p1k_00271","Phosphate-2",-7.69659350765352
"p1k_00477","Phosphate-2",-13.4202164033832
"p1k_00732","Phosphate-2",-13.4191547035237
"p1k_00373","Phosphate-2",-12.1621782177507
"p1k_00335","Phosphate-2",-12.8643661854957
"p1k_00491","Phosphate-2",-6.05220238971282
"p1k_00575","Phosphate-2",-13.4202164033832
"p1k_00576","Phosphate-2",-13.4174276827056
"p1k_00062","Phosphate-2",-6.67323982556087
"p1k_00428","Phosphate-2",-7.48654101684169
"p1k_00158","Phosphate-2",-6.47342231468517
"p1k_00902","Phosphate-2",-8.95701372831819
"p1k_00618","Phosphate-2",-7.10069272730713
"p1k_00269","Phosphate-2",-11.1387922396827
"p1k_00805","Phosphate-2",-7.19572538997178
"p1k_00019","Phosphate-2",-6.19856537903688
