"sample","iM","Val"
"p1k_00639","Fnr-1",-8
"starve_series__t10_starve","Fnr-1",-5
"p1k_00707","Fnr-1",-8
"p1k_00824","Fnr-1",-10
"p1k_00841","Fnr-1",-9
"p1k_00521","Fnr-1",-7
"p1k_00405","Fnr-1",-8
"p1k_00101","Fnr-1",-9
"p1k_00204","Fnr-1",-6
"p1k_00305","Fnr-1",-5
"p1k_00490","Fnr-1",-6
"p1k_00609","Fnr-1",-6
"p1k_00450","Fnr-1",-3
"p1k_01051","Fnr-1",-10
"p1k_00810","Fnr-1",-5
"p1k_00061","Fnr-1",-8
"p1k_00812","Fnr-1",-4
"p1k_00452","Fnr-1",-6
"p1k_01015","Fnr-1",-5
"p1k_00776","Fnr-1",-10
"p1k_00141","Fnr-1",-6
"p1k_00320","Fnr-1",-3
"starve_series__t28_growth2","Fnr-1",-6
"p1k_00931","Fnr-1",-6
"p1k_00582","Fnr-1",-4
"p1k_00981","Fnr-1",-6
"p1k_00540","Fnr-1",-7
"p1k_00199","Fnr-1",-9
"p1k_00046","Fnr-1",-3
"p1k_00444","Fnr-1",-4
"p1k_00065","Fnr-1",-5
"p1k_00453","Fnr-1",-3
"p1k_00272","Fnr-1",-8
"p1k_00930","Fnr-1",-4
"p1k_00938","Fnr-1",-7
"p1k_00770","Fnr-1",-8
"p1k_00314","Fnr-1",-7
"p1k_00018","Fnr-1",-7
"p1k_00840","Fnr-1",-9
"p1k_00942","Fnr-1",-5
"p1k_00063","Fnr-1",-9
"p1k_00919","Fnr-1",-10
"p1k_00738","Fnr-1",-3
"p1k_00231","Fnr-1",-4
"p1k_00531","Fnr-1",-7
"p1k_00486","Fnr-1",-6
"p1k_00579","Fnr-1",-6
"p1k_00117","Fnr-1",-3
"p1k_00089","Fnr-1",-9
"p1k_01040","Fnr-1",-3
"p1k_00894","Fnr-1",-4
"p1k_00792","Fnr-1",-8
"p1k_00696","Fnr-1",-6
"p1k_00152","Fnr-1",-7
"p1k_00974","Fnr-1",-8
"p1k_00100","Fnr-1",-4
"p1k_00366","Fnr-1",-7
"p1k_00352","Fnr-1",-4
"starve_series__t01_starve","Fnr-1",-8
"p1k_00876","Fnr-1",-3
"p1k_00676","Fnr-1",-8
"p1k_00457","Fnr-1",-8
"p1k_00401","Fnr-1",-7
"p1k_00884","Fnr-1",-3
"p1k_00878","Fnr-1",-9
"p1k_00105","Fnr-1",-9
"p1k_00926","Fnr-1",-7
"p1k_00051","Fnr-1",-3
"p1k_00499","Fnr-1",-4
"p1k_01007","Fnr-1",-4
"p1k_00212","Fnr-1",-10
"p1k_00087","Fnr-1",-8
"p1k_00712","Fnr-1",-10
"p1k_00310","Fnr-1",-8
"p1k_00396","Fnr-1",-9
"p1k_00798","Fnr-1",-9
"p1k_00318","Fnr-1",-10
"p1k_00656","Fnr-1",-9
"p1k_00118","Fnr-1",-7
"p1k_00354","Fnr-1",-7
"p1k_00842","Fnr-1",-8
"p1k_00883","Fnr-1",-7
"p1k_00846","Fnr-1",-5
"p1k_00740","Fnr-1",-8
