gene_name,log10_mRNA_target,parameter_grid
b3359,-10.09535760726806,"[(-8. , -2.64056098, -0.9961127 ) (-8. , -0.82028049, -2.85714938)
 (-8. ,  1.        , -4.6780179 ) (-5.5, -2.64056098, -0.38110303)
 (-5.5, -0.82028049, -2.24213971) (-5.5,  1.        , -4.06300823)
 (-3. , -2.64056098,  2.        ) (-3. , -0.82028049,  0.13896332)
 (-3. ,  1.        , -1.6819052 )]"
