,b2788,b3124
p1k_00095,2.315134266194604,17.402304855975643
p1k_00096,1.6550747814787856,5.4934211329072005
p1k_00097,1.971301727189136,5.2175171552897
p1k_00098,2.963873711975593,14.751809884468084
p1k_00099,3.070250916967362,13.148994207169013
p1k_00100,1.8812855757706908,4.446865871233995
p1k_00101,1.732189134685854,3.015931524137016
p1k_00102,1.3838186149060916,2.93598604105002
p1k_00103,0.9713743807451616,9.7519193994879
p1k_00104,1.855010496115212,8.829449155529362
p1k_00105,2.6160034908502854,12.426614570909273
p1k_00106,1.6426152759637975,4.5233887980042455
p1k_00107,1.3730548951289154,5.548673522549554
p1k_00108,2.151783633381288,7.812635729891194
p1k_00109,2.200030299300902,7.773342597012562
p1k_00110,1.7756089761741267,5.894908924724232
p1k_00111,2.6594044017793967,6.620616107742096
p1k_00112,2.2146100938300792,6.215323100431224
p1k_00113,2.7869650202420115,8.653226050150808
p1k_00114,2.308784193606824,7.573877031499552
p1k_00115,2.6705949119751646,6.862864811699878
p1k_00116,3.005812450028992,8.005420072487656
p1k_00117,3.0325497869154496,8.355378679039099
p1k_00118,2.367595500292939,8.364645117031005
p1k_00119,2.9398763924410187,7.754765158205832
p1k_00120,2.829797673292929,7.787439494619446
p1k_00121,2.458654106534506,9.573102649458448
p1k_00122,2.4872379268291107,7.471295574294655
p1k_00123,2.287354768558209,8.454240185449756
p1k_00124,2.1715254092216463,8.784388715221327
p1k_00125,1.6649059601313003,5.850077097763519
p1k_00126,1.5715286819654666,3.4685877282747204
p1k_00127,1.2386107367046506,3.165086481964194
p1k_00128,0.8379550399222943,2.885796316482384
p1k_00129,1.2471477449482242,5.429581064911536
p1k_00130,1.4050278662091584,3.628311001250952
p1k_00131,1.2192212017253248,3.7076698996173154
p1k_00132,1.701067205618206,5.646626670578501
p1k_00133,2.064349849647758,5.086010695813932
p1k_00134,2.047132029810576,3.159255106755493
p1k_00135,2.2040810993936097,3.9984306955378432
p1k_00136,2.0503972303930853,4.411972247452864
p1k_00137,2.109710287781746,3.939822629150021
p1k_00138,1.479560260748564,5.326001271612302
p1k_00139,1.977623168367634,4.344317114901685
p1k_00140,1.568563891578599,4.521935083387997
p1k_00141,1.6890343773729326,5.147618530006206
p1k_00142,1.9029870526719508,6.862530941989276
p1k_00143,1.010685374929179,3.047633065392508
p1k_00144,16.163927190528902,31.22312445651578
p1k_00145,1.961852211724237,6.111661357690343
p1k_00146,2.3526681907664915,5.783253528781872
p1k_00147,2.1086143675627564,7.028262179145683
p1k_00148,1.661989538499825,5.859722710068331
p1k_00149,1.5572601556821202,5.73712115992281
p1k_00150,1.7442611162160464,5.8835826127905495
p1k_00151,4.288124469865926,11.268593505402489
p1k_00152,10.787901492790766,38.7934394056462
p1k_00153,2.8977226767200945,6.466730712714699
p1k_00154,1.687546659223085,3.969527709107136
p1k_00155,2.7359800319191474,4.9273034009871095
p1k_00156,49.30325980713748,13.424375437701244
p1k_00157,2.058705561819771,6.018157000885519
p1k_00158,4.13356441481078,13.441055961229708
p1k_00159,1.8182640383236772,2.4184755253900523
p1k_00160,3.568147740930265,16.75786949350154
p1k_00161,1.3488614129185263,2.686789866939222
p1k_00162,1.0412514668710198,2.6515209804385047
p1k_00163,1.4626937537480575,4.234046116451217
p1k_00164,1.201685785316229,3.842336752146053
p1k_00165,2.1498931031414634,4.9662443362715925
p1k_00166,1.4438106630717675,3.9733529895207575
p1k_00167,15.788100436387106,68.18343653841083
p1k_00168,15.257093197653598,62.02634799982884
p1k_00169,2.3901692477868326,11.250952294592356
p1k_00170,2.553703833870736,12.30423100210022
p1k_00171,180.6278521485173,418.099560610665
p1k_00172,190.55903708276196,435.3675549998071
p1k_00173,1.4013054053619758,2.1765454464005325
p1k_00174,1.543695550925416,2.8894384853306434
p1k_00175,1.808426772470128,5.256070369761103
p1k_00176,2.1554696068928405,4.674359184022135
p1k_00177,1.188359330961145,2.9258697319177425
p1k_00178,1.5402874251751175,2.7153548600045414
p1k_00179,1.9671981359519608,5.106628833277942
p1k_00180,2.5556743386247875,6.106227812775267
p1k_00181,1.5568520549166285,2.929842251124379
p1k_00182,1.3848727496901128,2.855867412783325
p1k_00183,1.246038501443234,3.4393418541816194
p1k_00184,1.350709455531218,3.2033965409392096
p1k_00185,1.9430010640637745,3.19726301329534
p1k_00186,1.2027093474637942,3.18795829929423
p1k_00187,1.3428516802657189,3.0702499273843897
p1k_00188,1.6026958350458615,4.145242077621665
p1k_00189,2.118400589903505,3.125734942042852
p1k_00190,1.5964010224856795,2.534936388844833
p1k_00191,1.3270676491477362,4.651176998390461
p1k_00192,1.959331157284034,4.617767334581629
p1k_00193,2.35839336052635,6.758032249054098
p1k_00194,2.108573949413941,5.847963667193934
p1k_00195,1.662413505612231,4.6979288795031104
p1k_00196,1.6177693003532785,4.159225761054763
p1k_00197,1.4613027814026824,6.13275087959829
p1k_00198,2.328101982690208,6.241503412985185
p1k_00199,2.3905291401436872,5.083481389916608
p1k_00200,1.825494030422288,5.4164961253989246
p1k_00201,2.5342016494278754,5.639597004875656
p1k_00202,2.014029279402527,5.123496315110323
p1k_00203,1.0889239550224468,4.821687082299867
p1k_00204,1.5328802088283575,3.8482913363080336
p1k_00205,1.7827426240715354,5.387489434836208
p1k_00206,1.5523566208077333,4.4831161043978005
p1k_00207,1.8635589776536947,4.624939860665395
p1k_00208,1.9936961057542208,4.108648080145886
p1k_00209,1.8511472906318576,5.392471139111217
p1k_00210,2.501020890332529,6.489574425469122
p1k_00211,2.60292295961341,4.124998915326267
p1k_00212,2.0137040514517404,3.6611395544543455
p1k_00213,1.264294947275387,3.7745685882199975
p1k_00214,1.4218731981858252,4.02675810372146
p1k_00215,2.174778556162342,4.975716569735223
p1k_00216,2.2229493116816976,6.291658234126976
p1k_00217,1.5261293883771905,5.181137240834923
p1k_00218,1.982981923111068,5.362134026786449
p1k_00219,1.8809210457214809,3.7885799388328913
p1k_00220,1.385068557584903,4.999589001799594
p1k_00221,1.7068794544471897,5.568476433227073
p1k_00222,1.7431648153528447,4.874938156706714
p1k_00223,1.6084302661679877,4.635081685041951
p1k_00224,1.759466791923365,3.6782301570514817
p1k_00225,1.5607202804863984,4.9449227079887565
p1k_00226,1.605384144412361,5.629205623885625
p1k_00227,1.9676419886418852,5.670965266036666
p1k_00228,1.910640396740587,6.13893752995804
p1k_00229,1.499282764488314,4.574916211427617
p1k_00230,1.4521247403728437,4.345038526031105
p1k_00231,1.7382008320039766,3.713499970887312
p1k_00232,1.6074485950156487,4.568734786434315
p1k_00233,1.7533496529475583,8.109971620615392
p1k_00234,1.790694778670514,5.875940914691401
p1k_00235,1.8778622286167648,6.999533968023553
p1k_00236,1.2179308869610967,4.091112108915679
p1k_00237,1.242198122189064,4.118337527236226
p1k_00238,3.5988303356180302,14.138464632719169
p1k_00239,3.309796649369999,15.93816821746368
p1k_00240,1.9924650638100432,8.448527506223076
p1k_00241,3.3450728415271307,9.5612694527699
p1k_00242,3.595126432768604,9.188104193290297
p1k_00243,15.288155442407673,25.88745795162114
p1k_00244,14.145407654061575,34.8050081821845
p1k_00245,29.11317628862078,51.2855032072071
p1k_00246,39.61911480825512,74.48533472727291
p1k_00247,554.7866815929568,627.4610680466876
p1k_00248,397.2001509731615,498.6900911274134
p1k_00249,590.912146367846,758.0402202475648
p1k_00250,613.2670224529012,772.6201626140781
p1k_00251,440.5544882437444,478.3656830138992
p1k_00252,454.73731818064425,516.7827797200299
p1k_00253,821.9692903146806,884.5058147419419
p1k_00254,568.3207710876397,636.5173491227771
p1k_00255,1.911867389616656,4.3590036508181
p1k_00256,1.5655944773876471,3.699056393357062
p1k_00257,2.19854934765288,6.201678850694052
p1k_00258,2.2367959040332224,5.5624024882157945
p1k_00259,1.3347707426541575,4.354928519344089
p1k_00260,2.4271469817187934,3.2458562717657897
p1k_00261,1.5079054172618402,3.930386426784122
p1k_00262,2.079258168859884,5.494260775342343
p1k_00263,2.687108022007925,4.077194224942064
p1k_00264,1.8399821072692648,4.37076316774184
p1k_00265,2.003423784630481,4.669458300704698
p1k_00266,2.4234395675834577,6.3375645962416085
p1k_00267,2.182556741311477,4.817892314420985
p1k_00268,2.1897728460113357,5.420404487489223
p1k_00269,2.096289585024795,4.46807617146546
p1k_00270,2.5937262157210714,4.122846755935459
p1k_00271,1.7636044043554808,5.679187706515116
p1k_00272,2.012209503762024,6.681678339348794
p1k_00273,0.6143608156343949,2.607764372291469
p1k_00274,0.8609340730235081,3.9716131808112927
p1k_00275,1.970404834926192,4.977919672218028
p1k_00276,2.2069193553364537,5.956417885951003
p1k_00277,1.4448369543800983,3.794790564197376
p1k_00278,1.4679715700216889,2.8143000900885307
p1k_00279,2.221577581895556,5.142662217141534
p1k_00280,1.8396485559059503,3.813123859354879
p1k_00281,3.199363006557004,6.094098298299391
p1k_00282,2.682036354805349,5.089825021348507
p1k_00283,1.8044227254180227,3.86631087579692
p1k_00284,1.6559204605635172,4.028444126914388
p1k_00285,1.5345564121562625,4.93735056878377
p1k_00286,1.7065929117764016,5.3329224319995
p1k_00287,2.2371864198073093,5.323680578633513
p1k_00288,2.0890577820325342,5.66938902448501
p1k_00289,1.40019354226115,3.0535938985716413
p1k_00290,0.8806146009138802,3.092585978860526
p1k_00291,1.9490136464777,4.702437728014383
p1k_00292,2.188927355168113,6.289216810472239
p1k_00293,2.268304867209481,3.2516967761818245
p1k_00294,1.75946307467962,3.2830369379853783
p1k_00295,1.7155978962690115,3.690966222582444
p1k_00296,2.2686117933334264,4.793057086781213
p1k_00297,1.4015460236108015,3.4043907086232954
p1k_00298,1.9735421131019424,4.733108607430714
p1k_00299,2.139081464560315,5.4326257043463055
p1k_00300,1.7347282544282876,4.327733969914626
p1k_00301,1.6177250781898338,4.31213663720169
p1k_00302,1.6463813810746082,5.070535473604396
p1k_00303,2.7205850044737776,5.007327657051998
p1k_00304,1.9301416346763087,5.05387809381152
p1k_00305,1.8973396694578997,5.745581584275946
p1k_00306,2.1990660105535134,4.697089010078424
p1k_00307,2.0645248158563083,5.014764776154085
p1k_00308,1.9189675984539905,4.596631150547785
p1k_00309,1.3203485048857,3.99385107292885
p1k_00310,1.4331417355366805,4.673014720970526
p1k_00311,1.2542321021158445,5.448810241653928
p1k_00312,1.4722807460058234,5.126993696564716
p1k_00313,1.9293922827465404,3.391034179737933
p1k_00314,1.65207722851046,3.9903326160973567
p1k_00315,2.050856983506996,4.7507460174337295
p1k_00316,2.160685392088841,5.699978280634177
p1k_00317,2.240973299984757,3.733521186807073
p1k_00318,2.2472102499558018,3.605764916325129
p1k_00319,2.31313346318406,4.27107357037858
p1k_00320,2.518016008252202,5.836703264155712
p1k_00321,3.274672329917005,6.173103345117952
p1k_00322,2.99420302888829,5.21393555115601
p1k_00323,2.759226683940757,6.366357746443581
p1k_00324,3.0891244365865145,6.000076770473653
p1k_00325,2.901968068602468,5.28120953392611
p1k_00326,2.6555901153933386,5.50359000824688
p1k_00327,3.147317198036699,4.976975016606538
p1k_00328,2.6300019551116063,5.451356841278472
p1k_00329,1.7951214254455536,3.3045525909598608
p1k_00330,1.5992310031884511,3.038794486973943
p1k_00331,2.7167406534131144,3.984963187847782
p1k_00332,2.270456742002017,5.250390336889709
p1k_00333,1.5628701987661082,2.918975581258592
p1k_00334,1.6831937339373275,3.244051765730608
p1k_00335,1.581160536368755,3.219433523984187
p1k_00336,1.7023034729479818,3.5220862871332628
p1k_00337,1.9291034241264,4.301197924326019
p1k_00338,2.314548832462169,4.735756571123362
p1k_00339,1.9346107786768671,4.486635990161318
p1k_00340,2.199111906995013,4.932265199220804
p1k_00341,2.325208004256719,4.458099554499894
p1k_00342,1.6925272234361997,4.763095097187828
p1k_00343,2.1050122966928875,4.468229393675508
p1k_00344,2.2542354628973165,4.1743345840861705
p1k_00345,3.937657660630815,7.733115746764052
p1k_00346,3.01377480491907,4.610028290141926
p1k_00347,2.262150097861838,4.3246976679873805
p1k_00348,2.5069360732737405,4.519860947072421
p1k_00349,2.924347897650628,5.503449499589582
p1k_00350,2.4423399695706465,5.462545747931613
p1k_00351,3.474461804227308,5.663915912211463
p1k_00352,3.295537719207321,6.545078170680044
p1k_00353,2.659256887407053,5.806575012530487
p1k_00354,2.638682691061352,5.9978540644639375
p1k_00355,2.376837445219902,5.1455231939118695
p1k_00356,2.327157600984408,5.91532617533739
p1k_00357,1.3846240143554955,3.641441754065169
p1k_00358,1.3451928679475065,3.79815605558465
p1k_00359,0.7391065832109196,1.3405542342317254
p1k_00360,1.5102148463596603,1.6694952758145825
p1k_00361,1.006549678796453,1.0839002564914932
p1k_00362,0.930388075848084,1.5009064811898294
p1k_00363,0.9166800226081712,2.12318507149198
p1k_00364,1.3854822087432512,3.268118446354521
p1k_00365,0.7570765739362124,1.4075661296902473
p1k_00366,0.8439441988761313,1.7512737997928225
p1k_00367,1.1309206715434783,1.187902298040574
p1k_00369,1.6336715981217254,2.687720602572341
p1k_00370,1.6715268078497063,3.0077739771345136
p1k_00371,1.5270745367216063,1.3573595125192288
p1k_00372,1.3925514063867352,2.1345289905769973
p1k_00373,1.4280188616601877,1.9433427830715824
p1k_00374,1.534715508722558,1.7224397319374003
p1k_00375,1.5742795285037088,3.4885383077276875
p1k_00376,1.4656595584459604,2.9125011511817345
p1k_00377,1.606131810009948,1.480792602335102
p1k_00378,1.2120639884767563,1.2261972141140045
p1k_00379,1.3596385947813492,2.0254463634208504
p1k_00380,1.1134372357758775,1.5698119804864286
p1k_00381,1.5419471821162336,5.590862851902846
p1k_00382,1.9912143824648825,5.156067912139096
p1k_00383,0.9218395093885065,1.4743969942880009
p1k_00384,1.2777116765001884,1.4577462050513723
p1k_00385,1.297848276908655,1.383843330574797
p1k_00386,1.2487209986154062,1.36236656013306
p1k_00387,0.9851657749351092,2.0951211646450947
p1k_00388,1.7909020288903326,1.9404084416073204
p1k_00389,1.5383792643617906,2.4880769222175725
p1k_00390,1.1905488229672012,3.338970511196778
p1k_00391,4.033668817475462,6.305792390225968
p1k_00392,4.201748850679289,7.084543089627146
p1k_00393,2.2776602157253905,4.265978509776881
p1k_00394,1.8499659870454583,3.05587707918147
p1k_00395,1.3531768321898694,2.8253044063927413
p1k_00396,1.662064191146293,3.29455983298855
p1k_00397,2.512947762956931,2.9312234697924224
p1k_00398,3.363555349841047,6.805018694244866
p1k_00399,1.858778536352064,2.992016779474767
p1k_00400,1.192731069759322,3.5362957199185505
p1k_00401,1.2410063160299347,3.7991656097093536
p1k_00402,1.2762775510945448,3.7185773064192578
p1k_00403,2.453174922051104,5.51318123892383
p1k_00404,2.4986659075974984,4.564041791521114
p1k_00405,1.0998661002075358,2.1223585972360586
p1k_00406,1.236132826624493,2.1120666394458043
p1k_00407,1.8412481503709168,3.338884564818971
p1k_00408,1.2099743068699602,3.11975043921081
p1k_00409,2.322093380810607,5.0878501843994535
p1k_00410,3.3078116628521177,5.584048952607416
p1k_00411,1.7500702939173098,2.5922765545920967
p1k_00412,1.05657630413097,2.56486168521141
p1k_00413,1.6321556759979954,3.442211961214973
p1k_00414,1.70128391728637,2.86501423873481
p1k_00415,3.3288918441246103,5.8800397217079805
p1k_00416,3.1191469631703344,6.645969761839799
p1k_00417,1.3646284374478417,2.7053071738008776
p1k_00418,1.2554654764039523,2.54086856843006
p1k_00419,1.3336173586613496,2.619257270429418
p1k_00420,1.2995379238803364,2.671477851099914
p1k_00421,1.614550688736384,3.096722734727216
p1k_00422,1.3535917776573254,2.7937899744681856
p1k_00423,1.2769452113045674,3.773368751388096
p1k_00424,1.604947277933717,2.82364013128876
p1k_00425,3.1297565378107297,5.262300321451487
p1k_00426,3.6642383007970576,6.632912061995609
p1k_00427,2.6370330616102025,6.137680106247214
p1k_00428,2.4591221507735077,5.586937367445628
p1k_00429,1.1968628445770253,2.8793339942955014
p1k_00430,1.2418354343112077,3.5102786210819907
p1k_00431,1.3610086301555668,2.933595576992443
p1k_00432,1.1953245239060457,2.8416790926697626
p1k_00433,3.172487436938026,7.030538529648454
p1k_00434,4.653021282927834,6.437598880852901
p1k_00435,1.033796420427065,3.1947056323489478
p1k_00436,1.0500798571019074,2.798014855066263
p1k_00437,1.3244938638798405,3.582251769358114
p1k_00438,1.523418019920656,3.679443777066509
p1k_00439,2.48674201653314,6.36464797630328
p1k_00440,3.0606987240090406,6.2804342705765634
p1k_00441,1.7659335376466292,5.275100240484224
p1k_00442,1.8829849773148084,4.205556361117288
p1k_00443,1.7752756873262026,5.759587536075324
p1k_00444,2.4579307420930534,5.344772311046955
p1k_00445,2.0658874800674694,4.001713410809349
p1k_00446,2.0610002330334294,3.801207660546592
p1k_00447,2.3300271312906857,5.295692657986865
p1k_00448,2.19076718979508,5.160055507423286
p1k_00449,1.409862154625411,3.451685927109025
p1k_00450,1.8168014958623917,3.350802513914104
p1k_00451,1.7975616726208554,3.210840225597956
p1k_00452,2.0076192367568058,3.730725724508011
p1k_00453,1.5798909854644645,3.913229945487063
p1k_00454,1.482212549333503,4.20877360365014
p1k_00455,2.7608223363230557,8.286312813575972
p1k_00456,2.307144760580689,7.562227575354586
p1k_00457,3.23380541640818,12.110533426726033
p1k_00458,3.0405053287990964,13.505659638127034
p1k_00459,1.8408636010088195,7.917824554179194
p1k_00460,1.6290501492769145,8.662498203188132
p1k_00461,2.5773049289029406,6.340240385010366
p1k_00462,2.58344805320387,6.437212983210864
p1k_00463,1.6246398848065726,8.860656031453445
p1k_00464,2.213010617708436,8.156734446703814
p1k_00465,3.2221674541351164,10.227955750358976
p1k_00466,2.7988607302583923,8.296879578888154
p1k_00467,3.161294905060994,16.76563897133222
p1k_00468,3.802929307453472,19.58132590562739
p1k_00469,6.639636773613807,13.75620980001225
p1k_00470,6.172529960490153,13.59280058050533
p1k_00471,7.953908661015624,28.602360762447542
p1k_00472,7.195165123071385,29.064735793113503
p1k_00473,2.561549783998686,6.216716593216228
p1k_00474,2.206219575075365,6.076480702136233
p1k_00475,2.2356127360216984,5.112967235168004
p1k_00476,2.3299094858170486,5.360771937307581
p1k_00477,1.866370252569124,4.988983897862172
p1k_00478,1.919804682240161,4.354368060570442
p1k_00479,2.256187630434997,2.301328672598482
p1k_00480,2.7254837903930684,2.1492849850412683
p1k_00481,3.538362692355108,6.921368892473397
p1k_00482,3.0064935324066333,7.024031588591718
p1k_00483,3.301725923488224,8.57848821315284
p1k_00484,2.8750261674378987,8.47233762339905
p1k_00485,2.1700203289005486,6.545043619245152
p1k_00486,2.17984478028564,6.060380664188304
p1k_00487,4.904062606653009,10.255004146191643
p1k_00488,3.734149719228063,10.24776891797371
p1k_00489,2.539093188477372,7.46774174979459
p1k_00490,2.442470348440147,8.00352217907075
p1k_00491,2.056970134101209,9.528867632682054
p1k_00492,1.3253516025084666,8.806202459385679
p1k_00493,1.7738983290882786,5.087375000385043
p1k_00494,2.656523880864981,4.870718368437643
p1k_00495,3.3980581684608926,8.533345190312177
p1k_00496,3.2850653239253367,7.919680672911425
p1k_00497,3.2481744104702552,8.074523836439052
p1k_00498,4.1623592115192976,7.737718735160267
p1k_00499,2.5362576508355232,7.323813568262409
p1k_00500,1.8867492634393952,6.429041649362234
p1k_00501,1.922288646246156,3.6753425332810594
p1k_00502,1.588437331903041,3.8725988876096302
p1k_00503,1.6919598724147733,4.275527328785563
p1k_00504,1.792226125526959,3.6418954484149673
p1k_00505,2.2942181655563143,2.7403506015996406
p1k_00506,2.404797227367989,2.302029660510495
p1k_00507,2.0343324975856234,9.30622059372586
p1k_00508,1.7857335234778338,10.751210509478785
p1k_00509,3.7649491036500606,6.530188472322254
p1k_00510,3.800617493534298,6.198071926488556
p1k_00511,1.6684398824630224,3.436443236535555
p1k_00512,1.6735927442468888,3.098368873276628
p1k_00513,1.9741333744157428,4.435247298800002
p1k_00514,2.169404167309504,3.032430071780569
p1k_00515,1.8175192281703003,3.7964326460566897
p1k_00516,1.5781638354248335,4.126498391454137
p1k_00517,1.4390197194220355,3.2369868551025163
p1k_00518,2.8117271693386554,3.987142464054789
p1k_00519,2.5236110535535468,4.383425225455548
p1k_00520,2.5463327089684955,4.154533669246774
p1k_00521,2.8558903279891483,4.489188982431048
p1k_00522,2.41917211785565,3.442164612174038
p1k_00523,2.680781119649481,2.920858520270738
p1k_00524,1.646724377009941,1.9829571712996363
p1k_00525,1.4646332872733363,1.6182576567846827
p1k_00526,1.891503250992996,3.765312318526612
p1k_00527,1.742542667468603,3.840699959369211
p1k_00528,1.903616331725017,3.291444893812326
p1k_00529,2.380325383177891,3.793363021806044
p1k_00530,1.839955341097261,2.703099685732012
p1k_00531,1.6497871124850358,2.9015535379660213
p1k_00532,1.1970193069754802,2.067601137353828
p1k_00533,1.3529534138945167,2.51884750729907
p1k_00534,3.704589891551636,3.5753190224621862
p1k_00535,3.8623961174946695,2.8179620934685268
p1k_00536,4.017256083023902,4.055507206557762
p1k_00537,3.5347548681736782,3.703686242568325
p1k_00538,2.883890035942442,3.2510841730786524
p1k_00539,3.525884446217688,2.986535144480087
p1k_00540,1.4647466181367652,2.631310816438425
p1k_00541,1.4424527372940374,2.6575991555540384
p1k_00542,1.433633734870608,2.265678747950432
p1k_00543,1.6046314747227102,2.199251705745046
p1k_00544,1.462674713542658,2.221509267699072
p1k_00545,1.4321310010393955,2.348186771560754
p1k_00546,1.514868258243658,2.763154559818678
p1k_00547,1.64996148948506,2.511430689428932
p1k_00548,1.968815053836705,2.79951365110952
p1k_00549,1.8827092430854189,2.3795435521466914
p1k_00550,1.959097536432684,2.752829352032634
p1k_00551,1.9066620288023532,3.317442161714217
p1k_00552,2.3503483476222486,3.3121182151416964
p1k_00553,1.7960237737678713,3.2648375076199008
p1k_00554,2.5614989155403225,3.802513128537668
p1k_00555,2.133656703211112,2.785502585301448
p1k_00556,2.721369909297303,7.59627627519786
p1k_00557,3.135968480384852,6.325340365180332
p1k_00558,1.7844799107981748,2.9293904648380127
p1k_00559,1.7541229819539297,3.3893724785987263
p1k_00560,1.453207746150187,3.0922901824011526
p1k_00561,1.4760132168898674,3.4475630729597846
