"gene","iM","Val"
"b1101","DhaR",-6.90564588060885
"b1101","Crp-2",-3
"b1817","DhaR",-6.44620616591565
"b1817","Crp-2",-4
"b1818","DhaR",-6.33270993808316
"b1818","Crp-2",-4
"b1819","DhaR",-6.33234055653392
"b1819","Crp-2",-3
