"gene","iM","Val"
"b2751","Cysteine-1",-6.33224193537465
"b1729","Cysteine-1",-5.71253763011015
"b2764","Cysteine-1",-5.84903652344993
"b2423","Cysteine-1",-6.12959115672258
"b2752","Cysteine-1",-6.07833852219729
"b1287","Cysteine-1",-5.67752603066105
"b2414","Cysteine-1",-5.66945477382743
