"sample","iM","Val"
"p1k_00766","Biotin",-5.54156813904159
"p1k_00444","Biotin",-6.20609016714752
"p1k_00647","Biotin",-4.61747797908871
"p1k_01032","Biotin",-5.35539338097551
"p1k_00884","Biotin",-6.1701273549239
"p1k_00067","Biotin",-5.57274330036115
"p1k_00200","Biotin",-5.74937726917674
"p1k_00464","Biotin",-7.33045365702062
"p1k_00253","Biotin",-5.5988859311815
"p1k_00707","Biotin",-4.3920093915776
"p1k_00546","Biotin",-6.67635355462346
"starve_series__t22_growth2","Biotin",-4.37898614424112
"p1k_01025","Biotin",-5.30090589826234
"p1k_00145","Biotin",-5.00171819864659
"p1k_01007","Biotin",-5.61869443427405
"p1k_00848","Biotin",-5.44227909341232
"p1k_00980","Biotin",-5.7590555999353
"p1k_00265","Biotin",-4.99672249073497
"p1k_00872","Biotin",-5.4472413897181
"p1k_00088","Biotin",-4.95175172050758
"p1k_00285","Biotin",-5.37532326384508
"p1k_00351","Biotin",-5.41759858272964
"p1k_00561","Biotin",-6.38164699158179
"p1k_00836","Biotin",-6.4899869676411
"p1k_00667","Biotin",-5.84977396707276
"p1k_00277","Biotin",-5.6368511805471
"starve_series__t21_growth2","Biotin",-4.21645857013269
"p1k_00390","Biotin",-5.52195168518392
"p1k_00187","Biotin",-5.64805101386884
"p1k_01024","Biotin",-5.62124357097162
"p1k_00752","Biotin",-5.41950373988164
"p1k_00330","Biotin",-5.75131258523276
"p1k_00362","Biotin",-6.55564624207488
"p1k_00025","Biotin",-5.03571872325043
"p1k_00842","Biotin",-5.26793683975696
"p1k_01009","Biotin",-5.20978150781205
"p1k_00349","Biotin",-5.46280884272038
"p1k_00014","Biotin",-5.11734372499762
"p1k_00287","Biotin",-5.49514287528627
"p1k_01026","Biotin",-5.29845400192806
"starve_series__t01_starve","Biotin",-6.13002793601454
"p1k_00188","Biotin",-5.60212290768756
"p1k_00101","Biotin",-5.00019820621266
"p1k_00989","Biotin",-5.71028775020267
"p1k_00062","Biotin",-5.21860704188685
"p1k_00137","Biotin",-5.26698566464608
"p1k_00699","Biotin",-4.37080835669948
"p1k_01050","Biotin",-5.61825624579653
"p1k_00584","Biotin",-5.463279203297
"starve_series__t05_starve","Biotin",-6.52064299789212
"p1k_00886","Biotin",-5.41111512098339
"p1k_00107","Biotin",-5.43530056466249
"p1k_00024","Biotin",-5.02244559767269
"p1k_00915","Biotin",-6.2098920431358
"p1k_00961","Biotin",-5.32985762372054
"p1k_00614","Biotin",-4.81222245156975
"p1k_00355","Biotin",-5.50319842158011
"p1k_00160","Biotin",-5.45304675728892
"p1k_00224","Biotin",-5.37806052196244
"p1k_00027","Biotin",-5.14361694812361
"p1k_00775","Biotin",-5.22953546084866
"p1k_00081","Biotin",-5.75866932252156
"p1k_00518","Biotin",-5.68416703641736
"p1k_00396","Biotin",-5.52406738515784
"p1k_00260","Biotin",-5.83370967462068
"p1k_00660","Biotin",-4.7460906423477
"p1k_00326","Biotin",-5.50672408992379
"p1k_00399","Biotin",-5.4825955529832
"p1k_00730","Biotin",-5.3818771286798
"p1k_00308","Biotin",-4.95368967475681
"p1k_00502","Biotin",-6.07777020713472
"p1k_00899","Biotin",-5.42170678810786
"p1k_01035","Biotin",-5.7545688353988
"p1k_00776","Biotin",-5.23097149376321
"p1k_00853","Biotin",-5.08091487121349
"p1k_00774","Biotin",-5.61541802586579
"p1k_00022","Biotin",-4.94500259616743
"p1k_00495","Biotin",-6.87594773550046
"p1k_00141","Biotin",-5.29884523333196
"starve_series__t07_starve","Biotin",-6.65053161741409
"p1k_00135","Biotin",-5.17506636605516
"p1k_00295","Biotin",-5.82642445532652
"p1k_00093","Biotin",-5.19149013295593
"p1k_00103","Biotin",-6.51095067685152
"p1k_00703","Biotin",-4.47117786232974
"p1k_00479","Biotin",-6.18690553114882
"p1k_00100","Biotin",-5.33176364091068
"p1k_01053","Biotin",-5.69490373508403
"p1k_00344","Biotin",-5.48791970043199
"p1k_01011","Biotin",-5.1868761688807
"p1k_00541","Biotin",-6.52443268003047
"p1k_00953","Biotin",-5.35349484083607
"p1k_00488","Biotin",-6.68793060352061
"p1k_00678","Biotin",-4.48096920217822
"p1k_00744","Biotin",-5.82071885143598
"p1k_00334","Biotin",-5.89135951829881
"p1k_00303","Biotin",-6.16700715692133
"p1k_00133","Biotin",-6.21064742727219
"p1k_00367","Biotin",-7.3987623116025
"p1k_00076","Biotin",-5.48543256091854
"p1k_00123","Biotin",-4.46061792035962
"p1k_00869","Biotin",-5.38297970094221
"p1k_00940","Biotin",-5.79898911079577
"p1k_00861","Biotin",-5.36174852784538
"p1k_00340","Biotin",-5.73203008969605
"p1k_00443","Biotin",-6.13722282211492
"p1k_00645","Biotin",-4.49227385128455
"p1k_00039","Biotin",-5.26739606331023
"p1k_01002","Biotin",-5.63210785930035
"p1k_00307","Biotin",-4.99684179762119
"p1k_00593","Biotin",-6.32828096391685
"p1k_00528","Biotin",-5.92183658900452
"p1k_00441","Biotin",-6.03991485683331
"p1k_00182","Biotin",-5.66745643518128
"p1k_00601","Biotin",-6.21811909832242
"p1k_00681","Biotin",-5.29954202362264
"p1k_00115","Biotin",-5.59383605565058
"p1k_00356","Biotin",-5.49534909201613
"p1k_00243","Biotin",-5.61506465863135
"starve_series__t03_starve","Biotin",-6.29469310416951
"p1k_00628","Biotin",-4.78406136472881
"p1k_00643","Biotin",-4.46322408928501
"p1k_00735","Biotin",-5.83042625437081
"p1k_00790","Biotin",-5.62017579288662
"p1k_00291","Biotin",-5.55036833914783
"p1k_00037","Biotin",-5.18215714389046
"p1k_00947","Biotin",-5.50549093228615
"p1k_00319","Biotin",-5.58605013257763
"p1k_00358","Biotin",-5.44865231765949
"starve_series__t00_growth1","Biotin",-5.33221982400246
"p1k_00894","Biotin",-5.95633669172401
"p1k_01022","Biotin",-5.64932625918142
"p1k_00183","Biotin",-5.35877268719122
"p1k_00525","Biotin",-6.5255935848521
"p1k_00651","Biotin",-4.3875131055341
"p1k_00859","Biotin",-5.77880244450359
"p1k_00124","Biotin",-4.49831081847944
"p1k_00670","Biotin",-4.48386793004476
"p1k_00578","Biotin",-6.11304332731573
"p1k_00143","Biotin",-5.83382526022652
"p1k_00994","Biotin",-5.61904163338586
"p1k_00585","Biotin",-5.55736773041575
"p1k_00933","Biotin",-4.84173010383408
"p1k_00278","Biotin",-5.59903864007494
"p1k_00535","Biotin",-5.61679821270732
"p1k_00637","Biotin",-4.69765567974396
"p1k_00817","Biotin",-5.43452725781972
"p1k_00366","Biotin",-8.31901471879358
"p1k_00504","Biotin",-6.07188800997964
"p1k_00420","Biotin",-5.52887792856785
"p1k_00551","Biotin",-6.59133205204116
"p1k_00599","Biotin",-5.74192887453745
"p1k_00201","Biotin",-5.29350923885809
"p1k_00065","Biotin",-4.93903614617699
"p1k_00691","Biotin",-4.75608628669203
"p1k_00256","Biotin",-5.53340678531378
"p1k_00849","Biotin",-5.97873725512038
"p1k_00672","Biotin",-4.69947161527355
"p1k_00910","Biotin",-5.37697895531106
"p1k_00841","Biotin",-6.74850001511482
"p1k_00415","Biotin",-5.0968409747685
"p1k_00450","Biotin",-6.18657055675433
"p1k_00385","Biotin",-6.40996733068417
"p1k_00324","Biotin",-6.27726418483108
"p1k_00418","Biotin",-5.55071543698317
"p1k_00636","Biotin",-4.68541530997007
"p1k_00084","Biotin",-5.39056054436063
"p1k_00015","Biotin",-5.17689578062385
"p1k_00189","Biotin",-5.64036249964857
"p1k_00083","Biotin",-5.35217153600958
"p1k_00323","Biotin",-6.15273355757084
"p1k_00377","Biotin",-7.07371966409168
"p1k_00576","Biotin",-6.28689975554817
"p1k_00363","Biotin",-5.80538296265207
"p1k_01008","Biotin",-5.63808622400602
"p1k_00069","Biotin",-5.26738725489915
"p1k_00996","Biotin",-5.34903240498823
"p1k_00337","Biotin",-5.77814632570232
"p1k_00579","Biotin",-6.14041981150047
"p1k_01018","Biotin",-5.26721121192095
"p1k_00293","Biotin",-5.7571587798326
"p1k_00542","Biotin",-6.45774254373719
"p1k_00419","Biotin",-5.52753461737843
"p1k_00406","Biotin",-5.18399928024834
