"gene","iM","Val"
"b2290","Lrp",-7.08871766929548
"b1603","Lrp",-4.53665580880496
"b3457","Lrp",-6.95014634271233
"b0078","Lrp",-6.47963089119857
"b3458","Lrp",-6.7102409610454
"b0077","Lrp",-6.68222622352472
