"sample","gene","Val"
"starve_series__t23_growth2","b4118",3.10687118722552
"starve_series__t23_growth2","b1002",11.7140966982047
"starve_series__t23_growth2","b1620",1.07011535531751
"starve_series__t23_growth2","b4357",2.86905091823931
"p1k_00077","b4118",3.10687042342581
"p1k_00077","b1002",11.7140927889444
"p1k_00077","b1620",1.07011532980206
"p1k_00077","b4357",2.86905024261584
"p1k_00679","b4118",5.5344605484323
"p1k_00679","b1002",24.2321329827076
"p1k_00679","b1620",1.15156817952479
"p1k_00679","b4357",5.00925688132456
"p1k_00467","b4118",54.0957086912889
"p1k_00467","b1002",321.065189227267
"p1k_00467","b1620",2.94610923812688
"p1k_00467","b4357",45.0210465188317
"p1k_00579","b4118",3.10687107181799
"p1k_00579","b1002",11.7140961075288
"p1k_00579","b1620",1.07011535146221
"p1k_00579","b4357",2.86905081615491
"p1k_00215","b4118",5.96071879453676
"p1k_00215","b1002",26.4495741548019
"p1k_00215","b1620",1.16594446623289
"p1k_00215","b4357",5.38358722437616
"p1k_00358","b4118",6.0290709500482
"p1k_00358","b1002",26.8056937301175
"p1k_00358","b1620",1.16825182841176
"p1k_00358","b4357",5.44357194650899
"p1k_00568","b4118",3.10687042342581
"p1k_00568","b1002",11.7140927889444
"p1k_00568","b1620",1.07011532980206
"p1k_00568","b4357",2.86905024261584
"p1k_00408","b4118",3.10687054538008
"p1k_00408","b1002",11.7140934131277
"p1k_00408","b1620",1.07011533387606
"p1k_00408","b4357",2.8690503504912
"p1k_00581","b4118",3.10687400361896
"p1k_00581","b1002",11.7141111129983
"p1k_00581","b1620",1.07011544940177
"p1k_00581","b4357",2.86905340949647
"starve_series__t04_starve","b4118",102.254646494659
"starve_series__t04_starve","b1002",740.934608268808
"starve_series__t04_starve","b1620",5.10421991324661
"starve_series__t04_starve","b4357",80.0639853060596
"p1k_00362","b4118",3.10687042342581
"p1k_00362","b1002",11.7140927889444
"p1k_00362","b1620",1.07011532980206
"p1k_00362","b4357",2.86905024261584
"p1k_00327","b4118",3.10687062910344
"p1k_00327","b1002",11.7140938416385
"p1k_00327","b1620",1.07011533667292
"p1k_00327","b4357",2.86905042454919
"p1k_00505","b4118",3.10687378947197
"p1k_00505","b1002",11.7141100169567
"p1k_00505","b1620",1.07011544224799
"p1k_00505","b4357",2.86905322007151
"p1k_00610","b4118",3.10687050335512
"p1k_00610","b1002",11.7140931980366
"p1k_00610","b1620",1.07011533247218
"p1k_00610","b4357",2.86905031331777
"p1k_00651","b4118",3.78399676039528
"p1k_00651","b1002",15.1869564965058
"p1k_00651","b1620",1.0927630516278
"p1k_00651","b4357",3.46745003969306
"p1k_00566","b4118",3.10687150247058
"p1k_00566","b1002",11.714098311684
"p1k_00566","b1620",1.07011536584857
"p1k_00566","b4357",2.86905119709116
"p1k_00799","b4118",5.28537320439499
"p1k_00799","b1002",22.9390560831599
"p1k_00799","b1620",1.14317756534444
"p1k_00799","b4357",4.79031182296614
"p1k_00461","b4118",26.9887992988763
"p1k_00461","b1002",143.607445546665
"p1k_00461","b1620",1.90385495994346
"p1k_00461","b4357",23.3233650131152
"p1k_00909","b4118",6.31730676760171
"p1k_00909","b1002",28.3090816205271
"p1k_00909","b1620",1.17798809780721
"p1k_00909","b4357",5.69639965691605
"p1k_00980","b4118",31.2293191373114
"p1k_00980","b1002",169.237495954798
"p1k_00980","b1620",2.05981219889608
"p1k_00980","b4357",26.8202706107913
"p1k_00937","b4118",5.84691463075418
"p1k_00937","b1002",25.8569804837067
"p1k_00937","b1620",1.16210405107788
"p1k_00937","b4357",5.28368969038703
"p1k_00488","b4118",18.082417768759
"p1k_00488","b1002",92.0517852869725
"p1k_00488","b1620",1.58428660039952
"p1k_00488","b4357",15.8489170496133
"p1k_00078","b4118",3.10687054779989
"p1k_00078","b1002",11.7140934255127
"p1k_00078","b1620",1.0701153339569
"p1k_00078","b4357",2.86905035263166
"p1k_00312","b4118",6.58565814591313
"p1k_00312","b1002",29.711171028643
"p1k_00312","b1620",1.18706185863986
"p1k_00312","b4357",5.93160662059023
"p1k_00458","b4118",52.6020651548237
"p1k_00458","b1002",310.381216049953
"p1k_00458","b1620",2.88576327719213
"p1k_00458","b4357",43.864825599321
"p1k_00338","b4118",3.10687042342581
"p1k_00338","b1002",11.7140927889444
"p1k_00338","b1620",1.07011532980206
"p1k_00338","b4357",2.86905024261584
"p1k_00223","b4118",3.10687262783765
"p1k_00223","b1002",11.7141040715092
"p1k_00223","b1620",1.07011540344251
"p1k_00223","b4357",2.86905219254113
"p1k_00750","b4118",3.10687042342581
"p1k_00750","b1002",11.7140927889444
"p1k_00750","b1620",1.07011532980206
"p1k_00750","b4357",2.86905024261584
"p1k_00628","b4118",3.10687042342581
"p1k_00628","b1002",11.7140927889444
"p1k_00628","b1620",1.07011532980206
"p1k_00628","b4357",2.86905024261584
"p1k_00902","b4118",7.41281577910661
"p1k_00902","b1002",34.0476425840669
"p1k_00902","b1620",1.21508626696542
"p1k_00902","b4357",6.65551707737329
"p1k_00963","b4118",4.41903364948578
"p1k_00963","b1002",18.4571122712595
"p1k_00963","b1620",1.11405344272644
"p1k_00963","b4357",4.02764486561136
"p1k_00001","b4118",3.10687042342581
"p1k_00001","b1002",11.7140927889444
"p1k_00001","b1620",1.07011532980206
"p1k_00001","b4357",2.86905024261584
"p1k_00730","b4118",3.10687048315735
"p1k_00730","b1002",11.7140930946609
"p1k_00730","b1620",1.07011533179745
"p1k_00730","b4357",2.86905029545172
"p1k_00331","b4118",3.1068710815355
"p1k_00331","b1002",11.7140961572648
"p1k_00331","b1620",1.07011535178683
"p1k_00331","b4357",2.86905082475059
"p1k_00079","b4118",6.884010515346
"p1k_00079","b1002",31.2727517920443
"p1k_00079","b1620",1.1971604329761
"p1k_00079","b4357",6.19290672740508
"p1k_00124","b4118",7.87787334324312
"p1k_00124","b1002",36.4955689300621
"p1k_00124","b1620",1.23087966183401
"p1k_00124","b4357",7.06180808955702
"p1k_00173","b4118",3.10687042342581
"p1k_00173","b1002",11.7140927889444
"p1k_00173","b1620",1.07011532980206
"p1k_00173","b4357",2.86905024261584
"starve_series__t01_starve","b4118",61.9328395094686
"starve_series__t01_starve","b1002",379.081494229453
"starve_series__t01_starve","b1620",3.26871037043251
"starve_series__t01_starve","b4357",51.0158227547727
"p1k_00639","b4118",3.10687042342581
"p1k_00639","b1002",11.7140927889444
"p1k_00639","b1620",1.07011532980206
"p1k_00639","b4357",2.86905024261584
"p1k_00374","b4118",3.10687042342581
"p1k_00374","b1002",11.7140927889444
"p1k_00374","b1620",1.07011532980206
"p1k_00374","b4357",2.86905024261584
