"sample","iM","Val"
"p1k_00711","Crp-2",-10
"p1k_00711","DhaR",-4
"p1k_00740","Crp-2",-5
"p1k_00740","DhaR",-9
"p1k_00571","Crp-2",-8
"p1k_00571","DhaR",-3
"p1k_00169","Crp-2",-7
"p1k_00169","DhaR",-4
"p1k_00985","Crp-2",-4
"p1k_00985","DhaR",-5
"p1k_00738","Crp-2",-9
"p1k_00738","DhaR",-10
"p1k_00157","Crp-2",-7
"p1k_00157","DhaR",-8
"p1k_00660","Crp-2",-8
"p1k_00660","DhaR",-9
"p1k_00573","Crp-2",-4
"p1k_00573","DhaR",-10
"p1k_00940","Crp-2",-10
"p1k_00940","DhaR",-4
"p1k_00550","Crp-2",-7
"p1k_00550","DhaR",-8
"p1k_00708","Crp-2",-9
"p1k_00708","DhaR",-7
"p1k_00052","Crp-2",-8
"p1k_00052","DhaR",-10
"p1k_00245","Crp-2",-7
"p1k_00245","DhaR",-6
"p1k_00658","Crp-2",-9
"p1k_00658","DhaR",-10
"p1k_00104","Crp-2",-9
"p1k_00104","DhaR",-3
"p1k_00254","Crp-2",-4
"p1k_00254","DhaR",-8
"p1k_00798","Crp-2",-6
"p1k_00798","DhaR",-7
"p1k_00222","Crp-2",-9
"p1k_00222","DhaR",-3
"p1k_00593","Crp-2",-3
"p1k_00593","DhaR",-10
"p1k_00981","Crp-2",-7
"p1k_00981","DhaR",-4
"p1k_00454","Crp-2",-6
"p1k_00454","DhaR",-6
"p1k_00046","Crp-2",-6
"p1k_00046","DhaR",-9
"p1k_00074","Crp-2",-9
"p1k_00074","DhaR",-3
"p1k_00464","Crp-2",-10
"p1k_00464","DhaR",-9
"p1k_00624","Crp-2",-9
"p1k_00624","DhaR",-6
"p1k_00499","Crp-2",-4
"p1k_00499","DhaR",-7
"p1k_00586","Crp-2",-7
"p1k_00586","DhaR",-5
"p1k_00676","Crp-2",-6
"p1k_00676","DhaR",-3
"p1k_00089","Crp-2",-10
"p1k_00089","DhaR",-8
"p1k_00772","Crp-2",-7
"p1k_00772","DhaR",-4
"p1k_00401","Crp-2",-9
"p1k_00401","DhaR",-7
"p1k_00346","Crp-2",-7
"p1k_00346","DhaR",-6
"p1k_00632","Crp-2",-8
"p1k_00632","DhaR",-5
"p1k_00379","Crp-2",-6
"p1k_00379","DhaR",-9
"p1k_00461","Crp-2",-5
"p1k_00461","DhaR",-3
"p1k_00792","Crp-2",-9
"p1k_00792","DhaR",-6
"p1k_00869","Crp-2",-5
"p1k_00869","DhaR",-6
"p1k_00503","Crp-2",-7
"p1k_00503","DhaR",-6
"p1k_00592","Crp-2",-10
"p1k_00592","DhaR",-7
"p1k_00165","Crp-2",-10
"p1k_00165","DhaR",-10
"p1k_01052","Crp-2",-6
"p1k_01052","DhaR",-6
"p1k_00299","Crp-2",-5
"p1k_00299","DhaR",-9
"p1k_00847","Crp-2",-5
"p1k_00847","DhaR",-8
"p1k_00797","Crp-2",-4
"p1k_00797","DhaR",-10
"p1k_00106","Crp-2",-9
"p1k_00106","DhaR",-5
