,b0475,b0605,b0606,b1749,b2436,b3942
p1k_00027,1.7421958591490183,1.097784257311767,3.6129274108699216,4.101942120815455,9.943466606045236,5.173526757788594
p1k_00028,1.6187120289366648,1.0839581937628924,3.45005742956554,4.242857782225324,10.40442370025102,5.117983507098903
p1k_00029,2.5328566389852663,1.2548136652606623,3.8380387118568735,5.002288205001973,16.639614286703825,4.37297224347561
p1k_00030,2.335672479640942,1.334401342844577,3.7060928911246,5.340735806342131,15.54693418385185,4.397744235592817
p1k_00031,3.143093707710316,1.5202521983425583,4.488146016732226,5.960221733957254,13.366810050155909,6.702717939079049
p1k_00032,2.835778068831033,1.5787592597244051,4.229137794155116,5.6750279596042414,13.669662518226398,7.094761944007013
p1k_00033,1.4380300096211045,1.1981645179231373,3.4536044268177704,4.962727877892462,10.923859604792932,6.851477665661715
p1k_00034,1.5393983350573703,1.0081332262965148,3.946680429657958,4.263817591921594,12.956757954275004,6.723768839962729
p1k_00035,2.1558567222120097,1.2632516424537406,2.958366155546067,6.005392856699749,13.656393975179643,4.141034330737955
p1k_00036,2.007516212798588,1.2021280803514007,2.945209481626695,5.529747905567175,13.467245152490356,4.5028646449040775
p1k_00037,2.8641097692219786,1.1304096962185743,2.6828358937416303,5.62762596071653,15.160981542708951,4.4161430005447695
p1k_00038,2.949387091753266,1.1263318389985244,2.7217562513870006,5.492817912900016,15.780308464235569,4.198737100712747
p1k_00039,2.287016894332905,0.9869470396447044,2.925684917054312,6.042416004513788,12.828897760588134,2.1422390655718844
p1k_00040,1.770977244768167,0.9733364484847824,2.8342183587725365,5.448136335890132,14.86824735227267,2.09029598135513
p1k_00041,3.2787221659296697,1.193862523326184,2.296109487733136,5.51979807459692,16.944817075677673,1.4272257881281192
p1k_00042,2.993944664486885,0.9939350090451176,2.370832252768316,5.819321384675009,14.625973585003758,1.5272530771951
p1k_00043,1.6254133087218103,0.8714409269754828,2.314089355295585,5.687921066521096,11.73889726055825,2.6641737928604416
p1k_00044,1.557170436657821,0.8696057384472483,2.273805964851648,5.508843458399471,11.81960054943102,2.617414364184361
p1k_00045,1.535937290919043,0.8527993039670307,2.1875213129644995,5.747456967727869,11.078827954157951,2.4564843097856093
p1k_00046,1.413972052355608,0.8473069663556089,2.23431708889692,5.6887738799729055,9.211668440140713,2.55475370435166
p1k_00047,1.848518802327608,0.907803248345855,2.401140211169937,5.750720410577642,10.806380689810409,2.572847564704937
p1k_00048,1.7228690621410756,0.921855642715472,2.2789149618338453,5.991180571162273,10.76856787292906,2.555203303835785
p1k_00049,2.966035690756777,0.902490484330068,2.511546068500815,5.420320103799926,17.415378853324704,3.11834238663613
p1k_00050,3.662886323247971,1.2097434565153304,1.767447106845728,8.78757267284285,23.706102787965783,1.5396476690420235
p1k_00051,3.665475363946984,1.07817998689378,1.9034163927546208,9.500331343475024,23.183452497363906,1.7175381496030842
p1k_00052,3.644934269378989,0.906467088657725,2.091022581647339,7.050402301919274,23.41510365417412,1.743093293585414
p1k_00053,3.63681097018925,0.9179843768147784,2.089645747005542,7.259877506233735,21.744269747078537,1.7571313728654545
p1k_00054,4.353333116116792,1.700010627993767,2.621974431756264,4.687761564535244,17.88866814951208,1.7986428424555236
p1k_00055,3.587729569532762,1.696172378789834,2.433116408209186,4.549332423036492,18.919738684168045,1.7488945111985894
p1k_00056,2.15841159721264,0.969232190296804,2.104574595543074,5.4269265477699005,12.970864320814147,3.371246933648968
p1k_00057,2.0906878855604782,1.008919609730654,2.158682997411673,4.955066616346008,14.46395662615952,3.144152520252892
p1k_00058,2.094216176791292,0.8870997825914656,1.953260652385153,4.969847520520139,13.05503883793104,1.5729397364031903
p1k_00059,2.134767697172106,0.855552579373687,1.946363420749249,4.621615993147276,12.408430699079265,1.546372500643369
p1k_00060,2.533453971944681,0.7716117114307084,2.073084451876713,5.681319217449875,14.331021962396576,1.262041394739095
p1k_00061,2.401834106195284,0.8036284006687898,2.033738206945621,5.592593155063465,13.13952799719059,1.3056776316321037
p1k_00062,1.3355055746504625,0.780748910270328,1.9199465277664187,6.008848451418825,10.822732124308914,2.011480404084007
p1k_00063,2.0554148110821275,0.8251160765476835,2.00563830926482,5.902525213948306,11.412951371616344,1.8520617880372527
p1k_00064,7.5307433633896785,0.615988514247233,1.7174647610869849,2.366771212062888,12.961870132378117,0.5579946741478617
p1k_00065,8.305078726755287,0.6109298578186303,1.8056297025879704,2.4742400317022937,13.265680086804622,0.5962408110084657
p1k_00066,8.248633947450429,0.4893568825784283,1.4246891324320696,2.980042244629168,14.867361402456456,0.597595291113246
p1k_00067,8.332739269678873,0.501869847319946,1.472753795617355,2.6542915974718326,15.13687860051358,0.6120618320976013
p1k_00068,2.1607237224708964,0.4781495210370654,2.338827623817143,5.182816769124028,7.3105243791921,0.7423520753201369
p1k_00069,1.9374985639304416,0.6377659746299937,1.6158706855980354,4.959053027455328,11.84473208365495,1.974163860788352
p1k_00070,2.153277404018377,0.612828065995383,1.5121872285793556,4.916286810260786,11.356176622615184,1.9634437961411029
p1k_00071,1.820259899150938,0.5911782861602388,1.3456823798350217,4.924195993348651,10.07633019093044,1.6631372392166353
p1k_00072,2.4366468308384315,0.5726262553843,1.3756462158101703,5.158204648448769,10.849379819423094,1.804158919664432
p1k_00073,1.6466920215023542,0.4219283859561687,2.2782957909078565,3.362200803134108,9.30454804704501,2.2375989365156963
p1k_00074,2.338777874295467,0.3971675159283971,2.676559025037592,2.7457923560421365,9.67188476280998,3.2112568759786
p1k_00075,1.6483725546042511,0.5819282929419591,2.0126332800608964,2.1645590318443872,4.725385635421104,2.912159925165396
p1k_00076,1.9518990361758504,0.7023048170875598,2.2898241185821853,3.176371940600003,7.175654518644514,2.2162799806211075
p1k_00077,2.226251374515188,0.7194266489191553,2.3772366167246783,3.336720104177583,8.42039366280811,2.35385785964564
p1k_00078,1.6192647110641298,0.6518382357271625,2.0889193426680586,1.895671634409912,4.611698422586932,2.461343701088075
p1k_00079,1.8319288260650712,0.5345685640335338,2.032081277742028,4.035093843080572,10.452611229161446,3.64589773735809
p1k_00080,1.2685973978834242,0.7213658170637874,1.7276087410315226,3.5584967769219205,5.68525207162048,0.8699227989789354
p1k_00081,1.554116082749455,0.6364266330813706,1.52082438141703,4.845079023478071,10.74153041921486,1.525796059776816
p1k_00082,2.734551386906509,1.054661517699394,1.71368849993184,5.949546380668461,18.925093692545328,1.836052235984428
p1k_00083,2.2790587356585243,1.1650842034629236,1.7312412831328656,6.237003779921261,20.388255269074985,1.8354360017886904
p1k_00084,3.0853662343075308,1.1720136689589304,1.781322018417244,8.281790363208021,21.241316116204743,2.146265959776933
p1k_00085,2.891833463702874,1.0626785899079496,1.8778556724943016,6.883893712303856,18.9367987441959,1.7647518739433743
p1k_00086,1.8049039169143903,1.3216585595906858,2.16681015479599,4.919613768750842,12.27535465187361,1.3593928843370922
p1k_00087,1.7487886115758544,1.2809375895508477,2.2152008265949488,5.083191797854692,13.415102712270174,1.345161930946452
p1k_00088,2.343502190082203,0.9613655995640568,2.487390983577827,5.972524245236875,13.55770724337002,1.5080627346522215
p1k_00089,2.04210170069462,0.9527375103887614,2.3633523020805547,5.800985922424109,13.68467766845911,1.4535560535306098
p1k_00090,1.948873972454516,0.8881304642490484,2.2848221587604143,5.874750212425554,12.677584940625126,2.669955695151184
p1k_00091,2.1346961352434053,0.8896317335927605,2.348961665589338,5.664215477260649,13.23554318057002,2.846480306164247
p1k_00092,2.30181216846874,0.8438856322077746,2.174004928764426,3.5752960773188622,16.211073916426255,3.139319383612726
p1k_00093,2.1808179471947478,0.9044415623226976,2.387367063176674,4.658559472428677,15.937117640409031,2.528926802749153
p1k_00094,4.648474720866218,0.8200780030895806,2.279967459927016,5.8392381315204975,16.053891603147363,2.9176177448688763
p1k_00095,4.616012027450469,0.8177663111761776,2.25305554205138,6.501569616290654,15.884804171791275,2.861132221059731
p1k_00096,2.1174018773171905,0.9689861135143596,3.5330254022354755,3.7913368933969,13.523834934348631,2.8865275645271216
p1k_00097,2.0400894074450697,1.0448005748140954,3.903626153896202,3.902707487810349,12.609249423815308,2.799520974945039
p1k_00098,4.36615468422178,0.7602221553295706,3.4863085226699893,8.803528981603774,18.069718240778545,2.594312144298752
p1k_00099,4.108840212554586,0.7529171443719387,3.617319373108273,7.002319568338865,16.19553609981638,2.5104120114740254
p1k_00100,2.447735900209823,0.8528324720989744,2.903610982564038,5.981482972935577,14.058493063978403,1.7768571651902156
p1k_00101,1.5996069827575743,0.6157334990215139,2.4358331591662674,6.223104546232672,12.996169802809554,1.471597173301438
p1k_00102,1.5605574129947504,0.6104600736111098,2.371987587181794,5.590605303137773,10.311716730434563,1.396496401660862
p1k_00103,2.1444033292842404,0.5622099514903662,3.121579033749209,6.964286276989531,10.298007033370144,1.114195175529322
p1k_00104,1.981525264831744,0.5848033195690799,3.103401372517556,7.123970549056549,11.343245311902058,1.1193523659437006
p1k_00105,1.7689791527001977,0.6073905070120962,1.5000996246044431,4.709926238797324,12.12967495696386,2.1115035361661354
p1k_00106,1.813192837087184,0.6879522061589427,1.856972741556676,5.187143721100599,11.2001978582457,2.469584001908925
p1k_00107,1.5706501877257495,0.6216386738700325,1.677011909203652,4.979571599454202,10.538568353170517,2.3203373348849103
p1k_00108,2.6768625293309283,0.9446269662104322,1.6036947792024958,3.6796045964678057,7.444422810554576,6.242008830590119
p1k_00109,2.4385992878519,0.9139292337472846,1.818436441450915,3.3803303907917504,11.172930072809049,6.680272413365289
p1k_00110,2.1698566963913266,0.8941549871016357,1.9233375954350036,7.632698472744322,13.348201142351602,4.555118984538428
p1k_00111,1.919697023148444,0.8761747327428672,1.9385291659173811,8.066766119012044,13.819260314941385,4.628597304408066
p1k_00112,1.9622616203909515,0.9379437994238654,1.7728364624691113,7.518566267122349,15.694477511086566,4.503197237346812
p1k_00113,1.736287949477884,1.1566407015077416,3.922822117626944,2.9400958381027147,6.903549159316346,5.236918247170348
p1k_00114,1.7444228980124787,1.2489854632343074,3.565668952868787,3.474434362229625,8.122142524969151,5.4479414526884735
p1k_00115,1.720483506966229,1.2186269116689057,3.590237085271206,4.086299227689857,9.871911893057987,5.36630713549962
p1k_00116,2.402599939337906,0.7666069409911987,1.8008751197246406,6.052335509912437,12.572732901123596,4.08406934426588
p1k_00117,2.485025925520222,0.7633231471855265,2.020028586062259,6.203941283692982,10.857242045630356,4.11630789522813
p1k_00118,2.4006589926694217,0.7826787960430477,1.8351458524663649,5.833066692205752,12.614738190692844,3.9192018160643385
p1k_00119,2.766074686479397,0.7330518268162328,1.9037476398579232,7.727148662770481,12.421536910955494,4.729821509528261
p1k_00120,2.5503972344934898,0.7675273448627711,1.9118310954379505,8.135519060110584,13.147279306511845,4.3774447089542345
p1k_00121,2.3526203257226217,0.7588442618085791,1.8100599090308276,7.433731051847661,11.948554166292814,4.42374074157355
p1k_00122,2.2266008476077195,0.802968103642982,2.0418006666164983,6.883248394981504,10.99823375270632,3.0586702043019054
p1k_00123,2.4378331661501385,0.8109454550045704,1.9021458972304532,7.086191982943574,11.530869957371456,2.982339482387551
p1k_00124,2.309848885596735,0.7962750040850641,1.8621563137287975,6.687453835337765,11.67775947501857,2.900530175191542
p1k_00125,1.6751637822776828,0.8344559599906328,4.989399098631624,3.820767656953017,6.760686195529387,3.992738402852843
p1k_00126,2.373256555233333,0.9718123122487704,3.70553230380933,5.256561103954282,13.672570106571747,1.7657449448827758
p1k_00127,2.7020693376681475,0.786372952468394,3.349810848425243,5.075036848136652,10.332169802973224,1.7004991114964303
p1k_00128,1.8506586119142323,0.611361524613944,1.8783756208379865,6.676042635425428,12.156572954390745,1.2142574729694626
p1k_00129,1.45421829935974,0.7335047510841979,3.5131008738491483,3.891326314405898,8.634654753663586,4.273191927814576
p1k_00130,2.1039573375692555,0.8957624191656424,3.534031245207389,5.064429329403265,8.149727332141378,2.2114937320125327
p1k_00131,1.5584932603206338,0.8113984916271877,3.9504648099899486,3.7930565436517103,6.757937792797602,2.810463174190033
p1k_00132,2.7647605575264937,0.8429669685362783,2.581039536991109,6.695864281808926,23.012729951641816,3.2263187165477896
p1k_00133,1.4076405884904284,0.5699362833436982,3.925292310124721,3.8061535274537657,9.043292148332112,11.59071592628446
p1k_00134,1.325024240438554,1.0381292653030594,3.312586731191121,4.762211272420247,11.933737304926872,2.6903803768243453
p1k_00135,2.089989347551291,0.9521411362346835,3.8256365061608326,5.440882434466372,23.093464147425387,2.2751417133096674
p1k_00136,2.508625383292062,1.1059262919805886,3.798617274445768,3.807180592284104,9.045698605482457,2.6711605343289238
p1k_00137,2.1900257805774745,0.90240634434713,3.5216065267476853,6.098731801823392,17.85594321894994,1.9269516866751264
p1k_00138,1.9983047860231604,0.5410758800366438,4.316063340094847,2.2717084363691917,14.77835985165705,1.4864007257502858
p1k_00139,2.8503368706146,0.91879465920768,4.44411887346161,2.440677172974548,8.393637123328926,2.8909950733019536
p1k_00140,2.2795700435440103,1.0141087603792254,3.4074796856600624,6.81008973893361,18.350216298709118,1.5599328966198047
p1k_00141,1.6428791834271173,0.7546777397660431,3.304955551874276,2.967338704031643,13.311955377397853,2.020641249566084
p1k_00142,1.83060340352572,0.7413014897071792,1.8901745296728365,3.3506748599225253,6.7130494116943344,1.1882042066091605
p1k_00143,1.52656940431314,0.8895696580331495,2.242315432455109,4.24336223671101,14.285051877696596,1.3295969513438206
p1k_00144,1.957484425690464,0.2931058211570442,1.4234155868712726,2.539943313493684,22.37109011137361,3.904889945179192
p1k_00145,0.9608957040975188,0.526689091911068,2.420795389758484,1.5889012412891177,10.184945522397877,0.3549356209925884
p1k_00146,1.464074757233563,0.7407428371265556,3.3821461453645094,4.449201941047828,7.4985850364266495,2.791921993762754
p1k_00147,1.32975322793978,0.6573006267120568,3.3319432508593034,3.85376410919384,4.856338229383537,4.878696000022709
p1k_00148,1.709765367015306,0.4905695646341362,2.477521317866303,3.648092453792176,9.041844680561232,4.5878504487384735
p1k_00149,1.7158074620559156,0.7295834788670652,3.2410499050338246,4.792906676464877,10.146251822012353,2.339093008593488
p1k_00150,1.6202330765302737,0.5269266693115305,2.453881898738195,2.7966722113986693,8.209847896336578,3.560650561918061
p1k_00151,1.6918950601995475,0.547173750104507,2.187574832034417,2.6843611566892904,9.454466768097666,3.658093329465457
p1k_00152,2.0463583697678107,0.5680994989691834,2.0628970480193374,3.509190135667365,10.605340074628256,1.96309762134981
p1k_00153,1.9345625259010315,0.5319803659954799,1.876672380557918,3.4424622533148845,12.042272295370584,1.731056285952008
p1k_00154,1.1250731620366563,0.4628290534963538,2.629782594608338,2.216794309060369,4.355975040374347,4.248994450080512
p1k_00155,1.7424716674130063,0.4213951882321103,1.0777280422250264,2.503005288530085,9.822361148255409,0.9295769998310844
p1k_00156,2.158967863853749,0.1623908833431551,0.8025723079421135,4.151521924431494,38.72848586365195,0.675003061761609
p1k_00157,1.938249611923179,0.6939666152827326,2.1302562300350245,3.57748898828097,5.482598838138208,4.998834083417035
p1k_00158,1.8908486872307253,0.7184966004431065,2.2649234316957654,3.968095851597438,5.532303117025776,2.039277654135379
p1k_00159,1.5772448969404291,0.4652942473866635,1.4621848786256446,5.228149106366539,7.538949805487586,3.2401991771636425
p1k_00160,1.4505073460758744,0.6714532896741875,2.261283921954859,4.645359649789725,9.5673519128137,1.5771070372491327
p1k_00161,1.3493145442615568,0.7058038357602456,1.230924526260947,4.113731978718518,8.225238639455709,1.4980541651232626
p1k_00162,1.348108937551357,0.6207027039076528,1.132880658807823,3.751986409884632,8.45180538470736,1.41536915500048
p1k_00163,1.6783196881487907,0.6292621905301425,1.762609345034608,4.923725800737408,10.994091972457763,1.4844717887229533
p1k_00164,1.668803691219899,0.8160331726899855,1.521747711450191,4.783561545682349,7.988498995667818,1.2569764044768532
p1k_00165,1.125348371268753,0.9050895753456571,1.7229806090869126,2.551045990572855,8.50650017953733,1.7984976897190328
p1k_00166,1.1290512754496442,0.8836886047792508,1.586971440298498,2.615888640975563,7.665850120656922,1.465542990826664
p1k_00167,3.4002243598659088,1.8664871621729795,1.7693860858302364,2.586999012387421,7.472167022772993,5.559180761254066
p1k_00168,3.264163848913556,1.7354366420800127,1.6282328354981728,2.7581729710772303,7.3862790222946915,5.433662073394875
p1k_00169,2.8332919353174018,0.5618463557868575,2.363500151469567,4.813649178680231,7.813796735855603,1.6488036254497158
p1k_00170,2.6746841268045367,0.4800338693996301,2.590843106807727,4.218858423110933,6.7852265278479695,1.793876473102753
p1k_00171,1.0597140325055976,1.2500282207940812,2.306163235981455,3.123284555891736,8.855984410363579,0.9598453348132536
p1k_00172,1.049542695692844,1.1805896799447844,2.24559815425262,3.02688922795306,8.55901221433164,0.898150436155231
p1k_00173,1.4114256436025403,0.5599618229795847,1.0864840362884245,4.480840248511689,8.157761377309557,0.947563417159994
p1k_00174,1.314863197742571,0.5440173301805933,1.0909245250649051,4.182649401362753,7.677732800006535,0.9824341190887166
p1k_00175,1.8688448790104903,0.7372035154216289,2.325663492959591,3.0387764700116584,10.141665221139212,1.4651144901402642
p1k_00176,1.6799504472107614,0.7084779882283536,2.1664287912146643,3.1578279986254683,9.688388243881862,1.2268907169043195
p1k_00177,1.498362456080447,0.703788412268929,1.5236834168352762,3.9703767079434327,10.120106760393917,1.331498464894693
p1k_00178,1.5329102963334946,0.6681758919507355,1.5207333673322574,4.122211447242584,8.454646011088213,1.2859530350687838
p1k_00179,1.4701089965584786,0.9148819059452152,1.7082763390314928,4.031815304686837,8.772961926555423,3.4318823673113386
p1k_00180,1.4748332210770945,0.8781828988213874,1.7349670528189454,4.232185810865875,9.941014453954445,3.707735797198165
p1k_00181,1.3950318784627602,0.810917119808957,1.6628665320924203,3.671807008720334,9.271151514091354,1.5020917101645164
p1k_00182,1.5079865521474105,0.8294435342215021,1.6333461748536084,4.001862443761199,8.889367623281185,1.5832431475132984
p1k_00183,1.1723475822090323,0.9754924863287948,1.5643019509224898,4.372672525179177,7.973647171533167,1.427197026162994
p1k_00184,1.093167529512719,0.964735985092367,1.7003768130963246,3.780821365794935,8.783783358723934,1.5317471279521997
p1k_00185,1.5745942195024702,0.6811534433635759,1.4319261083406136,4.041229380301883,9.764391471713228,3.106895497450385
p1k_00186,1.6692907673098292,0.73310361042133,1.5831723982948294,4.309316265310816,10.12955281553652,3.999700117631468
p1k_00187,1.1492240693174685,0.727522159026805,1.723595729631637,3.8374134561739095,9.55329579210503,1.5470611291567469
p1k_00188,1.6639683748331466,0.6733541136048776,1.3809622476527477,4.973329825756497,9.408243438829595,0.7219111071436984
p1k_00189,1.6019457160835056,0.701570040326971,1.2953313472332304,4.8746553528486185,9.468197778747252,0.7257711894848715
p1k_00190,1.3043371644842738,0.7950810143989899,1.862456191632556,3.508542305337773,9.622518451621229,1.3338463793793711
p1k_00191,1.7505777805172722,0.9874539849538214,1.5433904951429898,4.331629187689816,6.660292647550312,2.44785430348587
p1k_00192,1.6738457196105336,1.1110759246480424,1.588019126927837,4.183133043479945,6.785625776790607,2.753807553960027
p1k_00193,2.016166030431963,0.774236101845029,2.460253781863338,2.8388943290866666,7.331336948980332,8.133243038074669
p1k_00194,2.0379377780422865,0.7468144646413647,2.3524993513371326,2.724723382940387,7.315409784254069,6.714420512002952
p1k_00195,2.5814042530902794,0.7382244449649313,1.7534165619396893,5.250211473256779,9.622689207237382,3.6186368088829486
p1k_00196,2.0675911870972445,0.7578567523637944,1.8333787413461864,4.8045627899024455,9.232464963174271,5.152094334144993
p1k_00197,1.7151789665433068,1.0349168113506173,2.481506392587987,2.886130149300256,6.587302143155526,6.518908471360873
p1k_00198,2.1374656197982245,1.0406723285317845,2.71907757738501,2.785726377977432,6.504685359356719,3.51241315096934
p1k_00199,1.6926622291423796,0.8016912847168686,1.4200260798487023,3.1972894861767926,8.890035865943021,3.218941139130988
p1k_00200,1.616833224294366,0.8593956892921423,1.4533152046181972,2.9095378603190416,7.884986267794858,3.2981737164545355
p1k_00201,2.1460845195335447,0.9862005316679908,1.6792594715121434,5.32640345816272,11.384287966951195,1.9229305794296547
p1k_00202,1.8894767705773048,1.009976745574749,1.6032187086282044,5.103994248057469,9.96240343680546,1.8264261101482948
p1k_00203,2.234633122405436,1.0568645470730744,1.8126699215061532,6.039078207140364,9.10776306925568,1.6279830797979251
p1k_00204,2.287222870581152,1.1030396076147948,1.9078202387424332,5.213104392661922,9.84125811997152,1.5132972866291785
p1k_00205,1.7931661281056577,0.7737214500779087,2.24428508533708,3.0135977959557065,5.864171521139357,6.388120227604522
p1k_00206,1.943718807208625,0.80338444064622,2.20063882903099,3.2715717340272583,7.28405143396147,5.126359358313974
p1k_00207,2.0036815866065782,0.9219702448056128,1.7503510020706667,5.15712946404741,10.716036145738972,1.7935719119370426
p1k_00208,2.2048586533842327,0.9285316781873576,1.768090849225484,5.3665518488572514,11.186275767115523,1.8348604931525183
p1k_00209,1.6176345273517698,1.0536879573450602,1.5452605557038332,3.233814129724369,5.551099379688365,1.7151783021770333
p1k_00210,1.6953164784509578,0.9698705963956172,1.7719411985024591,2.29523557152807,9.29967929883687,2.17291628761768
p1k_00211,1.6065709199322238,0.9044950456915352,1.6780969430518358,5.092879642916644,9.796472047320554,1.8586420839020796
p1k_00212,1.4146306404448623,0.975618659157359,1.7155156488561798,4.857416484726554,9.30244785594182,1.7368957781881154
p1k_00213,1.8847654067096764,1.138068231855951,1.885719606495971,5.449929771519494,9.12514247476625,1.3187024906136675
p1k_00214,1.7260033385369329,0.958253445640479,1.7008495467543274,4.51796526564952,9.470696094827405,1.582071645769131
p1k_00215,2.257255089824889,0.9954682900335564,1.8066247485058813,5.380994962750283,11.450800421704876,3.165619607277141
p1k_00216,2.160023538589038,0.9544369791787582,1.741065059551877,5.1216655702724445,10.931767696568713,3.144185271852389
