"sample","iM","Val"
"p1k_00853","Cra",-9.00076676604012
"p1k_00996","Cra",-12.1716711910194
"p1k_00784","Cra",-7.99666332771669
"p1k_00420","Cra",-7.50109423631858
"p1k_00178","Cra",-10.0000608562187
"p1k_00174","Cra",-7.72397778203543
"p1k_00028","Cra",-6.99935195987448
"p1k_00911","Cra",-8.12829464696454
"p1k_00749","Cra",-6.48995880418677
"p1k_00067","Cra",-1.50700439543325
"p1k_00866","Cra",-8.00679360049572
"p1k_00347","Cra",-7.99541867865232
"p1k_00209","Cra",-1.30047499424728
"p1k_00490","Cra",-9.9998938396124
"p1k_00191","Cra",-9.99992778849456
"p1k_00236","Cra",-8.41220260942523
"p1k_00954","Cra",-6.83989094702578
"p1k_00961","Cra",-12.1716708148041
"p1k_00150","Cra",-8.99445851099542
"p1k_00276","Cra",-7.07845102389229
"p1k_00548","Cra",-9.99984063470928
"p1k_00880","Cra",-6.58396078599393
"p1k_01009","Cra",-1.30064919566602
"starve_series__t01_starve","Cra",-12.1716340791667
"p1k_01052","Cra",-1.30214708458478
"p1k_00709","Cra",-7.98610063920498
"p1k_00234","Cra",-12.1716744571994
"p1k_00700","Cra",-7.13003912336243
"p1k_00255","Cra",-4.99535024487288
"p1k_00016","Cra",-9.999947700658
"p1k_00159","Cra",-1.31681589956652
"p1k_00526","Cra",-4.16320514966811
"p1k_00011","Cra",-7.99244775517493
"p1k_00601","Cra",-12.1716113719265
"p1k_00925","Cra",-7.95712610379964
"p1k_00433","Cra",-12.1716819273502
"p1k_00616","Cra",-12.1716901539526
"p1k_00314","Cra",-6.94258303208364
"p1k_00903","Cra",-8.99959134567575
"p1k_00340","Cra",-5.57059536568087
"p1k_00453","Cra",-7.95506280456955
"p1k_00456","Cra",-12.1716808530778
"p1k_00815","Cra",-4.54029008891207
"p1k_00681","Cra",-9.00064936925292
"p1k_00782","Cra",-8.99948345962654
"p1k_00374","Cra",-7.61032481448508
"p1k_00025","Cra",-8.00665016627444
"p1k_00863","Cra",-7.06190934241352
"p1k_00048","Cra",-6.94948991695775
"p1k_00774","Cra",-1.13692830728514
"p1k_00053","Cra",-8.99950589558111
"p1k_00012","Cra",-6.93513129554524
"p1k_00698","Cra",-9.00094791310183
"p1k_00451","Cra",-6.47509341052486
"p1k_00116","Cra",-8.99721208608877
"p1k_00323","Cra",-12.1716551466924
"p1k_00910","Cra",-10.0000343269047
"p1k_00463","Cra",-9.00042372304617
"p1k_00438","Cra",-8.0060598168043
"p1k_00466","Cra",-8.9998565033171
"p1k_00610","Cra",-9.99985047505367
"p1k_00831","Cra",-7.42027070134033
"starve_series__t00_growth1","Cra",-8.99971470547177
"p1k_00165","Cra",-9.0007818700659
"p1k_00439","Cra",-9.00144649375556
"p1k_00808","Cra",-7.00196020274292
"p1k_00530","Cra",-7.12912907418599
"p1k_00084","Cra",-6.42500359451721
"p1k_00724","Cra",-8.99874708338659
"p1k_00915","Cra",-7.11205450029871
"p1k_00589","Cra",-6.25713148195193
"p1k_00591","Cra",-12.1715445247576
"p1k_00517","Cra",-7.98950777710748
"p1k_00109","Cra",-5.33984034362044
"p1k_00195","Cra",-0.945982517280975
"p1k_00862","Cra",-7.55582075479249
"p1k_00904","Cra",-1.26923132161371
"p1k_00342","Cra",-12.1716739101298
"p1k_00640","Cra",-7.51920604508831
"p1k_00711","Cra",-8.99934085760757
"p1k_01026","Cra",-12.1716685537316
"p1k_00270","Cra",-9.99991858833245
"p1k_01023","Cra",-7.03297659994668
"p1k_00148","Cra",-12.1716035657066
"p1k_00257","Cra",-7.89853731070255
"p1k_00156","Cra",-12.1717053849137
"p1k_00519","Cra",-6.91586934293008
"p1k_00652","Cra",-8.01335211372498
"p1k_00231","Cra",-8.46932759511393
"p1k_00753","Cra",-0.816873886010564
"p1k_00529","Cra",-0.722734766029194
"p1k_00848","Cra",-9.00011504530605
"p1k_00956","Cra",-12.1716666792596
"p1k_00958","Cra",-7.11262742794105
"p1k_01022","Cra",-7.99990382685474
"p1k_00224","Cra",-7.57043517976759
"p1k_00424","Cra",-7.07271647962506
"p1k_00242","Cra",-12.1716742819947
"p1k_00180","Cra",-9.99999878632228
"p1k_00592","Cra",-7.95968622432164
"p1k_00621","Cra",-7.14980782492429
"starve_series__t10_starve","Cra",-12.1716225918185
"p1k_00478","Cra",-12.1716177004675
"p1k_00303","Cra",-9.99956727990583
"p1k_00196","Cra",-1.22389408759155
"p1k_00448","Cra",-6.81052835436838
"p1k_00874","Cra",-13.0018937748092
"p1k_00474","Cra",-9.99985923372851
"p1k_00909","Cra",-6.73775182448837
"p1k_00054","Cra",-8.99847190000641
"p1k_00454","Cra",-8.99513471088757
"p1k_01007","Cra",-7.54374038991668
"p1k_01032","Cra",-7.98574929568013
"p1k_00055","Cra",-7.98780617604445
"p1k_00559","Cra",-6.16128610310973
"p1k_00337","Cra",-6.38512252614935
"p1k_00352","Cra",-12.1716851989209
"p1k_00901","Cra",-8.41198997405501
"p1k_00032","Cra",-9.99994111902311
"p1k_00060","Cra",-8.16982341351389
"p1k_00449","Cra",-0.721559941290135
"p1k_00642","Cra",-12.1716904522598
"p1k_01000","Cra",-9.00008305127464
"p1k_00269","Cra",-1.63459171657034
"p1k_00577","Cra",-9.99986585871948
"p1k_00611","Cra",-7.99390839166598
"p1k_00212","Cra",-6.84876467301597
"p1k_00546","Cra",-7.98781457908696
"p1k_00764","Cra",-12.1716646458333
"p1k_00459","Cra",-7.3684793744242
"p1k_00484","Cra",-0.976547200098492
"p1k_00310","Cra",-9.99934810583679
"p1k_00859","Cra",-8.33671498379437
"p1k_00979","Cra",-9.99997845100825
"p1k_00963","Cra",-1.30444131341641
"p1k_00672","Cra",-7.00945432042827
"p1k_00890","Cra",-12.1716835940874
"starve_series__t14_starve","Cra",-9.99998265712298
"p1k_00390","Cra",-7.35958864292636
"p1k_00256","Cra",-7.99152193979777
