"gene","iM","Val"
"b2699","DNA Damage",-7.83929767545815
"b4058","DNA Damage",-7.52326510893351
"b1728","DNA Damage",-7.12758903981477
"b0060","DNA Damage",-7.76735128358982
"b1061","DNA Damage",-7.81217367073887
"b2616","DNA Damage",-7.5244114832617
"b1741","DNA Damage",-7.77606683217636
"b4044","DNA Damage",-0.648140965415306
"b0779","DNA Damage",-8.28625444034228
"b1184","DNA Damage",-7.66280260101402
"b1183","DNA Damage",-6.77205710890927
