"sample","iM","Val"
"p1k_00459","Lysine/T2SS",-13.3261781765426
"p1k_00778","Lysine/T2SS",-2.31481902631088
"p1k_00922","Lysine/T2SS",-2.40688367514179
"p1k_00662","Lysine/T2SS",-3.02488317610986
"p1k_00685","Lysine/T2SS",-2.89824490208302
"p1k_00969","Lysine/T2SS",-13.4202164033832
"p1k_00104","Lysine/T2SS",-13.3873648706076
"p1k_00117","Lysine/T2SS",-2.92741384536849
"p1k_00923","Lysine/T2SS",-2.16673579168975
"p1k_00057","Lysine/T2SS",-2.6960969327372
"p1k_00914","Lysine/T2SS",-2.4660340814134
"p1k_00382","Lysine/T2SS",-3.33464571416556
"p1k_00171","Lysine/T2SS",-2.87699835713134
"p1k_00430","Lysine/T2SS",-2.75830180478872
"p1k_00910","Lysine/T2SS",-2.64855641235782
"p1k_00948","Lysine/T2SS",-3.29114115862216
"p1k_01037","Lysine/T2SS",-3.97661909534377
"p1k_00748","Lysine/T2SS",-2.50527520125178
"p1k_01038","Lysine/T2SS",-4.07412605928995
"p1k_00336","Lysine/T2SS",-2.59233664199478
"p1k_00850","Lysine/T2SS",-3.1425310218277
"p1k_00811","Lysine/T2SS",-2.65074191894163
"p1k_00474","Lysine/T2SS",-13.4202164033832
"p1k_00195","Lysine/T2SS",-2.71706848560269
"p1k_00271","Lysine/T2SS",-2.54653284563411
"p1k_00477","Lysine/T2SS",-2.93064194572133
"p1k_00732","Lysine/T2SS",-2.23609693304833
"p1k_00373","Lysine/T2SS",-13.3805590954412
"p1k_00335","Lysine/T2SS",-2.5915340389247
"p1k_00491","Lysine/T2SS",-13.3630970427192
"p1k_00575","Lysine/T2SS",-13.4085024714344
"p1k_00576","Lysine/T2SS",-13.3891588190874
"p1k_00062","Lysine/T2SS",-2.78680280958042
"p1k_00428","Lysine/T2SS",-2.33089941308477
"p1k_00158","Lysine/T2SS",-2.86768205623548
"p1k_00902","Lysine/T2SS",-2.54960253250826
"p1k_00618","Lysine/T2SS",-2.60904776537116
"p1k_00269","Lysine/T2SS",-2.83825093563133
"p1k_00805","Lysine/T2SS",-2.60136833333061
"p1k_00019","Lysine/T2SS",-4.00030975193988
"p1k_00456","Lysine/T2SS",-13.3995411286752
"p1k_00511","Lysine/T2SS",-2.67713884966847
"p1k_00868","Lysine/T2SS",-3.57398537242525
"p1k_00872","Lysine/T2SS",-13.3944707387901
"starve_series__t03_starve","Lysine/T2SS",-13.3784496450417
"p1k_00413","Lysine/T2SS",-2.39013726578806
"p1k_00176","Lysine/T2SS",-2.62775847920392
"p1k_00011","Lysine/T2SS",-2.471808172431
"starve_series__t25_growth2","Lysine/T2SS",-2.21280704689949
"p1k_00764","Lysine/T2SS",-2.57653006057407
"p1k_00630","Lysine/T2SS",-2.66872134552034
"p1k_00163","Lysine/T2SS",-2.608989468744
"p1k_00409","Lysine/T2SS",-2.27965619362097
"p1k_00322","Lysine/T2SS",-2.60312348900589
"p1k_00752","Lysine/T2SS",-2.47626647691174
"p1k_00344","Lysine/T2SS",-2.54475611592866
"p1k_00546","Lysine/T2SS",-4.11459069469834
"p1k_00191","Lysine/T2SS",-2.74162870961863
"p1k_01040","Lysine/T2SS",-2.98297065831418
"p1k_00654","Lysine/T2SS",-2.69574915433655
"p1k_00324","Lysine/T2SS",-2.49373529043618
"p1k_00657","Lysine/T2SS",-2.67823787669628
"p1k_00488","Lysine/T2SS",-13.3823937069593
"p1k_00903","Lysine/T2SS",-2.46109678469872
"p1k_00341","Lysine/T2SS",-2.65500429260384
"starve_series__t16_starve","Lysine/T2SS",-13.3961811140718
"p1k_00637","Lysine/T2SS",-2.5301254352613
"p1k_00105","Lysine/T2SS",-2.76947695648327
"p1k_00539","Lysine/T2SS",-2.1789952976158
"p1k_00530","Lysine/T2SS",-2.84499074597841
"p1k_00610","Lysine/T2SS",-2.79369538364059
"p1k_00368","Lysine/T2SS",-13.3330457197346
"p1k_00039","Lysine/T2SS",-2.43310928499698
"p1k_01035","Lysine/T2SS",-3.46654313068656
"p1k_00498","Lysine/T2SS",-13.3587037935351
"p1k_00646","Lysine/T2SS",-3.14716201573041
"p1k_00893","Lysine/T2SS",-2.38313552417117
"starve_series__t06_starve","Lysine/T2SS",-13.3791862096923
"p1k_00506","Lysine/T2SS",-3.52671220311128
"p1k_00003","Lysine/T2SS",-2.43371608931793
"p1k_00015","Lysine/T2SS",-2.49353238903695
"p1k_00961","Lysine/T2SS",-2.93740462491295
"p1k_00056","Lysine/T2SS",-2.65547848288265
"p1k_00482","Lysine/T2SS",-13.3918050591285
"starve_series__t09_starve","Lysine/T2SS",-13.3909732643521
"p1k_00274","Lysine/T2SS",-2.61397250076939
"p1k_00321","Lysine/T2SS",-2.65928819075538
"p1k_00046","Lysine/T2SS",-2.44654777612312
"p1k_00621","Lysine/T2SS",-2.96172459344708
"starve_series__t11_starve","Lysine/T2SS",-13.373231293159
"p1k_00293","Lysine/T2SS",-2.65258930159783
"p1k_00607","Lysine/T2SS",-2.90292615706739
"p1k_00647","Lysine/T2SS",-2.8974417609941
"p1k_00582","Lysine/T2SS",-2.59138477181196
"p1k_00806","Lysine/T2SS",-2.59283450791903
"p1k_00423","Lysine/T2SS",-2.5482020917125
"p1k_00888","Lysine/T2SS",-2.5559817104346
"p1k_00980","Lysine/T2SS",-13.3262642064557
"p1k_00225","Lysine/T2SS",-2.70874793824048
"p1k_00282","Lysine/T2SS",-2.53804927505207
"p1k_00840","Lysine/T2SS",-13.4093537688505
"p1k_00393","Lysine/T2SS",-3.00728814117037
"p1k_00464","Lysine/T2SS",-13.3255168002259
"p1k_00841","Lysine/T2SS",-13.3976994662816
"p1k_00584","Lysine/T2SS",-3.24375684703018
"p1k_00240","Lysine/T2SS",-2.77089675953205
"p1k_00222","Lysine/T2SS",-3.41011271599862
"p1k_00844","Lysine/T2SS",-2.93422389872572
"p1k_00258","Lysine/T2SS",-2.9111222516427
"p1k_00613","Lysine/T2SS",-2.5946270308983
"p1k_00204","Lysine/T2SS",-2.69999109174347
"p1k_00766","Lysine/T2SS",-2.64663263598411
"p1k_00290","Lysine/T2SS",-2.68473793573345
"p1k_00166","Lysine/T2SS",-2.76997214010554
"p1k_00885","Lysine/T2SS",-2.60312348916381
"p1k_00048","Lysine/T2SS",-2.51924674025869
"p1k_00212","Lysine/T2SS",-2.59098485285424
"p1k_00917","Lysine/T2SS",-2.48615549363234
"p1k_00976","Lysine/T2SS",-4.31923294540829
"p1k_00698","Lysine/T2SS",-2.58834351223183
"p1k_00817","Lysine/T2SS",-2.6015570415886
"p1k_00894","Lysine/T2SS",-2.9965263527486
"p1k_00495","Lysine/T2SS",-13.3822121057753
"p1k_00954","Lysine/T2SS",-3.03437778529442
"p1k_00263","Lysine/T2SS",-2.39990160224065
"p1k_00569","Lysine/T2SS",-13.4202164033832
"p1k_00849","Lysine/T2SS",-13.3865954423772
"p1k_00371","Lysine/T2SS",-13.3799330048979
"p1k_00073","Lysine/T2SS",-2.654159464415
"p1k_00446","Lysine/T2SS",-3.0923747277066
"p1k_00564","Lysine/T2SS",-2.68015597073933
"p1k_00189","Lysine/T2SS",-2.60920667753473
"p1k_00100","Lysine/T2SS",-2.47234086439064
"p1k_00347","Lysine/T2SS",-2.55823286428682
"p1k_00628","Lysine/T2SS",-2.69879498644444
"starve_series__t05_starve","Lysine/T2SS",-13.379765819658
"p1k_01023","Lysine/T2SS",-3.81140212400619
"p1k_00665","Lysine/T2SS",-2.56300960364
"p1k_00523","Lysine/T2SS",-2.77224704870214
"p1k_00905","Lysine/T2SS",-2.15232392099527
"p1k_00729","Lysine/T2SS",-2.27547459542681
"p1k_00898","Lysine/T2SS",-2.52567380846089
"p1k_00355","Lysine/T2SS",-2.36418810444372
"p1k_00537","Lysine/T2SS",-1.82180389589015
"p1k_00161","Lysine/T2SS",-2.63485656830799
"p1k_00099","Lysine/T2SS",-13.3986928599431
"p1k_00132","Lysine/T2SS",-2.464402106873
"p1k_00688","Lysine/T2SS",-3.06767674882862
"p1k_00025","Lysine/T2SS",-3.46284395353402
"p1k_00054","Lysine/T2SS",-2.46845432120281
"p1k_00658","Lysine/T2SS",-2.80546820623749
"p1k_00120","Lysine/T2SS",-2.68594955598469
"p1k_00131","Lysine/T2SS",-2.72997631247031
"p1k_00633","Lysine/T2SS",-2.50053072177234
"starve_series__t17_starve","Lysine/T2SS",-13.391840398343
"p1k_00943","Lysine/T2SS",-3.44681000748752
"p1k_00462","Lysine/T2SS",-13.380744470171
"p1k_00112","Lysine/T2SS",-2.45036715592699
"p1k_00686","Lysine/T2SS",-3.13934746471591
"p1k_00154","Lysine/T2SS",-2.20820055932184
"p1k_00059","Lysine/T2SS",-3.11413430060548
"p1k_00484","Lysine/T2SS",-13.3869552968626
"p1k_00863","Lysine/T2SS",-2.52790670869306
"p1k_00469","Lysine/T2SS",-13.3728929385032
"p1k_00237","Lysine/T2SS",-2.7292549635683
"p1k_00638","Lysine/T2SS",-2.59670772770199
"p1k_00649","Lysine/T2SS",-2.82085425291213
"p1k_00828","Lysine/T2SS",-3.08268562156543
"p1k_00007","Lysine/T2SS",-2.25979674227973
"p1k_00977","Lysine/T2SS",-3.01501222679912
"p1k_00391","Lysine/T2SS",-2.73687714236237
"p1k_01024","Lysine/T2SS",-3.47207352550576
"p1k_01025","Lysine/T2SS",-3.06707894997601
"p1k_00608","Lysine/T2SS",-2.7917818130978
"p1k_00749","Lysine/T2SS",-13.3586805237152
"p1k_00675","Lysine/T2SS",-3.04261598433726
"p1k_00390","Lysine/T2SS",-2.48215165358764
"p1k_00599","Lysine/T2SS",-3.01511016237375
"p1k_00891","Lysine/T2SS",-2.64936349213216
"p1k_00906","Lysine/T2SS",-2.45058135377122
"p1k_00861","Lysine/T2SS",-3.40825611727249
"p1k_00206","Lysine/T2SS",-2.19927521092516
"p1k_00005","Lysine/T2SS",-2.50176322853494
"p1k_00223","Lysine/T2SS",-3.07585805986002
"p1k_00878","Lysine/T2SS",-3.47543340088092
"p1k_00445","Lysine/T2SS",-3.05197325839216
"p1k_00672","Lysine/T2SS",-2.91025523646432
"p1k_00250","Lysine/T2SS",-2.37728088346099
"p1k_00379","Lysine/T2SS",-13.3973497259148
"p1k_01030","Lysine/T2SS",-13.3665893725662
"p1k_00466","Lysine/T2SS",-13.3831278563233
"p1k_00640","Lysine/T2SS",-2.60598349093569
"p1k_00203","Lysine/T2SS",-2.70747168978524
"p1k_00108","Lysine/T2SS",-2.46643843687374
"p1k_00501","Lysine/T2SS",-2.71604496816555
"p1k_00202","Lysine/T2SS",-2.58814431104931
"p1k_00178","Lysine/T2SS",-2.47058543724578
"p1k_00072","Lysine/T2SS",-2.87824896932206
"p1k_00740","Lysine/T2SS",-2.28557793491796
"p1k_00109","Lysine/T2SS",-2.41955748258239
"p1k_00319","Lysine/T2SS",-2.67520349438071
"p1k_01045","Lysine/T2SS",-3.84171353969656
"p1k_00869","Lysine/T2SS",-3.86715024478228
"p1k_01051","Lysine/T2SS",-13.0769303183104
"p1k_00545","Lysine/T2SS",-4.33699254310013
"p1k_01015","Lysine/T2SS",-3.11111249572151
"p1k_00283","Lysine/T2SS",-2.4371614186542
"p1k_00839","Lysine/T2SS",-3.0404352441046
"p1k_00298","Lysine/T2SS",-2.67579284833309
"p1k_00467","Lysine/T2SS",-13.3670831263238
"p1k_00170","Lysine/T2SS",-13.4202164033832
"p1k_00361","Lysine/T2SS",-13.386646855299
"p1k_01022","Lysine/T2SS",-13.4202164033832
"p1k_00141","Lysine/T2SS",-2.23101457300154
"p1k_00815","Lysine/T2SS",-2.58576326890315
"p1k_00595","Lysine/T2SS",-2.86339181571531
"p1k_00673","Lysine/T2SS",-3.02392793479727
"p1k_00660","Lysine/T2SS",-2.75740989794681
"p1k_00505","Lysine/T2SS",-3.55830748265638
"p1k_00055","Lysine/T2SS",-2.41330117843425
"p1k_00671","Lysine/T2SS",-2.58281630792685
"p1k_00714","Lysine/T2SS",-2.44275157595623
"p1k_00424","Lysine/T2SS",-2.54101662295786
"p1k_00151","Lysine/T2SS",-2.78450659144554
"p1k_00747","Lysine/T2SS",-2.53379073701602
"p1k_00959","Lysine/T2SS",-3.01654469046518
"p1k_00587","Lysine/T2SS",-3.03900816581816
"p1k_00106","Lysine/T2SS",-2.82548848666777
"p1k_00687","Lysine/T2SS",-3.13374663230653
"p1k_00147","Lysine/T2SS",-2.01211798277663
"p1k_00087","Lysine/T2SS",-13.3997631692888
"p1k_00121","Lysine/T2SS",-2.72417970904697
"p1k_00670","Lysine/T2SS",-2.58297843578124
"p1k_00883","Lysine/T2SS",-2.64068983311382
"p1k_00487","Lysine/T2SS",-13.3873855109657
"p1k_00887","Lysine/T2SS",-2.4685505177448
"p1k_00043","Lysine/T2SS",-2.47144583191636
"p1k_00533","Lysine/T2SS",-2.74911576995418
"p1k_00113","Lysine/T2SS",-2.74002702660938
"p1k_00609","Lysine/T2SS",-2.84024039827098
"p1k_00992","Lysine/T2SS",-3.64552689455095
"p1k_00697","Lysine/T2SS",-2.89709779226859
"p1k_00227","Lysine/T2SS",-2.82203698181976
"p1k_00750","Lysine/T2SS",-13.4202164033832
"p1k_00125","Lysine/T2SS",-2.72714492850155
"p1k_00597","Lysine/T2SS",-3.06726064345636
"p1k_00611","Lysine/T2SS",-2.930088626073
"p1k_01039","Lysine/T2SS",-3.11460031037062
"p1k_00478","Lysine/T2SS",-2.91366875671408
"p1k_00993","Lysine/T2SS",-3.90448105795661
"p1k_00160","Lysine/T2SS",-2.59873289876172
"p1k_00518","Lysine/T2SS",-2.35997356908021
"p1k_00809","Lysine/T2SS",-2.67217024758397
"p1k_00942","Lysine/T2SS",-3.2053641828295
"p1k_00519","Lysine/T2SS",-2.34388639469631
"p1k_00349","Lysine/T2SS",-2.55728920910335
"p1k_00418","Lysine/T2SS",-3.04765125334943
"p1k_01046","Lysine/T2SS",-4.32355136569701
"p1k_00102","Lysine/T2SS",-2.60928596394296
"p1k_00217","Lysine/T2SS",-2.04479430746097
"p1k_00860","Lysine/T2SS",-4.17704200336469
"p1k_00358","Lysine/T2SS",-13.3322652521377
"p1k_00790","Lysine/T2SS",-2.51029773945258
"p1k_01052","Lysine/T2SS",-3.16216811247839
"p1k_00327","Lysine/T2SS",-2.70443170655535
"p1k_00085","Lysine/T2SS",-2.78089502668571
"p1k_00773","Lysine/T2SS",-2.27669502311031
"p1k_00978","Lysine/T2SS",-3.14662686075727
"starve_series__t26_growth2","Lysine/T2SS",-2.39725709104774
"p1k_00681","Lysine/T2SS",-2.6694329721515
"p1k_00307","Lysine/T2SS",-2.54258751613327
"p1k_00813","Lysine/T2SS",-2.63348687988037
"p1k_00045","Lysine/T2SS",-2.43908207213715
"p1k_00485","Lysine/T2SS",-13.3903296914449
"p1k_00721","Lysine/T2SS",-2.41257499481501
"p1k_00722","Lysine/T2SS",-2.40636422228187
"p1k_00736","Lysine/T2SS",-2.3691455136569
"p1k_00002","Lysine/T2SS",-2.44155899385863
"p1k_00556","Lysine/T2SS",-2.96904091627076
"p1k_00605","Lysine/T2SS",-3.6674344358734
"p1k_00023","Lysine/T2SS",-13.4202164033832
"p1k_00907","Lysine/T2SS",-2.42613747569006
"p1k_01047","Lysine/T2SS",-13.4202164033832
"p1k_00385","Lysine/T2SS",-13.3817545908366
"p1k_00405","Lysine/T2SS",-2.6474256157984
"p1k_01034","Lysine/T2SS",-4.02029628648205
"p1k_00346","Lysine/T2SS",-2.5416784852119
"p1k_01012","Lysine/T2SS",-3.21817788348128
"p1k_00557","Lysine/T2SS",-3.25953079043567
"p1k_00092","Lysine/T2SS",-2.65068842700806
"p1k_00463","Lysine/T2SS",-13.326022156411
"p1k_00710","Lysine/T2SS",-2.36739983045877
"p1k_00882","Lysine/T2SS",-2.62628479069632
"p1k_00244","Lysine/T2SS",-2.33941798886595
"p1k_00708","Lysine/T2SS",-2.9365464811888
"p1k_00567","Lysine/T2SS",-3.22804272148545
"p1k_00738","Lysine/T2SS",-2.33796893095851
"p1k_00004","Lysine/T2SS",-2.62870350089769
"p1k_00197","Lysine/T2SS",-2.08247577854875
"p1k_01036","Lysine/T2SS",-4.11950383617277
"p1k_00150","Lysine/T2SS",-1.94680818845143
"p1k_00168","Lysine/T2SS",-3.40724621742684
"p1k_00734","Lysine/T2SS",-2.43074411655182
"p1k_00986","Lysine/T2SS",-2.9989538556981
"p1k_00312","Lysine/T2SS",-2.34285958032878
"p1k_00342","Lysine/T2SS",-2.66685534191962
"p1k_00483","Lysine/T2SS",-13.4016609160224
"p1k_01043","Lysine/T2SS",-3.32361762321525
"starve_series__t01_starve","Lysine/T2SS",-2.86575143990311
"p1k_00998","Lysine/T2SS",-3.12095184092563
"p1k_00295","Lysine/T2SS",-2.60742652477307
"p1k_00299","Lysine/T2SS",-2.32653842144798
"p1k_00947","Lysine/T2SS",-3.36071967526604
"p1k_00769","Lysine/T2SS",-2.66382355916282
"p1k_00079","Lysine/T2SS",-2.33378837017934
"p1k_00620","Lysine/T2SS",-2.94423853956116
"p1k_00624","Lysine/T2SS",-2.81300114105574
"p1k_00364","Lysine/T2SS",-13.405206932844
"p1k_00782","Lysine/T2SS",-2.49106235130311
"p1k_00155","Lysine/T2SS",-2.67987256237833
"p1k_00180","Lysine/T2SS",-2.69910755977951
"p1k_00515","Lysine/T2SS",-2.74684362787885
"p1k_00784","Lysine/T2SS",-2.40992734346931
"p1k_00235","Lysine/T2SS",-2.75290389237881
"p1k_00598","Lysine/T2SS",-2.70440122245882
"p1k_00655","Lysine/T2SS",-2.7094593194686
"p1k_00952","Lysine/T2SS",-13.4202164033832
"p1k_00369","Lysine/T2SS",-3.95130916916311
"starve_series__t12_starve","Lysine/T2SS",-13.3924671840046
"p1k_00018","Lysine/T2SS",-2.48055862624163
"p1k_00110","Lysine/T2SS",-2.46018442482468
"p1k_00339","Lysine/T2SS",-2.5611080327752
"p1k_00257","Lysine/T2SS",-2.91395837626904
"p1k_00101","Lysine/T2SS",-2.59826250865428
"p1k_00591","Lysine/T2SS",-13.4016282509217
"p1k_00111","Lysine/T2SS",-2.46054660244923
"p1k_00448","Lysine/T2SS",-3.09538632125543
"p1k_00378","Lysine/T2SS",-13.3821235985405
"p1k_00516","Lysine/T2SS",-2.81897921723497
"p1k_00792","Lysine/T2SS",-2.79097644036351
"starve_series__t23_growth2","Lysine/T2SS",-2.36421325514219
"p1k_00077","Lysine/T2SS",-2.04065744942077
"p1k_00603","Lysine/T2SS",-2.67904996956529
"p1k_00116","Lysine/T2SS",-2.92123452537543
"p1k_00751","Lysine/T2SS",-2.46594141453387
"p1k_00365","Lysine/T2SS",-13.3898457653879
"p1k_00181","Lysine/T2SS",-2.7448266624813
"p1k_00292","Lysine/T2SS",-2.86650230342559
"p1k_00097","Lysine/T2SS",-2.25835926964273
"p1k_00266","Lysine/T2SS",-2.38888597247849
"p1k_00774","Lysine/T2SS",-2.24365499648635
"p1k_00932","Lysine/T2SS",-2.85268761017522
"p1k_00626","Lysine/T2SS",-2.62778680066919
"p1k_00973","Lysine/T2SS",-13.4077621889789
"p1k_00682","Lysine/T2SS",-2.71806747215465
"p1k_00890","Lysine/T2SS",-2.72376204732131
"p1k_01010","Lysine/T2SS",-2.99883676449712
"p1k_00702","Lysine/T2SS",-2.60894866482754
"p1k_00900","Lysine/T2SS",-2.36649841914971
"p1k_00851","Lysine/T2SS",-3.15600649126915
"p1k_00602","Lysine/T2SS",-2.96670393689986
"p1k_00219","Lysine/T2SS",-2.67689749887229
"p1k_00318","Lysine/T2SS",-2.64068983322404
"p1k_00408","Lysine/T2SS",-2.39100422860893
"p1k_00497","Lysine/T2SS",-13.3773926905366
"p1k_00581","Lysine/T2SS",-2.51240797317227
"p1k_01016","Lysine/T2SS",-2.77494331193759
"p1k_00855","Lysine/T2SS",-13.4202164033832
"p1k_00680","Lysine/T2SS",-2.64418016045971
"p1k_01003","Lysine/T2SS",-3.21608311136331
"p1k_00788","Lysine/T2SS",-2.49655476745365
"p1k_00852","Lysine/T2SS",-3.57965334964275
"p1k_00031","Lysine/T2SS",-2.26639794155026
"starve_series__t04_starve","Lysine/T2SS",-13.3813550683596
"p1k_00145","Lysine/T2SS",-3.01270414572391
"p1k_00078","Lysine/T2SS",-1.93548387618433
"p1k_00276","Lysine/T2SS",-2.70473181897658
"p1k_00939","Lysine/T2SS",-3.62440719622444
"p1k_00810","Lysine/T2SS",-2.63647089996403
