,b0400,b3452,b4094,b4095,b4097,b4098,b4099,b4100,b4101,b4102,b4105,b4106
starve_series__t11_starve,2.038146834443592,24.835638412679508,9.434660054636094,2.079596944553186,1.7196471155096322,1.1987610417545538,0.8437323435986224,0.9585392063632072,0.6966565938040175,1.140276666391709,0.6989425540076474,0.8888895717753201
starve_series__t12_starve,1.8498499310674883,30.71263365272394,6.674008820083129,1.4122504334497568,1.437698270441545,0.974082922634666,1.1851341168120233,0.8557331629727093,0.7921835425060163,1.0546578937801847,0.7594413365440191,0.9607621668410672
starve_series__t14_starve,1.9993650895381676,30.24963198261024,7.4990073944135345,1.8917790992171424,1.5801535566032707,1.6918409906775953,1.1271248700224663,1.3411449000533149,0.6966565938040175,0.8804009099390915,0.673285389511736,0.96743914910032
starve_series__t16_starve,2.2640321606873792,29.99215150365844,6.629375949862848,2.064210715395916,1.8540881572339332,1.074234568210478,1.111090986590918,0.8557331629727093,0.8209197865406815,1.210344494935356,0.7471802404977083,0.9756465317801728
starve_series__t17_starve,2.335813192775182,23.755798230336875,8.485749066079721,2.431988229845736,1.8900795384916451,1.0654273807673138,1.3033186821449414,0.975775601539392,0.7977335897793798,1.173539814351847,0.6969838448260103,1.470421546171048
starve_series__t18_starve,2.138136913709965,14.077735242481104,5.295977943544303,1.253189930889677,1.3229315895922769,1.2409599504115931,1.0911198572841645,0.9852716072330836,0.6966565938040175,0.8804009099390915,0.7037921897811231,1.018451182512207
starve_series__t21_growth2,3.961666001778121,0.5126448447074408,1.8309927335966336,1.7038185800802794,1.7505504201960782,1.6818018484765032,1.508087929422306,1.8387165896904851,1.059468229964959,1.477826446329942,1.0793911103755744,1.303687800637464
starve_series__t22_growth2,2.085651767667908,1.0868875621227223,1.477113693312544,2.1402024376674347,1.4199825100921188,1.2947128784708857,1.7826010738382736,1.812002785365004,0.7848517069089826,1.1791066298512476,0.7452297104255089,1.4609974175721347
starve_series__t23_growth2,2.474401396997012,1.8409373863315517,2.0893055380227827,2.133717019607792,1.83410921652725,1.5485258032618248,1.53910165330234,1.5533075262636575,0.7977014745349412,1.0467693205760524,0.715050564621984,1.271455689223022
starve_series__t25_growth2,1.7709134657635754,1.773562085121853,1.7924432398210313,3.0381574341817754,1.593615956122561,1.6860851702655189,1.723201718240498,1.9225574661666496,0.793734765206834,1.076998554142297,0.9261485832179271,1.9789195099762764
starve_series__t26_growth2,1.4341758957884,1.5055659173864124,1.7311660155257127,2.64741108739898,3.0552298446717208,1.882288881482569,1.8328423132339255,2.22682395397446,1.2072896823497814,1.8934790375441384,1.044326330691269,1.2450773872365102
starve_series__t27_growth2,1.2970907601289368,1.2007788252298703,1.962721099032087,1.8229845182009208,2.5715296733063013,1.9102172244418272,1.4092036732590163,1.5025091978058158,0.8994551373822011,1.3511987442780005,0.8852778716969036,1.631710276212808
starve_series__t28_growth2,2.0688507417917643,1.778771442202119,2.610294647365222,1.842159032245288,1.3770852916978886,1.412015235526772,1.6236883930806048,1.370168373685791,1.0199092713112368,1.0510526174258157,0.8046619567031764,1.0474322600853632
p1k_00001,2.124344282662603,3.28393194461209,3.248009777359843,1.9602450253127903,1.274866386785085,1.2495511640407526,1.638400857881815,1.1002800635392351,0.9537554923080376,1.0831334807172035,1.2111041324084315,1.6422632892173548
p1k_00002,2.4618298704407158,3.0990060842843143,3.095786983978426,1.14261914457402,0.8850028899538636,1.160370333129778,1.438181078302279,0.8557331629727093,0.6966565938040175,1.4870141991795662,1.255579747264612,0.8888895717753201
p1k_00003,2.778824035287363,6.211946580581394,10.550107487037424,3.6874259238829534,2.4591886700719257,1.916453495347587,1.836902082940652,1.278916722989219,1.8830687107630744,2.2836996802981293,1.9514202349649503,2.409870892444726
p1k_00004,2.79189632669975,5.96920644961485,8.060375236439572,3.9808942526092608,3.1142025974787018,3.1443610001816524,2.779068834302693,1.9432953412427796,1.840040695266441,2.812407842178505,1.7981515332133509,1.8461593631747344
p1k_00005,1.559317821131141,3.081363705423873,3.524002135270856,1.5183967658628943,1.4355033391214065,1.5953131558873426,0.9933455209366204,1.408226758881688,0.841869531235362,0.9949070095428632,1.29509981655357,1.84629983297497
p1k_00006,1.8232608242145123,2.775314591831004,4.034828014006922,1.7428916682005593,1.54590917888615,1.4956308856719218,1.2029701602850336,1.0215579560380543,0.6966565938040175,1.7052264110114197,1.002513010740639,1.910599849266197
p1k_00007,3.0167630516027666,5.758309646952988,7.724406819782419,2.7297384361814507,2.892900422036511,2.4147357664315376,1.9806067166187116,1.695386223158939,1.4322819356945211,2.620609262746531,1.8344623536439428,2.505584942708031
p1k_00008,2.858231204806656,5.8349743434408525,5.997556732484608,2.939990017633078,2.406430891813237,2.178233862769156,1.95129117828886,1.8100684740160904,0.9833191721132092,1.445512641211718,1.6468601676736574,2.253895748722873
p1k_00009,2.029338152286777,4.220271448768828,4.029170050294712,2.1442220936089287,1.3600969024167524,1.6504352916199043,1.812128346477225,1.0047375821407711,1.0099615020280492,1.250980732529774,1.6911794663366202,1.6922038768120222
p1k_00010,2.168635378205601,5.004214271245068,3.7435285998815,1.7645744863821495,1.384203378765058,1.462124224367657,1.352498762344065,1.6385580045084542,0.8612576616307266,1.5293729170854429,1.6298881764626652,2.456457098425729
p1k_00011,3.117878644755652,3.305029709360481,3.9028020587515857,1.863639279947408,1.22023672052925,1.9101233327500795,1.982591507615316,1.2762926395639385,0.9914204419939302,0.9966173405858773,1.3590979185329926,1.9685681374200563
p1k_00012,2.723913258024548,3.415632584602231,4.674185520354713,1.913899776653546,1.4355576888696022,1.3954427800861946,1.5170581106819774,1.2701442701965395,1.4227929638962458,1.3384705289737653,1.3474611868799775,1.7400049362711023
p1k_00013,2.7198324014083117,3.56807299355355,5.315207666882778,1.6360166224327928,2.0110940663000885,1.9179721956540108,1.6088456097907204,1.5620883584067289,1.4392672844818508,2.344345089774004,0.9641902781057496,1.160897434853921
p1k_00014,2.835205097770157,3.5063290349375302,3.3657832676370067,1.906357584266352,1.6001125924527868,1.8045413675265431,1.329607672079475,1.9322814150761376,0.6966565938040175,1.3266371830148442,1.0385489059797093,1.7180180106686938
p1k_00015,2.732832863123441,4.066316991190576,4.786704626811096,1.7891222091420316,1.5503687359391969,1.8017225071430387,1.521848262806872,1.2730924601275222,1.1354379294982602,1.5723935146087984,1.5110243811171518,1.2103284494479023
p1k_00016,2.9580938585405376,4.513329173476083,5.433874412452845,2.8616076764603355,1.299634823793867,1.2720384247837222,1.6888869804346076,1.375899605731118,1.061233474986494,1.5991088546972676,1.4163534072008397,1.155968351601433
p1k_00017,3.241698213201452,4.24567950268232,4.984832577125387,2.040750949540484,2.530125908163243,1.2938893392337956,1.663426769815161,1.6812728458983914,0.985960803463502,1.6788479387581443,1.7610109541231154,0.9948576393375298
p1k_00018,2.942430476950043,3.640147180256488,4.582451601158886,1.9624207022584104,1.8614791350515465,1.6713189806165187,1.4242586605174934,2.080747768319842,1.0186295006425192,1.261233318987861,0.9109038203605894,1.714428639951911
p1k_00019,3.1078282794829475,4.642112860534766,6.262910960743366,2.105577709891971,2.2002818402083704,1.2936413420307211,1.4395025582818892,1.2224112355544892,1.0821553599775244,1.9443340799791995,1.1877196520496645,1.7361062671309564
p1k_00020,3.069604742520194,5.975802187117169,7.105512636876246,2.0997595772584865,2.7764257191525314,1.2918762710881209,1.931134366130369,1.4033113162877522,1.464235272834633,1.485666821352967,1.1158582865776552,1.732349432767185
p1k_00021,3.211604651432,5.5838013399659365,6.48958742275594,2.157055039125465,1.340630321629732,2.274474459033197,1.462876867538922,1.80839374639726,1.0972799281302377,1.5122153525457518,1.212224866632922,1.622603068623814
p1k_00022,3.629061083212548,6.2389927604613975,6.596945203398272,2.079806094491792,1.6909055429048023,1.1394871134408509,1.3000355454803108,1.6982545291721836,1.582422534433644,1.4391698732173082,1.2647490077421797,1.6675542604049571
p1k_00023,2.675381119070077,3.500051864500242,6.042838831395972,1.9670325137079383,1.669265954639216,1.607626489017767,0.976947594932441,1.347672272315474,0.9552511675388624,1.084312880002268,0.8424456825189435,1.4572069297049557
p1k_00024,2.4894434178700293,4.045960494911179,6.677065128428724,2.010234757180558,2.070824860869092,1.818400685495325,2.109827405229095,1.705815569463953,1.1435141286307513,2.113677368121004,1.2871347082685478,1.2162448464192823
p1k_00025,3.412533337560272,5.088643495745046,8.117743602121044,2.43884476256574,1.95403370896222,1.1729006982894914,1.1550226649579591,2.5800389233386096,1.0995033013453772,2.3098728814890777,1.2158272325515638,1.9217891993857736
p1k_00026,3.124138357589213,4.572875788943429,9.569349766037949,2.455931667621989,1.5259608008024557,1.8654701678812464,1.134061351670573,1.1237659003359444,0.6966565938040175,1.9914140893761616,1.0704176771192089,1.5081843348186352
p1k_00027,2.762389091129106,4.219640807840716,6.454522018033877,2.8759976532687843,1.9287953251809944,2.317082698646996,1.552928416289098,1.0739772460386956,1.614440680632023,1.7850368724276398,0.8935729373410065,2.4016609504388997
p1k_00028,3.082500248664405,3.4772130938518804,6.786557520895886,2.332338129371529,2.1704982861140256,1.3957803360237542,2.216248128517748,2.007652513498257,0.6966565938040175,1.453374612234242,1.0863687838191471,1.2437604627248513
p1k_00029,2.388782320243378,4.725087132235016,3.5649064607377,2.141369807006398,1.447985667539503,1.9178581439843667,1.3537509524475613,1.5620095605777498,0.6966565938040175,1.0755716927064969,1.5433979667563729,1.2515262646704353
p1k_00030,2.273173572372516,4.661995459507993,4.204193257742008,1.9539717123768952,1.0234912023469815,1.5242617561948697,1.220111262547651,1.2032074740077014,0.6966565938040175,1.0244312781886182,1.6153620823131842,1.825543281639561
p1k_00031,3.026581200938579,6.85981098213459,7.067185181371904,2.8740325148931016,1.4197759475307006,1.8666349394228536,1.3887529900997924,0.8557331629727093,2.1072997018713937,1.992748360285087,1.071026910311261,2.18063645486385
p1k_00032,2.564929634663484,5.936258609137675,6.258767934767797,2.2675343371622776,1.5886371967163362,1.3747162709752117,0.9632519602006012,1.9591423691564571,0.9286654975662346,1.2462971609253335,1.398473068806512,1.05885277633783
p1k_00033,3.517832831217137,2.6440455343211817,10.51617702881923,5.2858733950263,5.106902856609756,3.734899715246896,3.712267096977117,3.013559272354598,0.902891328320436,4.295508721819337,3.0135346878157043,3.155116151009277
p1k_00034,3.319694317211468,2.3739867047899965,13.829966506187215,3.7776575795164073,3.084599986053236,2.7594738426477017,2.338230263059024,1.9595136513419795,1.0834682130140632,2.863005832600693,1.2594825643695282,2.164042531689972
p1k_00035,2.765346543028158,2.841168177012192,5.929211880646516,2.467990418618071,1.0066390379175132,1.7790617015526542,1.0916663450225312,1.008328844250045,1.0175126862632562,1.3864161511097677,1.4295567961911857,1.7115651261981917
p1k_00036,2.072813029084517,3.015627872253779,5.15738462585531,1.822617511073968,2.113129160181578,2.010609847155412,1.6781725049766325,0.8557331629727093,1.0206160446682957,1.0081282801163272,1.0296912407534364,2.4314929168785397
p1k_00037,2.694750119447077,3.2254783748714715,6.511866681689045,1.9094492388240525,1.8172281883809684,1.7419613848083773,1.26599415051788,1.6354002644925452,0.6966565938040175,1.8499322083251617,0.8582525318619664,1.189128862174926
p1k_00038,3.060471242463764,2.9122554894450743,6.716884128080636,1.5935492401179447,1.2191683236283963,1.805760419710684,1.5248701006917107,0.8557331629727093,1.5781298822392824,0.8804009099390915,1.1978738331141738,2.180374701099287
p1k_00039,2.285899331129558,1.597761247557137,3.38010720973666,2.0442443126201923,1.4820483231271282,1.1666228785581694,1.249389888277875,1.2302376014409022,0.6966565938040175,1.190869975108379,1.2719316966522538,1.177322792786359
p1k_00040,2.2401691997549222,1.1468442861369332,3.333236442592733,1.6096469838562617,1.1577142867715835,1.885972729276032,1.3996068027233837,1.1978566356035243,0.6966565938040175,1.4476505547949703,1.0811415289683235,1.415878121532481
p1k_00041,2.567723476543164,5.942829445646233,5.693062520922319,1.4757507383325366,1.5974093158477132,1.8011053418907166,1.6181941197025618,1.391972491712658,0.8845776572069175,1.6213165754052918,1.6457007860869612,1.4395523357940003
p1k_00042,2.2653787948204926,5.104057667799093,4.096464457265496,1.6753890686738595,2.3583982424388,1.8510909101919144,1.9878308522449255,1.9119688351945412,0.6966565938040175,1.9749423497974727,1.3627598095521565,1.9057448677812887
p1k_00043,2.0459501571793752,2.6956065179804547,2.548869862103501,2.081356029525737,1.653454065191123,1.73280622412303,2.5145091371670567,1.2413498817049613,1.102066081033957,2.1591260723564054,1.2929633910536622,1.3343769711600877
p1k_00044,2.003680464342666,2.5009527918563337,3.457901691078859,1.911579647643928,1.5076728795695762,2.4784957846719844,1.689868216257065,1.7931198143863054,0.8609066657438865,1.5279890466001471,1.331922077999847,1.4905145100245203
p1k_00045,1.8689982989248968,1.7031579964533383,1.7973079557573373,1.7409796969392133,1.588549856255376,2.4924696752819835,2.038780152575727,1.0763876115476425,0.9286366987910591,1.2462517430624285,1.3148449027486837,1.568657999755938
p1k_00046,2.173316176971185,1.464632620661251,2.866698106147328,1.7489249148822008,1.77181129024099,1.5397007375451033,1.5667738373355664,1.523247553039924,1.1645074481486797,0.8804009099390915,1.1526988471529735,1.4029911571646814
p1k_00047,2.5252700770384062,2.749115560141911,4.232803977156251,1.8869652510461303,1.1133635840887115,1.5175800844096472,1.9298367374224077,1.42870190955248,1.2990344327808354,1.8303980413414669,0.8884539864477818,1.3301746518225486
p1k_00048,2.4744506986577504,2.92703096358862,3.826991138521177,1.609580846314678,1.469337097797041,1.0724331246049597,1.7701146971546884,1.3444413746388415,1.2104490097656273,1.0829736511299437,1.488079848035152,1.4534744033743203
p1k_00049,3.4138955381972558,4.314419293081145,5.981618633829137,3.133648376570424,3.291019629187375,2.6704372888462107,2.171965114044731,1.6103356580947796,1.6883246028389227,1.6623700524079208,1.705685365269104,2.196532189604214
p1k_00050,2.186527196386392,6.488357333688376,6.026510479027366,2.483097458432008,1.1821472520276188,2.244480807927698,1.752247516926233,1.042120791286756,1.4804744030810937,1.6529897875469342,2.044746719606352,1.7501939280122654
p1k_00051,2.3951147513973887,8.014157446908325,4.808825723244935,3.158876629744572,1.280195611696116,1.3739880428446485,2.1862843537937158,2.012551881373056,0.8703987953636576,1.565413630980916,1.5640191619586266,2.0343974684686565
p1k_00052,1.8263921096870328,5.610692378825328,3.689279233020722,2.400306011403464,1.8245946555650707,1.5049193254002289,1.5733298250254806,1.8660835131352127,1.2277611827429034,1.0199998467518658,1.5829875350528662,1.926415703867853
p1k_00053,2.0113607972258523,6.020448162876827,4.81188006265935,3.949559960337496,1.9395946391697567,1.613691939176915,4.69510031886079,2.8402519388936023,1.9137111857436844,3.485288174231934,2.190727254919516,2.672049569946896
p1k_00054,3.2072516697231097,2.923459212700657,12.558406422567172,12.607551807501268,11.675256936065036,10.09471887657828,12.46660143916796,7.789140118087283,6.076840838315286,11.281335347407945,9.124017003653153,12.077299874998516
p1k_00055,2.689298455767328,2.6213977373741297,10.32776707435196,9.57568107169954,8.274173544940956,6.55000853760525,7.729003790968649,8.13922990360328,6.683304955227234,7.577218057575891,4.92423985996593,8.232304167121365
p1k_00056,2.0580486081391784,7.254434374909688,3.4724615496414843,1.5125796963443732,0.8850028899538636,1.259172375115621,1.3879117330757498,0.8557331629727093,1.2248312441162028,1.2968873486799954,1.133632736388376,0.8888895717753201
p1k_00057,2.3680955577828717,7.024804965594968,4.777694830796564,2.1055959300598617,1.4330433958633466,1.3931600528556958,0.8437323435986224,1.5432640959600756,0.6966565938040175,1.165386966841085,1.3438792501111192,1.6831662524075237
p1k_00058,2.937238983746006,3.0771343610391315,3.6835382824704,1.5173292859002243,1.4346926626559446,1.4944700792390797,1.441303761083324,1.2694931511994578,0.6966565938040175,1.4520882905738903,1.346228844279969,1.3137786218169114
p1k_00059,2.946042845055832,3.153029054846758,4.870556727061186,1.296187359135701,1.4448998013119694,1.149759308696218,0.8437323435986224,1.2069357124097169,0.6966565938040175,1.171552405202116,1.6266521039317012,1.9708365097023812
p1k_00060,2.4884634376233423,3.2350339628729863,6.298435471918817,2.37943226585109,1.196729144575262,1.178610369367021,1.1614320529271138,1.246801780045306,0.6966565938040175,1.2046018957129137,1.451313409357801,1.792461086348093
p1k_00061,2.842126447188629,2.6049143917678586,5.828483995882526,1.7004571602562826,1.2982604674028717,1.645987157135033,0.8437323435986224,1.0285472550267625,0.8783408131743615,1.0236660471210417,1.2172789586868005,2.086760362214708
p1k_00062,1.7415628762794275,3.3680477248507,5.146060261399634,1.4168110867871395,2.967757003089705,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.5631246245983963,0.8888895717753201
p1k_00063,2.9570202639037664,2.679017942184222,1.8868814853805864,1.355819529177319,1.8244785055237769,1.7485439466224288,1.482051221552855,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.9015292211248915,1.7966127120564828
p1k_00064,1.6760773789220331,5.941316293882734,6.169252287000712,2.344188761127428,1.951798853006004,1.5874112369127715,1.8791975269524364,2.194056180902308,1.7016679400884824,1.98988815291372,1.2144627289284924,1.6251326469171037
p1k_00065,1.9935851693106883,6.466222596472776,8.014259548546141,2.180030024348107,1.5468664719913643,2.698311763370987,1.855552159694875,1.478476848862962,0.9148924622117304,1.912926189838101,1.0345797890524195,2.807371158128149
p1k_00066,1.784716812820267,4.351215042305666,5.753802006186966,2.273121005672894,1.944454597204584,2.819346320057782,1.68354058304164,1.520287892806235,0.9295448299420224,2.1658915049096032,1.6531934505078931,1.4007117065603745
p1k_00067,1.7590694949746974,3.8743658357059783,6.138960799150741,2.1741881888796573,1.873615308191092,1.942748764360517,2.8588457537542067,2.095972910472543,0.9139729671486524,1.5658508635286417,1.2673277912269432,2.480888262847256
p1k_00068,1.367753221759066,2.1502043171262657,0.8107524241278837,0.7935106853845215,0.8850028899538636,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,1.3341339295382564,0.5631246245983963,1.3104184493502051
p1k_00069,1.4425474525036732,1.8932760712190135,2.2107815234365438,0.7935106853845215,0.8850028899538636,0.8955941360000116,0.8437323435986224,0.8557331629727093,1.3068345778470731,0.8804009099390915,1.222208679351928,0.8888895717753201
p1k_00070,1.7764302344900555,2.549388100114529,4.151987730534319,1.774228222839615,1.192227365540405,0.9885704920927014,0.9133127139487708,1.1126805096308234,0.6966565938040175,1.199919963806212,1.2439617757701955,1.2846774083599015
p1k_00071,1.7993628759773015,1.9800797989810168,2.757272366452903,1.249266831324462,0.8850028899538636,1.4140864953870886,0.8437323435986224,0.8557331629727093,0.6966565938040175,1.276363435135963,0.6535236596588381,1.4406776217117896
p1k_00072,2.0409821529582297,3.0079061986547844,3.300779681054025,1.2955413819683008,1.7237689936316667,1.2763519637929002,0.8437323435986224,0.8557331629727093,0.6966565938040175,1.3165669265764557,1.3597452012131703,0.8888895717753201
p1k_00073,1.9281806231936856,0.3523937099868398,3.424692639571342,1.882079904479156,1.2891636396119963,1.1707972620991465,0.9810341703440092,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.9949590941180944,0.8888895717753201
p1k_00074,2.4664983410911128,0.4558031886496895,3.576059692162433,1.2311620640998686,3.444218895582352,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.5631246245983963,2.3018720925782445
p1k_00075,1.3545581748817337,0.5821068255962195,2.610252648910216,1.0944027576276067,0.8850028899538636,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.8018518749756871,1.3746132091386372
p1k_00076,1.9983465809745844,0.4366667636226748,5.050211164080604,1.615792678555705,1.5094687466997243,1.008984632999898,1.0983052173800745,1.6391416674228976,0.6966565938040175,1.3999656065840105,0.7410511105663731,1.371577657787486
p1k_00077,1.9352512434528544,0.5238878125354428,4.352634286957218,1.4141412089983256,1.662690165696677,1.130948200787726,1.3721254826384472,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.932430014663742,1.8907601542901975
p1k_00078,1.6580670136260642,0.5437022484227587,3.722698140930898,0.9172101165317702,2.331695759415367,2.021410394766169,1.124573319031591,1.3742798691196565,0.9692378183458428,1.525223887631742,1.250125030416549,1.0885749177541428
p1k_00079,1.6058126204164715,0.6985942054676031,4.180573736313407,1.7588888884743272,2.037076030329917,1.941561217416108,1.3133922413195205,1.289324792921038,0.8486055387086388,1.3596717342554092,1.110217053012611,1.1115166272560424
p1k_00080,0.9428304857773318,2.030202673060055,0.8211618704011223,1.06298851952755,0.8850028899538636,0.8955941360000116,0.8437323435986224,0.8557331629727093,0.6966565938040175,0.8804009099390915,0.7769278733151566,0.8888895717753201
p1k_00081,1.925568482193696,2.419172650039724,3.383668557984836,2.101688061905761,1.977819373466766,1.3365576779445962,1.008733466812387,1.922040386524125,1.177101528935059,1.0066841386625616,1.0820774605858905,1.123529879031982
p1k_00082,1.997776719427861,12.057157128291925,3.5299118937461027,2.2120240306370342,1.543329672237879,1.7323668779603787,2.0961573538860176,1.1860883258710262,1.391279575146776,1.9758758696908405,1.2508972043752904,1.779396810948212
p1k_00083,2.012104829959789,13.489463617912092,5.00588434069755,2.496132346080603,1.8744461702971111,1.7939095855542513,2.188270328562768,1.7866947268707478,2.327899189220028,1.5235503116867597,1.9139817110314084,2.0838920644376224
p1k_00084,2.169078567993292,8.674238316165724,5.415669648731385,3.1206510454763974,2.699431802301432,1.7192540440616852,1.900416862277508,1.1809114219289376,1.551328765437412,1.419554948584333,2.347928797262775,2.141107210626745
p1k_00085,2.239509192472733,8.725430607822119,5.948691337395442,2.547046057311755,1.495359837238753,1.56056574431124,2.0878381686394696,1.621441676530451,1.1796628758658902,1.7690961967361485,1.3167194246600469,1.4786176245341136
p1k_00086,1.8699590914119928,3.102265680837984,4.259360608683044,1.7333307995234624,1.9318037603365457,1.8459845343366503,1.3178924294880514,1.9500987123087303,0.9267639279633024,1.7876442274075055,1.3916264647702588,1.5631702438880355
p1k_00087,1.951053768120456,3.5448932750621163,3.70119344121919,1.9154378818978812,1.6347853312664893,0.8955941360000116,1.2258074175137517,1.561199203444446,1.191107192552698,1.2702946109561537,1.0972056856563517,1.9755514205190656
p1k_00088,2.604479912341899,3.965241344792153,4.479498268038932,1.8952119199752155,1.5543351244194492,2.1109674644393324,1.5258906573297133,1.4855040606374543,1.5794506032320854,1.0544303403822162,1.993450209164634,1.858954703325078
p1k_00089,2.7570421087096086,3.040015982282946,5.87463198588598,2.955717066994373,2.0891692443744896,2.2621722681704304,2.377783836034886,1.7998942338635793,1.292230131949848,2.445844600370765,1.4923488140952732,1.6160569726366287
p1k_00090,2.619965379584072,3.027038594171921,4.357566174408364,1.2841070004826258,1.841275396594064,1.6397653145466258,1.4006449607175384,1.198495590299096,0.6966565938040175,1.448709957405368,1.1469820290024668,1.9448350915263397
p1k_00091,2.8625899755335027,2.7701122639778677,4.097088556896179,1.4623032657927089,1.3816175399121324,1.6846278153354082,1.4342185434364303,1.1672410987550603,0.860405034169045,0.8804009099390915,1.3885317704571885,1.1288045849043715
p1k_00092,2.6209971792304203,7.088680381193018,2.7162390480254137,1.4647978864384517,1.2588531695292735,1.5744313949430526,1.351751258751738,1.0902355664401535,1.1897342773280395,1.463617565650308,1.0069563794392231,1.250104428731709
p1k_00093,2.37179129338821,3.2586128367823965,4.469044940320142,1.8276922604323056,1.5133139440149668,2.0364812142942856,1.6975337638282455,0.8557331629727093,0.9038292081429324,1.6972195928589326,1.1598648983414164,1.3441960802215225
p1k_00094,1.8371765665535027,20.74207062195244,2.8417362193632143,1.6038530666028088,1.33629516264255,1.3053223419329771,0.8437323435986224,1.9880487257078192,1.887091162477781,0.8804009099390915,0.777432706612037,0.8888895717753201
p1k_00095,2.268348584589321,21.71420743295728,3.2575346743241607,1.8201744147815573,0.8850028899538636,1.4146995138636116,0.8437323435986224,1.2143801203077542,0.6966565938040175,1.4750469233977097,1.241918983297485,1.441330006032994
p1k_00096,2.875520966529169,5.386900177331115,2.523988275028037,1.6544770122322818,1.748076853082548,1.4179839757154775,1.2346712854435355,1.2166493359778698,0.8863771551591547,1.1796051265336078,1.5194495006672926,1.7227932891201598
p1k_00097,2.9505269951793123,3.908502488643209,3.3053924248101083,2.253407091427649,1.9826055516398944,1.5599363619502178,1.8380749871834232,1.1617266773392083,0.6966565938040175,1.6414187567892031,1.6055759839482928,1.006723548990714
p1k_00098,2.211245779032807,8.950545306531044,2.6349759797507306,2.1734252655372317,2.03774671902313,0.8955941360000116,1.2353434383754134,0.8557331629727093,0.6966565938040175,0.8804009099390915,1.1105355474639744,2.5595645191241507
p1k_00099,2.000949963340068,10.66761333030467,2.593453405916079,3.161716051777208,2.015480369209023,1.6653644228461513,1.4198024710795158,1.9193930026468216,0.6966565938040175,1.1743302046444009,1.3683803605048113,1.4350243257656277
p1k_00100,2.1628750459037427,1.786182830072907,3.112174061533511,1.6968534767470072,1.639631360799138,0.8955941360000116,1.3564583701711486,2.1180009710906584,0.6966565938040175,1.142010030665604,1.3992870050875723,2.1040953632204915
p1k_00101,1.805289993964538,1.0613277594067694,1.271005122154018,1.7391628475506251,1.4116512834377437,1.8518821766733693,1.201559205865271,0.8557331629727093,1.3912623864733151,1.428124835944567,1.3134034175033285,0.8888895717753201
