"gene","iM","Val"
"b2423","Cysteine-1",-6.1836059622797
"b2414","Cysteine-1",-5.67268371109077
"b2751","Cysteine-1",-6.37473738906516
"b2752","Cysteine-1",-6.08035570360135
"b1729","Cysteine-1",-5.75183878413405
"b1287","Cysteine-1",-5.61904116543873
"b2764","Cysteine-1",-5.86040553212878
