"sample","iM","Val"
"p1k_00922","Cysteine-1",-4.42975817591741
"p1k_00727","Cysteine-1",-4.71196314180909
"p1k_00340","Cysteine-1",-4.41288409127509
"p1k_00609","Cysteine-1",-3.81308745717706
"p1k_00728","Cysteine-1",-4.56644203702481
"p1k_00842","Cysteine-1",-4.48151849941058
"p1k_00279","Cysteine-1",-4.40177997676137
"p1k_00003","Cysteine-1",-5.08064917661388
"p1k_00978","Cysteine-1",-4.47692092016766
"p1k_00971","Cysteine-1",-4.35668267912057
"p1k_00176","Cysteine-1",-2.92896729392026
"p1k_00027","Cysteine-1",-4.71338479481443
"p1k_00485","Cysteine-1",-2.8077725397057
"p1k_00696","Cysteine-1",-4.70998240270218
"p1k_00651","Cysteine-1",-4.80250236526039
"p1k_00896","Cysteine-1",-4.70014789044687
"p1k_00514","Cysteine-1",-4.55811610702586
"p1k_00546","Cysteine-1",-3.32250604737666
"p1k_00523","Cysteine-1",-4.41879424704436
"p1k_00943","Cysteine-1",-4.27420341786359
"p1k_00759","Cysteine-1",-4.70489384202908
"p1k_00595","Cysteine-1",-3.79632199068706
"p1k_00259","Cysteine-1",-4.30662860232506
"p1k_00423","Cysteine-1",-4.57272650162597
"p1k_00511","Cysteine-1",-5.00888707402584
"p1k_01046","Cysteine-1",-4.63703787711171
"p1k_00309","Cysteine-1",-3.13338351652298
"p1k_00568","Cysteine-1",-3.30453561232596
"p1k_00908","Cysteine-1",-4.01641033977777
"p1k_00284","Cysteine-1",-4.52351398102548
"p1k_01023","Cysteine-1",-4.25972111206273
"p1k_00018","Cysteine-1",-4.78559106477386
"p1k_00031","Cysteine-1",-4.56466782829633
"p1k_00193","Cysteine-1",-4.30548367314325
"p1k_00044","Cysteine-1",-4.75671917042862
"p1k_00117","Cysteine-1",-4.7041482673277
"p1k_00333","Cysteine-1",-4.52638432386519
"p1k_00478","Cysteine-1",-4.27446804389258
"p1k_00550","Cysteine-1",-3.29340782775284
"p1k_00815","Cysteine-1",-4.65123704138762
"p1k_00942","Cysteine-1",-4.29486940884963
"p1k_00129","Cysteine-1",-4.61026327088399
"p1k_00713","Cysteine-1",-4.61532667650324
"p1k_00991","Cysteine-1",-4.50385628957428
"p1k_01010","Cysteine-1",-4.57116243632718
"p1k_00082","Cysteine-1",-4.69964486946844
"p1k_00518","Cysteine-1",-4.68181430903343
"p1k_00458","Cysteine-1",-2.76744815774963
"p1k_00419","Cysteine-1",-4.48169275701979
"p1k_00821","Cysteine-1",-4.47774700058182
"p1k_00801","Cysteine-1",-4.6279637011229
"starve_series__t10_starve","Cysteine-1",-2.35600991076426
"p1k_00400","Cysteine-1",-5.12986376917151
"p1k_00611","Cysteine-1",-3.68157258776115
"p1k_00124","Cysteine-1",-4.58136402895089
"p1k_00191","Cysteine-1",-4.60424280910505
"p1k_00712","Cysteine-1",-4.60250077567497
"p1k_00272","Cysteine-1",-4.70325280387468
"p1k_00274","Cysteine-1",-4.62152201552901
"p1k_00432","Cysteine-1",-4.62520752406211
"p1k_00641","Cysteine-1",-4.75615563413352
"p1k_00475","Cysteine-1",-3.96057409206416
"p1k_00221","Cysteine-1",-4.39934922788947
"p1k_01042","Cysteine-1",-4.22853389198521
"p1k_00809","Cysteine-1",-4.61116602776416
"starve_series__t09_starve","Cysteine-1",-2.31795106573243
"p1k_00649","Cysteine-1",-4.50556881965086
"p1k_00558","Cysteine-1",-4.28441395405621
"p1k_00636","Cysteine-1",-4.6376047891133
"p1k_00672","Cysteine-1",-4.46537407007936
"p1k_00138","Cysteine-1",-3.03286780173711
"p1k_00868","Cysteine-1",-4.54384458450429
"p1k_00255","Cysteine-1",-4.55490767576645
"p1k_00952","Cysteine-1",-4.21708657197167
"p1k_00353","Cysteine-1",-4.5684715015652
"p1k_00640","Cysteine-1",-4.76729125992768
"p1k_00705","Cysteine-1",-4.7020923714097
"p1k_00404","Cysteine-1",-4.61849723162105
"p1k_00281","Cysteine-1",-4.70437048977848
"p1k_00530","Cysteine-1",-4.38618567146916
"p1k_00949","Cysteine-1",-4.36366459435792
"p1k_00800","Cysteine-1",-4.62813731132072
"p1k_00303","Cysteine-1",-3.4329531725124
"p1k_00360","Cysteine-1",-2.79479114742879
"p1k_00361","Cysteine-1",-2.72577175170654
"p1k_00232","Cysteine-1",-4.34824137173405
"p1k_00567","Cysteine-1",-4.63112174285533
"p1k_00666","Cysteine-1",-4.31143838828095
"p1k_00779","Cysteine-1",-4.63527677861734
"p1k_00667","Cysteine-1",-4.3492564892399
"p1k_00372","Cysteine-1",-2.99339820864954
"p1k_00009","Cysteine-1",-4.80381737533384
"p1k_00097","Cysteine-1",-4.67862477332921
"p1k_00107","Cysteine-1",-4.68125087124743
"p1k_00864","Cysteine-1",-3.14968179353655
"p1k_00422","Cysteine-1",-4.55499395062746
"p1k_01037","Cysteine-1",-4.26404782258344
"p1k_00233","Cysteine-1",-4.54975317474934
"p1k_00332","Cysteine-1",-4.32058543508995
"p1k_00104","Cysteine-1",-4.34696669607478
"p1k_00299","Cysteine-1",-4.53955978345553
"p1k_00540","Cysteine-1",-4.05252878104366
"p1k_00571","Cysteine-1",-3.21869968956166
"p1k_00026","Cysteine-1",-2.69587476720028
"p1k_00285","Cysteine-1",-4.55365565250515
"p1k_00484","Cysteine-1",-2.66816022341604
"p1k_00502","Cysteine-1",-4.2166280727663
"p1k_00946","Cysteine-1",-4.22097168044756
"p1k_00090","Cysteine-1",-4.70974069913654
"p1k_00401","Cysteine-1",-4.85711097035417
"p1k_01044","Cysteine-1",-4.41509936054772
