"gene","iM","Val"
"b0591","Fur-1",-5
"b0591","Fur-2",3.97175250629376
"b0588","Fur-1",-5
"b0588","Fur-2",2.3254157547211
"b0589","Fur-1",-3
"b0589","Fur-2",2.74412169724535
"b4511","Fur-1",-8
"b4511","Fur-2",2.56422826602695
"b0592","Fur-1",-8
"b0592","Fur-2",3.69775720340622
"b0590","Fur-1",-10
"b0590","Fur-2",2.75900512395647
"b0585","Fur-1",-8
"b0585","Fur-2",2.1846552104713
