"gene","iM","Val"
"b3359","Arginine",-5.88032412801606
"b3959","Arginine",-6.09710066726748
"b0273","Arginine",-6.78415252220824
"b3958","Arginine",-6.43448215013381
"b3960","Arginine",-6.26233898082887
"b3172","Arginine",-6.40621081004331
"b4254","Arginine",-6.56190790378691
"b2818","Arginine",-6.60181811746015
"b3957","Arginine",-5.60762345269598
