,b2341,b2342,b1187
p1k_00058,4.912689321733984,7.302399555895781,3.023264706844583
p1k_00059,4.872580535551656,7.744082139547061,2.9044864471445373
p1k_00060,2.152182531001262,3.457446062622351,2.808530960711289
p1k_00061,2.365740496779927,3.2968196142666666,2.632844707994005
p1k_00062,6.736665271028206,9.458058295568298,3.514157267321022
p1k_00063,6.1127025632235705,9.471743214249784,3.791691210092631
p1k_00064,4.0332953745174205,7.079671028164295,0.8880957018805665
p1k_00065,4.037917942778787,7.050111053238371,0.7974128692854373
p1k_00066,3.2059062510652123,5.918107673377483,0.6133252735280634
p1k_00067,3.472099062694676,6.167495816819783,0.6459019948193073
p1k_00068,1.061035910692262,1.09413783849822,2.694240720397031
p1k_00070,1.281134771665044,1.3886220275147256,1.961618843668944
p1k_00071,1.161995345596208,1.440359941743341,2.0565131800497944
p1k_00072,1.1351498997102387,1.8152050024585051,2.515125322914388
p1k_00073,0.462267174232098,0.3416650981741277,2.2446766376603087
p1k_00074,0.5675969153134359,0.1256792188569989,2.43836308536946
p1k_00075,1.2312325681775371,1.1038536478036594,2.502369028817037
p1k_00077,0.8226427483186981,1.0208190795064482,2.747767052585602
p1k_00078,0.9538262702177356,1.077212966579023,2.7724640262409967
p1k_00079,1.2056969468985104,1.745377159645779,2.8057861606153622
p1k_00080,1.8562238155913091,2.235601073697305,3.562913326351408
p1k_00081,2.4409960998055813,3.070674555872549,2.2936222276258165
p1k_00082,7.24796792034313,20.379323339918574,2.2514046766733062
p1k_00083,6.761399552100612,21.205071524114064,2.071380389148527
p1k_00084,3.279119208145433,10.493384196429124,1.8225823051243373
p1k_00085,3.467038862519017,9.760485539154791,1.720094530880472
p1k_00086,6.02899011931913,8.086606844156595,2.4372384758826438
p1k_00087,6.053635829036671,8.35519722150675,2.606057709808609
p1k_00088,1.2943157261481697,1.5977320430659885,1.6926681388075009
p1k_00089,1.355385309656952,1.6973373740123128,1.9666109665073972
p1k_00090,1.2004198928682492,1.5183972009759978,1.7727622580767377
p1k_00091,1.422846229816685,1.5036854209013206,1.7094389250669562
p1k_00092,6.65999304177986,13.741985273630975,3.185535983330161
p1k_00093,1.7336924547875925,3.1734659936147165,2.406377270202315
p1k_00094,11.341047697841317,22.31361749680387,1.8301208887903
p1k_00095,11.932774299596346,22.689709201822623,2.1370290890973487
p1k_00096,4.3846503018651255,8.155843069317624,2.9038395535358195
p1k_00097,3.641644585208352,7.184516474205313,2.5815220752442443
p1k_00098,6.437258200629404,12.493727892256269,2.5746655056494085
p1k_00099,6.381630826535826,13.068084242141154,2.372715156553028
p1k_00100,1.069914004421628,2.0696854526596136,2.57125090583073
p1k_00101,1.1243747588070367,1.5112496611545632,3.4067967296887884
p1k_00102,0.9439988367967684,1.7195203311415204,3.7186188253653567
p1k_00103,1.798896815309705,3.010463099883748,1.7191137155003675
p1k_00104,1.7026856947379574,3.963622362302365,1.8364841184713008
p1k_00105,3.0040777595186667,5.346931609835454,3.0670537755066745
p1k_00106,4.722131949363506,7.617652088505416,2.9086404147166207
p1k_00107,4.56053112122811,6.828967680157892,3.167878735559936
p1k_00108,1.118671422940468,0.6409077346885034,1.9309955706308637
p1k_00109,0.672750376326226,0.3985360426140269,2.1397914553032837
p1k_00110,1.4832421495763493,2.0887554230929517,2.240168292923808
p1k_00111,1.4713217051489795,2.2381675499864557,1.940047162875777
p1k_00112,1.4898850904198369,2.2146606083209663,1.9988448795350329
p1k_00113,2.3109155756571123,2.342229313019454,3.479096797414256
p1k_00114,2.07524431859181,2.2183158883329384,3.263333027723484
p1k_00115,1.956448131983198,1.9244465006752955,3.344717004414602
p1k_00116,1.5214716331588276,1.9561915666758585,1.9103316483200556
p1k_00117,1.4243088883786037,2.4414104627859343,1.8056212505814797
p1k_00118,1.441390823815094,2.262643167785492,1.9139052163366703
p1k_00119,1.4674463009628236,2.5508314714666165,1.869474834728622
p1k_00120,1.474940536344732,2.5325799190934792,1.9567653021815496
p1k_00121,1.4392358696380276,2.6458145077903468,1.8058647770226124
p1k_00122,1.238715380782501,1.5355829449479588,1.9529481611663169
p1k_00123,1.100996312515568,1.888873528753101,1.829495223435043
p1k_00124,1.26462110003465,1.9047262204156483,1.7907485129168828
p1k_00125,0.5011575732574265,0.8824003816334718,1.9979237731638144
p1k_00126,0.7772278304435936,0.8988289889196178,2.0977684948128474
p1k_00127,1.3945674685547729,2.424868319420653,2.2571398028148693
p1k_00128,0.7656847909614551,1.225022935204391,2.0174897320904277
p1k_00129,0.6251947154888334,0.8186390535719712,2.0155408523393445
p1k_00130,0.6705468767338373,0.9103227892271588,2.583679688310292
p1k_00131,0.4324244878034824,0.7826628307841934,1.9067743559964236
p1k_00132,1.347855283890942,1.932486303389124,2.10932261327043
p1k_00133,1.8376695075558085,2.966044656413506,3.273231525167426
p1k_00134,0.7384991870678371,0.982617721891164,2.095491097027673
p1k_00135,0.5493244661360569,0.7567195379164411,1.831211026357213
p1k_00136,0.3886803884715148,0.3850417229008253,1.7962541987613572
p1k_00137,0.7366011889447966,1.1108551017098738,1.7791237041004202
p1k_00138,0.6748115079224745,0.7146329308030455,2.558612753950758
p1k_00139,0.3893346323330036,0.4344273060181414,2.3781017897573604
p1k_00140,0.986995270033902,1.1576264502072768,1.9814847747107849
p1k_00141,0.3766378515290962,0.4311768280029128,2.463087090601648
p1k_00142,3.527837454271263,6.141194176808958,1.933355834128356
p1k_00143,1.170893556993417,1.8887898841320123,1.574569117935564
p1k_00144,2.831035884323323,4.595127922936185,4.2801011627818495
p1k_00145,1.215031819570367,1.615491178847235,4.503006905191608
p1k_00146,1.603390876221995,2.229744596832931,2.28698513259561
p1k_00147,0.7000234040766181,0.9677919760418576,2.531333538206157
p1k_00148,1.1525933714979069,2.1755897547242244,4.653233188496088
p1k_00149,1.1461597637072456,1.2689390940205825,2.281627793346709
p1k_00150,1.2072557961136643,1.6661177519728396,4.180678032321264
p1k_00151,0.95478874286993,1.280071153945799,2.813615127895931
p1k_00152,1.7840637313992291,1.5999772703541864,3.5210055518132446
p1k_00153,1.1742385443472694,0.6936815930196648,1.91576027170412
p1k_00154,0.7857120001946665,1.2755925740687954,2.985591758795151
p1k_00155,0.519256112435136,0.6000624277357758,2.6487308846509863
p1k_00157,0.8807965047477165,1.1236495374996829,1.8225680827481925
p1k_00158,1.2411564953963836,1.636792473234786,2.7030386430370017
p1k_00159,0.683771122374356,0.7379126278623312,2.318828068362238
p1k_00160,1.2921831843853553,1.847151585282224,2.2110988865965107
p1k_00161,1.1964055482613456,1.556957177365384,1.8586490198753896
p1k_00162,1.1647210971124475,1.4653012189712022,1.944113214441552
p1k_00163,0.897573690691992,1.306456166538012,1.920513465199975
p1k_00164,0.8108479285793633,0.9835769799505168,2.081331816229461
p1k_00165,5.504271388586691,5.533164709076583,1.8304292417842511
p1k_00166,4.830505636295362,5.202787825225912,2.356225545180646
p1k_00167,14.041033801646371,21.598713716582463,2.135097176572873
p1k_00168,14.08780683707077,21.07986560546912,2.1226850079901944
p1k_00169,1.1842684260438714,1.247327791475224,1.0926674242606809
p1k_00170,1.090847009561699,1.6426253683160432,0.973771038289524
p1k_00171,2.451791962821762,2.859019569492804,2.4900839815271216
p1k_00172,2.5323227902280565,3.068767001011735,2.652602435970796
p1k_00173,1.0154631212641796,1.417660925789021,1.7936375269351543
p1k_00174,1.0468306263654976,1.4520653670245731,2.026239302393121
p1k_00175,0.4495703888307417,0.3054873147474894,2.0433149760770424
p1k_00176,0.410029615737269,0.2521277023328169,2.135655452030136
p1k_00177,1.051589630476606,1.5473245225681975,1.974595558205856
p1k_00178,1.0989350014994292,1.4164489954360928,2.08629794876534
p1k_00179,3.947526863854255,6.2271093041755625,2.228885192765744
p1k_00180,4.183621725634169,6.104708909905181,2.174249155856467
p1k_00181,1.0463217188918796,1.312240740894462,1.7371990235616217
p1k_00182,0.9114850640457468,1.195690693389552,1.9930969517363908
p1k_00183,2.1718387379444217,2.8123433009071035,2.203285360354109
p1k_00184,3.279566165882141,4.325567494199633,2.486573467199928
p1k_00185,0.7728019260972784,1.0635468408237203,2.027192724731094
p1k_00186,0.8386861971947838,1.1714612110037277,1.9116399978781649
p1k_00187,0.8336796899740994,1.091662326380056,1.9384860284935492
p1k_00188,0.6972132248007086,0.6804052080365016,2.612522258675822
p1k_00189,0.7927941114890855,0.6309199927028059,2.6887100357807148
p1k_00190,0.7131156693891852,1.0565212853369532,2.0066045795811824
p1k_00191,1.4979758259029068,1.2935888878678783,1.635752179535193
p1k_00192,1.4266461850181535,0.958451106745589,1.5636957833926206
p1k_00193,0.9295589224240696,0.7573076608196385,1.9621024962705085
p1k_00194,0.9663501841368284,0.6986160467597209,1.7552608671116043
p1k_00195,0.77854477940139,1.1399226421421764,2.406649570625297
p1k_00196,0.8880387255280168,1.1632348278100526,2.1634766183503085
p1k_00197,0.9025051533515628,0.6289068218833628,1.811362859854248
p1k_00198,0.835775012739392,0.6656113086491151,1.9860169708618016
p1k_00199,0.7458283736958184,0.8312541953894332,2.264381036983192
p1k_00200,0.7059786016980067,0.7073464066725574,1.944219798309192
p1k_00201,1.2138331293637508,1.886976927653287,1.9552969682041488
p1k_00202,1.3696753091101026,1.2633136153008495,1.842128228086202
p1k_00203,1.4878282261909088,2.0191419908904003,1.7959895104693857
p1k_00204,1.7542828183900034,2.456736671752582,1.9328240764664864
p1k_00205,1.02675317248829,1.1065809478219504,2.013765853939422
p1k_00206,1.0342848796203628,1.0493720533048532,2.175929908577673
p1k_00207,1.4717930335242548,2.1710694968969992,1.901787344699576
p1k_00208,1.5778189916548024,2.45712455204334,1.8870921735801496
p1k_00209,1.3624850690160484,0.7151055780761993,1.658574286526075
p1k_00210,0.8878447963382231,0.6545030593943046,1.80486722099511
p1k_00211,1.1420477355262757,1.4123969688101776,1.7025664857184275
p1k_00212,1.1703777193044045,1.5720493700516642,1.785653245596347
p1k_00213,1.4902771761415432,1.8736090635761744,1.720838370721666
p1k_00214,1.7607106153442629,2.0874670929932013,1.9906869864163013
p1k_00215,1.5607431414387,2.2998315937269225,2.0422743961028798
p1k_00216,1.6688782831681146,2.4984591169376382,2.091164700039355
p1k_00217,1.0100943946313816,0.6646045089446638,1.8892893742686867
p1k_00218,0.912098480729471,1.1371403729434948,1.9798127044904752
p1k_00219,1.776809307107027,2.7549421127615936,2.7469809889900905
p1k_00220,1.7611292548376931,2.847354519723396,2.4583603865891925
p1k_00221,1.8769034757061167,2.7240910220835617,2.807202817810399
p1k_00222,2.1367116175314007,2.981300876066644,2.370507052113164
p1k_00223,1.7496642680055228,2.585515898372416,2.550665574116329
p1k_00224,1.830423123848857,2.9882785022312426,2.5437231231209
p1k_00225,2.180139083985292,3.3895110756917117,2.436029921795606
p1k_00226,2.646785439255884,3.663904596635135,2.35620876399642
p1k_00227,1.7912339766199412,2.7275385855430976,2.5940949291406428
p1k_00228,2.281951774762681,3.0009974020456083,2.8201468749334007
p1k_00229,5.459993240188617,9.11794181591687,2.61560220569671
p1k_00230,6.018291578137325,10.182152272200012,2.5317028740664824
p1k_00231,4.084230383117712,5.904076087755628,2.4250712413606816
p1k_00232,4.005570840131077,6.30098195058061,2.342929124224063
p1k_00233,8.024441742746927,12.428781918276172,3.130200919515654
p1k_00234,6.763541467802492,10.938988857107532,2.9925228101864385
p1k_00235,6.616975220932699,11.99260133539179,2.808532813994405
p1k_00236,4.103098061046178,6.398831231625859,2.6200994798499955
p1k_00237,3.716836227290485,6.373174483023523,2.451996058589218
p1k_00238,10.929798637506932,17.03461694489499,2.24535910862828
p1k_00239,10.17696947716999,15.348867088506864,2.4674894460547554
p1k_00240,11.459278501888212,17.9450101368873,3.0294602250701623
p1k_00241,2.599903525087819,3.547559624166205,2.153922508365324
p1k_00242,2.708274082894768,3.814215354532089,1.9922821534238029
p1k_00243,2.49167320615334,3.969810561731131,1.9540345427526693
p1k_00244,2.5047011228838976,4.392442498424152,2.125689496418098
p1k_00245,3.678080001533247,5.296704563219921,2.344150650844524
p1k_00246,3.295293916531235,4.958252583071348,1.9879919486365825
p1k_00247,5.2817846249293146,8.106545570357625,2.456092178724337
p1k_00248,5.913431960528439,8.602943912221516,2.9282451341996323
p1k_00249,4.609586035347244,8.132775771802152,2.4636329537281583
p1k_00250,4.794549976089884,7.797327536421175,2.4417116996908024
p1k_00251,7.158679413200987,11.631156381095286,1.8659841102480597
p1k_00252,6.647688931656911,9.63279878952766,2.4514273026913656
p1k_00253,4.362457698528884,7.351449504775564,2.449436418159465
p1k_00254,4.587935499338252,5.867686652708229,2.383685937399814
p1k_00255,1.3129542834196295,1.4643929325091791,1.5975055518342338
p1k_00256,1.2379275937978793,1.2095216120481151,1.743139679897895
p1k_00257,1.509429278872967,2.17535732341928,1.7610807330361926
p1k_00258,1.6709093319542228,2.322659039999603,2.02415608472938
p1k_00259,0.8068807983705405,1.2373419495758136,2.4390530221975046
p1k_00260,0.8293970247121738,1.320906007022212,2.506197635137837
p1k_00261,0.6492035684402888,1.3043702439690137,2.025956875117896
p1k_00262,0.6013508981220972,1.3101509949491417,2.188778783619265
p1k_00263,0.7977629279253087,0.9526875245276228,2.1951894057208983
p1k_00264,0.7690086664267902,0.9151187954340596,2.217577415797662
p1k_00265,0.9319609183195784,1.0825502794384498,2.1882694535867224
p1k_00266,0.99965915237597,1.245646263977028,2.1805062974097784
p1k_00267,1.0118277972696004,1.2494693638981544,2.0049652859275064
p1k_00268,1.1396653576694882,1.4233581754986675,2.257469933416968
p1k_00269,0.5722542152941983,0.7102745968477838,1.839544570589968
p1k_00270,0.5238178590880642,0.5957468044419155,1.9619544752846
p1k_00271,0.9918122008560042,1.047902317370471,1.720180260238019
p1k_00272,0.9203978540700272,1.2071841032190012,1.8829752798098207
p1k_00273,0.8776488849178358,1.488587161066703,1.8450007042847596
p1k_00274,1.065208003151584,1.774946466887393,1.218456495387181
p1k_00275,0.9396257178382929,1.0476042299241806,2.156750757970755
p1k_00276,1.0149112613155873,1.206280329073081,2.177120215529359
p1k_00277,0.576928584083386,0.7873547527374126,1.923650235060271
p1k_00278,0.682237865213102,0.9314055358382828,1.968792315693116
p1k_00279,3.517077459556444,5.027255381775526,1.9683523266022371
p1k_00280,3.8989141595838857,5.377612722764273,2.137400357175612
p1k_00281,1.5077005562249508,1.3782891877880108,2.0105251609145443
p1k_00282,1.2586439860344798,1.4734247063338768,2.3234182706329727
p1k_00283,0.6148489538076721,0.4922753446917844,1.899516382932068
p1k_00284,0.56020230669741,0.5909817653204343,2.031481182464816
p1k_00285,1.031528391423388,1.227554981934074,1.9240937046072568
p1k_00286,1.064798254214652,1.2717801786736316,2.047399646845657
p1k_00287,1.0120608777423368,1.244967724290075,1.793405186366331
p1k_00288,1.0185640728507526,1.100549691816309,1.739681634599485
p1k_00289,0.618633986300745,0.9863987940182294,1.7691913050127497
p1k_00290,0.6453334510247316,0.603061728119146,1.78816690754702
p1k_00291,0.8641022769465441,0.934800576528007,1.7940252082117871
p1k_00292,1.0371027385593583,1.0749735296063418,1.7147733809948806
p1k_00293,0.7878290815446798,1.11125721808567,1.8001446993200605
p1k_00294,0.8719147022998212,0.9672885194123726,1.8473256580630617
p1k_00295,0.7706316243024435,0.8223485131383912,1.9129651218813395
p1k_00296,0.5018093993105998,0.5014131813755365,1.8798370107492144
p1k_00297,1.1497984324485189,1.8339404756161155,1.75995545831714
p1k_00298,1.3408817415261376,1.8333137204832357,1.6810034540945582
p1k_00299,0.9527287664256776,0.827639498765555,2.3623967764629863
p1k_00300,0.8345906192518738,0.9739011292510996,2.072652315949675
p1k_00301,0.8261854711061756,0.8365704900196946,2.3826713592571007
p1k_00302,0.8128985517789296,0.9590916023469976,2.469435407601621
p1k_00303,0.9495376764950744,1.534569253939562,2.581397428619248
p1k_00304,1.1163696550621387,1.6578501267898318,2.679146544195554
p1k_00305,0.9866304359941346,1.8908709720282249,3.0040943885571707
p1k_00306,0.6102837946474509,1.027270580518568,2.932988956568225
p1k_00307,0.8607403419204361,1.103923004702086,1.8034683515684944
p1k_00308,0.9518838394302506,0.8857746792174682,1.8394321952757235
p1k_00309,0.7455072015361297,0.7474535355490385,2.3655013332740507
p1k_00310,0.7524410643646113,0.7621474642661796,2.405260250752236
p1k_00311,0.6324479609301531,0.75474789962196,2.188150741984599
p1k_00312,0.5951956695429295,0.7394783721930315,2.2554241062515508
p1k_00313,0.652943904105945,0.7706741436336284,1.9873591610605512
p1k_00314,0.5985825940534546,0.8863837254652172,2.1331770753769663
p1k_00315,0.9082586439306052,1.105849401796121,2.0363975584665277
p1k_00316,0.6953073098740274,1.3233040016893485,2.0210615378910552
p1k_00317,0.853644406450025,1.1655659845122532,1.8062787903867696
p1k_00318,1.0688108911370695,1.2418568178611535,1.850432098503306
p1k_00319,0.9464604230949676,1.2235368308403205,1.7129121809596488
p1k_00320,1.3746671697840391,1.6269351127760328,1.6857663812908898
p1k_00321,0.7224149725029781,0.9401715469205536,2.2683781502848204
p1k_00322,0.7729470423916905,0.5923684061742477,2.063153557641311
p1k_00323,0.7319687698669232,0.5955446219330136,2.099865474164807
p1k_00324,0.7119143179516297,0.5386976329246772,2.1729395257752344
p1k_00325,0.5596373015932367,0.5956799292239174,2.2330411885749943
p1k_00326,0.5638535498455697,0.5537966170789554,1.799616085098921
p1k_00327,0.6174875234714955,0.6209178144231557,2.1698791575946537
p1k_00328,0.8851103955967097,1.16015815280205,2.2867829629180307
p1k_00329,0.6523925963991952,0.5861928438282438,1.503120805491605
p1k_00330,0.7416061956861726,1.021796509817638,1.7349793960353437
p1k_00331,0.5429454913473152,0.3198599148557715,1.8154205619977584
p1k_00332,0.4257718978233527,0.489723632941686,1.9732113624253032
p1k_00333,0.6098586492126143,0.5340608653068227,1.622385628775605
p1k_00334,0.6324360559695508,0.6923956696468007,1.6500562632464135
p1k_00335,0.6340535474839639,0.7265618361816586,1.7232558835715268
p1k_00336,0.6284438856926297,0.6462969932800003,1.630282972996132
p1k_00337,0.4292106811696366,0.4662872497520464,1.808467593351076
p1k_00338,0.4789731195968508,0.4781327163690079,1.7772568630539056
p1k_00339,0.4967805495725401,0.4380999611993062,1.8711938121976432
p1k_00340,0.5214841130505716,0.3635204182580918,1.818843767866885
p1k_00341,1.377425580475258,2.113766606494723,1.818669800982743
p1k_00342,1.689545970475563,2.1858969401985453,1.8957167816262928
p1k_00343,1.1657080914015958,1.551066770486915,2.0905328997993093
p1k_00344,1.2319966516098513,1.886336610340673,2.1423106691408345
p1k_00345,1.254847335644346,2.025474308888775,2.132604127576592
p1k_00346,1.1279732941877394,1.5912539154102454,2.040449917042493
p1k_00347,1.3085214780926782,1.9108302272973023,1.8684135514016853
p1k_00348,1.4192656184681387,2.2648966235675654,1.9271512698346809
p1k_00349,2.2425556255992456,3.1111551471225853,1.896020366065723
p1k_00350,2.21619880080982,3.053417435095868,2.154909865134868
p1k_00351,1.928425382303942,2.95319013422328,2.3467959835376218
p1k_00352,1.9766520776042007,3.0208764858427704,2.618710190134112
p1k_00353,2.1060932339931018,2.5989229751959635,1.888232266828071
p1k_00354,2.000359282132965,2.393256535413082,2.197255872911325
p1k_00355,1.3488474764844345,1.7050681233006737,2.380721222645173
p1k_00356,1.4441752978234117,2.0298328061699533,2.8062085670720696
p1k_00357,1.3546527346766986,1.9079344946934151,2.451471268184426
p1k_00358,1.374685358794513,1.9729643433407715,2.4639294350446934
p1k_00359,0.3675920875642515,0.7042743474756697,2.765729419994384
p1k_00360,0.4966488200555714,1.1587698831176507,2.5355356674884435
p1k_00361,0.2774319582740609,1.3122386961692754,2.455979069953417
p1k_00362,0.5248447790068743,1.1512603033847053,2.17141577870436
p1k_00363,0.6779241887209793,0.8649856134647729,3.02676748458404
p1k_00364,1.0613321039278345,1.5044236298987108,2.4056501752646198
p1k_00365,0.370921167723159,0.846959119360941,2.4135916692475896
p1k_00366,0.3677192764280928,0.7358511568471361,2.877364735367575
p1k_00367,0.2409821935301322,0.2813376825093676,2.182330531544594
p1k_00368,0.266813806498353,0.5785073675785368,2.399163177634032
p1k_00369,1.0541777417706957,1.8612683497184213,4.159828114636931
p1k_00370,1.0829452987364216,2.234182131897893,3.582915161698574
p1k_00371,0.3744634000318976,0.8069520507843183,2.8966753518536144
p1k_00372,0.3398156752985669,0.8415064425830205,2.926821664666453
p1k_00373,0.3462220715232125,1.9348761815492543,4.193746943954603
p1k_00374,0.3947903480753369,1.874714504525493,3.98684120705489
p1k_00375,1.2080159195490308,1.6291065309156434,2.91073777986846
p1k_00376,1.1015516390858031,1.61731239030662,2.751047187922213
p1k_00377,1.0142137621624905,4.289634617264927,2.269360106741745
p1k_00378,1.1079822704012043,4.854044477729756,2.2061125098225656
p1k_00379,0.4920219133787566,1.107666588116434,2.4243421226530715
p1k_00380,0.4531578051608142,1.0698472373231231,2.635800666370929
p1k_00381,1.2008769514196338,1.916786037217832,2.7106972411645542
p1k_00382,1.2776871842986175,2.005297796725364,2.6479590327231786
p1k_00383,0.4874342446000978,0.779084971164048,2.232053319788068
p1k_00384,0.4614055875333101,0.7962206034448608,2.543893446191137
p1k_00385,0.2590789704115248,0.4225283072548012,2.8790774493387405
p1k_00386,0.28135957110603,0.8335862888975827,2.982623987679326
p1k_00387,0.5781699737418592,0.5619350645945076,2.6130659633112234
p1k_00388,0.5215234835235778,0.5329369855605304,2.772924682921367
p1k_00389,0.5273466427687146,0.5327735269316958,2.1760855041460583
p1k_00390,0.4473379670678761,0.592941195592215,2.0064640326842933
p1k_00391,0.9599850068801452,0.844520784650955,2.1511568416039504
p1k_00392,1.071978138989533,0.9395370698168588,2.243662259333525
p1k_00393,0.7161328489180754,0.7738939503480934,2.575639881294193
p1k_00394,0.9865652595858292,1.0194951393291671,2.6745935423787603
p1k_00395,0.5861771589475411,0.8895577368894182,2.2851079123752704
p1k_00396,0.5692813057827237,0.7401980191767378,2.388789320865467
p1k_00397,0.4933580912779454,0.392800844368551,1.5755714892322656
p1k_00398,0.7803923972047078,0.4399438888641523,2.4171788871754365
p1k_00399,0.902767422429131,0.8550556127884842,2.5271302733395933
p1k_00400,0.79550992321331,0.8520671444191329,2.562608785722554
p1k_00401,0.6729139454780192,0.7021787136012136,1.9091249492871452
p1k_00402,0.6871721392227634,0.6989128785795929,1.8254738471586869
p1k_00403,0.6203365574883589,0.3514218121869528,2.042663297550952
p1k_00404,0.5855005909652397,0.8317384809796349,1.7688127554258912
p1k_00405,0.5174751418143823,0.4000605614949847,2.55450741947571
