"gene","iM","Val"
"b0720","ArcA",-3.47757683529315
"b0118","ArcA",-3.16537246248252
"b1778","ArcA",-3.47442930551919
"b3605","ArcA",-4.01728843662244
"b2587","ArcA",-2.81012375525932
"b2288","ArcA",-3.56003759956871
"b1612","ArcA",-3.47113470701685
"b3397","ArcA",-3.37372479300327
"b0312","ArcA",-4.52734509521108
