,TF,gene_name,effectors,filter_outliers_less_than_X_corr_to_rest,cAct_no_effector_form,cAct_multi_effector_binding,cAct_multi_co_effector_binding,cInh_no_effector_form,cInh_multi_effector_binding,cInh_multi_co_effector_binding,kd_inh_metab_up,kd_inh_metab_lo,kd_act_metab_up,kd_act_metab_lo
Fnr-1,fnr,b1334,['Fe-S Cluster'],0.3,0,1,0,0,1,0,0.380789,4.8e-08,0.380789,4.8e-08
