,b2341,b2342,b3081,b3845,b3846
p1k_00112,1.4898850904198366,2.214660608320966,1.4496096022739031,4.456349870770798,7.269084528613725
p1k_00639,1.910200086201162,3.159106628904917,1.9878851931987536,3.6920352415676496,8.152821948576719
p1k_00171,2.451791962821762,2.859019569492804,2.436443764322801,4.198668704594203,10.36614546665231
p1k_00981,6.633468610331521,18.354844467884885,13.995289765602156,17.670468322111972,104.87453742431047
p1k_00361,0.2774319582740609,1.3122386961692754,0.5017099019117542,0.3127252847094759,0.5773099521292117
p1k_00615,3.149520240975313,3.960478718450692,1.593317625892134,3.578716399867121,6.054098722571114
p1k_00991,6.989428087308342,17.294539746186185,16.739602422850616,17.891700828106707,104.1472038888927
p1k_00071,1.1619953455962078,1.4403599417433408,1.1213187204689417,1.7871048323711825,4.365873232977981
p1k_00877,10.58387605624388,14.540653011310374,23.39727298047767,17.70209536268926,44.68525972184897
p1k_00976,6.636991720766997,16.160592573258473,16.596642689247467,22.676671004869224,95.46352115948469
p1k_00016,1.6783328383229474,2.000601649348343,2.059062239313904,2.45835108784838,5.315422408192642
p1k_00371,0.3744634000318975,0.8069520507843183,0.3460512693952579,0.3812464584580127,0.6902288550110861
p1k_00075,1.2312325681775371,1.1038536478036594,1.7479908137073203,0.7283512312164077,0.8425758862539922
p1k_00884,0.7224149724784528,0.9401715471268332,0.9056256619083995,0.7759353429459422,1.0633978027295945
p1k_00691,2.2023986153153143,3.1803080099852195,1.538022792219917,4.164824575985435,7.246666879986588
p1k_01055,6.444430895823478,14.55747582005636,12.924073619447809,26.67638864728545,109.3406119157276
p1k_00932,2.366711405421923,2.9333743825840077,2.193796238121158,4.315058356029537,8.51621468317311
p1k_00954,0.9056493698078032,1.9680834600116377,1.4751657837914236,1.813391701295858,4.63470520353696
p1k_00198,0.8357750127393919,0.6656113086491151,0.976359515846865,0.8984390587777907,0.9638151234261708
p1k_01040,1.4466229195349631,2.955094083293763,1.3488492318408971,2.5781642466060744,10.47239465795744
p1k_00968,6.413857447723831,14.438232952716868,10.518576661806325,21.308259114944885,111.17164258807507
p1k_00637,1.7982208044631085,2.7666685024147246,1.4878208803735378,3.8445620921728367,6.249257177627978
p1k_00729,1.9666150450589597,3.359368352977095,3.419625189168904,4.652085019098252,15.405705685850188
p1k_00817,1.282839882622095,1.934670075938328,1.7486085229253472,2.839939293437254,7.296091609244235
p1k_00909,3.64879064260028,16.021108060636926,2.8422509328993746,2.4058949954508417,9.468843938047383
p1k_00967,6.596357860851622,17.366698487090357,17.842069431363512,21.52572058643826,124.35551921227088
p1k_00175,0.4495703888307417,0.3054873147474894,0.661060104665052,0.7769705562414203,0.657190901453423
p1k_00376,1.1015516390858031,1.6173123903066198,0.6390041770758683,1.5530607728970585,2.179251062566126
p1k_00635,2.3403604431559084,4.170423168898286,2.2457785039361373,4.487357700284512,7.659913969737
p1k_00921,1.105916508145607,0.912982427446172,1.4322448811328232,0.8770330815798574,1.1668424421607435
p1k_00304,1.1163696550621387,1.6578501267898316,1.8668869496113472,0.8126248788111975,1.3347106536740665
p1k_00842,1.2286328192786655,1.5236431069991947,0.2504586403811166,1.4974544852318885,3.270342908581424
p1k_00061,2.3657404967799267,3.296819614266666,2.800490493608326,3.7902548397321647,8.432576731608574
p1k_00250,4.794549976089884,7.797327536421174,8.905752738509651,33.67276630366236,98.80082010735624
p1k_00323,0.731968769866923,0.5955446219330137,0.7672691218288045,0.6834995859550995,0.8492952875048249
p1k_00532,0.6441752353579302,1.262628657502385,0.6324121415154902,1.3897062590200333,2.049271355030533
p1k_00826,0.4428197246015315,0.3661253386553542,0.2504586403811166,0.7529143266247069,1.2202708545815897
p1k_00619,2.419386731333246,4.392934282085896,2.4203745112990984,5.356554019740903,11.637579651547078
p1k_00094,11.341047697841317,22.31361749680387,46.24647212882091,44.99502485776352,132.49099901348524
p1k_00686,1.9873706689995336,2.5311004485855246,1.4291148128955296,3.285100791194756,4.7676992519875245
p1k_00351,1.9284253823039417,2.95319013422328,1.8885159257544468,5.638059913669645,15.529714164257427
p1k_00494,2.082669772189099,3.066651903100209,1.0879500145232508,2.871562500904865,7.216267485579436
p1k_00614,2.92840723294584,4.137658371371159,1.6527756298988767,3.192786270163719,6.064034813434676
p1k_00203,1.4878282261909086,2.0191419908904,2.0625613294987173,2.210758533893846,6.89718933119517
p1k_00624,1.899920508039144,3.166937109618464,1.723226840279268,4.17375668494729,9.50692570453796
p1k_00880,2.715128487045471,4.61263567245746,4.664820141287518,4.173798944481157,11.68433601116998
p1k_00125,0.5011575732574265,0.8824003816334717,1.0019435821803293,1.6636567135855465,1.264594807634316
p1k_00645,1.8743443333930332,3.094255511904465,1.9503791372750408,3.599109418268487,7.894130122397484
p1k_00458,1.750097208204172,2.113988918275184,2.9520039053270155,1.029253281274939,1.426077671016794
p1k_00807,1.2500171244159857,1.8054287519452912,1.3372682058770455,2.422881610561692,5.886876863731087
p1k_00863,1.101556264852281,1.283829623127773,1.0470450901902806,1.3038603779905238,1.236901793134482
p1k_00683,1.2948705590634375,1.7042766419277875,1.5355544377894157,1.7431694297412303,3.903629059494918
p1k_00781,0.9444778788851178,0.9196541354968146,1.0305326314308234,0.8923366280272917,2.017164686383074
p1k_00707,2.1921362753314897,3.767448213509837,2.137718614162474,4.228496815119661,10.113163848029211
p1k_00896,1.958975037603996,8.61464495703314,2.5992687257307776,6.42948615782608,16.727853991681208
p1k_00579,0.4694030037720225,0.6954932200633589,0.6003861247545074,1.108622344629833,1.200781490703592
p1k_00910,1.051350890717544,1.1082593210405849,1.624233248237958,1.2212159289229652,1.1666904923550818
p1k_00456,1.1040177764514263,1.68397258782081,2.2903589447236423,0.4172176068763316,0.5676191621470607
p1k_00820,1.2372275515858822,1.574612711563136,1.5873723666060164,2.241698549497384,5.9780892876225655
p1k_00529,0.8790703044815802,1.1817264047209506,0.813856573008169,2.9971418376394987,3.1359759730953423
p1k_00314,0.5985825940534546,0.886383725465217,0.8562199654542718,1.1804781423710573,1.505630956509191
p1k_00447,0.5457105056950685,0.290744005514375,0.6776508745554072,0.6730057229239109,0.560667064668098
p1k_00266,0.9996591523759698,1.245646263977028,1.0853543031153814,1.9631346477987728,3.4120373966854878
p1k_00787,0.7120609784353648,1.0534948897456262,1.1677758231835804,0.9166418590869956,1.7863507729453765
p1k_00757,0.7345803837816121,0.8620883740676155,0.9394957288692828,1.1922516141907755,3.126232878083773
p1k_00370,1.0829452987364216,2.2341821318978927,0.7432591217356197,2.091498688032399,3.871464421653791
p1k_00476,2.3377924085105746,2.794061400817671,1.033595918363385,3.295052164611901,7.243332807739766
p1k_00379,0.4920219133787566,1.107666588116434,0.4834212674549905,0.3689117634649549,0.5844506061089813
p1k_01017,5.934564922285924,11.48925712966415,8.195346661029228,18.68844952952757,72.56375282108671
p1k_00656,1.819555587188196,2.8901042467120037,1.9795931635040536,3.554274008801677,7.4257413048127825
p1k_00042,1.922062088048831,2.081178079527735,1.638843061463542,2.9702609222852083,5.981996635369321
p1k_00528,0.8227733595873535,0.968441600250686,0.7830509602631253,2.854139556887966,2.341936156371809
p1k_00782,0.8448792233491784,0.838359958464969,1.0888393084683523,1.0031228770474894,1.6976638607326562
p1k_00939,6.596480755516372,15.774115777275206,16.83606566991852,21.476683598344597,114.39801824654144
p1k_00901,2.205146580939437,7.632541761342132,2.113414469512544,4.335351585087145,9.628274967661229
p1k_00011,1.6771054256798843,1.9080012797502677,1.8316157044705847,2.973751707433125,4.494111429671105
p1k_00078,0.9538262702177354,1.0772129665790235,1.283869320276977,0.9580461229399831,1.096704977264527
p1k_00281,1.5077005562249506,1.3782891877880104,1.7342006433689805,1.5046054570555174,2.416216019148293
p1k_00195,0.7785447794013901,1.1399226421421764,1.133376198878023,1.0261908557244364,1.0583720809250632
p1k_00834,1.796545254055239,3.009139707533615,0.2504586403811166,1.7057214617748728,5.333263285105718
p1k_00147,0.7000234040766179,0.9677919760418576,0.9960466528753372,0.8537555529240983,0.7610991948282189
p1k_00059,4.872580535551655,7.744082139547061,10.466178679671676,12.9175498396827,35.45401205068632
p1k_00706,2.01203468828642,3.582512275750352,2.02826483991376,3.695621967078407,9.578710298696082
p1k_00124,1.2646211000346497,1.904726220415648,0.971321814520695,2.540511502249982,2.117715411132955
p1k_00692,2.6622970459226103,4.058369893016063,3.228654558938769,3.6191131985432063,6.458821998900112
p1k_00800,1.22567494758091,1.4369032877569785,1.3030671543688632,1.9237028346671128,4.199934087943037
p1k_00867,0.7184135347164059,1.0796324214376023,0.9333340579124304,1.0170631789165423,2.12119814384828
p1k_00074,0.5675969153134358,0.1256792188569988,1.1709988938175984,0.7729565431896783,0.7684496065715927
starve_series__t18_starve,20.297666857348744,41.041816244406846,32.92615648055397,37.057189078693824,78.12105935489028
p1k_00076,0.8548489366853733,0.7109696405149526,1.4595994313793632,1.2856970935549057,0.8613055865896628
p1k_00022,4.422869882930371,7.237406118458841,2.1938802631940884,6.846969206118148,12.699112261402124
p1k_00418,0.5215106297305218,0.520979393041942,0.8003468255772475,0.6800673675086193,1.1418724792318318
p1k_00402,0.6871721392227634,0.6989128785795928,0.9749804068838596,0.7669067267098237,1.57240815809392
p1k_01018,1.754876211744998,4.177861591440373,2.271421781030614,4.249188066923876,12.555032011190477
p1k_00145,1.215031819570367,1.615491178847235,1.9558531602221068,1.0571974754560471,0.7023568084793893
p1k_00358,1.3746853587945127,1.9729643433407715,0.9923107961513524,1.97444921421138,3.127260815617582
p1k_00647,1.8462843813704772,2.9697800354709303,1.3338745043178646,3.82023655512748,4.46544243092026
p1k_00755,0.7874599721610845,0.8767936226374169,0.8081362629858937,1.1942579006215923,2.718701537187457
p1k_00553,1.6553795418903956,4.236939868999685,0.915462159011102,2.455830892935416,2.83892077161376
p1k_00565,1.026861463417744,1.4261826892040832,1.3294749535424135,1.9795274468705584,4.324452700809212
p1k_00090,1.200419892868249,1.5183972009759978,1.4713013176189818,2.3517027267687425,3.820688789087612
p1k_00453,0.7755769276517734,1.04972179799328,0.9596465959714492,0.7038788397503759,0.8555862200728175
p1k_00154,0.7857120001946666,1.2755925740687954,1.0620970694185805,0.6059103841774306,0.9042384836521096
p1k_00831,5.054162355441689,8.3811488689838,0.2504586403811166,7.550167325247455,16.446755320176447
p1k_00240,11.459278501888212,17.945010136887298,35.20789174910573,52.0176111301558,153.51108448846364
p1k_00891,2.533351536719836,4.547215395636246,1.5587350821948402,5.614492742355068,10.339593967648533
p1k_00601,0.6531510947390702,1.635881920557884,0.7102758606467577,1.0324873285999616,1.642919929725282
p1k_00626,1.8530057587972495,3.019250163526725,1.8513559065007967,3.01890785566923,6.70049351004789
p1k_00324,0.7119143179516296,0.5386976329246771,0.7220335294662369,0.7908395212918451,0.6757771829274197
p1k_00496,3.037954330498958,3.54284166339352,3.921432993660232,2.846403569669398,5.826857972670682
p1k_00272,0.9203978540700272,1.2071841032190012,1.275885749254837,1.4515859982423005,2.8227552973484817
p1k_00045,2.068454239323476,3.8420932805275054,3.8432427288295066,5.74340033063612,14.07384978771648
p1k_00560,0.821064117710442,1.3989277955832449,0.8552742961765195,1.651857121191346,2.114400278327183
p1k_00548,1.3827094897667835,3.92469585927502,0.7271597392662981,0.5308552958144716,0.8390454710491347
p1k_00887,3.775312713064405,3.5669970633867507,8.266061845476838,2.2606761369118016,3.3236280363476296
p1k_00423,0.5893698947431383,0.5263554530527382,0.9911451960181163,0.6134526911028609,1.2512482809586305
p1k_01049,3.4567127385791667,8.128291420344537,4.76795466282987,18.221304465378324,75.67019678720087
p1k_00409,0.7602589624817,0.6340882815219555,1.6110913833053393,0.8340988573200397,1.1858724360927793
p1k_00135,0.5493244661360568,0.7567195379164411,1.1577640861794287,1.3151690787609052,1.5372853786763938
p1k_00187,0.8336796899740992,1.0916623263800558,1.4878279260873128,0.9515578737546654,1.8339239845337
p1k_00715,0.8792091196991567,0.8166410441803812,1.1445727994184147,0.8751002626038005,2.365148036790502
p1k_00259,0.8068807983705404,1.2373419495758136,0.9143849250757716,1.2354017898654837,0.7916653224034035
p1k_00172,2.5323227902280565,3.068767001011735,2.696854440627618,3.416691893633437,10.03943975723705
p1k_00334,0.6324360559695507,0.6923956696468005,1.0485039423907705,0.4796652604937961,1.0822159706805417
p1k_00961,1.4748645556290298,4.777163141441657,1.831654227757878,2.7941089429994563,13.742393571977848
p1k_00346,1.1279732941877394,1.5912539154102452,0.981210063042594,2.132497745039775,5.88394554199613
p1k_00948,1.847290333487971,4.623363118624777,2.180876298773653,4.823137623187345,16.075903527185055
p1k_00173,1.0154631212641796,1.4176609257890207,1.493891276039801,1.931047443505159,4.98507505873324
p1k_00964,7.473093017758539,18.055840160890977,16.4326589702516,28.47613646922244,126.91607587331356
p1k_00510,2.1855761825970528,3.1240313886379507,2.29622893580748,2.8779751497611805,6.4826966306009774
p1k_00359,0.3675920875642515,0.7042743474756697,0.3552780544102251,0.3074215420236365,0.5763792365482484
p1k_00396,0.5692813057827237,0.7401980191767377,0.8866153025209842,0.6625336473204988,0.9991968285827078
p1k_00126,0.7772278304435934,0.8988289889196177,1.181125148909156,1.3632388390112675,1.6586005858097874
p1k_00947,1.7893500219537148,4.602428446628945,2.037253008142369,4.446448868544258,15.725061588392023
p1k_00222,2.1367116175314003,2.981300876066644,2.3692739639907496,3.61228757585896,6.432347907855477
p1k_00052,1.5202740990593837,3.612953547856904,2.0783396412095603,4.798140371950693,6.901619005729321
p1k_00260,0.8293970247121738,1.3209060070222118,0.8924601483392098,1.1070193532694177,1.129276102389971
p1k_00773,0.5487364638456275,1.1546144372749862,0.7129645495406277,0.9461480779966644,0.6995531129484468
p1k_00060,2.152182531001262,3.4574460626223504,3.1854946843188543,3.4641923518475544,8.041928436817415
p1k_00194,0.9663501841368284,0.6986160467597208,1.022314827776866,1.1432084569460457,1.038721992122695
p1k_00041,2.05434728474656,2.609107102033829,1.4782925673275285,3.313964520353725,5.488026382607239
p1k_00034,1.4358059268400405,2.319904097460009,2.0913606534896347,4.041709219912367,2.765344386618821
p1k_00816,1.2693997538679724,1.3093236306999632,1.252366497448681,1.5667047484681185,3.3675578747151644
p1k_00866,0.7983422584892763,1.0087124695313618,0.9170086974210708,0.9216322328960788,1.7694721031006402
p1k_00010,1.6526802405802443,1.7878968836865503,1.4985306727195806,3.2587434590811823,7.671262243834856
p1k_00254,4.587935499338252,5.867686652708228,8.928743314608035,15.08544472258369,43.27619762026487
p1k_00742,1.098554230007893,1.2446951667888004,1.182518852377538,2.1751721124187413,3.668357198139277
starve_series__t26_growth2,1.1987012595623634,2.3361104164774145,2.759224609164464,4.1342195262192405,8.618894100672811
p1k_00890,2.505282720616197,5.259249795858184,1.744046842055882,4.88970694787634,10.040656653893183
p1k_00746,0.6338356384447223,0.7329063971442337,0.7326297753552549,1.083309165267079,0.9317298777408553
p1k_00478,1.077910558551571,1.1272556273170875,0.9459021034159018,1.6993952788453723,2.6311685389637054
p1k_00264,0.7690086664267901,0.9151187954340596,1.2543915142441526,1.0706113259103096,2.2514541358799653
p1k_00803,1.0238463617840503,1.5719722021120142,0.8441832182719813,2.347903890287261,4.1165897354292005
p1k_01005,8.893264068371739,21.45056640550963,20.60789761847988,38.98294378588484,191.5300470162866
p1k_00407,0.4126382923618312,0.4401733011882889,0.7853199508645277,0.4151000555154222,0.752543323225744
p1k_00654,1.670525953803995,2.700082217486772,1.5733278959988075,2.796098906275528,4.691886812236158
p1k_00081,2.4409960998055804,3.0706745558725483,2.0202500443968407,4.953120306278198,14.577936477720018
p1k_00524,0.7120872167310202,3.015162062729131,0.4480496970497764,1.3474010166592234,1.8386554346600668
p1k_00527,0.9010534752485344,1.1076525171755591,0.899920900549887,2.8228901660092323,2.615965020681334
p1k_00577,1.0763784392455071,1.192114679995313,1.1146899410182296,1.40237996655636,2.5410280743805083
p1k_00696,2.218208429790871,4.156073731976812,2.5241326467799308,3.437220694094589,7.636511087591568
p1k_00442,0.5465231473619807,0.4017476009682963,0.5630404073195007,0.6507590977205868,0.5234310932112046
p1k_00848,41.61199019367716,126.49512208590116,0.2504586403811166,90.60177310308936,464.6953499947092
p1k_00348,1.4192656184681387,2.264896623567565,1.5033338181285567,3.1607886305041903,7.9632932325813215
p1k_00763,2.556173173317803,3.6625118033908337,2.7349585097314093,3.450435266787834,9.01707557278184
p1k_00218,0.912098480729471,1.1371403729434948,1.535720577158922,1.10691594539335,0.9916024368872566
p1k_00017,1.9084989012848887,2.172551973891632,2.362403044777914,3.3713432981901432,5.484288584300859
p1k_00221,1.8769034757061167,2.7240910220835617,1.9975780836593529,3.498739017008204,7.017679165180285
p1k_00157,0.8807965047477164,1.1236495374996824,0.9712330016110544,1.051964108650686,1.8576621255714971
p1k_00335,0.6340535474839639,0.7265618361816586,0.82066228027409,0.7869347852628085,1.4377624674461098
p1k_00316,0.6953073098740273,1.3233040016893485,0.8228862474105838,1.2506317961436824,1.008772076117189
p1k_00905,3.591747630046563,16.78973930359408,6.846153251857102,5.21430353657378,19.20519300603092
p1k_00989,8.621008567784724,20.011472984798445,19.06734355931778,26.902328340059437,123.18142355645593
p1k_00245,3.678080001533247,5.296704563219921,6.58591258441048,10.89852872729858,32.14151514773563
p1k_00191,1.4979758259029066,1.2935888878678783,1.753064325337755,1.9763215536763927,4.017937166433145
p1k_00801,1.0511287805641765,1.3552453266258726,1.2009713075711408,2.0249203824557007,3.3238803771209287
p1k_00944,5.672307432776001,14.080070754198324,9.499255932859604,19.12793028242798,103.94305149064807
p1k_00362,0.5248447790068742,1.151260303384705,0.414484227056003,0.2739575977471571,0.5938005550562929
p1k_00629,1.876472340723936,2.841550885698789,1.6713944147846969,3.9932988936164593,7.78974406623073
p1k_00784,0.7412346362544596,0.8833076761399085,1.0860112288396229,0.7969700609870998,1.767819226142735
p1k_00793,1.294000644598228,0.7996227523416963,1.5982375782100766,2.341672296281481,3.324455936913543
p1k_00918,0.7245136109282884,2.1006634936304303,0.7131206780314201,0.4744136697484967,0.4855459625701863
p1k_00459,4.040268276310538,5.918732430459595,8.572612196701487,9.155682937244134,19.839857562214068
p1k_00812,1.211601981763503,1.869294916020124,1.5446601628462526,2.467092497643528,5.389381530288698
starve_series__t00_growth1,2.390665044835669,4.310927260467557,3.196616450828414,4.113515005047528,9.330108173452924
p1k_00783,0.8188617667059777,0.9575137363581628,1.2877219984863748,1.0210957686221198,2.3434873804421885
p1k_00312,0.5951956695429294,0.7394783721930316,0.8103500757090807,0.6752073458978138,0.7542042670870781
p1k_01044,4.509174577360568,10.897815019899756,6.929703072824893,16.660596476651918,82.1716612650411
p1k_00823,4.627828757743658,2.570016589994179,0.2504586403811166,0.2614583308368054,7.349692283802276
p1k_01027,8.235917859477738,18.76827208180492,21.358760043551623,34.28575176457522,124.07368198456663
p1k_00129,0.6251947154888334,0.818639053571971,0.8130936906776712,0.914135006215453,0.8573305962173727
p1k_00522,2.349864527347868,5.321518622548085,0.7799934991464452,6.273120554098612,13.643771561288103
p1k_00603,0.7234479977169567,1.6894785080328465,0.6793691757299058,0.9946679374128108,1.4232092870980289
p1k_00854,6.16377108387988,7.9729059524355375,8.081409609081751,11.909914934839357,31.951594941522284
p1k_00898,1.2687188200714676,2.91652122441983,1.8403779554895057,5.036408737064328,9.85247409414702
p1k_00821,3.5161895686771216,2.532447041914856,0.2504586403811166,0.8282113565777518,26.342071676301277
p1k_00503,0.747319706933392,0.9173035657997896,0.823731522590554,0.9041562381992332,0.8817111389595729
p1k_00142,3.5278374542712627,6.141194176808958,9.51092432434251,13.68226810491183,32.59937425324459
p1k_00263,0.7977629279253086,0.9526875245276228,0.910390755446716,1.1803681663525716,2.7607112297651035
p1k_00363,0.6779241887209791,0.8649856134647725,0.5716772114777516,0.735752324364427,1.3455851228774451
p1k_00659,1.675699969855075,3.2378456137288167,1.521733805986463,2.743555563317122,4.258443259194987
p1k_00756,0.7049806349952895,0.8908540195858435,0.676983405780189,1.232612074728542,2.38799038706935
p1k_00771,0.5834836045620048,0.650153831673594,1.0525319357717302,0.827121634877491,1.632148997805466
p1k_00163,0.8975736906919919,1.306456166538012,1.2349043015280998,1.5141331502410864,3.111488534372106
p1k_00367,0.2409821935301322,0.2813376825093676,0.3292768075251978,0.274740537416838,0.573909766195354
p1k_00540,5.223655296129931,7.619853206346589,1.8190139852458576,9.199146119758757,16.878357612556062
p1k_00472,2.9200965537910504,5.118552963869036,1.9151455229989296,2.0050277305194317,2.9688161947462586
p1k_00722,2.027576128936846,3.271679626931105,3.397630088559989,4.831735267325429,16.688516683560458
p1k_00489,1.5408924198033809,0.7842247554922289,0.6647065037623052,1.8924976673779548,1.3451495923899348
p1k_00714,0.6954317673265533,0.8870212769916825,1.0444900781643711,1.2277326739263466,2.189538876676571
p1k_00778,0.676103828181873,0.6978235092582513,0.9489139480733874,1.2050654234234794,1.8033424865128715
p1k_00761,4.604929438443207,8.170041309679625,5.970539111813592,15.159574192130629,44.4747103627974
p1k_00839,1.423607182576351,1.6394012850385795,0.2504586403811166,1.2536373838168702,2.5761055470290395
p1k_00627,1.8414515917049663,2.304041631612564,1.489837458481368,3.046805307542949,5.669198361557042
p1k_00975,6.691739319139654,15.32460662481522,15.500154378449423,18.779885811880945,93.0247275664969
p1k_00109,0.672750376326226,0.3985360426140269,0.7696946758459632,2.125990701602338,1.1058936138125284
p1k_00491,4.266804936379191,6.133368102930045,10.294889030452804,11.717625690284338,26.1347588998783
p1k_00468,1.958967218983819,2.3927862728302967,3.165199637259625,0.9301946781367408,1.107752659914687
p1k_00387,0.5781699737418591,0.5619350645945077,0.4655142969953735,0.6178599198717256,1.3159282697445072
p1k_00675,1.5978312427550676,2.4669708693315564,2.0053458581734582,2.5837866771166165,4.489609600167828
p1k_00797,1.126295716952836,0.7411406730444524,1.157487558134256,2.6683022814195416,3.698971923654185
p1k_00923,1.077857548248604,1.1978856707913594,1.4408743034772316,1.650744474695682,1.157690298763909
p1k_00931,2.204408067872085,1.7946138991850145,1.6144320475400926,4.289629865532352,5.814745789914457
p1k_00852,2.3580759079784976,4.086071720254387,0.2504586403811166,2.837314175166148,8.019546788085288
p1k_01008,8.313522899352211,22.214388545830214,15.005551288360351,28.141271550428648,163.72562188979722
p1k_00021,4.6207485415019365,7.255565200415846,2.4479354654802594,7.650083230717051,13.616341042273469
p1k_00960,1.8427500237034184,5.299009084839626,1.9240487416228789,4.049791422300711,13.09161674555754
p1k_00547,0.9729375353394496,2.6500180071994146,1.3033069300459474,0.5752151691178666,2.2043025888160552
p1k_00192,1.426646185018153,0.9584511067455888,1.357201802305843,1.773353157668788,3.035593338723199
p1k_00241,2.5999035250878184,3.547559624166205,5.141473916666975,6.182534683346365,15.860058738164724
p1k_00907,1.8803214534755088,9.871377880697136,1.0223520205069057,1.020527647678731,3.53310315353132
p1k_00290,0.6453334510247315,0.603061728119146,0.720477878604954,0.8244940896981012,1.2818674984416931
p1k_00840,0.3901058053124689,0.5055252397358789,0.2504586403811166,0.6802454769213657,0.7857887604055427
p1k_00897,2.120978804082013,12.552617809534144,3.91986424137412,4.960486136662362,18.10344753896982
p1k_00674,1.8335769803498445,2.494956465164999,2.132091630703628,2.1007027809869285,4.092597871176459
p1k_00916,0.6653364758325466,1.6033820233597578,0.6516127387444192,0.5271461505266236,1.0133941563383733
p1k_00317,0.8536444064500249,1.1655659845122532,1.169655135394528,0.9208028934577408,2.1629138093120144
p1k_00106,4.722131949363505,7.617652088505415,8.657595622680205,18.90886629288073,45.90641967754101
p1k_00541,5.38649000982738,8.942432020285803,2.201368964415317,8.226017363008753,18.952239538459025
p1k_00280,3.8989141595838848,5.3776127227642725,5.654566154649477,8.980530190608127,27.54227306579137
p1k_00253,4.362457698528883,7.3514495047755615,8.313626848341638,17.959439645772413,47.73213811979442
p1k_00611,0.8728921112131556,2.082236292231334,0.6869779363946454,1.39923421157016,1.986730192532938
p1k_00992,5.959348986719261,14.441105982700869,12.064107249999278,17.47934777273469,86.4319957614488
p1k_00320,1.374667169784039,1.6269351127760328,1.4407503438112923,1.6800113339880662,4.596619874805353
p1k_00401,0.6729139454780192,0.7021787136012136,1.1927723081725372,0.8508119188663491,1.5247182698387691
p1k_00406,0.392282738650646,0.4827714717372335,0.5751651317485347,0.5578456252920349,0.8914648874693604
p1k_00988,6.116275012444101,16.409223044276352,16.86734175291209,19.67788480450907,116.46127767987616
p1k_00641,1.629955612461331,2.3689167149438566,1.811617819174741,2.643777155647204,5.159660127980239
p1k_00682,1.2465293542994726,1.8320919842953776,1.4437839957121772,1.7318178277363931,4.017270523724744
p1k_00517,0.5623390280818215,0.8806279222866361,0.6272683509930448,0.7276505299066712,0.9050007814203832
p1k_00475,2.175628907381897,3.335750429841528,1.4157375403664076,3.223679809574148,8.689256099511256
