"sample","iM","Val"
"p1k_00459","Biotin",-9.33807174950837
"p1k_00778","Biotin",-7.29072027468392
"p1k_00922","Biotin",-7.97125036314248
"p1k_00662","Biotin",-6.62686288015246
"p1k_00685","Biotin",-6.48371526320504
"p1k_00969","Biotin",-7.59055322319867
"p1k_00104","Biotin",-8.39529494842138
"p1k_00117","Biotin",-7.03588730024825
"p1k_00923","Biotin",-7.77090704711828
"p1k_00057","Biotin",-6.99911386413946
"p1k_00914","Biotin",-8.29142076284869
"p1k_00382","Biotin",-7.26491589545129
"p1k_00171","Biotin",-7.50431564900602
"p1k_00430","Biotin",-7.51283614915167
"p1k_00910","Biotin",-7.28146952447589
"p1k_00948","Biotin",-7.32756832445933
"p1k_01037","Biotin",-7.53371898840857
"p1k_00748","Biotin",-7.32625712882529
"p1k_01038","Biotin",-7.5704167130059
"p1k_00336","Biotin",-7.6368787624099
"p1k_00850","Biotin",-7.12076524204593
"p1k_00811","Biotin",-7.45794992944485
"p1k_00474","Biotin",-7.44818695959112
"p1k_00195","Biotin",-7.72701245123503
"p1k_00271","Biotin",-6.32140083463642
"p1k_00477","Biotin",-7.66751623563131
"p1k_00732","Biotin",-7.43827772637794
"p1k_00373","Biotin",-8.57217261315634
"p1k_00335","Biotin",-7.66449296019916
"p1k_00491","Biotin",-10.1306351530787
"p1k_00575","Biotin",-8.64804061929168
"p1k_00576","Biotin",-8.19148724924052
"p1k_00062","Biotin",-7.12309639972938
"p1k_00428","Biotin",-7.12139273846416
"p1k_00158","Biotin",-7.49737669990721
"p1k_00902","Biotin",-7.92148905022239
"p1k_00618","Biotin",-6.48098334293348
"p1k_00269","Biotin",-7.32389229562873
"p1k_00805","Biotin",-7.15557634192451
"p1k_00019","Biotin",-7.01133102746232
"p1k_00511","Biotin",-7.06868979285682
"p1k_00868","Biotin",-7.26759441206059
"p1k_00872","Biotin",-7.35166429218242
"starve_series__t03_starve","Biotin",-8.19965666377852
"p1k_00413","Biotin",-7.31769036542734
"p1k_00176","Biotin",-6.8284845606692
"p1k_00011","Biotin",-7.00039350105261
"starve_series__t25_growth2","Biotin",-6.93375120274798
"p1k_00764","Biotin",-7.00226742173657
"p1k_00630","Biotin",-6.56668779786565
"p1k_00163","Biotin",-7.1596483578757
"p1k_00409","Biotin",-7.11200829722132
"p1k_00322","Biotin",-8.29921553538263
"p1k_00752","Biotin",-7.32387306584985
"p1k_00344","Biotin",-7.39254280046901
"p1k_00546","Biotin",-8.58044569509972
"p1k_00191","Biotin",-7.41892210191251
"p1k_01040","Biotin",-7.13485988455031
"p1k_00654","Biotin",-6.6266372775009
"p1k_00324","Biotin",-8.18160841349921
"p1k_00657","Biotin",-6.42344828792551
"p1k_00488","Biotin",-8.59208422379153
"p1k_00903","Biotin",-7.64906426164649
"p1k_00341","Biotin",-7.49423674737009
"starve_series__t16_starve","Biotin",-7.96525155368332
"p1k_00637","Biotin",-6.60289647945771
"p1k_00105","Biotin",-7.27927121803554
"p1k_00539","Biotin",-7.30978010573391
"p1k_00530","Biotin",-7.25998590797201
"p1k_00610","Biotin",-8.47329023474283
"p1k_00368","Biotin",-9.03425975412268
"p1k_00039","Biotin",-7.17186947746467
"p1k_01035","Biotin",-7.65893102843146
"p1k_00498","Biotin",-8.94202931244939
"p1k_00646","Biotin",-6.63159607639727
"p1k_00893","Biotin",-8.06067268583307
"starve_series__t06_starve","Biotin",-8.44310702036461
"p1k_00506","Biotin",-8.08331052451004
"p1k_00003","Biotin",-6.74890831382986
"p1k_00015","Biotin",-7.08130296530093
"p1k_00961","Biotin",-7.23403545690869
"p1k_00056","Biotin",-6.99648932748516
"p1k_00482","Biotin",-9.1270898575918
"starve_series__t09_starve","Biotin",-8.49859169016156
"p1k_00274","Biotin",-7.21531645232068
"p1k_00321","Biotin",-8.07474406936003
"p1k_00046","Biotin",-7.02025606411417
"p1k_00621","Biotin",-6.48541344173896
"starve_series__t11_starve","Biotin",-8.38441313524211
"p1k_00293","Biotin",-7.66157007472258
"p1k_00607","Biotin",-8.44253270934483
"p1k_00647","Biotin",-6.52127901070989
"p1k_00582","Biotin",-7.04078542493319
"p1k_00806","Biotin",-7.13782454395749
"p1k_00423","Biotin",-7.51743900596125
"p1k_00888","Biotin",-7.4797827356086
"p1k_00980","Biotin",-7.66296524483877
"p1k_00225","Biotin",-7.4404636664519
"p1k_00282","Biotin",-6.76698699761155
"p1k_00840","Biotin",-8.76500986423967
"p1k_00393","Biotin",-7.96184779831375
"p1k_00464","Biotin",-9.2337414318989
"p1k_00841","Biotin",-8.65287841813729
"p1k_00584","Biotin",-7.36769843645359
"p1k_00240","Biotin",-7.14371681937569
"p1k_00222","Biotin",-7.34358651117656
"p1k_00844","Biotin",-6.79539657359499
"p1k_00258","Biotin",-6.88964481496577
"p1k_00613","Biotin",-7.36589372472839
"p1k_00204","Biotin",-7.35412903182877
"p1k_00766","Biotin",-7.44611067612631
"p1k_00290","Biotin",-7.31397804767587
"p1k_00166","Biotin",-7.54874935671365
"p1k_00885","Biotin",-8.29921553533236
"p1k_00048","Biotin",-7.05918874609956
"p1k_00212","Biotin",-7.23005502952893
"p1k_00917","Biotin",-8.30006217588731
"p1k_00976","Biotin",-7.45668990657009
"p1k_00698","Biotin",-6.28443264819301
"p1k_00817","Biotin",-7.33911633604934
"p1k_00894","Biotin",-7.86106778719966
"p1k_00495","Biotin",-8.77898315607615
"p1k_00954","Biotin",-7.30773612198571
"p1k_00263","Biotin",-7.53464695284096
"p1k_00569","Biotin",-8.96281044901313
"p1k_00156","Biotin",-6.55771780115019
"p1k_00849","Biotin",-7.88299025426807
"p1k_00371","Biotin",-8.86955946154874
"p1k_00073","Biotin",-7.54205656151654
"p1k_00446","Biotin",-8.46378440124714
"p1k_00564","Biotin",-7.24509384077437
"p1k_00189","Biotin",-7.54480862553062
"p1k_00100","Biotin",-7.23605018450597
"p1k_00347","Biotin",-7.53400102186887
"p1k_00628","Biotin",-6.68896553248361
"starve_series__t05_starve","Biotin",-8.42582478938578
"p1k_01023","Biotin",-7.51264573158096
"p1k_00665","Biotin",-6.61825673503933
"p1k_00523","Biotin",-8.43471847814037
"p1k_00905","Biotin",-7.43671338805644
"p1k_00729","Biotin",-7.24931983604903
"p1k_00898","Biotin",-7.32088882217559
"p1k_00355","Biotin",-7.40770821262756
"p1k_00537","Biotin",-7.22949598229496
"p1k_00161","Biotin",-7.44861602008607
"p1k_00099","Biotin",-8.42292445882893
"p1k_00132","Biotin",-6.91483704714927
"p1k_00688","Biotin",-6.49061020248275
"p1k_00025","Biotin",-6.94023759596755
"p1k_00658","Biotin",-6.63222409327741
"p1k_00120","Biotin",-7.1100484699501
"p1k_00131","Biotin",-7.36530787539669
"p1k_00633","Biotin",-6.3018883335015
"starve_series__t17_starve","Biotin",-7.8147561862705
"p1k_00943","Biotin",-7.55297323653531
"p1k_00462","Biotin",-8.97420292247028
"p1k_00112","Biotin",-7.20930070740278
"p1k_00686","Biotin",-6.48452226879043
"p1k_00154","Biotin",-8.54241228697751
"p1k_00059","Biotin",-7.25228171733582
"p1k_00484","Biotin",-9.2338065158628
"p1k_00863","Biotin",-6.77556115461435
"p1k_00469","Biotin",-8.61029388949163
"p1k_00237","Biotin",-7.35722949824909
"p1k_00638","Biotin",-6.33262850817977
"p1k_00649","Biotin",-6.33621943220484
"p1k_00828","Biotin",-7.38387934788808
"p1k_00007","Biotin",-6.68497932689039
"p1k_00977","Biotin",-7.31874154326171
"p1k_00391","Biotin",-6.72223059140502
"p1k_01024","Biotin",-7.52542342085785
"p1k_01025","Biotin",-7.20530347357582
"p1k_00608","Biotin",-8.391405133207
"p1k_00749","Biotin",-7.57461618453405
"p1k_00675","Biotin",-7.02497729621222
"p1k_00390","Biotin",-7.42656883143788
"p1k_00599","Biotin",-7.64631481705612
"p1k_00891","Biotin",-6.5636005583673
"p1k_00906","Biotin",-8.16424245483897
"p1k_00861","Biotin",-7.26612700210655
"p1k_00206","Biotin",-7.94405477735401
"p1k_00005","Biotin",-7.22552225170087
"p1k_00223","Biotin",-7.33499033027061
"p1k_00878","Biotin",-7.25879960743148
"p1k_00445","Biotin",-8.32411945903064
"p1k_00672","Biotin",-6.60332205270538
"p1k_00250","Biotin",-7.21119742939547
"p1k_00379","Biotin",-8.50046953564673
"p1k_01030","Biotin",-7.49266035409362
"p1k_00466","Biotin",-10.2409664572333
"p1k_00640","Biotin",-6.32832364147719
"p1k_00203","Biotin",-7.35806900902398
"p1k_00108","Biotin",-7.37530725822591
"p1k_00501","Biotin",-7.99833615845659
"p1k_00202","Biotin",-7.20371677925305
"p1k_00178","Biotin",-7.33325038875804
"p1k_00072","Biotin",-7.14225534430193
"p1k_00740","Biotin",-7.30929689794784
"p1k_00109","Biotin",-7.57067175515892
"p1k_00319","Biotin",-7.49051223709287
"p1k_01045","Biotin",-7.39923058574212
"p1k_00869","Biotin",-7.28747014881527
"p1k_01051","Biotin",-7.49280488374455
"p1k_00545","Biotin",-8.08944652225137
"p1k_01015","Biotin",-7.69966881259937
"p1k_00283","Biotin",-7.38716477633269
"p1k_00839","Biotin",-7.08920756172083
"p1k_00298","Biotin",-7.4422436681814
"p1k_00467","Biotin",-9.46473840075098
"p1k_00170","Biotin",-7.02650751043913
"p1k_00361","Biotin",-8.52048754424026
"p1k_01022","Biotin",-7.55328598763203
"p1k_00141","Biotin",-7.20339708988439
"p1k_00815","Biotin",-7.45969337134114
"p1k_00595","Biotin",-7.69892946330849
"p1k_00673","Biotin",-6.64266851385664
"p1k_00660","Biotin",-6.6505531310792
"p1k_00505","Biotin",-8.08140189104652
"p1k_00671","Biotin",-6.36273218639843
"p1k_00714","Biotin",-7.33817895914803
"p1k_00424","Biotin",-7.5496792322351
"p1k_00151","Biotin",-7.84291490814056
"p1k_00747","Biotin",-7.29925433620391
"p1k_00959","Biotin",-7.17946973225382
"p1k_00587","Biotin",-9.43032506760025
"p1k_00106","Biotin",-7.32356219212604
"p1k_00687","Biotin",-6.50061962759425
"p1k_00147","Biotin",-7.99526193511061
"p1k_00087","Biotin",-7.05075522407939
"p1k_00121","Biotin",-7.13619140761077
"p1k_00670","Biotin",-6.38709871828714
"p1k_00883","Biotin",-7.57482418849971
"p1k_00487","Biotin",-8.70406538757017
"p1k_00887","Biotin",-7.14450418766528
"p1k_00043","Biotin",-6.98557509970745
"p1k_00533","Biotin",-7.11049662201077
"p1k_00113","Biotin",-7.5651998598883
"p1k_00992","Biotin",-7.47382098631657
"p1k_00697","Biotin",-6.86994523921435
"p1k_00227","Biotin",-7.36857148890153
"p1k_00750","Biotin",-7.52605537714018
"p1k_00125","Biotin",-7.47109881198106
"p1k_00597","Biotin",-8.31664712952458
"p1k_00611","Biotin",-8.25892054772467
"p1k_01039","Biotin",-7.12819856099927
"p1k_00478","Biotin",-7.70317712512672
"p1k_00993","Biotin",-7.59686236864099
"p1k_00160","Biotin",-7.3575657142121
"p1k_00518","Biotin",-7.58859229806708
"p1k_00809","Biotin",-7.40642627448243
"p1k_00942","Biotin",-7.68914205100421
"p1k_00519","Biotin",-7.61413386672039
"p1k_00349","Biotin",-7.36743293684145
"p1k_00418","Biotin",-7.45536629810741
"p1k_01046","Biotin",-7.37260702887786
"p1k_00102","Biotin",-6.91624463560728
"p1k_00217","Biotin",-8.09680150563484
"p1k_00860","Biotin",-7.34925501298288
"p1k_00358","Biotin",-7.35296749888229
"p1k_00790","Biotin",-7.52459819805516
"p1k_01052","Biotin",-7.17608747237181
"p1k_00327","Biotin",-7.78635133370696
"p1k_00085","Biotin",-7.30494796274513
"p1k_00773","Biotin",-7.3433458486804
"p1k_00978","Biotin",-7.36521180473723
"starve_series__t26_growth2","Biotin",-7.20831442231422
"p1k_00681","Biotin",-7.20409762942322
"p1k_00307","Biotin",-6.9012324667993
"p1k_00813","Biotin",-7.51376491157651
"p1k_00045","Biotin",-6.99807416256498
"p1k_00485","Biotin",-8.84000741627242
"p1k_00721","Biotin",-7.44100651102591
"p1k_00722","Biotin",-7.25654669902581
"p1k_00736","Biotin",-7.85469051572195
"p1k_00002","Biotin",-7.05444236939211
"p1k_00556","Biotin",-6.98303732918301
"p1k_00605","Biotin",-9.01756802138072
"p1k_00023","Biotin",-6.95532622737327
"p1k_00907","Biotin",-7.79074188978911
"p1k_01047","Biotin",-7.63256252147972
"p1k_00385","Biotin",-8.31439873240096
"p1k_00405","Biotin",-7.12100092627266
"p1k_01034","Biotin",-7.62463038264375
"p1k_00346","Biotin",-7.2559787579877
"p1k_01012","Biotin",-7.31340772151097
"p1k_00557","Biotin",-6.95846310279837
"p1k_00092","Biotin",-7.26014190844343
"p1k_00463","Biotin",-9.34705559581497
"p1k_00710","Biotin",-7.18163602288094
"p1k_00882","Biotin",-7.53091806911597
"p1k_00244","Biotin",-7.53711590484901
"p1k_00708","Biotin",-6.59876209009516
"p1k_00567","Biotin",-7.4560632124569
"p1k_00738","Biotin",-7.2881013279662
"p1k_00004","Biotin",-6.76084214146706
"p1k_00197","Biotin",-8.18104599528709
"p1k_01036","Biotin",-7.55722326096953
"p1k_00150","Biotin",-8.46157750796191
"p1k_00168","Biotin",-8.23730301829376
"p1k_00734","Biotin",-7.28734506802095
"p1k_00986","Biotin",-7.20217992149737
"p1k_00312","Biotin",-8.02303961978101
"p1k_00342","Biotin",-7.42072295501754
"p1k_00483","Biotin",-9.21064708156839
"p1k_01043","Biotin",-7.52620624855967
"starve_series__t01_starve","Biotin",-8.03385052852721
"p1k_00998","Biotin",-7.30693467184367
"p1k_00295","Biotin",-7.73105161976389
"p1k_00299","Biotin",-7.64917101240358
"p1k_00947","Biotin",-7.40941208356005
"p1k_00769","Biotin",-6.97238746802956
"p1k_00079","Biotin",-7.6656488330089
"p1k_00620","Biotin",-6.5356917066874
"p1k_00624","Biotin",-6.58225021181524
"p1k_00364","Biotin",-7.37339990872261
"p1k_00782","Biotin",-7.32208869339135
"p1k_00155","Biotin",-7.63601946755433
"p1k_00180","Biotin",-7.3614043127905
"p1k_00515","Biotin",-7.40810617481779
"p1k_00784","Biotin",-7.26998631703327
"p1k_00235","Biotin",-7.28580700705013
"p1k_00598","Biotin",-7.04448383659835
"p1k_00655","Biotin",-6.60833002654531
"p1k_00952","Biotin",-7.49913137186785
"p1k_00369","Biotin",-7.41537240252728
"starve_series__t12_starve","Biotin",-8.36235272283202
"p1k_00018","Biotin",-7.04688223245738
"p1k_00110","Biotin",-7.18487689033778
"p1k_00822","Biotin",-7.48716386756869
"p1k_00083","Biotin",-7.25642106150374
"p1k_00339","Biotin",-7.55342220544886
"p1k_00257","Biotin",-6.88674415453049
"p1k_00101","Biotin",-6.90460391333654
"p1k_00111","Biotin",-7.15782669137473
"p1k_00448","Biotin",-8.25583432768865
"p1k_00378","Biotin",-8.89372902405736
"p1k_00516","Biotin",-7.39032322608146
"p1k_00792","Biotin",-7.36961660618416
"starve_series__t23_growth2","Biotin",-6.05829646390806
"p1k_00077","Biotin",-7.419762214838
"p1k_00603","Biotin",-8.67110980292601
"p1k_00116","Biotin",-7.04266364708149
"p1k_00751","Biotin",-7.2666870648071
"p1k_00365","Biotin",-9.5416429465871
"p1k_00181","Biotin",-7.54305121453727
"p1k_00292","Biotin",-7.36079810858202
"p1k_00097","Biotin",-7.11920028582678
"p1k_00266","Biotin",-6.99168192596648
"p1k_00052","Biotin",-7.11893037700634
"p1k_00774","Biotin",-7.51983429505421
"p1k_00932","Biotin",-6.75569825782396
"p1k_00626","Biotin",-6.62727288722508
"p1k_00973","Biotin",-7.78100542648724
"p1k_00682","Biotin",-6.44403502357708
"p1k_00890","Biotin",-6.59910280553443
"p1k_01010","Biotin",-7.1631313923435
"p1k_00702","Biotin",-6.31870853476355
"p1k_00900","Biotin",-6.80928415661974
"p1k_00851","Biotin",-7.16454644571428
"p1k_00602","Biotin",-8.26302381478969
"p1k_00219","Biotin",-7.31709822398601
"p1k_00318","Biotin",-7.5748241884711
"p1k_00408","Biotin",-7.17330907665804
"p1k_00497","Biotin",-9.15054182605355
"p1k_00581","Biotin",-7.40374677492376
"p1k_01016","Biotin",-7.57337336756531
"p1k_00855","Biotin",-7.30464932155074
"p1k_00680","Biotin",-7.09840722678828
"p1k_01003","Biotin",-7.29280346983758
"p1k_00788","Biotin",-7.4085343419512
"p1k_00852","Biotin",-6.96120588989983
"p1k_00031","Biotin",-7.39576810750045
"starve_series__t04_starve","Biotin",-8.32061985701298
"p1k_00145","Biotin",-6.90614799798042
"p1k_00078","Biotin",-8.04742275325492
"p1k_00276","Biotin",-7.05831275077972
"p1k_00939","Biotin",-7.73557883181972
"p1k_00810","Biotin",-7.36858439456983
"p1k_00940","Biotin",-7.70335887682576
"p1k_00541","Biotin",-8.42829146867625
"p1k_00060","Biotin",-7.13410324844869
"p1k_00818","Biotin",-7.37104857925831
"p1k_00122","Biotin",-6.40291876804988
"p1k_00392","Biotin",-6.54931285214528
"starve_series__t18_starve","Biotin",-7.92590320758062
"p1k_00636","Biotin",-6.5901036778255
"p1k_00858","Biotin",-7.45705753367366
"p1k_00230","Biotin",-7.4580690441582
"p1k_00846","Biotin",-6.85366803462202
"p1k_00864","Biotin",-9.17063085342751
"p1k_00705","Biotin",-6.42598697616502
"p1k_00033","Biotin",-6.57271243198477
"p1k_00281","Biotin",-6.73296008253018
"p1k_00912","Biotin",-7.72700325013805
"p1k_00812","Biotin",-7.43026868670456
"p1k_00543","Biotin",-8.34832393011053
"p1k_00252","Biotin",-7.36913256206963
"p1k_00489","Biotin",-7.30132882203027
"p1k_00931","Biotin",-6.95690964964231
"p1k_00522","Biotin",-8.3388961488842
"p1k_00438","Biotin",-7.69063524011551
"p1k_00930","Biotin",-6.91727026716942
"p1k_00460","Biotin",-9.76381681376366
"p1k_00089","Biotin",-6.85308896564478
"p1k_01044","Biotin",-7.5121987218545
"p1k_00058","Biotin",-7.22204186334782
"p1k_00136","Biotin",-6.89507518923795
"p1k_00411","Biotin",-7.34983378841513
"p1k_00711","Biotin",-7.2719995344875
"p1k_00137","Biotin",-7.17140349085146
"p1k_00210","Biotin",-7.69591685592468
"p1k_00754","Biotin",-8.57600748068752
"p1k_00184","Biotin",-7.41184715169961
"p1k_00228","Biotin",-7.26642610550522
"p1k_00221","Biotin",-7.36430858564213
"p1k_00644","Biotin",-6.45557636969142
"p1k_01004","Biotin",-7.27644357956909
"p1k_00387","Biotin",-7.48517067518718
"p1k_00255","Biotin",-7.37970957199489
"p1k_00397","Biotin",-7.55817252732524
"p1k_00586","Biotin",-9.5314526652877
"p1k_00823","Biotin",-7.49370530598312
"p1k_00243","Biotin",-7.51953886401153
"p1k_00798","Biotin",-7.34540413398304
"p1k_00035","Biotin",-7.19374649837077
"p1k_00231","Biotin",-7.5419093253342
"p1k_01001","Biotin",-7.58556345854628
"p1k_00016","Biotin",-7.07399928385532
"p1k_00431","Biotin",-7.61843582371446
"p1k_00468","Biotin",-9.45137896978023
"p1k_00064","Biotin",-6.87779778323214
"p1k_00377","Biotin",-8.97972374570152
"p1k_00268","Biotin",-6.86454937040265
"p1k_00153","Biotin",-7.50604537432969
"p1k_00509","Biotin",-8.71914298316547
"p1k_00971","Biotin",-7.45666627643777
"starve_series__t28_growth2","Biotin",-7.18143332171592
"p1k_00389","Biotin",-7.42133121218941
"p1k_00245","Biotin",-7.1559074570827
"p1k_00678","Biotin",-6.3838855234263
"p1k_00924","Biotin",-7.95426951935978
"p1k_00968","Biotin",-7.5748102437228
"p1k_00617","Biotin",-6.33024271579648
"p1k_00123","Biotin",-6.36327583536558
"p1k_00017","Biotin",-7.04094598095033
"p1k_00253","Biotin",-7.50344559638097
"p1k_00781","Biotin",-7.34313304784556
"p1k_00895","Biotin",-8.10584411218947
"p1k_00625","Biotin",-6.61660107622773
"p1k_00919","Biotin",-8.21938527091409
"p1k_00061","Biotin",-7.12096870813096
"p1k_01000","Biotin",-7.66767181552745
"p1k_00433","Biotin",-7.49251607002059
"p1k_00032","Biotin",-7.4091952552551
"p1k_00133","Biotin",-8.11491717982938
"p1k_00094","Biotin",-8.49083757015046
"p1k_00362","Biotin",-8.46027145018883
"p1k_00970","Biotin",-7.50428348183518
"p1k_00824","Biotin",-7.3356455239217
"p1k_00182","Biotin",-7.57197589059485
"p1k_00429","Biotin",-7.56122087524473
"p1k_00723","Biotin",-7.37621635241815
"p1k_00829","Biotin",-7.37811513463143
