,b0077,b0078,b1603,b2290,b3457,b3458
p1k_00112,0.608159842132534,0.4772207461732339,2.1870503471000635,0.5189254276491484,0.3052866746136125,0.4584278714103452
p1k_00639,0.3266060779377379,0.3899774844236863,1.3587315849801302,0.2025979961026129,0.1592969887212642,0.244087791936974
p1k_00171,0.0386999259188984,0.0426076699268139,0.5736154677206701,0.1648312556698369,0.003267941250971,0.0032741959232719
p1k_00981,0.3182915486509256,0.4366087651253875,0.9848958618666674,0.2586684703034639,0.2241020954819902,0.2545498518112149
p1k_00361,0.0105363464599172,0.0087813156702337,0.0921070358122676,0.2328016672680249,0.0087460978662259,0.0090754890919145
p1k_00615,0.5994015746272234,0.5949720157754111,1.3522018259394324,0.3590182980229645,0.2542470523457479,0.510127606322642
p1k_00991,0.3015612353788245,0.4391919012236028,0.8882826155256538,0.186109878882515,0.2139481937570629,0.2326239736114231
p1k_00071,0.3596086687107213,0.384416413791916,1.982996896128274,0.3352359145838185,0.2899412814614819,0.3678700504678195
p1k_00976,0.3444893489376678,0.3986082996370351,0.9749957202174264,0.2800702432213484,0.3013647468994427,0.3019465655610227
p1k_00016,0.4777522556778599,0.4693548338370951,2.6655251093599324,0.3077369096697931,0.2119879204426135,0.3841748982972019
p1k_00371,0.0156705557432749,0.0124683395149138,0.1952710567176939,0.062840391179663,0.0046690489534237,0.002099181446922
p1k_00075,0.3953254715930935,0.4328428083888725,0.8064943560694452,0.1584075981921519,0.1599264526939787,0.2327845437491182
p1k_00884,0.8836665131352223,0.8088593662764731,3.8091116211131695,0.3701586135916243,0.6390253214635789,0.8603884365676375
p1k_00691,0.3008419332146118,0.3703572711299663,0.6664925570277318,0.2024790693442449,0.1805559990276622,0.2343805342981287
p1k_01055,0.3789358741972736,0.4241280954112515,1.0491759413132664,0.3150616499512387,0.5064066026904619,0.4905192935671357
p1k_00932,0.5189327191236401,0.458682817405072,2.2543565277732216,0.2218857089461699,0.189717497739381,0.3631089571572106
p1k_00954,0.3846976111254346,0.4797198528723448,1.2520378405495192,0.141137026629748,0.2702646264912229,0.290839093520426
p1k_00198,0.4445177424443491,0.5222237064412478,1.8683864174841107,0.1789825676777389,0.0875266733099437,0.2661915093114622
p1k_01040,0.4673872180204557,0.5885564578774243,1.9882131622247885,0.1760051335478017,0.2346645016237475,0.2990712461984739
p1k_00968,0.348716289795796,0.5225096881989194,0.8995895293206605,0.2857489021761726,0.3402650601947826,0.4220289344797587
p1k_00637,0.2672401048171298,0.3711970483295851,1.1267018875724624,0.2523635563078291,0.1148488717495588,0.2455608240704379
p1k_00729,0.4665649670583919,0.6020469763372273,2.716057631926956,0.4227689821549292,0.2889022418418183,0.404350990210675
p1k_00817,0.5776794054481077,0.4572188256050002,4.256591232562245,0.2792695542134933,0.454725874941107,0.6719523655212896
p1k_00909,0.4800860411899638,0.996066022819519,1.5627667683051711,0.1832145937712763,0.0965374841293203,0.1904177760522136
p1k_00967,0.270109027992056,0.3994888153359949,0.8036716703553599,0.1750484599079253,0.2019178119618131,0.2278827332127891
p1k_00175,0.4389844978496654,0.4650940020049041,1.8737462403177545,0.4370422684776056,0.089126722191147,0.1812759997559433
p1k_00376,0.4073794035548009,0.4373365924924658,1.1108539786090683,0.1328478342504307,0.4798044543008723,0.5487195567773092
p1k_00635,0.3893871097136157,0.5309325079525955,1.3676777704656982,0.167440927767783,0.1803143757940963,0.2651926565729712
p1k_00921,0.5322627734975874,0.5053435513043597,3.392048125169831,0.2032453268845997,0.1788404215039777,0.3485112349238304
p1k_00304,0.5277132954161058,0.4431108931523889,1.250475356702346,0.1099468566481286,0.1386656068351192,0.2314870219054141
p1k_00061,0.4076814677652641,0.4492601416119772,2.2650664458013128,0.2068400496886167,0.2002447939145313,0.3924456930339189
p1k_00250,0.3776457599033679,0.3846746444426052,0.8545693180536102,0.3414039289977955,0.1218531389113222,0.1678016204030681
p1k_00323,0.8834396266226819,0.775073999262031,3.943515197121,0.3971161077859013,0.5996656513441317,0.8060828267839782
p1k_00532,0.2222214575080749,0.2340268398168158,0.4801557333262091,0.1344243137484716,0.1636852053522451,0.242865762686766
p1k_00826,0.403029778718753,0.4391740322536888,0.8724168288472169,0.2029727652027816,0.1844076795066926,0.2404499209464108
p1k_00619,0.3721010023692395,0.4877171447952224,1.8875580416353936,0.2078698970425225,0.1793911898273892,0.382807761346958
p1k_00094,0.0133016877846611,0.0179173588771375,0.8394951074968078,0.183372000784981,0.003457822875461,0.0063950547399168
p1k_00686,0.3050895566796072,0.4073723504045847,0.619008187275787,0.2039720791557477,0.2098468091118968,0.2282675409169357
p1k_00351,0.6806846371094991,0.6091260289880573,3.2207677296049737,0.3390709498021904,0.3736525114159056,0.4569088685791368
p1k_00494,0.425977049147435,0.3816321805548411,2.545521502553352,0.1725561005236326,0.446075762057839,0.505481032681572
p1k_00614,0.5731520771276551,0.5487390010700399,1.309630647187862,0.346243613203296,0.2437307666601257,0.515829183233184
p1k_00203,0.4936850645212715,0.4682115421359955,3.871026093326198,0.287856101111809,0.2059749234216351,0.4700456427933644
p1k_00624,0.3653957892729089,0.4183424201729856,1.3276427043999004,0.2525603600566306,0.1953447531494251,0.2989680353208658
p1k_00880,0.3141165275219653,0.3352613097712486,1.4374894583371856,0.2222068020197599,0.4638051240385485,0.4479147984030095
p1k_00125,0.3158899579187169,0.3507056928826902,1.660653367692287,0.1158757381815553,0.2925692535810235,0.5559725742204118
p1k_00645,0.4020053476293211,0.4524125133286381,1.4003090746987936,0.2798112766318857,0.1545456629474125,0.2209130729538675
p1k_00458,0.0150333587687386,0.0105014587492766,0.5212068931828566,0.1081031241013796,0.0051969144962356,0.0082689091804906
p1k_00807,0.5963711451212581,0.6387037666287113,4.619343761487998,0.2776702645400249,0.5149035540109924,0.7747998912570868
p1k_00863,0.3148680782878851,0.2883565782832467,0.7456164959182323,0.2531013339197135,0.3273253422126823,0.286641699793623
p1k_00683,0.3397850846629938,0.3843846033215198,1.3409621194163477,0.2125551612033199,0.1543180867626942,0.2500142639154246
p1k_00781,0.377475621738446,0.4184885517094805,2.108168574883422,0.2179976603624562,0.2060919535843691,0.3193556315701943
p1k_00707,0.4341132522956346,0.5158821020031825,1.4073058486457437,0.2580984709489596,0.1529911725415151,0.2576673707179047
p1k_00896,0.6537549758935692,0.9297190835311984,6.70479255839121,0.4262364492968022,0.4182557235875176,0.6288751090231566
p1k_00579,0.305249271647352,0.5130358860295777,1.220305706225493,0.1488670547588005,0.5574667823571339,0.9005854905749056
p1k_00910,0.5089507331611376,0.4410299909266167,3.2607996912651567,0.2680291292485979,0.1889169581022479,0.3724211524560658
p1k_00456,0.0142770163222754,0.014243389313121,0.2632717060088973,0.8243807736618102,0.0034211741085582,0.0041713631545655
p1k_00820,0.555818604968865,0.478053483824308,4.680257907853623,0.2303719452140441,0.4595260374238926,0.6703215230638391
p1k_00529,0.3110723253638179,0.3708136249754102,0.680216526586699,0.1145037029445423,0.2570400157035782,0.362013966725303
p1k_00314,0.5347512863505974,0.4387391273349548,3.340084177825907,0.373829538496737,0.2602740750044052,0.4172466760204906
p1k_00447,0.5408811905457694,0.5778705539183823,3.0220708472476727,0.1900748942623444,0.2904425541461012,0.4774413699962532
p1k_00266,0.7627389735596154,0.6165465459859439,4.697415736410552,0.388819257708459,0.3020871427085053,0.4584656556630084
p1k_00787,0.3723164473794598,0.4242926671846515,2.920656095930849,0.3234536526072977,0.3341215639385342,0.4773757632379446
p1k_00757,0.339861262364796,0.4700252725929754,3.97532676523858,0.3735256003539891,0.3720755253766396,0.4833462465782984
p1k_00370,0.4048908018518324,0.4397440951851328,0.7574005979978363,0.1723547866037331,0.4085954322517378,0.3893023726687424
p1k_00476,0.4213714365860405,0.4298013071855051,2.595632206956352,0.147740152251016,0.4238065526703076,0.4727919512472633
p1k_00379,0.0203757370629291,0.0210709235322524,0.1810313801731812,0.289638823646168,0.0105601899407474,0.0098681791515247
p1k_01017,0.4420440625356298,0.6266805114301806,1.0805950530967936,0.2695816487349929,0.1721099842437271,0.1954092995488303
p1k_00656,0.2896670056858703,0.3667716853198225,1.3170694805594427,0.2215970183280569,0.1381572545422327,0.2742268902573807
p1k_00042,0.5555387136752923,0.5218410290389931,3.585099954015034,0.3085860923243415,0.3493778634353409,0.5743205643896281
p1k_00528,0.3345660479366534,0.4199827390589035,0.7666726689726261,0.1462599254220851,0.344945360886416,0.4373000272924037
p1k_00782,0.4070092218368033,0.4290963417694731,2.1804514722414727,0.2503209096755325,0.2536801871804793,0.3510769943989469
p1k_00939,0.2431687708645004,0.3650757484141846,0.7841489635183722,0.1434542262450535,0.1446678048528211,0.193959229920116
p1k_00901,0.7388073156713916,0.9427863511055772,3.008910631232847,0.1873641302681309,0.4695984949453349,0.4979588207627495
p1k_00011,0.5082709123966036,0.4954733122944158,2.5224890425216726,0.3327588191342273,0.2118850783712028,0.3548642516736312
p1k_00078,0.3717277812746112,0.4289470802421717,0.7370576475139458,0.1977648202479334,0.0991629887065469,0.1297121645492336
p1k_00281,0.6911288722966348,0.6440287266141975,2.903801915446381,0.2101382268229371,0.518789236951472,0.5417267120199922
p1k_00195,0.5819101396007718,0.5690537593659355,2.8752262639175075,0.3872150213240664,0.1958294323166119,0.3700024258328783
p1k_00834,0.7072593501645763,0.7042480560965326,1.4053642405906586,0.337138134489682,0.3233969773423423,0.458085846905389
p1k_00147,0.3828414491669853,0.5156435125373056,1.2931136922837478,0.1384107951721075,0.2133387621563166,0.3407152101601192
p1k_00059,0.2958584839170009,0.341740851394192,1.3455978591731226,0.2152093044766634,0.1873387423390677,0.4211929222564858
p1k_00706,0.4126799765772836,0.5077565631297409,1.4143927447191542,0.2668000904290392,0.1522405571016419,0.2430534395521461
p1k_00124,0.5732858954342228,0.4764359117217174,1.937397239818211,0.5941312625121509,0.2842345050191623,0.3940516200377632
p1k_00692,0.3048527575167167,0.3955109319780987,1.583673508044872,0.3655125710401878,0.2203059754009291,0.3974265300839855
p1k_00800,0.5824535571575444,0.4682310717083176,4.306231179223791,0.2105722134195288,0.5188176042001684,0.6067539584249075
p1k_00867,0.4414575333946453,0.4495213411989835,0.7794888038998948,0.5680921064351193,0.4698451974032917,0.5415188408080464
p1k_00074,0.479483592985725,0.4064010223947676,1.8127174764466747,0.2420489499425622,0.2952821082091151,0.1812849861575352
starve_series__t18_starve,0.0151084309962625,0.08504851109159,0.3480052558952837,0.1031097422411232,0.0152397972009106,0.0084797845697698
p1k_00076,0.4670132799314285,0.5520772900918218,1.320781215757615,0.1832435815961356,0.2169995477677407,0.319254677057614
p1k_00022,0.9293328827028684,0.8700613381164233,2.04962666425582,0.2799047951610636,0.3662323554073599,0.4208970235573621
p1k_00418,0.4727561122358627,0.4170501370882398,1.7350830970704114,0.3459802908559502,0.1814674310448158,0.3898157660669544
p1k_00402,0.4263624095569041,0.3247782061690377,2.941341492921854,0.2418355580666456,0.0968617017013243,0.1787006701229856
p1k_01018,0.3884780748397486,0.4947437621723502,1.4289369306732156,0.1328702251867407,0.3402039423387628,0.3327763282198456
p1k_00145,0.1610875769396565,0.1737289007913944,0.3029538362540219,0.1649220053248872,0.0735692440865675,0.1284246638505659
p1k_00358,0.3810951507866622,0.4947217873276812,1.1585301913570356,0.2646533416879625,0.2749925128070054,0.3410157249460319
p1k_00647,0.2467988034331643,0.3289269032774058,0.5595931080155285,0.2287493954391188,0.0891590545949995,0.2022646311883417
p1k_00755,0.3913960805394941,0.4806796545151706,5.535609608445764,0.3392273748073658,0.3300772123224519,0.3660873780899001
p1k_00553,0.3997076602701013,0.3854839898571643,0.6037323879293446,0.2515996486434733,0.4181951371384609,0.3966855227338955
p1k_00565,0.2935821043832478,0.2831408810483913,2.108372610350452,0.3112470931758058,0.2826715181201267,0.5615165650119085
p1k_00090,0.6040022479051781,0.5256518358795673,4.083045720383283,0.2908308378390092,0.3324430278359676,0.5328941920634072
p1k_00453,0.4896097825558891,0.4123842948679553,1.3578546633608206,0.1155448334423761,0.2845696706515932,0.3956927128067119
p1k_00154,0.3079633912947829,0.4848023320179888,0.6234366413787198,0.116898783895268,0.0958687641086326,0.1649285110125953
p1k_00831,0.8618137498764652,0.7663536058782873,0.6555877200269928,0.4192048310036908,0.5464809345537026,0.5312092856050884
p1k_00240,0.3086575871401872,0.3542692972110915,0.97955257209376,0.5489611006266664,0.3262987851388924,0.5149264411271112
p1k_00891,0.6925255971475422,0.6089674198572138,1.915351752737226,0.2376786028297621,0.4269224979284264,0.3293298661398499
p1k_00601,0.366254024871296,0.4507065281409986,0.7987089833684872,0.2499598959226563,0.5999483465419887,0.768432516500841
p1k_00626,0.4088377959822414,0.5004004006269092,1.5878864693397292,0.2858087225554128,0.1675872399822845,0.282844018075494
p1k_00324,0.7114830158067933,0.6260651217503129,2.858736747059283,0.2239439779699523,0.4263722429763378,0.596199130154085
p1k_00496,0.0276208454460305,0.0240037456592244,0.8064148204910362,0.141890248683149,0.0053021408768353,0.0050059457179815
p1k_00272,0.3448883557510976,0.4347796121482732,0.590251449890967,0.2989443937335224,0.1041810593464333,0.1597720687684782
p1k_00045,0.4390358424670914,0.3968819810283339,3.916991268688232,0.1734737453592576,0.2103898288258602,0.3313620484847834
p1k_00560,0.2442717383305567,0.2920113225070951,1.368522977163533,0.0867951969499849,0.3251762640584156,0.5172418612000265
p1k_00548,0.1324164881429525,0.1578245987846407,0.4231614984964671,0.1073213630150982,0.2494057786044667,0.4044778602191302
p1k_00887,0.6755341614790595,1.7333278708325668,7.628014156457331,0.1044662401564023,0.8128901378998901,0.5108735035957005
p1k_00423,0.3787477830050343,0.3209770412870305,2.655743755835583,0.3638841887443756,0.1943432798675858,0.3792254678810147
p1k_01049,0.5065367580529014,0.7033142315210098,2.111964485806196,0.3519173883480097,0.3708688426132624,0.3646335437215125
p1k_00409,0.3922669303928441,0.3397538564111149,3.276193871988728,0.377083560505941,0.1888245609096503,0.364106282593152
p1k_00135,0.3282457035938667,0.4656899179409224,2.930666152390399,0.1944947143368032,0.2571771812121213,0.3350274657609283
p1k_00187,0.473412797059335,0.4302548793957585,2.819260721098745,0.1839364998422136,0.1531252626865118,0.287861454451644
p1k_00715,0.3721182311011339,0.4981594451807983,2.5179218784417383,0.3477133070960851,0.3615034360911403,0.4455013462683843
p1k_00259,0.5557747081698827,0.3927355155430444,1.7729409231035274,0.1606377151844125,0.2388100086669851,0.410994020781278
p1k_00172,0.0382144973644802,0.0392833372727687,0.5438714045217004,0.1811368997587971,0.0030215598251134,0.0040350740716732
p1k_00334,0.5773501508489683,0.5275571634686438,4.430786380203472,0.2363120048836114,0.6322283512767387,0.8108543563809713
p1k_00961,0.3655489394292274,0.5601667566494688,1.6329741446744226,0.1324353062707224,0.2834376458489514,0.306141347947198
p1k_00346,0.6301933819550029,0.6088741054777932,4.000842934705945,0.2965144157497659,0.5555509079189576,0.6916291375957637
p1k_00948,0.375158041377882,0.4448892122130176,1.5951581495048983,0.1267804676749332,0.3375638037901785,0.3490056244795987
p1k_00173,0.1476518219596317,0.1430447586676095,1.4898849576138165,0.1339689815436427,0.0147258205093085,0.0218874399019914
p1k_00964,0.2565564712312946,0.3528637718858045,0.9729736958033148,0.2140929262402855,0.2283038024829446,0.239053311038618
p1k_00510,0.0254147805703847,0.0270079548512709,0.6538485356095081,0.1902366931765325,0.0063636260752625,0.0088148251656477
p1k_00359,0.0153951145356848,0.0147693610156714,0.1282846016572512,0.1038675514753751,0.0033565582117324,0.0037462006772444
p1k_00396,0.3506043212933316,0.3130876630726658,2.8605343573118835,0.2847404278493131,0.0777855490399998,0.1527651646770518
p1k_00126,0.3814135501161539,0.4001543269719548,3.112662447697121,0.32646754244945,0.5524130635445896,0.7996933619263431
p1k_00947,0.3822485270072039,0.4718941187994532,1.5822825327883845,0.1349313688027893,0.3754201846056054,0.361628383062169
p1k_00222,0.3713156961871496,0.3458519547519929,1.862956982469936,0.3306749997327061,0.2124225795316428,0.4152525583135097
p1k_00052,0.4196455219398081,0.3020810156765433,3.131176258977544,0.3495533018242799,0.3868150361977961,0.4681958586747921
p1k_00260,0.5631254890382877,0.4210344543252506,1.5974326555267595,0.1626831160268227,0.2187392941233051,0.4184777068228102
p1k_00773,0.2803532846766572,0.3158185443846393,0.5293186175439233,0.1988746491663892,0.1738983620631324,0.2585146337324019
starve_series__t09_starve,0.0131953560406598,0.0345067879398865,0.4679854142405545,0.0335794836070015,0.016493651567509,0.0114670079447592
p1k_00041,0.5879594684059156,0.5707595743660033,3.103863929272426,0.2732577365585049,0.3044227996461724,0.4977060659622403
p1k_00194,0.444860892601991,0.4483679567368653,1.694159492901876,0.1441283105819301,0.1162138166694472,0.238975936171814
p1k_00060,0.4019666880717507,0.4554096532990757,2.2580754032383408,0.2158949989108387,0.2018689961876606,0.3892064091389683
p1k_00034,0.5254033112556505,0.5198095997701833,1.477207652513733,0.3127910685615414,0.1179445092232612,0.1689648299326525
p1k_00816,0.5373032612759088,0.4667370960325124,3.095292251624464,0.2103766114654618,0.3694849097631777,0.5162247379991909
p1k_00866,0.4009952491658362,0.4233150658195238,0.716968946433464,0.5214741161027893,0.4021771121171539,0.487764364038639
p1k_00010,0.4630342134869878,0.460195427666929,3.2231213404924874,0.4373956396870962,0.2549132842210633,0.3589331082329718
p1k_00254,0.2793163899697787,0.3608240396994819,1.1897246011217515,0.1346187300109644,0.0803582551129916,0.1335223993219426
p1k_00742,0.4688500111148231,0.6115476969859038,2.5114410339280124,0.3635932968588077,0.3302525625842603,0.3603769740536739
starve_series__t26_growth2,0.3740954935065965,0.3608329750237128,1.4819435184638343,0.229975250569852,0.3244918265940745,0.252545080730072
p1k_00890,0.6716115326131333,0.6193035111181503,2.0791798846192813,0.2328303364417638,0.3524489771266139,0.3168381603653051
p1k_00746,0.2191681657864925,0.3612667621086576,0.5948656342350339,0.3728913645667883,0.1332743869707084,0.1700326375529129
p1k_00478,0.4808073854678881,0.4352729251970839,2.2675887117052405,0.1439629456106765,0.40565426029266,0.5409073909017025
p1k_00264,0.6300282056200593,0.5058979193089972,3.037928030644997,0.3074826240397039,0.246046789710401,0.4100844137121059
p1k_00803,0.4982268229587715,0.4626519740357379,3.921389241250506,0.2383330477585352,0.4673910365954223,0.7305449163384188
p1k_01005,0.3544491384076785,0.3623199175207366,0.7957816459498331,0.1806976980518381,0.3014834400520265,0.2945206998011441
p1k_00407,0.3221961019351403,0.2652448947742096,2.0601539686752126,0.2835089837337047,0.1365886369301956,0.3346994539819193
p1k_00654,0.3676378615897527,0.4600462136759688,1.3757890510600732,0.2539744445955152,0.1677041165038917,0.3490999936042236
p1k_00081,0.4268935999966479,0.4979218568498527,1.7988067058313515,0.3226197522393983,0.2260536547920822,0.2944151759224578
p1k_00524,0.1743042682665455,0.1726757880228054,0.2161791396975485,0.0805280476375975,0.0833267014434625,0.092266034365049
p1k_00527,0.32386047886043,0.3412953313260278,0.6080181234351328,0.116123561291983,0.2728755986076149,0.3287242685585559
p1k_00577,0.0930419541375072,0.066782488371608,0.7703423878196831,0.2932879918015254,0.0302072981704183,0.0381577459289091
p1k_00696,0.4546910162839842,0.5207749557796579,1.8041231920670235,0.3180960463349494,0.2194724031401449,0.4142571486086411
p1k_00442,0.5109108201960926,0.5100109250000697,3.4254238006840483,0.1689009141482533,0.4169153224757002,0.6718738263556349
p1k_00848,0.467292641231857,0.5296972683591133,0.9545313686263888,0.2549457965606122,0.423486879789742,0.5225883167301805
p1k_00348,0.6107735382739373,0.5749239672184321,4.797848864259191,0.2515360894814975,0.5174896079031076,0.6511079601971593
p1k_00763,0.4133040147476726,0.5674505327355255,1.677645535461031,0.440551435565947,0.2767638486469963,0.4061529303924566
p1k_00218,0.4502836378537226,0.3916420012326755,1.425820591481208,0.1375888358506638,0.1263156569834946,0.2757355086225413
p1k_00017,0.5380788828994859,0.5801660507143671,2.8389744050228307,0.305171088258266,0.2712818586739135,0.4358165744879242
p1k_00221,0.3454462495422056,0.3692518104423831,1.7580516502367367,0.3204877483846948,0.2136285207979572,0.3947579162775447
p1k_00157,0.4548779246092697,0.6249542252702139,2.4404548351432926,0.1156649217263744,0.2213677183785811,0.3980595774012492
p1k_00335,0.455029583633572,0.4282182500230136,4.207775642041692,0.2000687998275396,0.5468640721352082,0.6931094739596051
p1k_00316,0.5993846181466451,0.4433870498461899,2.1919383811017386,0.1224727137530264,0.1933720302094933,0.4422616097663103
p1k_00905,0.6695251623280707,0.8657518553670173,3.4026653150738237,0.1572154245012378,0.3903904538171572,0.4059265095951642
p1k_00989,0.4012779752807346,0.4177792958218765,0.9371085764557072,0.2218031556258206,0.3392108941309626,0.3191035594267655
p1k_00245,0.3040191410886305,0.3390012910084048,1.8438313369681767,0.3324895318973815,0.2176777358968562,0.3482354495576276
p1k_00191,0.5140162042601537,0.627691250267584,3.4401012858950204,0.2260455853940788,0.2101040991012729,0.5292050432850178
p1k_00801,0.5691190154881999,0.4316893115018467,4.369934793072898,0.191291199579852,0.4627102583682178,0.5629921203515074
p1k_00944,0.3340813705137026,0.4970927625291801,1.051961711697177,0.279400583355854,0.337866465323097,0.4453449888578142
p1k_00362,0.0119379040359925,0.0088443831096303,0.0990801099238764,0.2495367915846497,0.010436295027665,0.009825466963161
p1k_00629,0.3467526403053249,0.4363540239932204,1.308880060249948,0.2881211729179403,0.1467413265179218,0.2542718355269242
p1k_00784,0.3448428814762145,0.3992587787858872,2.8417465368502,0.2734576345206547,0.2671352186694141,0.38209269248859
p1k_00793,0.2133975247096647,0.3149405946844342,1.406878779497494,0.14171463884296,0.153881086277993,0.3538378731109632
p1k_00918,0.4293098114412994,0.7082766957097965,2.0759336173234466,0.0966112825552872,0.0977333814738206,0.2087189630393549
p1k_00459,0.0114745762741784,0.0117199545210299,0.1824700402377276,0.1112529918889383,0.0043826913556291,0.0048526391474825
p1k_00812,0.5614374739497072,0.4577491422191989,5.004071600574705,0.2221184389041115,0.4853303905708208,0.7099025172316508
starve_series__t00_growth1,0.4556621782088642,0.555074921003635,1.6929214189440922,0.2453372840992565,0.3448573694094006,0.2609995641315522
p1k_00783,0.3447358078499024,0.4012553031362555,2.886824617176298,0.3127029320053367,0.2598832710513176,0.3971173522243511
p1k_00312,0.4542148534146349,0.4180151688679357,1.038144646852012,0.1372440854548474,0.086375102405606,0.1345174201524165
p1k_01044,0.3533971225110157,0.441046621567815,0.900167398837532,0.2430557592488974,0.2302966093250424,0.261491306930269
p1k_00823,0.4696320408207929,0.8414384683017694,0.5181347890145764,0.3037504009876665,0.2000567497459781,0.2692710752842475
p1k_01027,0.3086924999706791,0.3461099998940748,0.7452210754665242,0.1867548427125959,0.2413433234533455,0.2362858507541552
p1k_00129,0.3034581056390362,0.3151714684053274,1.4188875955046556,0.09424797436265,0.1963573188920959,0.4828824632758224
p1k_00522,0.1001551695811103,0.0888020359524447,0.1710320072807951,0.0966300694539803,0.0581538391705474,0.0771828639918711
p1k_00603,0.1984443253128151,0.2352009827964438,0.2733859240787195,0.1661664071255913,0.3979876660089697,0.431882355750627
p1k_00854,0.2579749928381089,0.2600317282960162,0.4457252249780246,0.2363248680167041,0.4461852865332455,0.4161704082661154
p1k_00898,0.523751290411305,0.6934117685296922,4.510351527420943,0.3764264415803238,0.2970249190239833,0.3720099434736542
p1k_00821,0.3196890679359458,0.5997927626983538,0.4040359218874139,0.4620507636991587,0.1848566121436071,0.1550583985709434
p1k_00503,0.4323442007433025,0.3989077926073691,1.8067730934936768,0.0938495077759527,0.3175767331283878,0.4821376415304808
p1k_00142,0.2050954160990678,0.204564669041368,0.450419126587383,0.3324461754237969,0.0860032912946178,0.1589273925517414
p1k_00263,0.6164387588687092,0.5343534704062397,2.9974812565519224,0.3301879842246102,0.2459252892080282,0.4141303994816772
p1k_00363,0.1753106258590201,0.2267444050584328,0.481356072051333,0.2004447622601049,0.070768279041396,0.15188568637652
