,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_loss,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth
0,2.7517256259918215,0.628409555125364,0.004818916320800781,0.002412921691154829,l2,2.21,"{'penalty': 'l2', 'C': 2.21}",0.55,1.0,0.9333333333333333,1.0,0.5333333333333333,0.8033333333333333,0.21509687739868905,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
1,2.552583408355713,0.36624448763785483,0.0033383846282958986,0.0010364994774814506,l2,3.46,"{'penalty': 'l2', 'C': 3.46}",0.525,1.0,0.9333333333333333,1.0,0.5333333333333333,0.7983333333333332,0.2211334438749598,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
2,3.22197265625,0.3331256967748006,0.007439851760864258,0.005372065702478704,l2,0.16000000000000003,"{'penalty': 'l2', 'C': 0.16000000000000003}",0.525,1.0,0.9333333333333333,1.0,0.5111111111111111,0.7938888888888889,0.2265713307133861,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
3,2.9719505310058594,0.3076969356550848,0.006249475479125977,0.0014264766247864735,l2,0.66,"{'penalty': 'l2', 'C': 0.66}",0.475,1.0,0.9333333333333333,1.0,0.5333333333333333,0.7883333333333333,0.23402279091290804,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
4,3.6966320514678954,0.0980035008137999,0.00525813102722168,0.002057311039475112,l1,1.51,"{'penalty': 'l1', 'C': 1.51}",0.625,0.8666666666666667,0.9333333333333333,0.9555555555555555,0.5333333333333333,0.7827777777777778,0.17127337183939179,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
5,0.2563542366027832,0.030898349498948523,0.002333927154541016,0.001617571940218851,l1,1.6600000000000001,"{'penalty': 'l1', 'C': 1.6600000000000001}",0.625,0.8666666666666667,0.9333333333333333,0.9555555555555555,0.5333333333333333,0.7827777777777778,0.17127337183939179,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
6,0.384825611114502,0.04420987155448089,0.0037857532501220704,0.0012140777244837408,l1,1.26,"{'penalty': 'l1', 'C': 1.26}",0.65,0.8666666666666667,0.9333333333333333,0.9555555555555556,0.4888888888888889,0.778888888888889,0.18082117214611873,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
7,0.2404787063598633,0.010686259986074037,0.002567958831787109,0.0013221978468416617,l2,3.71,"{'penalty': 'l2', 'C': 3.71}",0.55,0.8666666666666667,0.9333333333333333,1.0,0.5333333333333333,0.7766666666666666,0.19652537297311568,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
8,3.032450485229492,0.39879969010794253,0.004384756088256836,0.0029048960105544754,l2,4.26,"{'penalty': 'l2', 'C': 4.26}",0.525,0.8666666666666667,0.9333333333333333,1.0,0.5555555555555556,0.7761111111111111,0.19735597968151203,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
9,0.9624443531036377,0.4140199532940209,0.004992294311523438,0.0030175458532042073,l1,1.4100000000000001,"{'penalty': 'l1', 'C': 1.4100000000000001}",0.625,0.8666666666666667,0.9333333333333333,0.9555555555555555,0.4888888888888889,0.7738888888888888,0.1846217354083348,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
10,0.23559856414794922,0.01209345021879693,0.0016885757446289062,0.00022133908753838835,l2,3.96,"{'penalty': 'l2', 'C': 3.96}",0.55,0.8666666666666667,0.9333333333333333,1.0,0.5111111111111111,0.7722222222222223,0.2021489488740028,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
11,3.6004092693328857,0.24553944796532126,0.006929206848144531,0.0022744919887885064,l2,4.21,"{'penalty': 'l2', 'C': 4.21}",0.525,0.8666666666666667,0.9333333333333333,1.0,0.5333333333333333,0.7716666666666667,0.2024571285208029,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
