,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,im
0,1.703541135787964,0.13093444615429184,0.07309832572937011,0.01901428931561654,70,0.017,5,6,"{'n_estimators': 70, 'min_samples_split': 0.017, 'min_samples_leaf': 5, 'max_depth': 6}",0.7810077519379846,0.9599483204134367,0.9961240310077519,0.9927184466019419,0.5475728155339805,0.8554742730990192,0.17313677510398692,1,0.9994217712452436,0.9991606356785793,0.9998880847571439,0.999858620132493,0.9997389910138335,0.9996136205654587,0.0002803835227320875,AllR
1,0.49371943473815916,0.03939624752109977,0.05160045623779297,0.023608450137596163,15,0.015,11,5,"{'n_estimators': 15, 'min_samples_split': 0.015, 'min_samples_leaf': 11, 'max_depth': 5}",0.8837209302325582,0.7855297157622738,1.0,0.9890776699029126,0.5744336569579288,0.8465523945711346,0.15685247620148082,2,0.9994777288666716,0.9991792882190554,0.9997575169738119,0.999818225884634,0.999459338528655,0.9995384196945656,0.00023030751002433571,AllR
2,1.83741192817688,0.25328162785672464,0.11076374053955078,0.052760957812852234,40,0.011,5,14,"{'n_estimators': 40, 'min_samples_split': 0.011, 'min_samples_leaf': 5, 'max_depth': 14}",0.7868217054263567,0.9089147286821706,0.9961240310077519,0.9533980582524273,0.58252427184466,0.8455565590426734,0.14896333600170056,3,0.9993658136238156,0.9993471610833395,0.999850779676192,0.9996970431410568,0.9997389910138335,0.9995999577076475,0.00020513268231501375,AllR
3,1.288464117050171,0.2602580693711226,0.08169469833374024,0.06858520604715797,30,0.005,13,9,"{'n_estimators': 30, 'min_samples_split': 0.005, 'min_samples_leaf': 13, 'max_depth': 9}",0.9205426356589147,0.9176356589147288,1.0,0.9667475728155339,0.41650485436893203,0.8442861443516219,0.21607204451974005,4,0.9992165933000076,0.9991792882190554,0.99990673729762,0.999858620132493,0.9997017040158097,0.9995725885929971,0.0003135468142300417,AllR
4,2.9617923736572265,0.18057953364175222,0.08381967544555664,0.017896662304473007,95,0.001,7,6,"{'n_estimators': 95, 'min_samples_split': 0.001, 'min_samples_leaf': 7, 'max_depth': 6}",0.8158914728682171,0.9037467700258398,0.9961240310077519,0.9148058252427185,0.5754045307443365,0.8411945259777728,0.14465069941525463,5,0.9993844661642917,0.9990673729761994,0.9998134745952398,0.9999192115042818,0.9998508520079048,0.9996070754495834,0.00032872182404954087,AllR
5,1.8314311027526855,0.19814179361038792,0.09483327865600585,0.056717914376759736,70,0.009000000000000001,12,3,"{'n_estimators': 70, 'min_samples_split': 0.009000000000000001, 'min_samples_leaf': 12, 'max_depth': 3}",0.812015503875969,0.8333333333333333,0.9961240310077518,0.9861650485436894,0.5197411003236245,0.8294758034168735,0.17238241220900127,6,0.9992538983809596,0.9995150339476236,0.99981347459524,0.999818225884634,0.9994779820276669,0.9995757229672249,0.00021547204657050635,AllR
6,1.2702751159667969,0.16074950857776893,0.06856589317321778,0.01944362829415687,30,0.017,6,12,"{'n_estimators': 30, 'min_samples_split': 0.017, 'min_samples_leaf': 6, 'max_depth': 12}",0.6046511627906976,0.8682170542635659,0.9961240310077519,0.9711165048543688,0.5773462783171521,0.8034910062467073,0.17892678537316878,7,0.9993098560023876,0.9994777288666716,0.9998134745952398,0.999818225884634,0.999664417017786,0.9996167404733438,0.00019752267914067124,AllR
7,1.7082790851593017,0.18173326855436658,0.06811037063598632,0.02685513812108484,45,0.003,14,4,"{'n_estimators': 45, 'min_samples_split': 0.003, 'min_samples_leaf': 14, 'max_depth': 4}",0.8488372093023255,0.7015503875968991,1.0,0.7026699029126213,0.601294498381877,0.7708703996387446,0.1391342914461249,8,0.9992352458404835,0.9994404237857195,0.9997948220547638,0.9998384230085635,0.999105112047429,0.9994828053473919,0.0002931049237674865,AllR
8,1.0298837661743163,0.11041822932717499,0.06887493133544922,0.028736987367425304,35,0.011,10,6,"{'n_estimators': 35, 'min_samples_split': 0.011, 'min_samples_leaf': 10, 'max_depth': 6}",0.7180232558139534,0.7541989664082687,0.9961240310077519,0.978883495145631,0.3941747572815534,0.7682809011314318,0.21860717421986778,9,0.9993285085428636,0.9989927628142954,0.9998880847571439,0.9997980287607044,0.9996084865207502,0.9995231742791514,0.00032717392698082293,AllR
9,2.5910194396972654,0.31572692939262964,0.13582062721252441,0.042684204353551414,85,0.012,13,9,"{'n_estimators': 85, 'min_samples_split': 0.012, 'min_samples_leaf': 13, 'max_depth': 9}",0.42441860465116277,0.8927648578811369,0.9961240310077519,0.9898058252427184,0.5249190938511327,0.7656064825267805,0.2424510362656612,10,0.9993285085428636,0.9995523390285757,0.9997948220547639,0.9998990143803522,0.9995152690256908,0.9996179906064491,0.00020440422724608614,AllR
