,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_loss,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth
0,0.06138653755187988,0.014699693775168797,0.0020991802215576173,0.0007155927595221829,l2,3.76,"{'penalty': 'l2', 'C': 3.76}",0.6666666666666666,1.0,1.0,1.0,0.8,0.8933333333333333,0.13727506854649335,1,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
1,0.11132330894470215,0.027661261549996728,0.001770353317260742,9.196822933674405e-05,l1,0.6100000000000001,"{'penalty': 'l1', 'C': 0.6100000000000001}",0.6,1.0,1.0,1.0,0.8,0.8800000000000001,0.16,2,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
2,0.13841814994812013,0.05073415178789996,0.0021340370178222655,0.0005695821231955245,l2,3.51,"{'penalty': 'l2', 'C': 3.51}",0.5333333333333333,1.0,1.0,1.0,0.8,0.8666666666666666,0.1837873166945363,3,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
3,0.07203903198242187,0.004606433576353238,0.0018189907073974609,0.00020716852022127898,l2,2.71,"{'penalty': 'l2', 'C': 2.71}",0.5333333333333333,1.0,1.0,1.0,0.8,0.8666666666666666,0.1837873166945363,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
4,0.11870794296264649,0.02270848239827452,0.002223825454711914,0.0005002757810147689,l2,0.76,"{'penalty': 'l2', 'C': 0.76}",0.5333333333333333,1.0,1.0,1.0,0.8,0.8666666666666666,0.1837873166945363,3,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,7.021666937153402e-17,LR,,,,,
5,0.12987723350524902,0.04703867622980444,0.002902317047119141,0.0016769376706242901,l2,1.4600000000000002,"{'penalty': 'l2', 'C': 1.4600000000000002}",0.5333333333333333,1.0,1.0,1.0,0.8,0.8666666666666666,0.1837873166945363,3,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
6,0.04631986618041992,0.0038078658703606066,0.0016273021697998046,0.00021651959862917193,l2,1.31,"{'penalty': 'l2', 'C': 1.31}",0.4666666666666666,1.0,1.0,1.0,0.8,0.8533333333333333,0.2082733246908441,7,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
7,0.04393191337585449,0.0020757950655023926,0.0015528202056884766,6.755959710394549e-05,l2,0.66,"{'penalty': 'l2', 'C': 0.66}",0.4666666666666666,1.0,1.0,1.0,0.8,0.8533333333333333,0.2082733246908441,7,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,7.021666937153402e-17,LR,,,,,
8,0.055471038818359374,0.012265466600597666,0.001935291290283203,0.0005653303281924607,l2,4.56,"{'penalty': 'l2', 'C': 4.56}",0.4666666666666666,1.0,1.0,1.0,0.8,0.8533333333333333,0.2082733246908441,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,,,,,
9,0.07058749198913575,0.0069133887584598265,0.003993368148803711,0.002776102373160766,l2,4.96,"{'penalty': 'l2', 'C': 4.96}",0.4666666666666666,1.0,1.0,1.0,0.8,0.8533333333333333,0.2082733246908441,7,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,4.965068306494546e-17,LR,,,,,
