1	106521	106553
1	467497	467529
-1	484980	485012
-1	710099	710131
-1	710791	710823
1	793968	794000
1	890041	890073
1	1214895	1214926
1	1333739	1333771
-1	1337265	1337297
-1	1438892	1438924
1	1532018	1532050
-1	1684698	1684730
-1	1934435	1934467
1	2248786	2248818
1	2310972	2311004
1	2311051	2311083
1	2508897	2508929
-1	2739198	2739230
1	3346444	3346476
-1	3839772	3839804
1	4098723	4098755
-1	4112564	4112596
-1	4273082	4273114
-1	4275427	4275459
-1	4633379	4633411


