,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,im
0,2.9078444480895995,0.1708327325444617,0.13010292053222655,0.0520615118922652,90,0.018000000000000002,8,14,"{'n_estimators': 90, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 8, 'max_depth': 14}",0.8684719535783365,0.7551679586563308,0.915374677002584,0.4095607235142119,0.9282945736434108,0.7753739772789748,0.19281066242567235,1,1.0,0.9997578692493947,0.9998305084745763,1.0,1.0,0.999917675544794,0.00010340995885743022,OxyR
1,2.5698421001434326,0.11788873640231465,0.13160886764526367,0.09819819915610217,95,0.003,10,10,"{'n_estimators': 95, 'min_samples_split': 0.003, 'min_samples_leaf': 10, 'max_depth': 10}",0.9555125725338491,0.7202842377260981,0.6233850129198967,0.71640826873385,0.7625968992248062,0.7556373982277,0.10979798170817455,2,0.9997357293868921,0.9999273607748185,0.9999031476997577,1.0,1.0,0.9999132475722936,9.681514704309618e-05,OxyR
2,2.800564908981323,0.23063404731532614,0.12754426002502442,0.018623370688883072,90,0.017,6,12,"{'n_estimators': 90, 'min_samples_split': 0.017, 'min_samples_leaf': 6, 'max_depth': 12}",0.9187620889748549,0.5872093023255814,0.652454780361757,0.8391472868217054,0.7674418604651163,0.7530030637898031,0.12058431828582167,3,0.9998238195912614,0.9998062953995158,0.9999757869249396,1.0,1.0,0.9999211803831433,8.727499260243569e-05,OxyR
3,3.3233352184295653,0.4375389603033447,0.17209076881408691,0.05294885997777495,95,0.008,9,9,"{'n_estimators': 95, 'min_samples_split': 0.008, 'min_samples_leaf': 9, 'max_depth': 9}",0.6779497098646035,0.8055555555555557,0.921188630490956,0.6653746770025839,0.6666666666666666,0.7473470479160731,0.10164045477477335,4,0.9996476391825229,0.9997820823244552,0.9997578692493947,1.0,1.0,0.9998375181512745,0.00014019401097799884,OxyR
4,1.3319780826568604,0.1060886803016347,0.11021785736083985,0.040382542901408865,35,0.013000000000000001,11,11,"{'n_estimators': 35, 'min_samples_split': 0.013000000000000001, 'min_samples_leaf': 11, 'max_depth': 11}",0.9129593810444874,0.6950904392764857,0.7212532299741602,0.40568475452196384,0.8900193798449613,0.7250014369324117,0.18189610811653842,5,0.9999559548978154,0.9996368038740919,0.9998305084745763,1.0,1.0,0.9998846534492968,0.00013860349223293047,OxyR
5,1.7529151439666748,0.17004628447465128,0.05210256576538086,0.012741219346262062,65,0.007,11,6,"{'n_estimators': 65, 'min_samples_split': 0.007, 'min_samples_leaf': 11, 'max_depth': 6}",0.9448742746615088,0.4731912144702842,0.9024547803617571,0.7183462532299741,0.5673449612403101,0.7212422967927669,0.18334194398802753,6,0.9996916842847077,0.9999273607748184,0.9998062953995157,1.0,1.0,0.9998850680918083,0.00011984138849088552,OxyR
6,2.058597183227539,0.5168337420035233,0.15427684783935547,0.015962788656321125,50,0.008,12,7,"{'n_estimators': 50, 'min_samples_split': 0.008, 'min_samples_leaf': 12, 'max_depth': 7}",0.410541586073501,0.7199612403100775,0.7516149870801033,0.8662790697674418,0.8178294573643411,0.713245268119093,0.15968973406365727,7,0.9999119097956306,0.999636803874092,0.999951573849879,1.0,1.0,0.9999000575039204,0.00013570106070532944,OxyR
7,2.016183376312256,0.10615907937527602,0.08974137306213378,0.031038560428523956,60,0.017,6,14,"{'n_estimators': 60, 'min_samples_split': 0.017, 'min_samples_leaf': 6, 'max_depth': 14}",0.7485493230174081,0.6789405684754521,0.8481912144702841,0.48029715762273895,0.7635658914728682,0.7039088310117504,0.12409249709451371,8,0.9998898872445385,0.9998062953995157,0.9997336561743342,1.0,1.0,0.9998859677636777,0.00010542160123149025,OxyR
8,2.4778839588165282,0.13573943917147108,0.14376387596130372,0.044878272100892395,75,0.007,14,11,"{'n_estimators': 75, 'min_samples_split': 0.007, 'min_samples_leaf': 14, 'max_depth': 11}",0.8104448742746616,0.6795865633074936,0.5539405684754521,0.8456072351421188,0.5683139534883721,0.6915786389376196,0.1201134641489445,9,0.9999559548978154,1.0,0.9999757869249395,1.0,0.9999999999999999,0.9999863483645509,1.785725778594745e-05,OxyR
9,2.037470483779907,0.08332081333793585,0.11719970703125,0.04234649062708176,60,0.008,9,9,"{'n_estimators': 60, 'min_samples_split': 0.008, 'min_samples_leaf': 9, 'max_depth': 9}",0.7475822050290135,0.6372739018087855,0.6178940568475452,0.6411498708010335,0.8071705426356589,0.6902141154244072,0.07404061150692048,10,0.9997137068357999,0.9999757869249395,0.9996610169491524,1.0,1.0,0.9998701021419784,0.00015039434167579848,OxyR
