,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selection,param_max_iter,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,im
0,0.09535055160522461,0.007462498834566844,0.002166938781738281,0.0008091962737821428,random,10,0.0,100,"{'selection': 'random', 'max_iter': 10, 'l1_ratio': 0.0, 'alpha': 100}",-0.008628809987992536,0.0,0.015713211027338025,-0.0012521481590606065,-0.04062368293454344,-0.006958286010851711,0.018607117625967857,1,0.008324706112689317,0.032467290574007546,0.029385243756861246,0.030806636960210465,0.031026862709796488,0.026402148022713012,0.009091383052917318,AllR/AraC/FucR
1,0.1869797706604004,0.02981779872662659,0.0015586376190185546,0.0005881861167063811,cyclic,100,0.0,100,"{'selection': 'cyclic', 'max_iter': 100, 'l1_ratio': 0.0, 'alpha': 100}",-0.00862878632330566,0.0,0.0157127073718214,-0.0012520259567538883,-0.040624592014593786,-0.006958539384566387,0.01860733092026652,2,0.00832488560074307,0.032467385532068294,0.02938543029458518,0.030806663974853543,0.031026962017960846,0.026402265484042186,0.009091349306078151,AllR/AraC/FucR
2,0.04954657554626465,0.003986726596154357,0.0013935565948486328,0.00019135457929332056,cyclic,10,0.0,100,"{'selection': 'cyclic', 'max_iter': 10, 'l1_ratio': 0.0, 'alpha': 100}",-0.008628786322992799,0.0,0.01571270737399144,-0.0012520259569024361,-0.040624592021553996,-0.006958539385491558,0.018607330923299196,3,0.00832488560096245,0.032467385534906135,0.029385430296980153,0.030806663978723337,0.031026962021683535,0.026402265486651123,0.009091349307280415,AllR/AraC/FucR
3,0.3179494857788086,0.07122949035658908,0.0014536857604980468,0.00028137002325399413,random,100,0.0,10,"{'selection': 'random', 'max_iter': 100, 'l1_ratio': 0.0, 'alpha': 10}",0.0014123318982612876,0.0,-0.004890230642830895,-0.043746471701151535,-0.1635118245350884,-0.042147238996161906,0.06291872664195639,4,0.04966973760593041,0.10863752503210777,0.09989411100101453,0.10379854185997883,0.10291114887837738,0.09298221287548178,0.021837629867937185,AllR/AraC/FucR
4,0.28243169784545896,0.09694805523483159,0.003068828582763672,0.002597089200745864,cyclic,100,0.0,10,"{'selection': 'cyclic', 'max_iter': 100, 'l1_ratio': 0.0, 'alpha': 10}",0.0014123318982612876,0.0,-0.004890230642830895,-0.043746471701151535,-0.1635118245350884,-0.042147238996161906,0.06291872664195639,4,0.04966973760593041,0.10863752503210755,0.09989411100101453,0.10379854185997883,0.10291114887837738,0.09298221287548174,0.021837629867937157,AllR/AraC/FucR
5,1.5078911781311035,0.06448532576555016,0.002565431594848633,0.0015821371860057114,random,1000,0.0,10,"{'selection': 'random', 'max_iter': 1000, 'l1_ratio': 0.0, 'alpha': 10}",0.0014123318982612876,0.0,-0.004890230642830895,-0.04374647170115176,-0.16351182453508928,-0.04214723899616213,0.06291872664195673,6,0.0496697376059303,0.10863752503210777,0.09989411100101453,0.10379854185997872,0.10291114887837738,0.09298221287548174,0.021837629867937223,AllR/AraC/FucR
6,1.4647316455841064,0.09831369535597309,0.0014905929565429688,0.00012076017533594214,cyclic,1000,0.0,1,"{'selection': 'cyclic', 'max_iter': 1000, 'l1_ratio': 0.0, 'alpha': 1}",0.01147165458584043,0.0,-0.17580588381618423,-0.25905250999453333,-0.45440529224659176,-0.17555840629429378,0.17350960209541325,7,0.15987191625995123,0.26462813787839357,0.24948869255790518,0.2568634984017176,0.24684527561791958,0.23553950414317743,0.03833756780458102,AllR/AraC/FucR
7,0.36287717819213866,0.07210680979222596,0.004332733154296875,0.0036538431457890617,cyclic,100,0.0,1,"{'selection': 'cyclic', 'max_iter': 100, 'l1_ratio': 0.0, 'alpha': 1}",0.011515403826386161,0.0,-0.1769065151320437,-0.2601097280954894,-0.4541030830940882,-0.17592078449904702,0.17352497702239517,8,0.15985513628572623,0.264676151300399,0.2495352505173828,0.2568983828890069,0.2468338692964004,0.23555975805778306,0.0383580786706154,AllR/AraC/FucR
8,0.054532194137573244,0.0035457051635953965,0.0015859603881835938,0.00045657983329223776,random,10,0.0,1,"{'selection': 'random', 'max_iter': 10, 'l1_ratio': 0.0, 'alpha': 1}",0.011619582958844243,0.0,-0.17609933675440415,-0.25941197578591013,-0.45634933475306005,-0.17604821286690603,0.17420127057862198,9,0.15966832611895254,0.26461954625064577,0.24948230053875142,0.25676307455779035,0.2467730171111725,0.23546125291546255,0.038400747944687584,AllR/AraC/FucR
9,0.06581568717956543,0.007912194065661465,0.002080869674682617,0.0009587030199549528,cyclic,10,0.0,1,"{'selection': 'cyclic', 'max_iter': 10, 'l1_ratio': 0.0, 'alpha': 1}",0.009873481316312827,0.0,-0.20784474291030275,-0.28700631721076264,-0.47556999480178197,-0.1921095147213069,0.1829240501580506,10,0.16015725307113915,0.2637794394702657,0.24907307751940388,0.2562930461441735,0.2463173217192719,0.23512402758485082,0.03797141842421411,AllR/AraC/FucR
