,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_loss,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth
10,0.363254451751709,0.015617234494451732,0.0019367218017578125,0.00041719026079129693,l1,3.76,"{'penalty': 'l1', 'C': 3.76}",0.39821428571428574,0.19242424242424241,0.36363636363636365,0.3163636363636363,0.43454545454545457,0.3410367965367965,0.08392655229079429,11,0.9698347107438016,0.9730661495367378,0.9812540400775694,0.9816947758124229,0.9770670505964623,0.9765833453533987,0.004606317766124994,LR,,,,,
11,0.22321176528930664,0.0029097386389955664,0.0017612457275390625,0.00037832566042010195,l2,3.81,"{'penalty': 'l2', 'C': 3.81}",0.41607142857142854,0.18636363636363634,0.33636363636363636,0.3345454545454546,0.43090909090909096,0.3408506493506494,0.08682720134985701,12,0.9776859504132231,0.971342383107089,0.9819004524886877,0.9874537227478403,0.9881735911147675,0.9813112199743216,0.006287924312903574,LR,,,,,
12,0.22515273094177246,0.0023090710021696935,0.001752614974975586,0.0002817493136135695,l2,3.51,"{'penalty': 'l2', 'C': 3.51}",0.41607142857142854,0.1621212121212121,0.36363636363636365,0.33818181818181814,0.4236363636363637,0.34072943722943727,0.09484944894110327,13,0.9762396694214875,0.9750053867700926,0.9819004524886877,0.9843685726038667,0.9885849444672974,0.9812198051502865,0.005060514640159228,LR,,,,,
13,0.23278112411499025,0.006166263701739189,0.0017264842987060546,0.00013616331985270453,l2,0.21000000000000002,"{'penalty': 'l2', 'C': 0.21000000000000002}",0.41964285714285715,0.20151515151515148,0.3696969696969697,0.33090909090909093,0.3727272727272727,0.3388982683982683,0.0742301797230546,14,0.9776859504132231,0.9730661495367378,0.9674639086403791,0.9886877828054298,0.9885849444672974,0.9790977471726136,0.008434396659773262,LR,,,,,
14,0.24731550216674805,0.016191821034686315,0.0018056392669677734,0.0002995995831514614,l2,3.26,"{'penalty': 'l2', 'C': 3.26}",0.4232142857142857,0.1833333333333333,0.3696969696969697,0.31272727272727274,0.4018181818181818,0.33815800865800866,0.08590610734545531,15,0.9797520661157025,0.9663865546218486,0.9790993320405085,0.9888934594816947,0.9822089675030852,0.979268075952568,0.007314275958347939,LR,,,,,
15,0.23835206031799316,0.013443517153775663,0.0019187450408935547,0.0004552762278978526,l2,0.7100000000000001,"{'penalty': 'l2', 'C': 0.7100000000000001}",0.44107142857142856,0.16515151515151516,0.35757575757575755,0.31636363636363635,0.4018181818181818,0.3363961038961039,0.09530116319884015,16,0.9758264462809917,0.9719887955182073,0.9795302736479207,0.9882764294529,0.9879679144385027,0.9807179718677045,0.006499663340734453,LR,,,,,
16,0.3366522312164307,0.0016176926949308156,0.0016498565673828125,0.00011666744648969457,l1,3.31,"{'penalty': 'l1', 'C': 3.31}",0.3910714285714285,0.17727272727272725,0.36363636363636365,0.34545454545454546,0.39818181818181814,0.33512337662337666,0.08117031790846188,17,0.9721074380165289,0.9694031458737341,0.980176686059039,0.9794323323735089,0.9820032908268204,0.9766245786299261,0.004939334844753622,LR,,,,,
17,0.3354961395263672,0.004009826467513765,0.0017432212829589845,0.00017723894131514055,l1,3.51,"{'penalty': 'l1', 'C': 3.51}",0.4017857142857143,0.20757575757575758,0.3696969696969697,0.2909090909090909,0.37636363636363634,0.3292662337662338,0.07126251075813447,18,0.9714876033057851,0.9739280327515621,0.9816849816849816,0.9876593994241052,0.9879679144385027,0.9805455863209873,0.006823995675460924,LR,,,,,
18,0.40131587982177735,0.020907256629379728,0.004372501373291015,0.004790992466454404,l1,2.31,"{'penalty': 'l1', 'C': 2.31}",0.4089285714285714,0.20151515151515148,0.3696969696969697,0.3054545454545454,0.3545454545454545,0.3280281385281385,0.07141350372361882,19,0.9799586776859505,0.971126912303383,0.9784529196293902,0.9886877828054298,0.9863225010283834,0.9809097586905073,0.006203871943102673,LR,,,,,
19,0.5206426620483399,0.08401003212185987,0.002084016799926758,0.0007350946128420351,l1,2.21,"{'penalty': 'l1', 'C': 2.21}",0.3767857142857143,0.20151515151515148,0.3696969696969697,0.2945454545454545,0.34727272727272723,0.3179632034632034,0.06496777401297717,20,0.978305785123967,0.97349709114415,0.9814695108812755,0.983751542575072,0.9883792677910325,0.9810806395030994,0.005015275497756213,LR,,,,,
20,0.3631722927093506,0.004172513676879252,0.002067232131958008,0.0006418885378750119,l1,1.1600000000000001,"{'penalty': 'l1', 'C': 1.1600000000000001}",0.4125,0.18939393939393936,0.396969696969697,0.24727272727272723,0.3109090909090909,0.3114090909090909,0.08548848992706085,21,0.9766528925619835,0.9743589743589743,0.9816849816849816,0.9884821061291649,0.9859111476758535,0.9814180204821916,0.005342234411847696,LR,,,,,
21,0.36330499649047854,0.007058315125541109,0.0016395092010498048,0.00011117145168647282,l1,0.7100000000000001,"{'penalty': 'l1', 'C': 0.7100000000000001}",0.39107142857142857,0.18333333333333332,0.403030303030303,0.24727272727272723,0.2636363636363636,0.2976688311688312,0.08555193411479825,22,0.9708677685950413,0.967032967032967,0.9821159232923938,0.9868366927190456,0.9844714109419992,0.9782649525162894,0.007844751877202454,LR,,,,,
22,0.35997443199157714,0.014562602856147742,0.0016789913177490234,0.00023132143634843643,l1,0.56,"{'penalty': 'l1', 'C': 0.56}",0.3410714285714286,0.2287878787878788,0.3606060606060606,0.2254545454545454,0.2527272727272727,0.2817294372294372,0.057539188822989175,23,0.978512396694215,0.9730661495367378,0.9819004524886877,0.986013986013986,0.9854997943233237,0.98099855581139,0.004802773414122366,LR,,,,,
23,0.28421893119812014,0.004608990106154978,0.0018752574920654296,0.0007695201634325726,l1,0.060000000000000005,"{'penalty': 'l1', 'C': 0.060000000000000005}",0.2589285714285714,0.4409090909090909,0.3303030303030303,0.2218181818181818,0.14363636363636362,0.2791190476190476,0.10083890162101843,24,0.9337809917355373,0.9467787114845939,0.9539969834087481,0.9587618264088852,0.9632867132867132,0.9513210452648956,0.010334305532305969,LR,,,,,
24,0.36348209381103513,0.016074745056423007,0.0017531871795654296,0.00021553237880368172,l1,0.46,"{'penalty': 'l1', 'C': 0.46}",0.29107142857142854,0.23181818181818184,0.34545454545454546,0.2254545454545454,0.24909090909090909,0.268577922077922,0.04473616176357955,25,0.9685950413223141,0.9730661495367378,0.9819004524886877,0.9876593994241053,0.9696626902509254,0.9761767466045541,0.00740544561934954,LR,,,,,
25,2.2770692825317385,0.08004374861102435,0.0030700206756591798,0.0009253693426006206,l2,4.96,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 4.96}",0.4553571428571429,0.25909090909090904,0.3151515151515152,0.34909090909090906,0.43818181818181823,0.36337445887445885,0.07411003442231306,1,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9893048128342246,0.989407651172357,0.9832860009865356,0.005466211692618428,SVM,squared_hinge,,,,
26,2.574734592437744,0.901275480758627,0.001983356475830078,0.0008766422509953602,l2,0.6100000000000001,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 0.6100000000000001}",0.4839285714285714,0.25606060606060604,0.3151515151515152,0.28727272727272724,0.4454545454545455,0.35757359307359304,0.09026114701946496,2,0.9801652892561984,0.9752208575737988,0.9823313940960999,0.9893048128342246,0.989407651172357,0.9832860009865358,0.005466211692618395,SVM,squared_hinge,,,,
27,0.2335061550140381,0.017611564315531774,0.002739143371582031,0.00037698714967730073,l1,4.96,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 4.96}",0.3589285714285714,0.27424242424242423,0.4121212121212121,0.3163636363636363,0.2709090909090909,0.32651298701298703,0.053491219152440546,3,0.9801652892561984,0.9752208575737988,0.9823313940960999,0.9893048128342246,0.9894076511723571,0.9832860009865358,0.00546621169261842,SVM,squared_hinge,,,,
28,0.18344945907592775,0.0062576714581042275,0.002375221252441406,0.0005804823635206734,l1,2.76,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 2.76}",0.40535714285714286,0.17424242424242423,0.4484848484848485,0.26909090909090905,0.23818181818181816,0.30707142857142855,0.10343082677320083,4,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9890991361579596,0.989407651172357,0.9832448656512828,0.0054213528796219585,SVM,squared_hinge,,,,
29,0.19664297103881836,0.013015393002726444,0.0022513866424560547,9.078709013299832e-05,l1,2.31,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 2.31}",0.3875,0.22878787878787882,0.4666666666666667,0.23636363636363633,0.2127272727272727,0.3064090909090909,0.10194697391917232,5,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9890991361579596,0.9894076511723571,0.9832448656512828,0.005421352879621984,SVM,squared_hinge,,,,
30,0.21041927337646485,0.012994237362278454,0.0022305965423583983,7.603682464447663e-05,l1,3.21,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 3.21}",0.3660714285714286,0.21666666666666665,0.3939393939393939,0.29090909090909084,0.20545454545454545,0.29460822510822504,0.07617167357030091,6,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9893048128342246,0.9894076511723571,0.9832860009865356,0.005466211692618453,SVM,squared_hinge,,,,
31,0.24284110069274903,0.04733327734761358,0.003552675247192383,0.0030334174983856627,l1,3.11,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 3.11}",0.3303571428571429,0.1833333333333333,0.4121212121212121,0.2909090909090909,0.20545454545454545,0.28443506493506493,0.08356313185432618,7,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9890991361579596,0.9894076511723571,0.9832448656512828,0.005421352879621984,SVM,squared_hinge,,,,
32,0.22359828948974608,0.09451897276939782,0.0026947021484375,0.00045977981949726964,l1,1.31,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 1.31}",0.33749999999999997,0.17424242424242423,0.4363636363636364,0.27636363636363637,0.1909090909090909,0.2830757575757576,0.09679216229302375,8,0.9801652892561983,0.9752208575737987,0.9821159232923938,0.9888934594816947,0.9894076511723571,0.9831606361552885,0.005385054723029993,SVM,squared_hinge,,,,
33,0.29729976654052737,0.049514252456154,0.0018328189849853515,9.443622379606377e-05,l1,4.01,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 4.01}",0.3053571428571429,0.17727272727272725,0.4181818181818182,0.31999999999999995,0.16181818181818178,0.27652597402597406,0.09570443040770202,9,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9893048128342246,0.989407651172357,0.9832860009865356,0.005466211692618428,SVM,squared_hinge,,,,
34,0.212189245223999,0.01793756421289262,0.00260467529296875,0.0006097249897860208,l1,4.26,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 4.26}",0.26607142857142857,0.1893939393939394,0.3878787878787879,0.3018181818181818,0.17636363636363633,0.26430519480519477,0.07749347142810402,10,0.9801652892561984,0.9752208575737987,0.9823313940960999,0.9893048128342246,0.989407651172357,0.9832860009865356,0.005466211692618428,SVM,squared_hinge,,,,
35,0.0038518905639648438,0.000678788288209317,0.0,0.0,l2,4.16,"{'penalty': 'l2', 'loss': 'hinge', 'C': 4.16}",,,,,,,,25,,,,,,,,SVM,hinge,,,,
36,0.003492927551269531,0.00031308281747923015,0.0,0.0,l2,1.9600000000000002,"{'penalty': 'l2', 'loss': 'hinge', 'C': 1.9600000000000002}",,,,,,,,20,,,,,,,,SVM,hinge,,,,
37,0.003847360610961914,0.0017001624161523431,0.0,0.0,l1,1.76,"{'penalty': 'l1', 'loss': 'hinge', 'C': 1.76}",,,,,,,,11,,,,,,,,SVM,hinge,,,,
38,0.003377676010131836,0.0005919599446849899,0.0,0.0,l1,3.26,"{'penalty': 'l1', 'loss': 'hinge', 'C': 3.26}",,,,,,,,23,,,,,,,,SVM,hinge,,,,
39,0.003058338165283203,0.0005354005796380086,0.0,0.0,l2,3.41,"{'penalty': 'l2', 'loss': 'hinge', 'C': 3.41}",,,,,,,,22,,,,,,,,SVM,hinge,,,,
40,0.0028733730316162108,0.0005482121634052957,0.0,0.0,l2,2.66,"{'penalty': 'l2', 'loss': 'hinge', 'C': 2.66}",,,,,,,,21,,,,,,,,SVM,hinge,,,,
41,0.003185415267944336,0.0005176846157014737,0.0,0.0,l2,2.71,"{'penalty': 'l2', 'loss': 'hinge', 'C': 2.71}",,,,,,,,17,,,,,,,,SVM,hinge,,,,
42,0.0037464141845703126,0.0014220133256531641,0.0,0.0,l1,2.46,"{'penalty': 'l1', 'loss': 'hinge', 'C': 2.46}",,,,,,,,19,,,,,,,,SVM,hinge,,,,
43,0.0032425403594970705,0.0002794413188390403,0.0,0.0,l2,3.01,"{'penalty': 'l2', 'loss': 'hinge', 'C': 3.01}",,,,,,,,18,,,,,,,,SVM,hinge,,,,
44,0.0036153316497802733,0.0006309063488042927,0.0,0.0,l2,1.56,"{'penalty': 'l2', 'loss': 'hinge', 'C': 1.56}",,,,,,,,24,,,,,,,,SVM,hinge,,,,
45,0.0030365467071533205,0.00035911826157460287,0.0,0.0,l2,0.76,"{'penalty': 'l2', 'loss': 'hinge', 'C': 0.76}",,,,,,,,16,,,,,,,,SVM,hinge,,,,
46,0.0040799140930175785,0.0007402180454276052,0.0,0.0,l2,1.2100000000000002,"{'penalty': 'l2', 'loss': 'hinge', 'C': 1.2100000000000002}",,,,,,,,15,,,,,,,,SVM,hinge,,,,
47,0.003464794158935547,0.0004535994416215094,0.0,0.0,l1,1.26,"{'penalty': 'l1', 'loss': 'hinge', 'C': 1.26}",,,,,,,,14,,,,,,,,SVM,hinge,,,,
48,0.0034697532653808595,0.00023302839214760685,0.0,0.0,l1,1.11,"{'penalty': 'l1', 'loss': 'hinge', 'C': 1.11}",,,,,,,,13,,,,,,,,SVM,hinge,,,,
49,0.0033694744110107423,0.00044384246533703085,0.0,0.0,l2,2.41,"{'penalty': 'l2', 'loss': 'hinge', 'C': 2.41}",,,,,,,,12,,,,,,,,SVM,hinge,,,,
50,0.28919153213500975,0.007773053669699112,0.023965978622436525,0.007005995415515867,,,"{'n_estimators': 80, 'min_samples_split': 0.019000000000000003, 'min_samples_leaf': 9, 'max_depth': 11}",0.5446428571428571,0.6621212121212121,0.2696969696969697,0.3054545454545454,0.5290909090909091,0.46220129870129867,0.15024397735481976,1,0.9675619834710744,0.956043956043956,0.958090928679164,0.9753187988482106,0.9811805841217606,0.9676392502328331,0.009674403882397136,RF,,80,0.019000000000000003,9,11
51,0.6682515621185303,0.018032155018460512,0.0364016056060791,0.004697092428859405,,,"{'n_estimators': 180, 'min_samples_split': 0.019000000000000003, 'min_samples_leaf': 13, 'max_depth': 7}",0.5053571428571428,0.5984848484848485,0.33939393939393936,0.34545454545454546,0.2909090909090909,0.41591991341991336,0.11642875250780857,2,0.9579545454545455,0.9548588666235726,0.9607843137254901,0.9717194570135747,0.9834430275606746,0.9657520420755716,0.010514005501421215,RF,,180,0.019000000000000003,13,7
52,0.6069385528564453,0.015021563854494473,0.032017755508422854,0.0008644062969719776,,,"{'n_estimators': 190, 'min_samples_split': 0.004, 'min_samples_leaf': 8, 'max_depth': 4}",0.6196428571428572,0.562121212121212,0.2727272727272727,0.2909090909090909,0.3309090909090908,0.4152619047619048,0.14576307536646488,3,0.9566115702479339,0.953673777203189,0.960353372118078,0.9753187988482105,0.9824146441793501,0.9656744325193524,0.011204582746972834,RF,,190,0.004,8,4
53,0.5349706649780274,0.0040477380518523075,0.028552722930908204,0.0005754409185325339,,,"{'n_estimators': 170, 'min_samples_split': 0.010000000000000002, 'min_samples_leaf': 6, 'max_depth': 5}",0.4767857142857143,0.49242424242424243,0.17878787878787877,0.4072727272727273,0.4927272727272727,0.4095995670995671,0.11963575577907697,4,0.9587809917355372,0.9566903684550743,0.9616461969403146,0.9755244755244754,0.9840600575894694,0.9673404180489742,0.010636133059795614,RF,,170,0.010000000000000002,6,5
54,0.45198745727539064,0.008300923244525358,0.024541473388671874,0.0011231549963462211,,,"{'n_estimators': 140, 'min_samples_split': 0.013000000000000001, 'min_samples_leaf': 5, 'max_depth': 14}",0.5160714285714285,0.46818181818181814,0.303030303030303,0.3563636363636363,0.34909090909090906,0.39854761904761904,0.08001222370116513,5,0.9652892561983473,0.9566903684550744,0.9581986640810171,0.9769642122583299,0.9836487042369395,0.9681582410459416,0.010549274174097636,RF,,140,0.013000000000000001,5,14
55,0.18538327217102052,0.005237971157569807,0.012996721267700195,0.001644646318494893,,,"{'n_estimators': 60, 'min_samples_split': 0.009000000000000001, 'min_samples_leaf': 7, 'max_depth': 3}",0.6660714285714285,0.5136363636363637,0.296969696969697,0.2945454545454545,0.19636363636363635,0.393517316017316,0.17128968175521964,6,0.9543388429752068,0.9541047188106011,0.9460245636716226,0.9701768819415879,0.9805635540929659,0.961041712298397,0.01251494083209485,RF,,60,0.009000000000000001,7,3
56,0.7411078453063965,0.007833041802738479,0.03877115249633789,0.0011240274393576593,,,"{'n_estimators': 240, 'min_samples_split': 0.017, 'min_samples_leaf': 9, 'max_depth': 7}",0.5375,0.4106060606060606,0.29393939393939394,0.3490909090909091,0.32181818181818184,0.3825909090909091,0.08655211225559141,7,0.9590909090909092,0.9586296056884293,0.9618616677440207,0.9757301522007403,0.982620320855615,0.9675865311159428,0.009772508026529137,RF,,240,0.017,9,7
57,0.8127342700958252,0.03624643878469483,0.04129481315612793,0.0025006179300844688,,,"{'n_estimators': 220, 'min_samples_split': 0.013000000000000001, 'min_samples_leaf': 11, 'max_depth': 8}",0.5553571428571429,0.562121212121212,0.2272727272727273,0.2909090909090909,0.23636363636363636,0.37440476190476185,0.15208941112703472,8,0.959710743801653,0.9560439560439561,0.9616461969403146,0.9753187988482106,0.9834430275606745,0.9672325446389618,0.010403235524454343,RF,,220,0.013000000000000001,11,8
58,0.6379852771759034,0.06472571527416335,0.03426804542541504,0.0036924431858315243,,,"{'n_estimators': 190, 'min_samples_split': 0.011, 'min_samples_leaf': 13, 'max_depth': 10}",0.5874999999999999,0.42272727272727273,0.25757575757575757,0.2581818181818182,0.33999999999999997,0.37319696969696964,0.12335139097945207,9,0.9613636363636364,0.9547511312217195,0.957983193277311,0.9758329905388728,0.9844714109419992,0.9668804724687078,0.01136931548399928,RF,,190,0.011,13,10
59,0.22350778579711914,0.009308786945410163,0.0138824462890625,0.00040896081134697934,,,"{'n_estimators': 70, 'min_samples_split': 0.015, 'min_samples_leaf': 11, 'max_depth': 7}",0.48392857142857143,0.42272727272727273,0.35454545454545455,0.33090909090909093,0.22909090909090907,0.36424025974025975,0.08627435967574575,10,0.9599173553719008,0.9587373410902823,0.9532428355957768,0.9747017688194157,0.978095433977787,0.9649389469710326,0.00968381288329322,RF,,70,0.015,11,7
60,0.44191370010375974,0.004162026527881549,0.024892568588256836,0.0005162918520741367,,,"{'n_estimators': 150, 'min_samples_split': 0.001, 'min_samples_leaf': 14, 'max_depth': 3}",0.5303571428571429,0.46212121212121215,0.28181818181818186,0.2545454545454545,0.28727272727272724,0.3632229437229437,0.11128402877855839,11,0.9555785123966941,0.951519069166128,0.9567981038569274,0.969559851912793,0.9768613739201975,0.962063382250548,0.009551301972589864,RF,,150,0.001,14,3
61,0.8235910415649415,0.03234510359990719,0.04257469177246094,0.0037890957653041587,,,"{'n_estimators': 220, 'min_samples_split': 0.012, 'min_samples_leaf': 7, 'max_depth': 9}",0.4375,0.4893939393939394,0.21818181818181817,0.39636363636363636,0.24545454545454543,0.35737878787878785,0.10702341770639448,12,0.9584710743801654,0.9586296056884293,0.9620771385477268,0.9763471822295351,0.9846770876182641,0.9680404176928242,0.010596957445005988,RF,,220,0.012,7,9
62,0.36159520149230956,0.009401602473123686,0.021566390991210938,0.001485777856939169,,,"{'n_estimators': 100, 'min_samples_split': 0.013000000000000001, 'min_samples_leaf': 10, 'max_depth': 4}",0.6625,0.41666666666666663,0.28484848484848485,0.2109090909090909,0.20363636363636362,0.3557121212121212,0.17143562510084945,13,0.9585743801652892,0.9505494505494506,0.9480715363068305,0.9708967503085151,0.980357877416701,0.9616899989493574,0.012268132546276695,RF,,100,0.013000000000000001,10,4
63,0.3009159088134766,0.008742822860081004,0.019466209411621093,0.0013080117592187814,,,"{'n_estimators': 80, 'min_samples_split': 0.008, 'min_samples_leaf': 9, 'max_depth': 13}",0.5196428571428571,0.5409090909090909,0.1575757575757576,0.26181818181818184,0.29454545454545455,0.3548982683982683,0.15032188366753862,14,0.9524793388429753,0.9556130144365439,0.9570135746606335,0.975421637186343,0.9791238173591115,0.9639302764971216,0.011054742331262968,RF,,80,0.008,9,13
64,0.8943796157836914,0.014992571376104397,0.0424098014831543,0.0020854351006928096,,,"{'n_estimators': 230, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 10, 'max_depth': 3}",0.5589285714285714,0.5318181818181817,0.1606060606060606,0.19636363636363635,0.3090909090909091,0.3513614718614718,0.1660406464696362,15,0.959710743801653,0.9530273647920707,0.9574445162680457,0.9752159605100781,0.9834430275606746,0.9657683225865045,0.011575535202662024,RF,,230,0.018000000000000002,10,3
65,0.7345099449157715,0.04413747930893002,0.03393764495849609,0.010124133826163902,,,"{'n_estimators': 180, 'min_samples_split': 0.001, 'min_samples_leaf': 5, 'max_depth': 9}",0.4125,0.4954545454545454,0.23333333333333334,0.3563636363636364,0.24,0.3475303030303031,0.10078133235540941,16,0.9621900826446281,0.9581986640810171,0.9603533721180779,0.9763471822295351,0.9850884409707938,0.9684355484088105,0.010478873959933578,RF,,180,0.001,5,9
66,0.7025865077972412,0.03192071875282247,0.03791646957397461,0.002966730479702965,,,"{'n_estimators': 170, 'min_samples_split': 0.005, 'min_samples_leaf': 6, 'max_depth': 9}",0.5160714285714285,0.45606060606060606,0.18484848484848487,0.32,0.2581818181818182,0.3470324675324675,0.1227926233698154,17,0.9621900826446281,0.9588450764921354,0.9620771385477268,0.9767585355820649,0.9842657342657343,0.9688273135064579,0.009904664259326198,RF,,170,0.005,6,9
67,0.479661750793457,0.008757842522544917,0.029463577270507812,0.0021100009411713022,,,"{'n_estimators': 140, 'min_samples_split': 0.003, 'min_samples_leaf': 11, 'max_depth': 3}",0.47678571428571426,0.5045454545454545,0.24242424242424243,0.22545454545454546,0.24727272727272726,0.3392965367965368,0.12411535011655568,18,0.9598140495867769,0.9545356604180134,0.958414134884723,0.975627313862608,0.9815919374742903,0.9659966192452822,0.010611654379755935,RF,,140,0.003,11,3
68,0.539264440536499,0.007619214108318282,0.02876725196838379,0.0006390756640810004,,,"{'n_estimators': 150, 'min_samples_split': 0.003, 'min_samples_leaf': 7, 'max_depth': 11}",0.4375,0.3924242424242424,0.35454545454545455,0.32,0.1909090909090909,0.3390757575757576,0.08377344387686292,19,0.959504132231405,0.9564748976513683,0.9597069597069595,0.9749074454956808,0.9830316742081447,0.9667250218587116,0.010385744624837163,RF,,150,0.003,7,11
69,0.7798746585845947,0.029962941967392326,0.04034895896911621,0.002268633968305673,,,"{'n_estimators': 210, 'min_samples_split': 0.004, 'min_samples_leaf': 14, 'max_depth': 5}",0.3410714285714286,0.5166666666666667,0.17272727272727273,0.37090909090909085,0.26909090909090905,0.33409307359307355,0.11401880242841261,20,0.9566115702479339,0.9549666020254256,0.9590605472958412,0.9740847387906213,0.9805635540929659,0.9650574024905577,0.010305844426492817,RF,,210,0.004,14,5
