,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,im
0,1.4835191249847413,0.0923527409585135,0.05804653167724609,0.0177590971359683,45,0.009000000000000001,13,4,"{'n_estimators': 45, 'min_samples_split': 0.009000000000000001, 'min_samples_leaf': 13, 'max_depth': 4}",1.0,1.0,1.0,0.9999999999999999,1.0,1.0,4.965068306494546e-17,1,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,9.930136612989092e-17,PuuR
1,0.6512270927429199,0.01425590837969257,0.09614143371582032,0.0319505642596523,20,0.015,14,11,"{'n_estimators': 20, 'min_samples_split': 0.015, 'min_samples_leaf': 14, 'max_depth': 11}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
2,1.5739221572875977,0.11851715473850942,0.1002995491027832,0.04879809524874063,55,0.002,14,9,"{'n_estimators': 55, 'min_samples_split': 0.002, 'min_samples_leaf': 14, 'max_depth': 9}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
3,2.1432297229766846,0.15818696483939987,0.1633014678955078,0.032721940030561725,75,0.001,11,3,"{'n_estimators': 75, 'min_samples_split': 0.001, 'min_samples_leaf': 11, 'max_depth': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,9.930136612989092e-17,PuuR
4,1.205894899368286,0.15001631865560644,0.05879979133605957,0.013675823757513444,30,0.016,11,4,"{'n_estimators': 30, 'min_samples_split': 0.016, 'min_samples_leaf': 11, 'max_depth': 4}",0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,7.021666937153402e-17,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
5,1.33067626953125,0.16256582740897643,0.08495945930480957,0.04575272205105742,40,0.006,12,12,"{'n_estimators': 40, 'min_samples_split': 0.006, 'min_samples_leaf': 12, 'max_depth': 12}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
6,0.997853946685791,0.10432770232050458,0.1001138687133789,0.06351041483661232,30,0.012,13,13,"{'n_estimators': 30, 'min_samples_split': 0.012, 'min_samples_leaf': 13, 'max_depth': 13}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
7,0.908099365234375,0.16853689625775206,0.06411705017089844,0.01482683946675418,25,0.001,7,4,"{'n_estimators': 25, 'min_samples_split': 0.001, 'min_samples_leaf': 7, 'max_depth': 4}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
8,2.6184167861938477,0.14408509259571955,0.10433306694030761,0.03131723903608803,85,0.006,11,8,"{'n_estimators': 85, 'min_samples_split': 0.006, 'min_samples_leaf': 11, 'max_depth': 8}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PuuR
9,2.876385974884033,0.15405097393505704,0.1860931396484375,0.05289990621709014,75,0.011,11,8,"{'n_estimators': 75, 'min_samples_split': 0.011, 'min_samples_leaf': 11, 'max_depth': 8}",1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.965068306494546e-17,1,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,7.021666937153402e-17,PuuR
