,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254
omics__wt_gly__1,0.5362088138291474,0.4914027495468735,0.8047377237145292,0.761407481535063,0.8283316917535066,0.4957470487220342,0.6941822296283622,0.5706745439544019,0.5037012385314464
oxidative__delsoxs_pq__2,0.0432732634836259,0.0708507769447516,0.0180624793509665,0.0390150587883811,0.6786961034650979,0.040883661903319,0.1615686782122921,0.17157931624487,0.0053782753653657
starve_series__t12_starve__1,0.0089460486677893,0.0040330101480831,0.0025511242781256,0.0228477403890636,0.1905246857677949,0.0049412017400457,0.0202490594314798,0.0250847018625978,0.0034064354937899
starve_series__t06_starve__1,0.0077272249910736,0.0174145968697686,0.0036131351257164,0.0208290242587388,0.2359532878185366,0.0069241291414534,0.0287625212513582,0.0572699932055076,0.0038483179613152
efeU__menFentCubiC_ale38__2,0.1599563262468202,0.1535373825140319,0.1980380096956213,0.2975045255198364,0.5112569108518432,0.1470052236366745,0.2838277185974752,0.2310950655344117,0.143136983655725
acid__wt_ph5__1,0.4342282668997955,0.4127528462691062,0.4326807113305106,0.6203632473746384,0.6803723097569111,0.4716826456328335,0.6307680822960484,0.5250139590248939,0.3130837965348597
fur__delfur_dpd__1,0.1784174781657216,0.1958452090340104,0.1843017878242978,0.2234896071350486,0.6387582441879124,0.2020065312037795,0.281262753931279,0.268908526276996,0.0970992724421309
starve_series__t16_starve__1,0.008153898074263,0.0057948314072825,0.0033980862080168,0.0267655625209023,0.1471825002257198,0.0069552757724125,0.0195778686937338,0.0307798343266102,0.0029583729828894
oxidative__delsoxr_pq__1,0.0284706953313713,0.0594508655906367,0.0214395226100416,0.0272133186283393,0.5447315444862795,0.0321138133584693,0.1410500484113933,0.1331134312018118,0.0060507699917209
crp__delcrp_glc__3,0.4417239306505919,0.3330563538936338,0.3738721663806136,0.6900420149465298,0.6683630714287394,0.4377163055298145,0.4795397759055614,0.5009367771404595,0.2782523433624158
pal__arab_ale14__2,0.4188714795909147,0.4139461135939114,0.4464011969871605,0.6622604896654226,0.6429251749257021,0.4968023093151083,0.5172663704700816,0.5974148389144988,0.290840949814396
ssw__xyl_ale2__1,0.2844198721120697,0.3558834093974864,0.2584706126973983,0.4863786383111092,0.4672942665242069,0.1532079639981536,0.3257873402345566,0.4492655472005928,0.1399825195967673
minspan__wt_glc__3,0.4258710025645465,0.2909168924683255,0.5161986933086122,0.5219960708331454,0.6391836160276797,0.3061894058644974,0.7964313271865052,0.4489772269126863,0.4620351582098256
ytf__wt_glc__1,0.4308985952309257,0.478628475359579,0.4867322774576473,0.5691767783685845,0.7323400971843573,0.4701326176222329,0.7833549889513395,0.5056589680968533,0.4254401200446181
starve_series__t00_growth1__3,0.1293285059707343,0.1679307968537736,0.2010351181924254,0.1565652110074129,0.3267394724226293,0.1400966749695275,0.2352986767883654,0.2983664088424416,0.0925005716567868
oxidative__wt_pq__1,0.0292778687615023,0.0802320244882053,0.0119339880545435,0.0391677175905825,0.6306317953616322,0.0392155495975811,0.1277047797562897,0.1300897084202941,0.0074098869476697
ytf__delyddM__2,0.071906441535997,0.1125988485051141,0.064027992382558,0.1103467355961486,0.4090217307991027,0.0594904517980801,0.1929197198359832,0.159659699475398,0.0492553401318444
starve_series__t28_growth2__1,0.1730984963511632,0.2906892462281855,0.3156632132428416,0.2409932697728348,0.4438715720844345,0.1738440477208864,0.3443107708362309,0.5400527191942069,0.092112270782824
ssw__wt_glc__1,0.1684637909512193,0.1060969313547719,0.1766353636591935,0.1799702393928362,0.42831094434783,0.203301890951153,0.295958511499845,0.2051288977237788,0.0840494305091256
rpoB__wt_lb__1,0.0291814022737128,0.0490175701766453,0.0201720419118185,0.0396583598633138,0.2743095684635215,0.0347964066661465,0.1318014518083396,0.12415005073092,0.0106854187930423
starve_series__t03_starve__1,0.0120719015169382,0.0305120862020419,0.0038137903092997,0.0150938831554416,0.2266805199412377,0.0049536883166618,0.0389730241742002,0.0956021052736806,0.003206258998584
ica__wt_glc__4,0.3273536208068545,0.2573889734404046,0.3154830105982024,0.4349355451119577,0.6293856586332779,0.2129183472269548,0.4514487140896381,0.3608074325881232,0.1916520115452816
pal__arab_ale14__1,0.3776577266444608,0.3625791532155678,0.3686985661659656,0.556090045508235,0.5385121804874513,0.4060537626599812,0.4580194610724552,0.4470343278350626,0.2256804744746963
fur__delfur_dpd__2,0.2062168608140165,0.2287037586511494,0.2548850622917883,0.2424112490872445,0.665760086221946,0.2616828058437372,0.2955662613660743,0.2804685863128741,0.1354617262110456
starve_series__t23_growth2__1,0.2934336645725051,0.1923642175867434,0.4218325318929911,0.1645411000415585,0.3476281475781422,0.3819487205999741,0.2172581427606786,0.1564711249359482,0.1830042437135659
omics__bw_fum__2,0.4290683411560635,0.2572062043747683,0.3393200668197728,0.4377947560538119,0.4924472268583862,0.3568588037382188,0.3673943373575474,0.4643514039422264,0.3109016355823489
starve_series__t11_starve__2,0.0104062245072763,0.0062943942229711,0.0030477588734922,0.022219463533738,0.1964404806518792,0.0049199194481622,0.0222750773260825,0.0322054678311956,0.0051721497799308
minspan__wt_glc_anaero__2,0.1476702896058562,0.2106876422299881,0.1970082706593575,0.5626809164288565,0.3372369893653593,0.126320129474928,0.2455236193736072,0.264352932781082,0.1423713083762568
starve_series__t17_starve__2,0.0113914147929832,0.0070354278020505,0.003638683737444,0.0186586515456828,0.1931134527700131,0.0048258047534459,0.0167517761826816,0.031948777649691,0.0039998239565578
rpoB__rpoBE546V_glc__1,0.4636412357018818,0.4619555681952111,0.6394871842997744,0.8813949201542529,0.7177769103787184,0.4779252923401873,0.7234649394036708,0.5938205176669955,0.3644228304264533
cra_crp__wt_fru__2,0.2845430815657897,0.1495015212730302,0.4725966396580104,0.5095727534043908,0.5762410617509884,0.244669331701705,0.3255215427402522,0.2576415860860486,0.2018639507573642
starve_series__t22_growth2__2,0.0700236805053993,0.0415688375143988,0.1071476456539689,0.0346631301686006,0.2483629888995341,0.0999785187381564,0.1022635277421269,0.0777655264928774,0.0436099944448457
starve_series__t28_growth2__2,0.1853691472667201,0.3175444523865382,0.3514440928019412,0.2576556220849518,0.4964202510056769,0.1859447146750539,0.3680442787548282,0.5341329344782021,0.0891161111076416
starve_series__t07_starve__1,0.0064962828184397,0.0150604613354448,0.0027261117022316,0.0212322110557957,0.2040809689510039,0.0056315737810174,0.0232139747045873,0.0444372176835043,0.0041025151418402
ytf__delybiH__2,0.1290760649808631,0.2081189967774944,0.0959654639475257,0.1547089368919483,0.5602084596390771,0.1095979080208883,0.2214497659570665,0.2257849331138854,0.1147532520905767
ica__gth__1,0.0809520231199611,0.1294620555677816,0.0391435003691899,0.1212923925936342,0.4997811009142455,0.0308275058429523,0.1484325048375123,0.173096816263694,0.0163377657691864
fps__fps_serB_ale4__2,0.2706030043909205,0.2363479915493618,0.250975207597169,0.3440149391032756,0.5858023146351704,0.1950294854142525,0.2722164245957276,0.225739628648166,0.1195784740500205
minspan__wt_ade__1,0.1343203594499114,0.1453909574504917,0.1313023296918989,0.2971609578882372,0.3983286593032701,0.0768818597720767,0.2995125830595349,0.1809609624914296,0.1077768290346716
ssw__wt_ac__1,0.0667186777502443,0.0782392371914432,0.0344369598523505,0.104447416840867,0.1846938821942261,0.0376749012645392,0.0840132204908393,0.1187902327137045,0.021404506777118
42c__42c_ale3__1,0.4583393026971666,0.3615299127932296,0.5204615204089951,0.6244843555034535,0.7111252695834164,0.3287613231915925,0.4465500417209395,0.4982595900556373,0.1985354497594011
ssw__wt_xyl__1,0.075163025823522,0.0804404379639263,0.119166849953609,0.1329697456265652,0.3263158622134057,0.1361095380455081,0.1359448375351866,0.1778034143257894,0.0493838870364914
starve_series__t14_starve__1,0.0076002295223679,0.0038605198075345,0.0046069981333093,0.0333411090507473,0.175250128419542,0.0049551314024183,0.0202206625156339,0.0245478816889869,0.0026141861307354
fur__wt_dpd__2,0.0854618638689742,0.0957419540774066,0.0844746733379948,0.1097237741499299,0.5235267836719479,0.0729738338164115,0.1681333987877934,0.1419134690520339,0.0388902270741503
starve_series__t08_starve__2,0.008588261214504,0.0096330885038239,0.0034527347573864,0.0187145919209467,0.2309987062179177,0.0070079728621962,0.022826587483739,0.0514197722492703,0.0025584561126839
starve_series__t00_growth1__4,0.0536408487749546,0.1003800956864694,0.0789333489610204,0.0871960964302869,0.2383169610258242,0.0893203218820199,0.137683046564103,0.2345301173898882,0.0414423376143559
nac_ntrc__wt_gln__2,0.0974528063791496,0.0587209826077311,0.0482326579048822,0.1293225859695904,0.4532765250459594,0.0285729663240818,0.1418580517037826,0.1132758418846396,0.0208544987087273
crp__delcrp_glc__1,0.4100678468802147,0.3168563632880138,0.3650529659483792,0.6601729147482011,0.653340946447023,0.5016711748473784,0.4868863235706797,0.4829654317085793,0.2763606185654992
pal__tartr_ale28__1,0.3157804977540507,0.2485464641246815,0.2525084721392038,0.4352753652518653,0.5056227236140209,0.3461323174170349,0.3696724468562093,0.4223065872451053,0.2345675797358376
efeU__delmenFentC__1,0.2357593310335818,0.2098745649705816,0.236887764276325,0.2781820186422776,0.618665759314597,0.1971723339519661,0.3772845104192554,0.2703698566374302,0.1605824192185427
efeU__menFentCubiC_ale37__2,0.3080083269900734,0.2465398833853692,0.2851117775522073,0.5098885515038056,0.5209509803364306,0.254596544901991,0.5309543534197549,0.3821795873130965,0.1794250450308442
crp__delcrp_fru__1,0.4213141059755012,0.3476332738923491,0.4001551587911024,0.4986918414990005,0.7194160254278431,0.4148424954405006,0.445145074187121,0.450896046904942,0.2861522600999805
ssw__glc_ac_ac2__1,0.2761522775758569,0.2222360064193293,0.2327963222203486,0.4396859494759288,0.3842526112295975,0.1807543984891463,0.3562805883766903,0.317327930121299,0.1579779669369329
starve_series__t01_starve__2,0.1359917334641425,0.5853859737890045,0.1459789107976903,0.1012633851518885,0.7914979286790609,0.1324116439461929,0.2995328882842635,1.5858613483531443,0.1727940620594635
pal__tartr_ale26__1,0.2529737704494605,0.2322168390607849,0.2034309190786907,0.4237838561590554,0.4462566643744472,0.27703802822696,0.3136341569527597,0.3743744401709694,0.1514692729458232
oxidative__deloxyr_pq__2,0.0396329260113492,0.0717488564481617,0.0168364758979459,0.0300445046670811,0.7258199165111072,0.0449342535570011,0.1242434165897857,0.1277971001537172,0.0115304174600869
crp__delar1_glyc__1,0.2888102583550699,0.3501684733502085,0.2992498925062344,0.5241325568664199,0.8299115799661979,0.3603727287194092,0.4995810031475099,0.5428253480809739,0.2047711493010889
starve_series__t10_starve__2,0.0083449059452794,0.0092578259211862,0.0022332570987079,0.0215223199448252,0.1880023260207053,0.0059203615254655,0.0243977711101473,0.0315390773040491,0.0039230669654347
omics__bw_ac__1,0.4202071774836382,0.2413090273962484,0.3249728888236098,0.4785902357936907,0.6135332552284343,0.4330329770443478,0.3458213812767149,0.3705876911590183,0.3540804946969402
minspan__wt_glc_anaero__1,0.1515481866374995,0.1234519709318069,0.1721763510720321,0.3539561050933781,0.2677664748369457,0.1167505617743424,0.2357883665921316,0.1597476849310279,0.0913370420360176
rpoB__rpoBE672K_lb__1,0.0123582477172999,0.0176755722795108,0.0143919346979588,0.0581722858837385,0.1547129387844827,0.0226802949458159,0.0319045168792019,0.0449416728349155,0.0034160390275797
crp__delcrp_glyc__1,0.2731033398580966,0.2241535892142068,0.2504613671963097,0.5034535788600624,0.7245725578621124,0.2619799767329114,0.4033205331795546,0.3823673317060693,0.1889320159797982
pgi__glu4_delpgi__1,0.1902795893973394,0.1699480004398618,0.1899641049994558,0.5627481606377299,0.5884480431468598,0.1831493914908693,0.2308854914091262,0.3023670877590801,0.0801471635234918
ssw__xyl_ale3__1,0.4286447771921466,0.5040012409532764,0.4274763451994454,0.6400505875365047,0.5374308294630317,0.3763984607342058,0.4858741097229646,0.6843194689877273,0.3020159259951229
efeU__delmenFentC_citr__1,0.439164062260887,0.4010591600460778,0.5425490778553554,0.6960257810358356,0.6476983038438737,0.4901002703389314,0.8402543055013594,0.6426569812707918,0.424984673721788
ica__wt_glc__2,0.5707686109188627,0.5529562746289775,0.6466586956863338,0.7333503301129939,0.7270583741347415,0.5054018152228305,1.0483496851893208,0.767754406826698,0.3892294461680131
omics__bw_ac__2,0.4451957578632536,0.2281571843647818,0.3295886036824024,0.4448129117413797,0.5712583341809561,0.3897187409685425,0.3304488557636524,0.3352943967747262,0.329635356139229
pal__lyx_ale4__2,0.2091712150440451,0.1998809749040349,0.1905124751734065,0.4141105680248654,0.3003525501888648,0.144834680154566,0.2925443571740341,0.3532628297328924,0.1277886257446598
ytf__delybaO__2,0.3583555675704941,0.3859261369353095,0.3790195998263437,0.4204368777877546,0.6393270872303591,0.3092484389657333,0.4096633363518048,0.3174883332987312,0.2696565735553371
ytf__wt_ph8__2,0.4478335213265735,0.3810132285884543,0.4105559365512567,0.5488700763508462,0.7572899540502231,0.2820842577139605,0.7337693239120249,0.5339929292231049,0.2767965661723861
oxidative__wt_pq__2,0.0303489904049893,0.0655918003106821,0.0162739222420071,0.0337716386951246,0.690862020418488,0.036920645186353,0.1268712367871648,0.1391802451760266,0.0064096589477297
pgi__pgi_ale2__1,0.1838037833495611,0.1302654582998375,0.167793621356793,0.4023177864041214,0.6875488310391197,0.1195765436171367,0.2407163041708576,0.2066109703972111,0.0504295422357675
misc__wt_no_te__1,0.0628976456227512,0.0723247509137089,0.047489775572838,0.0779842514884987,0.4732812428580616,0.0596710624481484,0.1714308789378555,0.127302864393376,0.01967164566228
rpoB__rpoBE546V_lb__1,0.0266325463803779,0.0414901892732213,0.0300090000395129,0.049765636056253,0.2526410748732675,0.0459192421473506,0.0857440918905036,0.1116715448429434,0.0060609039403478
efeU__menFentCubiC_ale36__2,0.2547884417906505,0.2086206147484802,0.2013056901043679,0.4503082612871919,0.4476206388013597,0.1309338699211626,0.4720875804074203,0.3146512837160878,0.1003984627388248
starve_series__t11_starve__1,0.0100662427722372,0.0058928249681463,0.0017312640481764,0.0237759249893581,0.2163407334969798,0.0067701550742084,0.0268702595146437,0.0335027521011087,0.0023759736450666
42c__42c_ale8__1,0.2414215064545597,0.4555428309406055,0.273239362027382,0.264550137078392,1.152273429222711,0.2168782483269866,0.3842125566627689,0.5793351908952367,0.0576636172924014
starve_series__t27_growth2__2,0.2023207390872498,0.33457499843626,0.4232103962914154,0.2322869197342052,0.5858033688050621,0.2481961847549622,0.3469058800797516,0.5770401906755211,0.1496169751340671
oxidative__deloxyr_pq__1,0.0371586073443615,0.0646619623561802,0.0174162357405382,0.0383828079721342,0.6965792400962834,0.0499576698810007,0.1383907134077627,0.1490972064420942,0.0108603625578063
ica__tyr_glcn__1,0.3443540462653797,0.3150657071051879,0.395271705710153,0.3994916384808716,0.6183242295176046,0.2591000226682946,0.5604912904173379,0.4863324981725418,0.2339302337335904
pal__tartr_ale28__2,0.3909417057135214,0.2608105272025448,0.2347006156818959,0.4990522387140825,0.4248694182344367,0.393404345196311,0.3269560821820953,0.4475494209128179,0.2785150284001412
pgi__pgi_ale1__1,0.4994954870965248,0.4141695280115325,0.5617767125807932,1.0244654712205403,1.044130298752317,0.3834594894957193,0.6239392446038349,0.5268786150668364,0.2268323649751547
ssw__glc_glyc_glyc__1,0.108881617971426,0.198757044793065,0.1235007700098197,0.2585936247052449,0.3500117839069364,0.1028603472057454,0.2798702689023256,0.3215066449561407,0.1162151933110351
oxidative__delsoxr_pq__2,0.0351149820725669,0.0639545361325351,0.021061748231711,0.0308239845156204,0.5392235670473993,0.0364985600515757,0.1385359902145396,0.132142737865507,0.0064932600505803
ica__leu_glcr__1,0.0366719137611821,0.0290192887300357,0.0377463158562695,0.0324525185509627,0.2368571038444456,0.0282771046496394,0.0601704756541823,0.0597746503195023,0.0316731545282253
ytf__wt_ph5__1,0.4801489302127685,0.387312129798405,0.3885407255689001,0.5701154479358803,0.689558601253502,0.31037076152185,0.6437291777411256,0.4924319327800249,0.2200689507529304
ica__thm_gal__2,0.2477931223479967,0.2511857351852324,0.2654065423003677,0.5571797840786956,0.450252211317524,0.2134468011852887,0.3369095592658327,0.3572597802833763,0.1887896531897376
nac_ntrc__bw_delnac_csn__2,0.3965481037269013,0.3609838290792552,0.3648846210312095,0.5396899721494353,0.8787953458199776,0.4497589367803214,0.2858211825172917,0.4406056747771624,0.3138113800862817
crp__delcrp_glyc__3,0.2586999962728402,0.2282210712130248,0.2093441541596389,0.4448819440542313,0.6790475201858217,0.2167534269620266,0.3498193894280462,0.3187300379215739,0.1521843938529837
efeU__menFentC_ale39__1,0.1206428515959849,0.1891974912372616,0.1047607439584962,0.2234586550018561,0.5311190429598447,0.1464321389415205,0.429675096495125,0.467042237475063,0.0964739530479322
efeU__delmenFentC__2,0.2714588123487692,0.2448037751079913,0.3410516646072514,0.3316858694602824,0.6755865410503362,0.2428933455416246,0.4121758054012666,0.2673200819802159,0.2182125633414409
fur__delfur_fe2__1,0.5417360136616851,0.4069481742363831,0.5059753628422835,0.6910717199561015,1.0022777475705185,0.4043789222856342,0.6256680731989706,0.4847344029553992,0.331963550272089
crp__delcrp_fru__3,0.396619313356865,0.3422235132117567,0.3849980626772075,0.5051892313939194,0.6410608287804606,0.4190538249463525,0.4191831440394568,0.4687162650177084,0.2985075070418674
nac_ntrc__wt_gln__1,0.1013478321101189,0.0598106430126854,0.0498184315939089,0.1145567193867302,0.451311184260958,0.0371120660292486,0.1368709745687368,0.1119768007670993,0.0178026416856419
starve_series__t14_starve__2,0.0072353529003254,0.0054166836189713,0.0027819855182606,0.0330683215592216,0.1588153762857701,0.0073106319903989,0.0261715795110635,0.0349897222250762,0.0028905553486509
ytf__delyddM__1,0.0730001157182694,0.0990872719301369,0.0578906602841967,0.1073160337555812,0.4130137832592524,0.05940918556188,0.1984437215568329,0.1584070538308907,0.0367630981769673
acid__wt_ph5__2,0.4204676986901017,0.4271918338621115,0.4657685188514685,0.6563237133273183,0.7086986829065214,0.4872442972448349,0.622032113346628,0.5166444138996593,0.3404763475550055
oxidative__delsoxs_pq__1,0.0436487707171989,0.0859530145759171,0.0133546039566189,0.0421589947349223,0.6627734667912772,0.047197247752891,0.1570370686334093,0.1504580353657221,0.0101015245089902
fur__delfur_fe2__2,0.5228955117525962,0.402426868599977,0.4863481905318335,0.6630738920607645,0.9655209213802132,0.3951859326803402,0.6277420277203093,0.4738726616433448,0.3535893970631736
glu__glu_ale8__1,0.0912103802847093,0.1576281073071686,0.0385790895987061,0.0733162615144625,0.4745019507299702,0.1318500392466854,0.3302665151020624,0.3706244799312477,0.1174892117475651
ica__arg_sbt__2,0.2178863070716523,0.2271478565932874,0.3479659823238376,0.3018079023710236,0.4749282521848157,0.2798994394665396,0.3811337426660978,0.3271918766491696,0.1606374158631349
ica__cytd_rib__2,0.0285476997692207,0.0603501435214903,0.0226519307608761,0.0429000505051599,0.3008578619280169,0.0245222438526185,0.1073207798981239,0.1046731185927979,0.097222116655896
ica__wt_glc__1,0.5823586346182071,0.6246393325480866,0.7062387310984491,0.9498199262553572,0.8802169523872044,0.555769508126249,1.0886168642636451,0.8909166851906812,0.4563946433824636
minspan__wt_glc__1,0.4490606727041322,0.3652200905997521,0.5350682026090758,0.6350051930259324,0.6641215427166773,0.4000128877094179,0.8607600720630941,0.5661618211341114,0.5386619605275714
ompr__wt_nacl__2,0.0340387567857248,0.1337632237805183,0.0408843022030322,0.0490380649059228,0.2623663848240052,0.0545232827787587,0.1379000062259737,0.2172261995543835,0.0423697517643881
ica__cytd_rib__1,0.0341283099963114,0.0667551615105341,0.0251965943843676,0.0529971872332961,0.2983010460226417,0.0530012109413972,0.1157731588468204,0.1122717843115134,0.1355125734531995
