,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254
acid__wt_ph5__2,49.636497147843954,47.616162146171476,1.7400619317282593,0.8082037184654208,0.6340515336223764,1.5328295213722467,1.026110715399465,1.4001427344527655,3.420339350144564
control__wt_glc__1,31.45316420874479,55.32200645147061,1.2828897498649459,1.2657732345808113,0.1716076400220381,1.0876139693649207,0.5342497385349787,1.087179442951308,1.9012769977848551
control__wt_glc__2,27.173782553207676,51.818604271295335,1.0792288179852063,0.7291123867853373,0.0697404062116004,0.6866096303722636,0.404282738634816,0.9028286189427097,1.5043330684188498
cra_crp__delcra_ac__1,172.9784444321386,199.8142560773268,11.360705738145436,4.2750843662939815,3.8394767541093118,8.542318562037071,7.319031554309303,9.392928674216186,13.001216014985628
cra_crp__delcra_ac__2,179.75138824353297,205.45040581777695,10.892541667962444,3.605778151371318,3.7531993941798794,8.29282272351294,7.342429512825656,10.175429652298458,12.847813061866054
cra_crp__delcra_fru__1,69.88708893025799,72.48299101120374,2.7163004558112953,1.490983548518434,0.8500608437677192,2.2847419038762817,1.5821666074734353,2.3202933599220965,4.174518952921286
cra_crp__delcra_fru__2,74.62502987585123,76.2722427556,3.0196175903398306,1.7156466055522699,1.0072132165313625,2.3271396448962096,1.6997960645108487,2.450646691881288,4.116660985174301
cra_crp__delcra_glc__1,46.593710880420424,45.78471739917609,1.4597937777794134,0.8778786925136232,0.7395591320721794,0.9573652243481606,0.5534895746673163,1.2529643877435563,2.3175096650385276
cra_crp__delcra_glc__2,44.38747623011516,46.06427893155512,1.4715916044972601,0.9040688895169353,0.5273414337259955,0.8736615944795301,0.4924683696206326,1.2098214007234844,2.1728614011640905
cra_crp__wt_ac__1,61.87515231228151,113.53207009183566,1.5120677244571425,1.4654640067877789,1.3509118385156091,3.5389053666339576,3.6405107910101675,4.397547509869797,5.069380793892696
cra_crp__wt_ac__2,66.15164221948122,135.44742837146083,1.3080937907885533,1.8338776658343168,1.310780906401277,4.035086555267768,4.2201043095229265,4.928764671587186,5.7250363552855115
cra_crp__wt_fru__1,74.18306465983598,117.8706690702938,1.5313846556962427,0.9550198553648537,0.9985215649285336,4.6238240888052875,3.0113966105820924,4.529328542419471,5.684920514159969
cra_crp__wt_fru__2,73.9410262823114,138.46399230729972,1.6974983972772197,1.3871307289395503,1.0560337895063918,4.244747723122635,3.0568529544443312,4.0161374851339025,6.594768864259144
crp__delar1_glyc__1,72.8301907777199,58.37449214458718,3.3793524765172154,1.3152064803833883,0.3659258312941043,2.495821199817778,1.5725616435399628,1.2746341747278107,6.484066604240322
crp__delar1_glyc__2,209.43804995598873,103.88140724003992,11.187906246381052,4.54734424094974,0.9160564331945334,6.350151118325538,3.3415223972225143,1.5533751581927364,22.91255767276747
crp__delar1ar2_glyc__1,33.36560275453895,48.53106023403035,0.6474954584289833,0.16577126949932408,0.23041617164988898,0.6441265404965504,0.5465599767363621,0.7473180828813182,2.6553023569248406
crp__delar1ar2_glyc__2,39.28031371792774,52.16834914471791,1.1262710555176985,0.24671353034528024,0.2424183965270091,0.9688067684728668,0.628503886924923,0.8886993344144424,3.4148115458156334
crp__delar1ar2_glyc__3,41.71337533155058,55.546259879489085,1.1574032842154984,0.33250519386270455,0.4134507674641415,1.090873194530406,0.5227273233954847,0.8262226702908505,3.15422436476013
crp__delar2_glyc__1,192.68166866137824,142.527241903661,12.56393139878162,5.983071859726784,1.838799528274339,4.900104333158765,3.733887794433315,4.258353109047451,5.051734348015705
crp__delar2_glyc__2,285.34026440114593,183.57211987754334,17.40936889199962,7.191509102941876,1.9575607430024198,8.005197820778852,4.632074506648031,6.107159847180559,7.17727110749558
crp__delar2_glyc__3,222.1472974465933,285.4394600304325,14.405360831362502,7.415644586641415,1.9144870931173752,8.22099589892241,5.725558386915896,7.492516921424049,9.586065049357776
crp__delcrp_fru__1,49.53428311661726,58.809639286863195,2.223110696347954,1.4436236444393165,0.6067033527613758,2.010222777376221,1.9120190696934258,1.7795947546635138,4.297981844798253
crp__delcrp_fru__2,58.29312626839177,62.217861604208906,2.4646120144176202,1.5099279183889538,0.8543134480066445,2.0448836373515626,1.9825930715156115,1.7263428166785597,4.3691319647719284
crp__delcrp_fru__3,52.69579840932427,59.759739144091746,2.358108371374002,1.4095969519009577,0.8277436838486825,1.9779361200644743,2.1049663926847413,1.6662329821763986,4.07031052589153
crp__delcrp_glc__1,50.92685021042506,64.64763316130792,2.552832141798337,0.7964827905409851,0.7895979059190202,1.4541678187053029,1.6449377831739018,1.5816070510840359,4.492872717675934
crp__delcrp_glc__2,47.96632814540544,67.77121359710185,2.4850972840897967,0.9020113100609383,0.7837454658082458,1.5913419831666331,1.5756171286474654,1.6325455201087402,4.5772522845162396
crp__delcrp_glc__3,47.18815292784244,61.44020461796849,2.46416811616226,0.7099748329161482,0.7448407879436466,1.8423348544444775,1.6885731119105685,1.4817401228132097,4.4541512062022495
crp__delcrp_glyc__1,77.09030384322323,91.91900490476884,4.272534944793246,1.4186005567363302,0.5938333443647693,3.8848140121385355,2.2350814897300046,2.31398121499076,7.128482759128302
crp__delcrp_glyc__2,80.72908103103136,99.48583425363022,4.431102122155542,1.8027678061462467,0.6226225888648325,4.837450841541114,2.8438612391571048,2.7443371551289384,10.14656569915778
crp__delcrp_glyc__3,81.45154044982657,90.25771056095724,5.348552443237006,1.7636253383551255,0.7142125104763678,4.946304957695629,2.7609486123900555,3.015998802336652,9.14018127598758
crp__wt_fru__1,46.33984184024401,49.18639086089086,1.8085673005701526,0.9555430593679474,0.90810320701673,0.9880151479242874,1.082346592717154,1.1267609477498748,1.886075733351238
crp__wt_glyc__1,25.118136517519762,29.184104227409367,0.4821550075808307,0.41524610365345327,0.2928955471714909,-0.01603473082840518,0.19395190478885713,0.29629337430340164,0.3462300787004461
crp__wt_glyc__2,27.10491041902979,32.85587543610942,0.6942705789796215,0.5967637314354453,0.44459983522659247,0.10968503942960481,0.36706122327384977,0.40140801119021574,0.5429207791622042
efeU__delmenFentC__1,89.49810419820403,98.26084676642634,4.5864477362898795,3.540794331860282,0.9012086290469546,5.556940232319331,2.4723622348663135,3.7704770437729254,8.59927951148999
efeU__delmenFentC__2,77.56485162586148,84.05610872890435,2.817350600499805,2.775733140746923,0.7240277497352273,4.28457690013754,2.1612101030230484,3.8272077198716485,6.0105820987022405
efeU__delmenFentC_citr__1,47.470452147471214,50.8031092062619,1.3231547682657565,0.6935371384672623,0.8069460480835441,1.516889851848598,0.44710543508853673,0.8898928010087379,2.5010576486741374
efeU__delmenFentC_citr__2,48.987143579409576,49.37244674808403,1.3636255629940737,0.8815832177451978,0.9387007545702576,1.6862754033698313,0.35295514271631984,0.8681921401918177,2.8111389025024325
efeU__menFentC_ale29__1,567.8141560817462,310.82372443410657,38.45191851915793,16.989680896323094,1.6667673559349392,23.773093805811012,5.722189332023593,7.2439125933199,72.36589527634577
efeU__menFentC_ale29__2,507.7946204174261,265.82819724830205,32.773977203506696,12.983861610119282,1.8158862356322982,22.678685457021764,5.291264404511849,5.819632182051629,54.173605896674474
efeU__menFentC_ale30__1,37.65021182248639,49.15153040828592,1.4920991138271205,0.8848113472461739,0.5753873354034506,2.394202817966203,0.31259786002213147,0.9197635701832866,3.2899708465033846
efeU__menFentC_ale30__2,41.67799851804368,53.26981936450253,1.7645203711799693,1.0960897541739874,0.8248492413381532,2.686703775909411,0.47570513350340343,1.0938125690540845,3.741949650161522
efeU__menFentC_ale39__1,176.08193097667296,109.1410317138875,11.891909747737726,4.702279599016115,1.2478456743537203,7.899154686308062,2.0241834846205444,1.6765140087364967,15.112812949982713
efeU__menFentC_ale39__2,168.807590816029,141.61205470662168,10.77636836220819,5.127801126858679,1.2972771948920945,8.50355087479933,2.267223808293001,2.3506916278636343,17.434513641617375
efeU__menFentCubiC_ale36__1,70.10501524724005,117.77939796467565,5.387195131534998,2.147117816284142,1.5540515000613178,8.900071250241716,1.5746196162429882,2.7472126069090357,14.709632623466463
efeU__menFentCubiC_ale36__2,82.72107054384101,98.85923858989317,5.610282400418578,1.727888375434788,1.7047857670247215,8.976491977566127,1.7342234702880708,3.070677114085071,14.475052475899021
efeU__menFentCubiC_ale37__1,69.97967021948128,77.53937690395247,3.398570953751986,1.345891788175225,1.2762262782697187,4.330706352000701,1.3291261895357658,2.0478657874618316,7.705389279831601
efeU__menFentCubiC_ale37__2,68.21327205785167,83.4550818505562,3.606725845321331,1.385527132037094,1.2956571937783932,4.032348846295058,1.4085385647467783,2.315708479194093,7.5699138067594545
efeU__menFentCubiC_ale38__1,94.95772073173082,109.19292895394234,4.551058682566698,2.337352808775617,1.0072933239449864,5.555632174182322,2.5701430315105696,4.15975295963576,7.256915366416751
efeU__menFentCubiC_ale38__2,132.49982858826488,134.7903331041163,5.722751241302516,3.232753706834436,1.3430108092350503,7.863672812648543,3.6826656250040832,4.615571018388137,9.793931171656924
fps__bw_glc__1,30.009458418369487,39.830014393474066,0.8788978618795225,1.2952468965637924,0.29884245190059805,1.408534738440214,0.31546892312445524,0.7915383437767913,2.5102565786744804
fps__bw_glc__2,30.087910098435263,41.042752017195156,1.0283615180571148,1.0224291821385834,0.49178106798380034,1.4015228820122017,0.4086101249317385,0.6979046650397536,1.9891326217668641
fps__fps_serB_ale1__1,36.70986641446836,41.39967829253874,1.1409458199349263,1.4690968947974499,0.9861947647681747,1.6489374521379645,0.8683804740818438,0.7834001353569563,1.9904856596267064
fps__fps_serB_ale1__2,29.63089865434977,32.91669433612409,0.6295268523977903,1.0378652538836868,0.5071082736953052,0.8882615249040664,0.4153961846930969,0.4717263335634365,1.326060474670208
fps__fps_serB_ale4__1,81.5408291499282,103.75371743833196,5.203409382857028,2.912640176667585,1.5877337945735859,8.815164648874894,4.721623827876004,4.214450243593413,14.942666323609943
fps__fps_serB_ale4__2,77.81408690901159,87.10966701856142,4.261318533461914,2.633174617039934,1.019183357328849,5.631208301114683,3.891075672647213,4.753589260450667,11.960399154864733
fps__fps_thrA_ale1__1,54.309502321268745,65.90495729206813,2.948690024666729,3.3968598007141595,2.025491121316867,3.8691602082236187,2.072050227802186,2.2617667019885603,5.529750384122037
fps__fps_thrA_ale1__2,53.34036974425877,64.67920127451282,2.6305375988646467,2.6664622439759476,1.5157983288705064,3.255147532067721,1.6741710254763078,1.8234446841680232,5.12785748488457
fps__fps_thrA_ale2__1,56.87953988878202,87.15874468980947,3.2416123231189267,1.973170840995455,1.9180249264907094,7.550757866096539,2.04254710787151,3.4082849590627102,9.724349861844484
fps__fps_thrA_ale2__2,56.47043804486455,83.88685120831127,3.147541735907482,1.8253697860571416,1.7852882341883687,6.310191966068163,1.911140555353925,2.8758953747324014,9.199268779156188
fur__delfur_dpd__1,118.66130557391288,105.39245301213688,6.239151492327731,4.70146188163485,0.8350595019906397,5.39518069840822,3.727223197129591,3.7974995501757958,15.00774139009299
fur__delfur_dpd__2,102.49751014690023,90.06448733056783,4.177453164854825,4.240658269431653,0.7524514872760918,3.8905912451592566,3.4886165016511743,3.5914311706028608,10.416996832165164
fur__delfur_fe2__1,38.24720431734543,50.049202788756645,1.50596391646599,0.707125905885005,0.09632875455140195,2.093354192718295,1.0131547600797792,1.57144828530566,3.5388900916939705
fur__delfur_fe2__2,39.67005592251785,50.62604917460327,1.6154044770769198,0.7877391588032725,0.14574517615633117,2.1700238796649574,1.0058318923171359,1.635021477839403,3.248893549805494
fur__wt_dpd__1,151.26269154021267,137.06981328479563,8.057273489405953,5.594520596748635,0.8948481635462813,8.635402616989094,4.717907592359652,5.259468899872271,20.241873699274148
fur__wt_dpd__2,249.07873329627236,216.9387978692935,15.03726777294937,10.822441557856004,1.2833697936065593,17.061238122796986,7.044763882348115,8.271527507630024,39.270677439627164
fur__wt_fe__1,28.03011106763165,30.673062075607866,0.6830728395684865,0.2562223048872776,0.21029901547187788,0.258373022893812,0.21037745071376812,0.49776010997118264,0.7751916918311479
fur__wt_fe__2,27.507403487481994,32.861664045635585,0.7125774835431811,0.385293985980459,0.24530869292782978,0.5196286537606676,0.3485941025446754,0.7811421532370537,1.3419856636051144
glu__glu_ale10__1,105.56171041649677,50.54807927689693,4.520448373491237,5.928690092141808,0.3861591375366557,2.9628815618215776,0.3400214129537983,0.32706145363160655,10.297728160448804
glu__glu_ale3__1,124.87761851838022,71.59871688865279,9.23571179278021,7.276701765451327,0.9442470848248358,4.014703680652952,1.1051549802920522,1.2096147975260276,13.593817798097716
glu__glu_ale4__1,38.59223434551617,45.22382336967133,0.8302028336999276,1.0919312747179195,0.21601617220957423,1.077124358354,0.25170601980504437,0.3819528743951819,4.111899701000048
glu__glu_ale5__1,33.4225772810472,42.18515581147516,0.9179133222152568,1.5681632791007631,0.07833610740012782,1.4703252788237358,0.6055403993317948,0.5522090887708265,5.566002690849306
glu__glu_ale6__1,29.209664059184362,33.922955440054864,0.2898985789666571,0.11498944197770537,-0.27693441672900276,0.4502427566336475,-0.45992688563942186,-0.14461104790930351,2.9932159274491714
glu__glu_ale8__1,233.30229689836463,131.25870590245424,34.3609394921093,16.793579660180864,1.5401267867563335,8.90576251021664,2.9956465917924757,2.4253846961162586,12.194472144672625
glu__glu_ale9__1,70.8273859306911,49.79858752714836,3.168214593904481,2.630171990707918,0.15264760136564667,1.6186583138540591,0.2132087244677801,0.44326708481545024,5.949098314139848
ica__ade_glc__1,28.587852867121253,61.656557414425265,1.6474124716460208,0.5450235351560281,1.0367534734281663,2.84787019548031,1.0195087959572295,0.5464811634116596,2.524693806075138
ica__ade_glc__2,29.245920639026515,61.642709379563414,1.7187315695416507,0.7151209106143858,1.0427294215962588,2.8922408711432945,0.991576796755128,0.6892434521191078,2.9430600995247467
ica__arg_sbt__1,106.776817344827,97.95185431569212,3.4910163168046804,3.957353978751142,1.5525829736667347,4.143248767979466,2.805310895667406,3.4703671928198734,10.491805923798038
ica__arg_sbt__2,96.94146328030126,90.69026879271756,2.7374059113550038,3.1695194597178937,1.5376656606160937,3.5591185073279346,2.4352399325287624,2.906910219125627,8.595923674789272
ica__bw_delpurR_cytd__1,23.1836631001945,26.946980677496086,0.13897515831292245,0.2829147534071023,0.31315251290044466,0.18191566258759662,-0.05513551424424451,0.06133996167044643,0.29128448213711056
ica__bw_delpurR_cytd__2,20.997064295211487,28.71317504314632,0.15572035806593745,0.6000515071191647,0.14713917101596705,0.18339195021134935,-0.14823315398589978,0.036055668258766806,0.2543288828479152
ica__cytd_rib__1,625.5951791586646,311.7010575401513,53.251312168680066,23.693084790374346,3.1596919310962175,23.943624563770115,10.775090985985246,10.772729161626238,10.412636891934932
ica__cytd_rib__2,748.131700973172,344.9195240010572,59.36890488423069,29.552506681676284,3.1226267279990947,53.14714061139061,11.718487831286208,11.64203303659935,14.98725888890907
ica__gth__1,263.024130893579,160.0971746819889,33.848100654451954,9.675571134185482,1.4014423572126786,42.030810137983586,8.139501615901304,6.564855369988123,95.13957907891728
ica__gth__2,287.28389346829465,155.60841697767466,40.19380815736529,7.560986221828121,1.6349951684843151,33.42111954491796,8.85157093955367,6.8871957381052695,81.55388415652641
ica__leu_glcr__1,582.1170485026012,718.7111404667236,35.14562878653324,39.45340622038465,4.291104364010179,45.93015892261843,21.844172481798452,21.289635104576593,48.492963806482074
ica__leu_glcr__2,754.5938641150952,778.1833370493667,39.62830451309104,34.24827384685544,5.117337291194583,43.526227359900375,20.87328582308564,20.91346644055287,45.520087694140884
ica__met_glc__1,36.58543700923893,37.877005355025986,0.7360119915493272,0.48322242474771193,0.20255321890425199,1.7460645932201433,-0.013499735914720798,0.27862219265048244,4.086270237469275
ica__met_glc__2,42.41471885718166,31.02304797300736,0.8446371573220576,0.09238264684808135,0.22186791895202024,1.480407631128137,-0.05310075654928208,0.12166321413915475,3.2135495496356836
ica__no3_anaero__1,22.335608509110116,39.12693715824427,0.8112964371813726,-0.22876839915607394,0.5495422547483704,2.628200004112544,0.48972784326917085,0.6259356616210195,7.011631188389179
ica__no3_anaero__2,21.960066153129013,37.77077214555609,0.8719289442731812,-0.2795521030695063,0.5241496274705534,2.4744886551194325,0.5465031752555644,0.7297845999438007,5.232057522194735
ica__phe_acgam__1,63.72082941239654,71.65301795430102,2.6219030016997205,1.7387828864494874,0.9054480393846873,4.351063434624173,0.9894522424803496,1.6906444194191312,6.987805617088938
ica__phe_acgam__2,70.90159641231325,76.40096976292874,3.0291470571318997,1.501766928433747,1.1223098784776682,4.731529570540123,1.188315428857281,1.9892799314291767,7.647096183522963
ica__thm_gal__1,83.01883925858449,84.05812159608548,4.207915052129546,1.2445771523440659,1.7246378370802418,5.360826945715649,2.9217194182956274,2.6099198924789353,6.807676651603245
ica__thm_gal__2,85.0913979738044,81.88758896934328,3.964041538767242,1.165904456565829,1.6877981504169437,5.041559639776474,2.912853056904234,2.5610850685246866,7.13476510835942
ica__tyr_glcn__1,60.88240436548928,65.02240851389317,2.2654750046783914,2.1005849033980373,0.9023701828223206,3.9413606670426713,1.2708979621663852,1.5623343575648438,5.525928543607971
ica__tyr_glcn__2,51.449944710545694,60.88914622943473,1.7288443813556076,1.76170305311169,0.7765065113991918,3.118091285803118,1.093407066120785,1.3249849755525744,4.552864341084395
ica__ura_pyr__1,44.324310338651735,52.24535373791654,1.6907667573036007,1.266664726412573,0.29836078662444127,1.882893666282787,0.9858800185105812,1.5729852435777132,3.3763316446812146
ica__ura_pyr__2,36.65831784689821,48.199048582583195,1.6072400314375603,1.3504695402132998,0.42965484873718784,1.4197641147416384,1.110018472517765,1.3828559960376656,2.8046362888776954
ica__wt_glc__1,35.49259840406011,32.15572568526843,0.7369789253804734,0.18703398630770235,0.2763324594613085,1.1955687661266123,0.07056858587607534,0.3069445878942352,2.2461616362686203
ica__wt_glc__2,36.23853769830421,36.49202037896698,0.9159864770371049,0.5970598902867241,0.5876942977655953,1.4345575136780788,0.11949880291132353,0.5490242855972928,2.8412855459580117
ica__wt_glc__3,45.86932388634852,45.23449880207562,1.9812029197926786,0.6004158464320997,0.38744113510346107,2.1769969888774243,0.8450593869765283,0.8334577627014101,3.7661937127794665
ica__wt_glc__4,64.10872267429758,79.88285875625186,3.143419190136075,1.8314462071476536,0.8653906688505812,5.057057128409217,1.868519138829582,2.5240833826698466,7.0102443475445675
ica__wt_glc__5,64.05553563091635,75.8356036612906,3.0342279736223383,1.7515642172321682,1.857629116059658,4.309265249577062,1.2262370189128111,1.8514542085781245,6.0665887042706785
ica__wt_glc__6,62.40844115588735,78.15750127343598,3.1008286441234882,1.7435100621990094,1.8493765608919563,4.18887833931775,1.4212928577382506,2.1985432386591834,6.499014455847852
minspan__bw_delcra_glc__1,50.34133519122123,65.42332195237807,1.0955027536787996,1.2950220955918073,0.7845708145444112,1.1869910204751222,1.443537478030157,2.9478587536944993,2.135590219043877
minspan__bw_delcra_glc__2,49.92026203454573,64.92275348833735,0.952870460275005,1.1604084675831368,0.8583178321013708,1.1182533656011957,1.5034256035752338,2.691060167979015,2.2894070377357942
minspan__bw_delcra_trp__1,36.64218875828885,37.57282201495042,0.42952489104610303,0.5475057649086551,0.30514858378885773,0.07061213330629906,0.4918364271417522,0.7726708544359309,0.4885295746824561
minspan__bw_delmntr__1,205.84219440525123,141.26246728176142,7.9248710280604655,4.475763036534895,2.218541041129245,6.116295843265978,4.103083163540982,3.4194420104492456,10.183569641712793
minspan__bw_delnac_ade__1,677.744385381094,505.1212651422291,31.322772716649176,8.39464372069581,4.162370152701127,39.80603158260945,6.834410327108658,11.586890984731145,24.406466241852304
minspan__bw_delnac_glc__1,177.97020003587662,207.59642815450664,9.066990665213702,5.605367446141654,3.070650466998842,9.264391253701453,4.570345318794442,7.897364975253815,9.904088911568197
minspan__wt_ade__1,158.02544248849475,142.41529928020987,9.244305255170165,3.237881069905235,2.064458626712473,16.132863407092124,3.4267963996775213,6.227321260291817,13.401762487682033
minspan__wt_glc__1,46.396896845476554,55.915405409789,1.3585138915593145,0.8756920731870854,0.7572729156581957,2.1293276008222453,0.4077875352165488,1.172546200686209,1.7194416232015175
minspan__wt_glc__2,48.785392523308374,62.63548912416178,1.6513702823040086,1.2287594409769693,0.933629051313523,1.916234225946692,0.4792711526877374,1.636798546133541,2.1115353722792793
minspan__wt_glc__3,48.99096415142803,70.52729193491723,1.4522553727460434,1.3255093651654846,0.8337040328058366,3.150277216915338,0.5379188426879667,1.792337809685178,2.204058687472904
minspan__wt_glc__4,51.122481690740656,65.71371661488854,1.5813153660194905,1.158490194852703,0.8068336379749558,1.7262292671546609,0.4908589436122152,1.580986589419933,2.134775746066034
minspan__wt_glc_anaero__1,139.92006104329647,167.9542776621753,6.763465658275551,2.525459223768496,3.657043982872183,10.213075523546024,4.678133211305406,7.213892312684199,16.030414961056856
minspan__wt_glc_anaero__2,143.62705744313024,97.87664856597888,5.758966485141208,1.1427538852621049,2.6561405546585255,9.348271530376536,4.444927735212792,3.8836576918625805,9.85307094011875
minspan__wt_trp__1,87.26479011440966,124.85774745669958,2.878957760045617,1.9022378402515636,1.4670319701119692,5.682554271098801,2.5685284704911955,5.156185994021783,5.739851819877578
misc__bw_delcbl__1,43.880105585008096,32.25489457348162,0.7875483092077297,0.5304704715153542,0.3078394483796249,0.5022678749727082,0.6890337167121893,1.0627424744381193,1.4746637945325953
misc__bw_delcbl__2,40.707199705735235,32.94349250309769,0.7842087533026744,0.5783285791678703,0.2425257708125643,0.4640588625393064,0.6208140542525048,0.9896158898882544,1.5623427897409476
misc__bw_delfabr__1,35.49841001793871,28.690351466750855,0.6585671445413761,0.20906390175110365,0.10868212335754661,0.2324475820973167,0.29819233419257474,0.6475982561725248,1.161182918758699
misc__bw_delfabr__2,37.26328174599614,28.481359287353044,0.6447793232020236,0.1392009453779824,0.13040611846709121,0.18198125109713126,0.2748001740762363,0.6806075564649211,1.0796527366656887
misc__bw_delfadr__1,53.44559565559116,44.99830512217732,1.6780439195310002,0.799448381241364,0.4582893820872142,1.4104026815595556,1.1010444353296216,1.4583138462012002,2.80358887502448
misc__bw_delfadr__2,53.72675011230371,40.87606514300522,1.7003780490714133,0.6583574675724283,0.49761365516713757,1.1672199535461867,1.0551443257199993,1.4553126102158866,2.56790695457684
misc__nitr_031__1,44.61548558583316,56.954327096014595,1.6323206580331953,0.7247749875011837,0.5406346311411103,1.529873713534065,1.9836990522518132,1.5900322940178644,3.780687451814878
misc__wt_no_te__1,338.8801739320672,287.5979096375783,27.687399068080698,15.716395766840785,1.547198709638814,21.132866207172576,6.886111605587749,9.358820182016721,78.8118448450085
misc__wt_no_te__2,83.35068251986355,108.81335539603457,3.9139422854623485,2.280876880821832,0.7985745371920167,3.5165213017600765,1.6460761490454565,2.8747996401252487,6.697756058860896
nac_ntrc__bw_delnac_csn__1,55.48780898785865,63.18787477524287,2.7759417229182812,1.4414092632761701,0.3673824418457729,1.9749103063891154,3.1957036266276964,2.016277057618962,3.894536774032128
nac_ntrc__bw_delnac_csn__2,52.70548428198199,56.5867766594284,2.554566288428855,1.2426428311782034,0.27872348937931907,1.760807045681141,3.6485882349981904,1.8492324886520368,3.8131604011574436
nac_ntrc__bw_delnac_cytd__1,28.297903883248974,29.260471027607416,0.48014397744397047,0.5937320199038086,0.26165206228459464,0.05996410772402951,0.599379226166282,0.2694733183678109,0.4175985141870333
nac_ntrc__bw_delnac_cytd__2,31.056633565914172,28.64761363158044,0.5033040629423995,0.36426917983002,0.3359842063474542,0.02729086902274475,0.5971648488029027,0.20370121673875702,0.3151220808139582
nac_ntrc__bw_delnac_gln__1,175.51993343349704,237.68346821572598,13.08118918850117,4.576131335006233,1.8973104854011422,18.758279574613102,5.578336560198965,6.358903191863682,43.31398087922187
nac_ntrc__bw_delnac_gln__2,180.91409912194143,219.05653133041656,14.437270340266013,5.713463777303429,1.9696259305142285,21.943138689088478,6.036183075799975,5.64346300793494,37.623263704324955
nac_ntrc__bw_delnac_nh4__1,40.672787181379285,46.96640289468972,1.088336608335372,0.7499890393767352,0.6393850733880381,1.041200216067875,0.5506320970222541,0.8169523020144492,2.3832645424994516
nac_ntrc__bw_delnac_nh4__2,41.55198440820695,46.50507777777442,1.238359493893623,0.608870049890911,0.5114249666818776,1.1056166495602084,0.5492389238283557,0.7896167369413297,2.197122085281942
nac_ntrc__wt_csn__1,33.89113833916841,56.017684335957235,1.4351590991589462,1.2611296491748103,0.2286278610725924,2.1059618368201285,2.261829918004495,1.3913276815467412,2.238493979690859
nac_ntrc__wt_csn__2,31.199624923400577,51.1698096424451,1.5387645615553691,1.241451595971633,0.2551528462284461,1.945406843547355,2.2967395241714965,1.350250290845076,1.9930649975832748
