"gene","iM","Val"
"b2421","Cysteine-2",-8
"b2421","Cysteine-1",-7.24565521557782
"b2422","Cysteine-2",-10
"b2422","Cysteine-1",-6.6505007066575
"b2762","Cysteine-2",-8
"b2762","Cysteine-1",-6.77898557630888
"b2763","Cysteine-2",-9
"b2763","Cysteine-1",-6.63506973977188
