"gene","iM","Val"
"b2421","Cysteine-2",-5.18118354310959
"b2421","Cysteine-1",-8
"b2422","Cysteine-2",-4.07419752536419
"b2422","Cysteine-1",-8
"b2762","Cysteine-2",-4.51937510093903
"b2762","Cysteine-1",-5
"b2763","Cysteine-2",-4.34137598007137
"b2763","Cysteine-1",-5
