"gene","iM","Val"
"b4098","Phosphate-2",-5.81269099886778
"b3452","Phosphate-2",-5.42434212669457
"b4102","Phosphate-2",-5.77215568633999
"b0400","Phosphate-2",-5.72667363980735
"b4094","Phosphate-2",-5.89243319841947
"b4101","Phosphate-2",-5.6706052868321
"b4097","Phosphate-2",-4.2126851948519
"b4099","Phosphate-2",-5.52751325593568
"b4100","Phosphate-2",-5.12940743416636
"b4105","Phosphate-2",-4.43983667521908
"b4095","Phosphate-2",-5.49246794593245
"b4106","Phosphate-2",-5.45784927035434
