"sample","gene","Val"
"p1k_00459","b0895",0
"p1k_00459","b1588",0
"p1k_00459","b2729",0
"p1k_00459","b2730",0
"p1k_00459","b4122",0
"p1k_00459","b0896",0
"p1k_00459","b0903",0
"p1k_00459","b1589",0
"p1k_00459","b1590",0
"p1k_00778","b0895",0
"p1k_00778","b1588",0
"p1k_00778","b2729",0
"p1k_00778","b2730",0
"p1k_00778","b4122",0
"p1k_00778","b0896",0
"p1k_00778","b0903",0
"p1k_00778","b1589",0
"p1k_00778","b1590",0
"p1k_00922","b0895",0
"p1k_00922","b1588",0
"p1k_00922","b2729",0
"p1k_00922","b2730",0
"p1k_00922","b4122",0
"p1k_00922","b0896",0
"p1k_00922","b0903",0
"p1k_00922","b1589",0
"p1k_00922","b1590",0
"p1k_00662","b0895",0
"p1k_00662","b1588",0
"p1k_00662","b2729",0
"p1k_00662","b2730",0
"p1k_00662","b4122",0
"p1k_00662","b0896",0
"p1k_00662","b0903",0
"p1k_00662","b1589",0
"p1k_00662","b1590",0
"p1k_00685","b0895",0
"p1k_00685","b1588",0
"p1k_00685","b2729",0
"p1k_00685","b2730",0
"p1k_00685","b4122",0
"p1k_00685","b0896",0
"p1k_00685","b0903",0
"p1k_00685","b1589",0
"p1k_00685","b1590",0
"p1k_00969","b0895",0
"p1k_00969","b1588",0
"p1k_00969","b2729",0
"p1k_00969","b2730",0
"p1k_00969","b4122",0
"p1k_00969","b0896",0
"p1k_00969","b0903",0
"p1k_00969","b1589",0
"p1k_00969","b1590",0
"p1k_00104","b0895",0
"p1k_00104","b1588",0
"p1k_00104","b2729",0
"p1k_00104","b2730",0
"p1k_00104","b4122",0
"p1k_00104","b0896",0
"p1k_00104","b0903",0
"p1k_00104","b1589",0
"p1k_00104","b1590",0
"p1k_00117","b0895",0
"p1k_00117","b1588",0
"p1k_00117","b2729",0
"p1k_00117","b2730",0
"p1k_00117","b4122",0
"p1k_00117","b0896",0
"p1k_00117","b0903",0
"p1k_00117","b1589",0
"p1k_00117","b1590",0
"p1k_00923","b0895",0
"p1k_00923","b1588",0
"p1k_00923","b2729",0
"p1k_00923","b2730",0
"p1k_00923","b4122",0
"p1k_00923","b0896",0
"p1k_00923","b0903",0
"p1k_00923","b1589",0
"p1k_00923","b1590",0
"p1k_00057","b0895",0
"p1k_00057","b1588",0
"p1k_00057","b2729",0
"p1k_00057","b2730",0
"p1k_00057","b4122",0
"p1k_00057","b0896",0
"p1k_00057","b0903",0
"p1k_00057","b1589",0
"p1k_00057","b1590",0
"p1k_00914","b0895",0
"p1k_00914","b1588",0
"p1k_00914","b2729",0
"p1k_00914","b2730",0
"p1k_00914","b4122",0
"p1k_00914","b0896",0
"p1k_00914","b0903",0
"p1k_00914","b1589",0
"p1k_00914","b1590",0
"p1k_00382","b0895",0
"p1k_00382","b1588",0
"p1k_00382","b2729",0
"p1k_00382","b2730",0
"p1k_00382","b4122",0
"p1k_00382","b0896",0
"p1k_00382","b0903",0
"p1k_00382","b1589",0
"p1k_00382","b1590",0
"p1k_00171","b0895",0
"p1k_00171","b1588",0
"p1k_00171","b2729",0
"p1k_00171","b2730",0
"p1k_00171","b4122",0
"p1k_00171","b0896",0
"p1k_00171","b0903",0
"p1k_00171","b1589",0
"p1k_00171","b1590",0
"p1k_00430","b0895",0
"p1k_00430","b1588",0
"p1k_00430","b2729",0
