"sample","gene","Val"
"starve_series__t23_growth2","b1798",0
"starve_series__t23_growth2","b2209",0
"starve_series__t23_growth2","b2845",0
"starve_series__t23_growth2","b3673",0
"p1k_00077","b1798",0
"p1k_00077","b2209",0
"p1k_00077","b2845",0
"p1k_00077","b3673",0
"p1k_00679","b1798",0
"p1k_00679","b2209",0
"p1k_00679","b2845",0
"p1k_00679","b3673",0
"p1k_00467","b1798",0
"p1k_00467","b2209",0
"p1k_00467","b2845",0
"p1k_00467","b3673",0
"p1k_00579","b1798",0
"p1k_00579","b2209",0
"p1k_00579","b2845",0
"p1k_00579","b3673",0
"p1k_00215","b1798",0
"p1k_00215","b2209",0
"p1k_00215","b2845",0
"p1k_00215","b3673",0
"p1k_00358","b1798",0
"p1k_00358","b2209",0
"p1k_00358","b2845",0
"p1k_00358","b3673",0
"p1k_00568","b1798",0
"p1k_00568","b2209",0
"p1k_00568","b2845",0
"p1k_00568","b3673",0
"p1k_00408","b1798",0
"p1k_00408","b2209",0
"p1k_00408","b2845",0
"p1k_00408","b3673",0
"p1k_00581","b1798",0
"p1k_00581","b2209",0
"p1k_00581","b2845",0
"p1k_00581","b3673",0
"starve_series__t04_starve","b1798",0
"starve_series__t04_starve","b2209",0
"starve_series__t04_starve","b2845",0
"starve_series__t04_starve","b3673",0
"p1k_00327","b1798",0
"p1k_00327","b2209",0
"p1k_00327","b2845",0
"p1k_00327","b3673",0
"p1k_00505","b1798",0
"p1k_00505","b2209",0
"p1k_00505","b2845",0
"p1k_00505","b3673",0
"p1k_00610","b1798",0
"p1k_00610","b2209",0
"p1k_00610","b2845",0
"p1k_00610","b3673",0
"p1k_00651","b1798",0
"p1k_00651","b2209",0
"p1k_00651","b2845",0
"p1k_00651","b3673",0
"p1k_00566","b1798",0
"p1k_00566","b2209",0
"p1k_00566","b2845",0
"p1k_00566","b3673",0
"p1k_00799","b1798",0
"p1k_00799","b2209",0
"p1k_00799","b2845",0
"p1k_00799","b3673",0
"p1k_00461","b1798",0
"p1k_00461","b2209",0
"p1k_00461","b2845",0
"p1k_00461","b3673",0
"p1k_00909","b1798",0
"p1k_00909","b2209",0
"p1k_00909","b2845",0
"p1k_00909","b3673",0
"p1k_00980","b1798",0
"p1k_00980","b2209",0
"p1k_00980","b2845",0
"p1k_00980","b3673",0
"p1k_00937","b1798",0
"p1k_00937","b2209",0
"p1k_00937","b2845",0
"p1k_00937","b3673",0
"p1k_00488","b1798",0
"p1k_00488","b2209",0
"p1k_00488","b2845",0
"p1k_00488","b3673",0
"p1k_00078","b1798",0
"p1k_00078","b2209",0
"p1k_00078","b2845",0
"p1k_00078","b3673",0
"p1k_00312","b1798",0
"p1k_00312","b2209",0
"p1k_00312","b2845",0
"p1k_00312","b3673",0
"p1k_00458","b1798",0
"p1k_00458","b2209",0
"p1k_00458","b2845",0
"p1k_00458","b3673",0
"p1k_00338","b1798",0
"p1k_00338","b2209",0
"p1k_00338","b2845",0
"p1k_00338","b3673",0
"p1k_00223","b1798",0
"p1k_00223","b2209",0
"p1k_00223","b2845",0
"p1k_00223","b3673",0
"p1k_00750","b1798",0
"p1k_00750","b2209",0
"p1k_00750","b2845",0
"p1k_00750","b3673",0
"p1k_00628","b1798",0
"p1k_00628","b2209",0
"p1k_00628","b2845",0
"p1k_00628","b3673",0
"p1k_00902","b1798",0
"p1k_00902","b2209",0
"p1k_00902","b2845",0
"p1k_00902","b3673",0
"p1k_00963","b1798",0
"p1k_00963","b2209",0
"p1k_00963","b2845",0
"p1k_00963","b3673",0
"p1k_00001","b1798",0
"p1k_00001","b2209",0
"p1k_00001","b2845",0
"p1k_00001","b3673",0
"p1k_00730","b1798",0
"p1k_00730","b2209",0
"p1k_00730","b2845",0
"p1k_00730","b3673",0
"p1k_00331","b1798",0
"p1k_00331","b2209",0
"p1k_00331","b2845",0
"p1k_00331","b3673",0
"p1k_00079","b1798",0
"p1k_00079","b2209",0
"p1k_00079","b2845",0
"p1k_00079","b3673",0
"p1k_00124","b1798",0
"p1k_00124","b2209",0
"p1k_00124","b2845",0
"p1k_00124","b3673",0
"p1k_00173","b1798",0
"p1k_00173","b2209",0
"p1k_00173","b2845",0
"p1k_00173","b3673",0
"starve_series__t01_starve","b1798",0
"starve_series__t01_starve","b2209",0
"starve_series__t01_starve","b2845",0
"starve_series__t01_starve","b3673",0
"p1k_00639","b1798",0
"p1k_00639","b2209",0
"p1k_00639","b2845",0
"p1k_00639","b3673",0
"p1k_00374","b1798",0
"p1k_00374","b2209",0
"p1k_00374","b2845",0
"p1k_00374","b3673",0
"p1k_01011","b1798",0
"p1k_01011","b2209",0
"p1k_01011","b2845",0
"p1k_01011","b3673",0
"p1k_01031","b1798",0
"p1k_01031","b2209",0
"p1k_01031","b2845",0
"p1k_01031","b3673",0
"p1k_00011","b1798",0
"p1k_00011","b2209",0
"p1k_00011","b2845",0
"p1k_00011","b3673",0
"p1k_00345","b1798",0
"p1k_00345","b2209",0
"p1k_00345","b2845",0
"p1k_00345","b3673",0
"p1k_00313","b1798",0
"p1k_00313","b2209",0
"p1k_00313","b2845",0
"p1k_00313","b3673",0
"p1k_00522","b1798",0
"p1k_00522","b2209",0
"p1k_00522","b2845",0
"p1k_00522","b3673",0
"p1k_00263","b1798",0
"p1k_00263","b2209",0
"p1k_00263","b2845",0
"p1k_00263","b3673",0
"p1k_00638","b1798",0
"p1k_00638","b2209",0
"p1k_00638","b2845",0
"p1k_00638","b3673",0
"p1k_00037","b1798",0
"p1k_00037","b2209",0
"p1k_00037","b2845",0
"p1k_00037","b3673",0
"p1k_00513","b1798",0
"p1k_00513","b2209",0
"p1k_00513","b2845",0
"p1k_00513","b3673",0
"p1k_00995","b1798",0
"p1k_00995","b2209",0
"p1k_00995","b2845",0
"p1k_00995","b3673",0
"p1k_00308","b1798",0
"p1k_00308","b2209",0
"p1k_00308","b2845",0
"p1k_00308","b3673",0
"p1k_00927","b1798",0
"p1k_00927","b2209",0
"p1k_00927","b2845",0
"p1k_00927","b3673",0
"p1k_00129","b1798",0
"p1k_00129","b2209",0
"p1k_00129","b2845",0
"p1k_00129","b3673",0
"p1k_00307","b1798",0
"p1k_00307","b2209",0
"p1k_00307","b2845",0
"p1k_00307","b3673",0
"p1k_00465","b1798",0
"p1k_00465","b2209",0
"p1k_00465","b2845",0
"p1k_00465","b3673",0
"p1k_00165","b1798",0
"p1k_00165","b2209",0
"p1k_00165","b2845",0
"p1k_00165","b3673",0
"p1k_00823","b1798",0
"p1k_00823","b2209",0
"p1k_00823","b2845",0
"p1k_00823","b3673",0
"p1k_00026","b1798",0
"p1k_00026","b2209",0
"p1k_00026","b2845",0
"p1k_00026","b3673",0
"p1k_00239","b1798",0
"p1k_00239","b2209",0
"p1k_00239","b2845",0
"p1k_00239","b3673",0
"p1k_00043","b1798",0
"p1k_00043","b2209",0
"p1k_00043","b2845",0
"p1k_00043","b3673",0
"p1k_00619","b1798",0
"p1k_00619","b2209",0
"p1k_00619","b2845",0
"p1k_00619","b3673",0
"p1k_00027","b1798",0
"p1k_00027","b2209",0
"p1k_00027","b2845",0
"p1k_00027","b3673",0
"p1k_00088","b1798",0
"p1k_00088","b2209",0
"p1k_00088","b2845",0
"p1k_00088","b3673",0
"p1k_00883","b1798",0
"p1k_00883","b2209",0
"p1k_00883","b2845",0
"p1k_00883","b3673",0
"p1k_00634","b1798",0
"p1k_00634","b2209",0
"p1k_00634","b2845",0
"p1k_00634","b3673",0
"p1k_00304","b1798",0
"p1k_00304","b2209",0
"p1k_00304","b2845",0
"p1k_00304","b3673",0
"p1k_00877","b1798",0
"p1k_00877","b2209",0
"p1k_00877","b2845",0
"p1k_00877","b3673",0
"p1k_00410","b1798",0
"p1k_00410","b2209",0
"p1k_00410","b2845",0
"p1k_00410","b3673",0
"p1k_00818","b1798",0
"p1k_00818","b2209",0
"p1k_00818","b2845",0
"p1k_00818","b3673",0
"p1k_00334","b1798",0
"p1k_00334","b2209",0
"p1k_00334","b2845",0
"p1k_00334","b3673",0
"p1k_01009","b1798",0
"p1k_01009","b2209",0
"p1k_01009","b2845",0
"p1k_01009","b3673",0
"p1k_00606","b1798",0
"p1k_00606","b2209",0
"p1k_00606","b2845",0
"p1k_00606","b3673",0
"p1k_00717","b1798",0
"p1k_00717","b2209",0
"p1k_00717","b2845",0
"p1k_00717","b3673",0
"p1k_01020","b1798",0
"p1k_01020","b2209",0
"p1k_01020","b2845",0
"p1k_01020","b3673",0
"p1k_00317","b1798",0
"p1k_00317","b2209",0
"p1k_00317","b2845",0
"p1k_00317","b3673",0
"p1k_00167","b1798",0
"p1k_00167","b2209",0
"p1k_00167","b2845",0
"p1k_00167","b3673",0
"p1k_00260","b1798",0
"p1k_00260","b2209",0
"p1k_00260","b2845",0
"p1k_00260","b3673",0
"p1k_00131","b1798",0
"p1k_00131","b2209",0
"p1k_00131","b2845",0
"p1k_00131","b3673",0
"p1k_00376","b1798",0
"p1k_00376","b2209",0
