"gene","iM","Val"
"b3860","CpxR",-6.62377802125525
"b3363","CpxR",-7.05182360568367
"b3859","CpxR",-5.91956935792049
"b4392","CpxR",-6.79629747356932
"b3095","CpxR",-6.13265722106937
"b3461","CpxR",-5.83683159312384
"b1113","CpxR",-6.46802435434414
"b3096","CpxR",-5.90127873093864
