"gene","iM","Val"
"b0523","Purine",-6.21102551578139
"b2313","Purine",-7.24571300382467
"b4005","Purine",-7.7246995216422
"b1849","Purine",-7.53824911370437
"b0522","Purine",-7.52566707523699
"b2312","Purine",-7.48329477399052
"b4006","Purine",-7.72344982497504
"b2499","Purine",-6.32401078387694
"b2500","Purine",-7.11313409895299
"b2557","Purine",-7.67628390352849
