"sample","iM","Val"
"starve_series__t23_growth2","Fur-1",-4
"p1k_00077","Fur-1",-10
"p1k_00679","Fur-1",-3
"p1k_00467","Fur-1",-6
"p1k_00579","Fur-1",-6
"p1k_00215","Fur-1",-3
"p1k_00358","Fur-1",-10
"p1k_00568","Fur-1",-6
"p1k_00408","Fur-1",-10
"p1k_00581","Fur-1",-6
"starve_series__t04_starve","Fur-1",-5
"p1k_00362","Fur-1",-7
"p1k_00327","Fur-1",-6
"p1k_00505","Fur-1",-9
"p1k_00651","Fur-1",-7
"p1k_00566","Fur-1",-3
"p1k_00799","Fur-1",-3
"p1k_00461","Fur-1",-10
"p1k_00909","Fur-1",-6
"p1k_00980","Fur-1",-6
"p1k_00937","Fur-1",-5
"p1k_00488","Fur-1",-7
"p1k_00078","Fur-1",-5
"p1k_00312","Fur-1",-7
"p1k_00458","Fur-1",-8
"p1k_00338","Fur-1",-5
"p1k_00223","Fur-1",-6
"p1k_00750","Fur-1",-10
"p1k_00628","Fur-1",-4
"p1k_00902","Fur-1",-8
"p1k_00963","Fur-1",-3
"p1k_00001","Fur-1",-7
"p1k_00730","Fur-1",-6
"p1k_00331","Fur-1",-3
"p1k_00079","Fur-1",-8
"p1k_00124","Fur-1",-8
"p1k_00173","Fur-1",-3
"starve_series__t01_starve","Fur-1",-7
"p1k_00639","Fur-1",-5
"p1k_00374","Fur-1",-5
"p1k_01011","Fur-1",-5
"p1k_01031","Fur-1",-8
"p1k_00011","Fur-1",-5
"p1k_00345","Fur-1",-8
"p1k_00313","Fur-1",-10
"p1k_00522","Fur-1",-9
"p1k_00263","Fur-1",-7
"p1k_00638","Fur-1",-8
"p1k_00037","Fur-1",-9
"p1k_00513","Fur-1",-6
"p1k_00995","Fur-1",-5
"p1k_00308","Fur-1",-6
"p1k_00927","Fur-1",-6
"p1k_00129","Fur-1",-3
"p1k_00307","Fur-1",-10
"p1k_00465","Fur-1",-5
"p1k_00165","Fur-1",-8
"p1k_00026","Fur-1",-4
"p1k_00239","Fur-1",-6
"p1k_00043","Fur-1",-5
"p1k_00619","Fur-1",-10
"p1k_00027","Fur-1",-6
"p1k_00088","Fur-1",-3
"p1k_00883","Fur-1",-6
"p1k_00634","Fur-1",-6
"p1k_00304","Fur-1",-4
"p1k_00877","Fur-1",-6
"p1k_00410","Fur-1",-7
"p1k_00818","Fur-1",-9
"p1k_00334","Fur-1",-3
"p1k_01009","Fur-1",-4
"p1k_00717","Fur-1",-5
"p1k_01020","Fur-1",-3
"p1k_00317","Fur-1",-8
"p1k_00167","Fur-1",-4
"p1k_00260","Fur-1",-7
"p1k_00131","Fur-1",-8
"p1k_00376","Fur-1",-7
"p1k_00101","Fur-1",-7
"p1k_00573","Fur-1",-9
"p1k_00916","Fur-1",-5
"p1k_00142","Fur-1",-9
"p1k_00262","Fur-1",-10
"p1k_00153","Fur-1",-3
"p1k_00444","Fur-1",-4
"p1k_00414","Fur-1",-7
"p1k_00728","Fur-1",-6
"p1k_00624","Fur-1",-6
"p1k_00718","Fur-1",-3
"p1k_00185","Fur-1",-9
"p1k_00409","Fur-1",-3
"p1k_00424","Fur-1",-4
"p1k_01003","Fur-1",-8
"p1k_00873","Fur-1",-6
"p1k_00525","Fur-1",-7
"p1k_00933","Fur-1",-8
"p1k_00281","Fur-1",-4
"p1k_00982","Fur-1",-7
"p1k_00123","Fur-1",-4
"p1k_01023","Fur-1",-8
"p1k_00742","Fur-1",-3
"p1k_00743","Fur-1",-8
"p1k_00062","Fur-1",-8
"p1k_00089","Fur-1",-7
"p1k_00121","Fur-1",-3
"p1k_00552","Fur-1",-9
"p1k_00113","Fur-1",-9
"p1k_00558","Fur-1",-7
"p1k_00186","Fur-1",-3
"p1k_00296","Fur-1",-4
"p1k_00896","Fur-1",-4
"p1k_00187","Fur-1",-10
"p1k_00413","Fur-1",-8
"p1k_00777","Fur-1",-10
"p1k_00831","Fur-1",-8
"p1k_00258","Fur-1",-9
"p1k_00712","Fur-1",-9
"p1k_00332","Fur-1",-10
"p1k_00425","Fur-1",-9
"p1k_00598","Fur-1",-7
"p1k_00099","Fur-1",-7
"p1k_00475","Fur-1",-8
"p1k_00205","Fur-1",-7
"p1k_00820","Fur-1",-5
"p1k_00940","Fur-1",-8
"p1k_00333","Fur-1",-10
"p1k_00368","Fur-1",-10
"p1k_00876","Fur-1",-5
"p1k_00672","Fur-1",-6
"p1k_00179","Fur-1",-6
"p1k_00065","Fur-1",-7
"p1k_00183","Fur-1",-9
"p1k_00492","Fur-1",-10
"p1k_00280","Fur-1",-9
"p1k_00141","Fur-1",-3
"p1k_00527","Fur-1",-9
"p1k_00953","Fur-1",-7
"p1k_01055","Fur-1",-7
"p1k_01047","Fur-1",-8
"p1k_00605","Fur-1",-4
"p1k_00975","Fur-1",-7
"p1k_00998","Fur-1",-4
"p1k_00036","Fur-1",-8
"p1k_01002","Fur-1",-9
"p1k_00016","Fur-1",-6
"p1k_00836","Fur-1",-8
"p1k_00487","Fur-1",-7
"p1k_00611","Fur-1",-4
"p1k_00965","Fur-1",-6
"p1k_00044","Fur-1",-8
"p1k_00744","Fur-1",-4
"p1k_00990","Fur-1",-6
"p1k_00716","Fur-1",-3
"p1k_00426","Fur-1",-9
"p1k_00848","Fur-1",-3
"p1k_01045","Fur-1",-9
"p1k_00072","Fur-1",-6
"p1k_00428","Fur-1",-6
"p1k_00530","Fur-1",-6
"p1k_00171","Fur-1",-4
