"gene","iM","Val"
"b2414","Cysteine-1",-6.65994461917456
"b2752","Cysteine-1",-9.39664020721639
"b2764","Cysteine-1",-6.84032396048147
"b1729","Cysteine-1",-6.69866441789031
"b1287","Cysteine-1",-6.66309192394354
"b2423","Cysteine-1",-9.2881758142232
"b2751","Cysteine-1",-9.30955442785694
