"sample","iM","Val"
"starve_series__t23_growth2","Capsule",-4
"p1k_00077","Capsule",-4
"p1k_00679","Capsule",-8
"p1k_00467","Capsule",-3
"p1k_00579","Capsule",-9
"p1k_00215","Capsule",-8
"p1k_00358","Capsule",-7
"p1k_00568","Capsule",-5
"p1k_00408","Capsule",-7
"p1k_00581","Capsule",-6
"starve_series__t04_starve","Capsule",-3
"p1k_00362","Capsule",-10
"p1k_00327","Capsule",-4
"p1k_00505","Capsule",-8
"p1k_00610","Capsule",-5
"p1k_00651","Capsule",-3
"p1k_00566","Capsule",-6
"p1k_00799","Capsule",-10
"p1k_00461","Capsule",-8
"p1k_00909","Capsule",-3
"p1k_00980","Capsule",-3
"p1k_00937","Capsule",-8
"p1k_00488","Capsule",-5
"p1k_00078","Capsule",-8
"p1k_00312","Capsule",-6
"p1k_00458","Capsule",-9
"p1k_00338","Capsule",-4
"p1k_00223","Capsule",-10
"p1k_00750","Capsule",-10
"p1k_00628","Capsule",-7
"p1k_00902","Capsule",-5
"p1k_00963","Capsule",-10
"p1k_00001","Capsule",-3
"p1k_00730","Capsule",-4
"p1k_00331","Capsule",-7
"p1k_00079","Capsule",-8
"p1k_00124","Capsule",-4
"p1k_00173","Capsule",-10
"starve_series__t01_starve","Capsule",-4
"p1k_00639","Capsule",-4
"p1k_00374","Capsule",-5
"p1k_01011","Capsule",-10
"p1k_01031","Capsule",-5
"p1k_00011","Capsule",-3
"p1k_00345","Capsule",-8
"p1k_00313","Capsule",-4
"p1k_00522","Capsule",-6
"p1k_00263","Capsule",-8
"p1k_00638","Capsule",-5
"p1k_00037","Capsule",-4
"p1k_00513","Capsule",-9
"p1k_00995","Capsule",-10
"p1k_00308","Capsule",-10
"p1k_00927","Capsule",-8
"p1k_00129","Capsule",-6
"p1k_00307","Capsule",-6
"p1k_00465","Capsule",-5
"p1k_00165","Capsule",-9
"p1k_00823","Capsule",-4
"p1k_00026","Capsule",-10
"p1k_00239","Capsule",-6
"p1k_00043","Capsule",-9
"p1k_00619","Capsule",-10
"p1k_00027","Capsule",-4
"p1k_00088","Capsule",-6
"p1k_00883","Capsule",-5
"p1k_00634","Capsule",-5
"p1k_00304","Capsule",-6
"p1k_00877","Capsule",-10
"p1k_00410","Capsule",-4
"p1k_00818","Capsule",-8
"p1k_00334","Capsule",-8
"p1k_01009","Capsule",-8
"p1k_00606","Capsule",-3
"p1k_00717","Capsule",-7
"p1k_01020","Capsule",-6
"p1k_00317","Capsule",-5
"p1k_00167","Capsule",-6
"p1k_00260","Capsule",-6
"p1k_00131","Capsule",-10
"p1k_00376","Capsule",-6
"p1k_00101","Capsule",-9
"p1k_00573","Capsule",-3
"p1k_00916","Capsule",-8
"p1k_00142","Capsule",-4
"p1k_00262","Capsule",-8
"p1k_00153","Capsule",-10
"p1k_00444","Capsule",-7
"p1k_00414","Capsule",-7
"p1k_00728","Capsule",-4
"p1k_00624","Capsule",-9
"p1k_00718","Capsule",-5
"p1k_00185","Capsule",-6
"p1k_00409","Capsule",-3
"p1k_00424","Capsule",-3
"p1k_01003","Capsule",-3
"p1k_00873","Capsule",-4
"p1k_00525","Capsule",-9
"p1k_00933","Capsule",-9
"p1k_00281","Capsule",-8
"p1k_00982","Capsule",-5
