"gene","iM","Val"
"b2062","Capsule",-7.5117080012034
"b2058","Capsule",-7.79927971246862
"b4028","Capsule",-7.57201040998077
"b2061","Capsule",-7.73457820121781
"b2060","Capsule",0.0508290389207133
"b4029","Capsule",-8.14702011261195
