,b2306,b2307,b2308,b2818,b3172,b3359,b3957,b3958,b3959,b3960
p1k_00034,1.0831344789114925,0.8392724664521221,0.8455764258824421,0.1432335330384442,0.0514159588117478,0.2541723115576297,0.1805663093121999,0.0760060232195178,0.0878982863297934,0.0989987116097393
p1k_00035,1.675427415436045,1.1116474064401856,0.9149800812767616,0.2323380630832375,0.1216111581409422,0.3112006936215714,0.1873443824504587,0.1635003103152272,0.1711830356594812,0.1898185349220003
p1k_00036,1.6593610011788436,1.293554764604407,0.9436621576251328,0.2174347272982893,0.1253595471117559,0.3549955607949638,0.1828470028570198,0.1658435746088866,0.1816603889115096,0.2021369326175888
p1k_00037,2.246245687576664,1.1089532228878012,1.041372076696339,0.0398912851856855,0.0321676209622181,0.0915026039543624,0.0939494968835552,0.0197560655516613,0.0240366716900302,0.0368798938360917
p1k_00038,2.083139116693144,1.354008514373583,1.001683145920814,0.0379391043801142,0.0308251503365174,0.080118082713379,0.0915260023142568,0.0186875339045336,0.0231828443243234,0.0402105234748135
p1k_00039,0.339998406526496,0.3823497452598379,0.2893009287685446,0.1557530121170991,0.1175722387333889,0.2691439477691224,0.1471265127300199,0.1166480431135806,0.1050214099704924,0.1315485723824797
p1k_00040,0.352140838173316,0.3660942813447958,0.2897128319637911,0.1567556531889261,0.1206383612154271,0.30046989994628,0.1513354129259255,0.1122762505284442,0.1029706004747494,0.1355744153487897
p1k_00041,0.2683107280277559,0.2069933633945161,0.1451035298947036,0.0182543143377124,0.0257177302735405,0.0322560509503472,0.0968702815469229,0.0099634901260797,0.0216784732379764,0.0264265880838879
p1k_00042,0.4127661981714484,0.4565950385002877,0.2575495342105601,0.075312547324051,0.0706359903013996,0.1466393474422568,0.1279559698746997,0.0521876475632748,0.0575339276578052,0.0646585929847922
p1k_00043,0.4743413017334161,0.5218383810716344,0.2374553655719975,0.1494186272701948,0.1173108667079973,0.3000489226774991,0.1732199676395182,0.1325858136440521,0.1675335879253745,0.1162518461991808
p1k_00044,0.5194838324852679,0.5168664616271131,0.2274288567875682,0.157929444973017,0.1180650906097367,0.2893049365513737,0.1777548786962775,0.1294480298279728,0.1619278956285704,0.1192183236759715
p1k_00045,0.5450653969697573,0.5687673725640157,0.2847169404405674,0.1809992809393998,0.1416834132263653,0.3538302029838994,0.194600625842846,0.1399236652639044,0.1856360552609132,0.1394888234717726
p1k_00046,0.5802870675371892,0.578773696748387,0.3028844994204281,0.1738718777058113,0.1458531844071753,0.3769162572096311,0.1935898283182111,0.1428714898484631,0.1869796680777286,0.1395986501907233
p1k_00047,0.4218969423675676,0.4369584055557771,0.2452877520951065,0.1214251079443341,0.0938744085975989,0.2553802721809737,0.1541029460682604,0.091594871329286,0.1231593578969908,0.0976632667579589
p1k_00048,0.4475799831226013,0.4636467736909738,0.2520251950861426,0.1191356938372996,0.093368136798709,0.2719064336749011,0.1517155941158638,0.0903561511751605,0.129863109901906,0.0983950408359225
p1k_00049,0.8688396259227276,0.7304519570563904,0.5936379148527756,0.1384544159738818,0.0686942848243455,0.2670892946857602,0.146849992999444,0.0906399291072222,0.0968971855945999,0.0959122268935947
p1k_00050,0.3981677046391008,0.648660588533207,0.3031755621398994,0.1401043616743605,0.0864582136721781,0.268723247544175,0.1927716799233209,0.1493040000711778,0.0473444961902395,0.0735989392137044
p1k_00051,0.3947857111403144,0.6278889277338041,0.3095352597396287,0.1458657495756632,0.0997758145578399,0.2734711120518582,0.1702981996029785,0.130061302774302,0.0647470624511225,0.0889085283385993
p1k_00052,0.4493784672352874,0.6636867797529649,0.4189967117686935,0.1747218995100294,0.1205924814668027,0.3136110477330736,0.1748654307103038,0.1577102745090395,0.1265422912842833,0.136529648879276
p1k_00053,0.5017654493704602,0.6253797776575264,0.4089316521900012,0.1743174507983846,0.1148790522317938,0.3114951077503487,0.1777527836408017,0.1586761005443458,0.1325063861313618,0.1358262864153424
p1k_00054,0.3502896044488089,0.4604437769044185,0.2102010078916813,0.249499549201425,0.1290646781159339,0.2059842832437263,0.2690198503614075,0.224281885566153,0.0698728915121196,0.0812679721559971
p1k_00055,0.3697989444889812,0.5571096468987718,0.2088546266131411,0.2529650024709297,0.1155531543583981,0.2272616469156309,0.250313249599331,0.2307207340787023,0.0788784323643069,0.0802059889830693
p1k_00056,0.5214447365137435,0.5585524154581816,0.3184715267860958,0.1319823284114213,0.0555325446183521,0.2030624084171536,0.1210811336484453,0.0674458086783429,0.0601241579067656,0.0762388459428064
p1k_00057,0.5358394966313295,0.578237394999947,0.2693892370788702,0.1411372422535521,0.0536183161755251,0.1867414953663047,0.1143364926087871,0.0722971294258263,0.0566166745700076,0.0709970058261686
p1k_00058,0.4825092830729354,0.3512879831881407,0.2003572491291114,0.1349291942463604,0.0596918237498946,0.1893600658506072,0.0996234673871504,0.0740023302744438,0.0593035486647138,0.088318909373645
p1k_00059,0.4707466975546642,0.3213802711790343,0.1994096528122921,0.1328372626450411,0.0587784148172919,0.1921523712295186,0.1012196991828685,0.0724139372207448,0.0576127291499125,0.0925363986417912
p1k_00060,0.4714053993387863,0.2967301627576596,0.2032295447400507,0.1875274023197448,0.0732142546729363,0.1989364636027662,0.1319994243398043,0.0887862830342223,0.0632503769055944,0.1084115143431711
p1k_00061,0.4918074195062052,0.3482142985537167,0.2153781168929047,0.1862712756822098,0.0734327476062258,0.2087674936148896,0.1347087065685496,0.0898843146485132,0.0650253712405246,0.1104264340397582
p1k_00062,0.4177873238072331,0.4720527381919741,0.3222266008000274,0.1923553625147752,0.060455417225783,0.2480164457977839,0.1345116517207624,0.0897144422860745,0.0776563023853287,0.0769080432910442
p1k_00063,0.534734236227444,0.4754988473545601,0.3312561181858551,0.1924955600174811,0.0623267108481473,0.2616011938709978,0.1394374720116917,0.0901256226658574,0.0793656696763094,0.0869104033440752
p1k_00064,0.1632780442444719,0.1607514797469168,0.0906497763625761,0.0106100771065124,0.0213304292980483,0.0195882598673058,0.051887141925034,0.0074571329020449,0.0425377577441969,0.0425371397151349
p1k_00065,0.157447687578964,0.1863354568759626,0.0861830546445412,0.0114498105124444,0.0227305089568195,0.0187395975843006,0.0589790982919072,0.006366547097587,0.0380532554086704,0.0463965310181346
p1k_00066,0.2159803454553206,0.2510836686674538,0.1360748691616524,0.0777984406432619,0.0728725312878447,0.1660348399937559,0.1362422485725567,0.0977692304844825,0.1645400950344361,0.1484482781778013
p1k_00067,0.2055550906003724,0.2740201763249072,0.1195411396464882,0.082540744475282,0.0741294147184304,0.15480398550834,0.1371337304436048,0.0987047616412277,0.1536272420832885,0.1515543729122523
p1k_00068,0.4702091938714685,0.7445519328024635,0.3006478602844792,0.0450260453136295,0.0555032425996735,0.126228176848865,0.0835122304255638,0.0258366757090687,0.0342914232227581,0.0401393338154086
p1k_00069,0.3769339194778306,0.5373843331919151,0.3400271518104609,0.1495993418153683,0.152006558828505,0.2831411560737665,0.1437742384373798,0.1245989135640926,0.0916879572002151,0.1210851561707416
p1k_00070,0.2994542865311388,0.4498102971255181,0.2979947574423717,0.1430575499599969,0.147068958746766,0.2366334855105742,0.1321901048123285,0.1058676505754873,0.079809345776478,0.1031150725469486
p1k_00071,0.323842492453157,0.5086277011153607,0.3110741132966028,0.1419071592838605,0.1431466319348843,0.2344085833383942,0.1358733733688436,0.1092451600710913,0.0708581308662266,0.0971661036952597
p1k_00072,0.3632353211968664,0.4752199603201851,0.2794228528886889,0.1383979793997232,0.1485955430826496,0.2542021310436437,0.1366288111139657,0.10468899289781,0.0846396239580376,0.1077200176162908
p1k_00073,0.1708674241809077,0.2540599211121843,0.1250072293875678,0.0507803803085475,0.0426046186862718,0.160016753387645,0.0557002601514044,0.0419078175253244,0.0281234403537972,0.0343549839913213
p1k_00074,0.130895630428114,0.2106554178227864,0.22543066646184,0.0491536362048176,0.0462611283101847,0.2550001473768739,0.0721928662383853,0.0423292308088996,0.0510724247395237,0.0564487065856685
p1k_00075,0.1275818624083219,0.1986215106665084,0.1348006091465708,0.0800915548625628,0.0671896136122486,0.1902840575008202,0.1122879961801563,0.0714718319099262,0.0387314215379048,0.0466907221284359
p1k_00076,0.1458728750233512,0.1952465961041639,0.1188633388673397,0.148436317661172,0.1007368856498,0.2448009961832734,0.1493909816424465,0.1312747918285472,0.0775295341777735,0.0768742480592322
p1k_00077,0.1352786077283017,0.2072234503038913,0.1241122539560145,0.1493883181546921,0.1026746478975463,0.254810992031645,0.148113152371195,0.1360850154385103,0.0836709213054319,0.0790253661038893
p1k_00078,0.1446374871873549,0.2203994695811367,0.1349473772592082,0.1916988977783671,0.1505086282240972,0.3508448126535022,0.1988074826897575,0.1871922057754823,0.1287126998667234,0.149776931343612
p1k_00079,0.1806130531219447,0.2235326146347507,0.1318997336118116,0.0392543212832409,0.0526512221145406,0.1112045663332278,0.0875684884413263,0.0351974649094359,0.0385211695215838,0.0711148228400679
p1k_00080,0.2664268409587139,0.4962883613686133,0.2641238864750447,0.0108054634018379,0.0317241258334114,0.0603044631683459,0.0522578123092934,0.0082424115177955,0.0103123913026912,0.0218539937482336
p1k_00081,0.2673606244128474,0.3294033282361476,0.2121990431550892,0.0393617621222733,0.0428937027922358,0.0873325734332851,0.0687292475498077,0.0301743802066482,0.0239448642037156,0.0327968268143548
p1k_00082,0.4107619214766852,0.5824264185472503,0.3489197533332204,0.1067139847309001,0.0466298653198322,0.1930495821866819,0.1052279326833231,0.0963735141163471,0.0469881688308676,0.0588962244869393
p1k_00083,0.3868469195846227,0.5815989791153768,0.3054726390806883,0.1020606525355377,0.0428316696733948,0.1777106318721173,0.1065382158404784,0.1080985687727533,0.0404978107939942,0.0533838100941126
p1k_00084,0.3038389792557215,0.5289514653098805,0.2536834359480678,0.0913547422676357,0.0539438067254414,0.2437212256888931,0.1242898746272703,0.1004837398959005,0.0455410521453961,0.0573683056729676
p1k_00085,0.3294081457003009,0.5422614517908947,0.2624598060886898,0.0917583197732107,0.0527277824717474,0.1996156408023655,0.1236046397632038,0.0898701189584066,0.040023804979736,0.060845035127304
p1k_00086,0.4686341132062582,0.3847317025011685,0.3348296326169296,0.0404579999235801,0.026783637437408,0.1010186530714091,0.0579681384163031,0.022475915893794,0.027704669674989,0.0274196955175296
p1k_00087,0.5324206187967601,0.42965801591762,0.310058112196253,0.0386543405843726,0.0270629743064474,0.113018267111241,0.0574673079466552,0.0244288862216666,0.0276668082328707,0.0259404459350406
p1k_00088,0.3936311142640659,0.3667603033432085,0.2919817601274134,0.0980491131100865,0.0786368502058049,0.1960978310867922,0.1331579739769304,0.0697845855275345,0.0775905475305138,0.0795196844370698
p1k_00089,0.3982822440520793,0.3754238882512632,0.2524807998518629,0.0928536950756276,0.0782226742769326,0.1888281657066482,0.1236706003630141,0.0648024070298133,0.0724457192991498,0.0793785723254243
p1k_00090,0.458792145879577,0.4747227508586064,0.2970108543867658,0.1426146368085438,0.1260726776355406,0.2532461848283255,0.1404118518935401,0.1017568761492747,0.1172398822271513,0.1163974941661597
p1k_00091,0.4562291110086409,0.440334207513913,0.3312126332790235,0.1502353182988459,0.1305343692897037,0.2530672243472133,0.1600631896544026,0.1017530842521032,0.1132486804892158,0.1193176813592056
p1k_00092,0.4641730001295616,0.7058013222591087,0.6706629972558908,0.095649141637346,0.0573994513795076,0.147405669358551,0.0896768543526282,0.0516462267314681,0.0540862230900829,0.0643788981762858
p1k_00093,0.5785103124621057,0.616347174647269,0.4561835872959174,0.1420328148072012,0.1025034056626936,0.2580188421096782,0.1426670561891901,0.0944100563057421,0.0917728070401776,0.1110857173657622
p1k_00094,0.3149105085368757,0.2350167722149028,0.2409142088942947,0.0095614780425535,0.0207590705313707,0.0149536565242948,0.0523796824263325,0.0045947623952164,0.0183540827575186,0.0244810157018178
p1k_00095,0.3082603502600538,0.2470706824657837,0.224334562341913,0.0072618513458216,0.0216351516727191,0.0138545179959679,0.0464443443577831,0.0050398577375429,0.0149184343421827,0.0217563544436656
p1k_00096,0.726937005290844,0.6614673683357619,0.5936048378449279,0.1925399734996495,0.0854327908388689,0.1766857200028471,0.1558869887161661,0.0910803437093653,0.0853215416042064,0.0954775331989458
p1k_00097,0.7600505549095999,0.7099569106359533,0.5978446617005365,0.2429185144926571,0.0893333113467135,0.1825659523489527,0.1728598334006396,0.0840718236506453,0.0766775830587853,0.0932380766147883
p1k_00098,0.2463529007034882,0.1652204147165421,0.1586020843290964,0.0087351543312469,0.0143439710122218,0.0201507791318206,0.0481956796960744,0.0060924561853308,0.0131014392226693,0.0219999801458791
p1k_00099,0.1880501891989809,0.126330726579105,0.1677133803110207,0.0088382806967195,0.0158742550429929,0.02289021595315,0.0463282543555041,0.0056747656964258,0.0144174785079006,0.0211618155485102
p1k_00100,0.5316165943547663,0.8632449192316394,0.5106348153793951,0.1529247586192946,0.1341337099223766,0.3926263596510804,0.1609942340746572,0.1414598565953569,0.1142727540353791,0.1340723740467916
p1k_00101,0.6841677145780857,0.6540664975365493,0.4284181056079045,0.0440378747216384,0.1143355680584891,0.1699097311842015,0.1241711864960005,0.0503765573747727,0.0720951028422502,0.1496796902223522
p1k_00102,0.6688944309942484,0.6102220521687118,0.4561660453582666,0.0453030230472068,0.1152360822187881,0.1784922389903792,0.1263840013628314,0.0532855413372814,0.0732428116145526,0.1535853528942822
p1k_00103,0.1304850458231668,0.1091036108175286,0.0937093925131387,0.0039657174768693,0.0046793418461648,0.02293481507274,0.0263622395687083,0.0025593674371862,0.0050274456065489,0.0078346908788726
p1k_00104,0.1251998042734298,0.1164379116713306,0.088221161440112,0.0047988031921611,0.0048989560969692,0.0253548576514565,0.0234084325543282,0.0032670115736826,0.0053750078125784,0.0081865240251667
p1k_00105,0.4380719554249714,0.5940754644465815,0.3776960889934095,0.1419119226685231,0.0981806895902136,0.2566098308567338,0.1300537921888055,0.0989642511578415,0.102616746619028,0.122622230181049
p1k_00106,0.5892435644619531,0.7046952701599417,0.4724848942573343,0.2558945685291015,0.1562106066014827,0.3366183417792892,0.1798509239279312,0.1744838375748333,0.1724927460878755,0.1891540218704303
p1k_00107,0.5240633192113227,0.6673914762382203,0.4755941540962964,0.2377042801372472,0.1402964321837326,0.3086195055593399,0.1616032261959936,0.1561510433372402,0.1539713652000658,0.1761418798303907
p1k_00108,0.3562713652744062,0.4397924083892103,0.2847085107283085,0.0807543469843227,0.072168810379342,0.1877406828627467,0.1532235619676097,0.0622262315153934,0.1047720642263035,0.1064187509680015
p1k_00109,0.3265299344020259,0.2827616375130291,0.1611166773826821,0.0313706436861914,0.046263753833791,0.0892851167063594,0.1204094454470212,0.0231029929268179,0.0587832808060631,0.0993935261314072
p1k_00110,0.4425043632919265,0.5022192917388365,0.3413739808413293,0.1772024426504573,0.115383159018528,0.3453274417752907,0.164311470873385,0.1420166134793963,0.1194472440775093,0.1354919861370534
p1k_00111,0.4676981677526374,0.4872826633385905,0.3296791008234857,0.1528793543849387,0.1122933877397099,0.3347158459267638,0.1670710052310881,0.1192856916603191,0.1082126277676715,0.1224351483857322
p1k_00112,0.427356652037743,0.4890509404840806,0.3462128647034849,0.142902873931773,0.1179694112376773,0.3140577490723732,0.1525735735017719,0.1124262544676827,0.1081438758193884,0.130181471411729
p1k_00113,0.0711673301327611,0.0717073977203148,0.0727359370046129,0.0331383042677618,0.0426088875272637,0.0699737967959314,0.0849934621473001,0.0206713389919051,0.0427744435460111,0.0489129180546911
p1k_00114,0.0686593398369107,0.0628762574670637,0.0609351005124767,0.0229682999563931,0.0365272870185461,0.0640846043751258,0.0830071688322794,0.0153373491329588,0.0330558746326095,0.036936396022198
p1k_00115,0.0605535813212583,0.0610964554576163,0.0518675489636237,0.0293448878363006,0.030567750192344,0.0604933490912267,0.0793507355741274,0.0177146911012274,0.0214820145411294,0.0294753812474799
p1k_00116,0.2503464595855659,0.3047178648001443,0.2526978766708542,0.1195018204491247,0.0646731876158064,0.1752782597708403,0.1327315591957612,0.0782229737878255,0.0897292232112046,0.0852314079051284
p1k_00117,0.2388039188492387,0.3072738079893109,0.1934672967009389,0.104768207536256,0.0669663321596742,0.1728215598432501,0.121638409705981,0.0730830513204241,0.0850922988435869,0.0901694570022387
p1k_00118,0.2547403636342166,0.2856295558997591,0.2280373572117935,0.1125128291009423,0.0622771554455513,0.1812479635971564,0.1189383517350049,0.0720689325384236,0.0863542627957003,0.0888180732396022
p1k_00119,0.3481785126640167,0.3665972726740258,0.312235127587784,0.121935932410356,0.0735643299707418,0.2359090636101522,0.1295333468627104,0.0703024077758737,0.0829335245942174,0.0929795786936918
