,b0118,b0312,b0720,b1612,b1778,b2288,b2587,b3397,b3605
p1k_00723,60.46106845186624,3.622145299445213,41.075818263492295,8.388560822840153,6.091784341017926,1.4000911976842492,25.60885741788023,5.425476669925681,1.1561455895155135
p1k_00929,11.19487593418327,1.175481645391933,7.459551388503233,1.6847315281939823,4.158235900159619,1.8432672139810231,1.8357087607524776,2.367521675099425,0.8630709385622098
p1k_00805,28.919313375263908,3.695423173562163,17.95864193647199,3.760656831039725,5.941328309286903,1.1586189109915268,13.25401448405734,5.400336953868516,2.0885968238842603
p1k_00412,15.849447029271046,1.4576003624537812,5.264608861489317,3.3131877853032647,5.400156376066418,1.3597340068802897,9.355210917170004,4.485928074378796,0.3574519765886166
p1k_00143,43.874183106108525,3.937938373342377,22.330881084979858,11.731621761483233,5.339223327876199,1.6749698885150888,24.25177387960461,6.047677713433071,1.3939156219215751
p1k_00470,25.52718480905188,2.1106421735784195,9.814274701511632,2.909452930149201,2.566088266338556,1.6689140673309624,1.9047114441721824,1.803435355048946,0.5901924494213282
p1k_00545,20.11791678004569,2.83889985801943,19.41140649119324,8.163835434440262,26.682979352448324,2.165565596032449,25.809174825292143,7.18693432194742,1.9504297057426068
p1k_00974,38.57366228306684,3.719803918503072,11.481617867132076,14.747923926864944,16.323915412736373,2.0832993987553032,26.87288347528453,1.594329269847563,2.9679173584211767
p1k_00928,13.53372544875935,1.1544938387995467,7.8736938127412115,1.686702843324707,4.163398330844581,1.7301471996519573,1.7135550637909354,2.2672740303948458,0.9724034539179132
p1k_00938,49.005553583072846,3.7747976532916736,15.662035856854049,14.15678710410188,18.262818949942933,2.1705250407855976,34.59860711952639,2.0395029698013087,2.4673209768496136
p1k_00056,103.419680950189,8.453818701381111,89.89890573494588,47.06419458410064,21.227446303542823,2.465795544049308,18.020376529939032,5.348664851752413,4.715009919289517
p1k_00242,44.2238177109724,1.938472798900486,20.904598359432,14.440843545813037,9.664293658821562,1.6340177610211006,14.96932435215234,6.440224682262225,2.2986354272337555
p1k_00658,17.139414948648238,4.252943718123412,15.451849544091916,4.778760039627011,6.281587573849612,0.7715020460549941,12.514320362237802,3.35591734227531,2.316024874179235
p1k_00248,94.8344276317674,1.401614360959356,54.46331907832247,54.72228776999781,16.79277457285467,3.255027937689128,25.84427150065896,7.224895831521167,13.522700722506505
p1k_01023,47.980045550556056,3.568613863321628,21.20349237432324,15.45342883436406,14.970284810463266,2.104573418946459,41.81292618447916,1.9786738295521733,2.854375406267542
starve_series__t08_starve,3.873667219022816,2.7967662098308,5.7871095179189735,12.730255272521816,5.378764089420852,2.835634867571982,9.806065782329958,0.8676572587570891,3.791301616633544
p1k_00235,50.513237990542535,2.3092148002050554,30.75810378892692,25.294742719178323,11.269794549250078,2.9456625108091026,20.6958678361659,6.256852742329416,2.3494302637218007
p1k_00388,21.682867399684945,1.176756852365389,5.443506619844974,3.409283402619132,6.269581990648872,1.2174483875011124,10.883897387197363,4.650947394322956,0.453626550823398
p1k_00095,85.1247445706894,7.227100221763529,53.24021122902143,57.54580915448635,12.40158116855432,4.375286245958544,12.208874436044985,3.744376102033172,2.216209709051665
p1k_00657,23.36297391430617,5.425690873476452,18.80355567131982,11.159315743968616,7.961965753315757,1.5947192884938517,17.51908839249795,6.191490253367928,1.9299670689747268
p1k_00693,17.069874471542544,12.380762919369708,12.619940943830132,9.419227200948418,6.62060164762545,1.7337641595468705,12.714606252071848,3.8337685736342855,2.0459423261859166
p1k_00005,47.7898988523174,3.934465372167901,20.96891632976638,11.934665528143924,7.504794776759864,1.6100881009268388,14.668494250054056,4.667600897822771,1.689153092023287
p1k_00698,27.54855503411397,4.4199339051773325,21.330451968656018,11.774754065047418,7.597031056699167,1.4054536185035644,22.01713083401998,6.961126483853271,2.2556144713579784
p1k_00009,21.60150082421732,4.234485522461744,20.857053269441305,2.539773152337113,4.5008444038810325,0.6846241651003943,22.298965257897805,4.6119560059528135,2.1328660127322903
p1k_00386,6.717869274920094,0.7528925705211393,0.5630588982193376,1.0053684849278557,1.370279864710521,0.8524791960094995,7.71851292647998,3.649237212691269,0.5006295115828396
p1k_00727,82.9659575732645,4.964900794417448,57.55328774938912,17.320941206371725,9.361377617514604,1.783246296090102,23.861597391930456,5.637887514650215,1.7238982841093475
