"sample","iM","Val"
"p1k_00824","ArcA",-10
"p1k_00565","ArcA",-5
"p1k_00019","ArcA",-7
"p1k_00275","ArcA",-5
"p1k_00266","ArcA",-6
"p1k_00681","ArcA",-4
"p1k_00228","ArcA",-8
"p1k_00767","ArcA",-8
"p1k_00089","ArcA",-5
"p1k_00083","ArcA",-10
"p1k_00734","ArcA",-10
"p1k_00623","ArcA",-5
"p1k_00040","ArcA",-7
"p1k_00108","ArcA",-3
"p1k_00747","ArcA",-9
"p1k_00437","ArcA",-7
"p1k_00213","ArcA",-10
"p1k_00652","ArcA",-6
"p1k_00756","ArcA",-5
"p1k_00102","ArcA",-3
"p1k_00788","ArcA",-4
"p1k_00473","ArcA",-8
"p1k_00715","ArcA",-3
"p1k_00641","ArcA",-7
"p1k_00562","ArcA",-5
"p1k_00987","ArcA",-10
"p1k_00728","ArcA",-5
"p1k_00276","ArcA",-6
"p1k_00508","ArcA",-8
"p1k_00081","ArcA",-3
"p1k_00658","ArcA",-8
"p1k_00682","ArcA",-3
"p1k_00073","ArcA",-3
"starve_series__t03_starve","ArcA",-7
"p1k_00667","ArcA",-9
"p1k_00569","ArcA",-4
"p1k_00906","ArcA",-8
"p1k_00573","ArcA",-3
"p1k_00846","ArcA",-4
"p1k_00142","ArcA",-9
"p1k_00459","ArcA",-9
"p1k_00656","ArcA",-6
"p1k_00359","ArcA",-8
"p1k_00526","ArcA",-7
"p1k_00645","ArcA",-7
"p1k_00789","ArcA",-6
"p1k_00686","ArcA",-9
"p1k_00617","ArcA",-7
"p1k_00371","ArcA",-9
"p1k_00852","ArcA",-7
"p1k_01029","ArcA",-9
"p1k_00572","ArcA",-3
"p1k_00699","ArcA",-10
"p1k_00214","ArcA",-9
"p1k_00311","ArcA",-8
"p1k_00428","ArcA",-9
"p1k_00479","ArcA",-10
"p1k_00346","ArcA",-6
"p1k_00363","ArcA",-9
"p1k_00397","ArcA",-9
"p1k_00497","ArcA",-9
"p1k_00618","ArcA",-5
"starve_series__t05_starve","ArcA",-7
"starve_series__t06_starve","ArcA",-7
"p1k_00149","ArcA",-9
"p1k_00523","ArcA",-7
"p1k_00787","ArcA",-7
"p1k_00377","ArcA",-3
"p1k_00943","ArcA",-8
"p1k_00873","ArcA",-4
"p1k_00069","ArcA",-4
"p1k_00448","ArcA",-5
"p1k_00041","ArcA",-6
"p1k_00577","ArcA",-3
"p1k_00603","ArcA",-6
"p1k_00685","ArcA",-9
"p1k_00687","ArcA",-3
"p1k_00015","ArcA",-10
"p1k_00471","ArcA",-7
"p1k_00194","ArcA",-3
"p1k_00264","ArcA",-5
"p1k_00655","ArcA",-3
"p1k_00871","ArcA",-7
"p1k_00500","ArcA",-8
"p1k_00722","ArcA",-5
"p1k_01041","ArcA",-6
"p1k_00923","ArcA",-4
"p1k_00737","ArcA",-9
"p1k_00126","ArcA",-3
"p1k_00250","ArcA",-6
"p1k_00807","ArcA",-8
"p1k_00937","ArcA",-6
"p1k_00711","ArcA",-7
"p1k_00632","ArcA",-3
"p1k_00947","ArcA",-10
"p1k_00817","ArcA",-8
"p1k_00292","ArcA",-7
"p1k_00272","ArcA",-3
"p1k_00291","ArcA",-3
"p1k_00080","ArcA",-10
"p1k_00262","ArcA",-6
"p1k_00350","ArcA",-6
"p1k_00950","ArcA",-4
"p1k_00332","ArcA",-10
"p1k_00002","ArcA",-5
"p1k_00289","ArcA",-9
"p1k_00120","ArcA",-9
"p1k_01027","ArcA",-5
"p1k_00012","ArcA",-8
"p1k_00164","ArcA",-8
"p1k_00140","ArcA",-6
"p1k_00615","ArcA",-5
"p1k_00973","ArcA",-3
"p1k_00875","ArcA",-5
"p1k_00621","ArcA",-10
"p1k_00595","ArcA",-5
"p1k_00868","ArcA",-6
"p1k_00879","ArcA",-3
"p1k_00557","ArcA",-9
"p1k_00036","ArcA",-4
"p1k_00803","ArcA",-10
"p1k_00933","ArcA",-8
"p1k_00902","ArcA",-6
"p1k_00628","ArcA",-8
"p1k_00546","ArcA",-3
"p1k_00303","ArcA",-6
"p1k_00904","ArcA",-6
"p1k_00555","ArcA",-10
"p1k_00597","ArcA",-5
"p1k_00082","ArcA",-10
"p1k_00957","ArcA",-4
"p1k_00553","ArcA",-7
"p1k_00830","ArcA",-3
"starve_series__t18_starve","ArcA",-10
"p1k_00945","ArcA",-5
"p1k_00177","ArcA",-8
"p1k_00323","ArcA",-5
"p1k_00501","ArcA",-6
"p1k_00476","ArcA",-9
"p1k_00731","ArcA",-7
"p1k_00178","ArcA",-9
"p1k_00342","ArcA",-6
"p1k_00277","ArcA",-9
"p1k_00477","ArcA",-8
"p1k_00127","ArcA",-7
"p1k_00105","ArcA",-10
"p1k_00107","ArcA",-8
"p1k_00672","ArcA",-4
"p1k_00762","ArcA",-9
"p1k_00954","ArcA",-8
"p1k_00441","ArcA",-4
"p1k_00401","ArcA",-9
"p1k_00414","ArcA",-6
"p1k_00453","ArcA",-9
"p1k_00143","ArcA",-9
"p1k_00874","ArcA",-6
"p1k_00677","ArcA",-3
"p1k_00112","ArcA",-5
"p1k_00020","ArcA",-7
"p1k_00387","ArcA",-3
"p1k_00299","ArcA",-9
"p1k_00358","ArcA",-7
"p1k_00290","ArcA",-4
"p1k_00386","ArcA",-3
"p1k_00946","ArcA",-10
"p1k_00226","ArcA",-10
"p1k_00820","ArcA",-9
"p1k_01011","ArcA",-6
"p1k_00559","ArcA",-8
"p1k_00057","ArcA",-7
"p1k_00093","ArcA",-6
"p1k_00172","ArcA",-5
"p1k_00425","ArcA",-4
"p1k_00260","ArcA",-5
"p1k_00783","ArcA",-6
"p1k_01008","ArcA",-8
"p1k_00315","ArcA",-8
"p1k_00366","ArcA",-4
"p1k_01037","ArcA",-4
"p1k_00389","ArcA",-3
"p1k_00145","ArcA",-6
"p1k_00419","ArcA",-9
"p1k_00158","ArcA",-5
"p1k_00956","ArcA",-4
"p1k_00494","ArcA",-10
"p1k_00193","ArcA",-5
"p1k_00295","ArcA",-4
"p1k_00454","ArcA",-8
"p1k_00701","ArcA",-9
"p1k_00741","ArcA",-6
"p1k_00604","ArcA",-6
"p1k_00265","ArcA",-7
"p1k_00003","ArcA",-8
"p1k_00549","ArcA",-6
"p1k_00635","ArcA",-9
"p1k_00740","ArcA",-3
"p1k_00443","ArcA",-10
"p1k_00584","ArcA",-7
"p1k_00242","ArcA",-8
"p1k_00167","ArcA",-5
"p1k_00897","ArcA",-10
"p1k_00033","ArcA",-5
"p1k_00718","ArcA",-3
"p1k_00176","ArcA",-8
"p1k_00579","ArcA",-3
"p1k_00244","ArcA",-10
"p1k_00026","ArcA",-9
"p1k_00279","ArcA",-3
"p1k_00045","ArcA",-7
"p1k_00297","ArcA",-9
"p1k_00159","ArcA",-5
"p1k_00287","ArcA",-4
"p1k_00834","ArcA",-8
"p1k_00070","ArcA",-3
"p1k_00458","ArcA",-4
"p1k_00777","ArcA",-9
"p1k_00917","ArcA",-10
"p1k_01012","ArcA",-7
"p1k_00114","ArcA",-6
"p1k_00329","ArcA",-5
"p1k_00985","ArcA",-3
"p1k_00192","ArcA",-6
"p1k_00771","ArcA",-8
"p1k_00719","ArcA",-6
"p1k_00613","ArcA",-5
"p1k_00567","ArcA",-8
"p1k_00399","ArcA",-4
"p1k_00039","ArcA",-4
"p1k_00044","ArcA",-7
"p1k_00046","ArcA",-5
"p1k_00574","ArcA",-3
"p1k_00570","ArcA",-5
"p1k_01032","ArcA",-5
"p1k_00283","ArcA",-10
"p1k_00449","ArcA",-4
"p1k_00962","ArcA",-9
"p1k_00139","ArcA",-7
"p1k_00430","ArcA",-6
"p1k_00924","ArcA",-9
"p1k_00065","ArcA",-3
"p1k_00239","ArcA",-7
"p1k_00147","ArcA",-8
"p1k_01054","ArcA",-8
"p1k_00110","ArcA",-7
"p1k_00938","ArcA",-10
"p1k_00331","ArcA",-5
"p1k_00732","ArcA",-8
"p1k_00971","ArcA",-4
"p1k_01004","ArcA",-4
"p1k_00249","ArcA",-9
"p1k_00692","ArcA",-4
"p1k_00524","ArcA",-10
"p1k_00380","ArcA",-8
"p1k_00160","ArcA",-4
"p1k_00863","ArcA",-8
"p1k_00784","ArcA",-6
"p1k_00864","ArcA",-9
"p1k_00661","ArcA",-9
"p1k_00281","ArcA",-6
"p1k_00038","ArcA",-9
"p1k_00470","ArcA",-3
"p1k_00131","ArcA",-10
"p1k_00347","ArcA",-10
"p1k_00663","ArcA",-6
"p1k_00372","ArcA",-10
"p1k_01010","ArcA",-9
"p1k_00274","ArcA",-7
"p1k_00411","ArcA",-3
"p1k_00989","ArcA",-5
"p1k_00462","ArcA",-7
"p1k_00173","ArcA",-4
"p1k_00460","ArcA",-4
"p1k_00078","ArcA",-3
"p1k_00035","ArcA",-3
"p1k_00269","ArcA",-7
"p1k_00903","ArcA",-4
"p1k_00749","ArcA",-6
"p1k_00700","ArcA",-9
"p1k_00054","ArcA",-4
"p1k_00141","ArcA",-7
"p1k_00043","ArcA",-4
"p1k_00400","ArcA",-5
"p1k_00068","ArcA",-4
"p1k_00838","ArcA",-5
"p1k_01007","ArcA",-9
"p1k_01043","ArcA",-10
"p1k_00079","ArcA",-4
"p1k_00442","ArcA",-4
"p1k_00974","ArcA",-9
"p1k_01013","ArcA",-6
"p1k_00488","ArcA",-8
"p1k_00679","ArcA",-8
"p1k_00227","ArcA",-8
"p1k_00608","ArcA",-8
"p1k_00746","ArcA",-7
"p1k_00804","ArcA",-8
"p1k_01033","ArcA",-6
"starve_series__t00_growth1","ArcA",-6
"p1k_00496","ArcA",-9
"p1k_00684","ArcA",-10
"p1k_00438","ArcA",-3
"p1k_00445","ArcA",-10
"p1k_00318","ArcA",-4
"p1k_00982","ArcA",-8
"p1k_00325","ArcA",-6
"p1k_00745","ArcA",-9
"p1k_00298","ArcA",-10
"p1k_00417","ArcA",-4
"p1k_00612","ArcA",-6
"p1k_00067","ArcA",-4
"p1k_00189","ArcA",-4
"p1k_00431","ArcA",-4
"p1k_00795","ArcA",-9
"p1k_00321","ArcA",-10
"p1k_00808","ArcA",-4
"p1k_01049","ArcA",-9
"p1k_00648","ArcA",-10
"p1k_00004","ArcA",-6
"p1k_00779","ArcA",-4
"p1k_00705","ArcA",-10
"p1k_00439","ArcA",-8
"p1k_00413","ArcA",-8
"p1k_01009","ArcA",-6
"p1k_01047","ArcA",-7
"p1k_00538","ArcA",-8
"p1k_00979","ArcA",-3
"p1k_00490","ArcA",-6
"p1k_00165","ArcA",-7
"p1k_00999","ArcA",-4
"p1k_00535","ArcA",-9
"p1k_00560","ArcA",-7
"p1k_01026","ArcA",-9
"p1k_00872","ArcA",-3
"p1k_00625","ArcA",-4
"p1k_00712","ArcA",-10
"p1k_00344","ArcA",-9
"p1k_00376","ArcA",-3
"p1k_00558","ArcA",-6
"p1k_00596","ArcA",-7
"p1k_00857","ArcA",-4
"p1k_00861","ArcA",-10
"p1k_00571","ArcA",-7
"p1k_00498","ArcA",-4
"p1k_00457","ArcA",-3
"p1k_00096","ArcA",-3
"p1k_00877","ArcA",-9
"p1k_00474","ArcA",-8
"p1k_00726","ArcA",-9
"p1k_00908","ArcA",-9
"starve_series__t22_growth2","ArcA",-4
"p1k_00255","ArcA",-9
"p1k_00116","ArcA",-7
"p1k_00939","ArcA",-9
"p1k_00066","ArcA",-9
"p1k_00743","ArcA",-7
"p1k_00594","ArcA",-7
"p1k_00605","ArcA",-8
"p1k_00670","ArcA",-3
"p1k_00466","ArcA",-7
"p1k_00850","ArcA",-6
"p1k_00309","ArcA",-5
"p1k_00418","ArcA",-9
"p1k_00336","ArcA",-9
"p1k_00181","ArcA",-8
"starve_series__t11_starve","ArcA",-10
"p1k_00463","ArcA",-7
"p1k_00175","ArcA",-10
"p1k_00676","ArcA",-5
"p1k_00427","ArcA",-8
"p1k_00537","ArcA",-8
"p1k_00099","ArcA",-4
"p1k_00802","ArcA",-9
"p1k_00345","ArcA",-7
"starve_series__t07_starve","ArcA",-4
"p1k_00536","ArcA",-8
"p1k_00643","ArcA",-8
"p1k_00892","ArcA",-3
"p1k_00666","ArcA",-7
"p1k_00780","ArcA",-9
"p1k_00182","ArcA",-6
"p1k_00826","ArcA",-4
"p1k_00282","ArcA",-7
"p1k_00638","ArcA",-8
"p1k_00815","ArcA",-4
"p1k_00319","ArcA",-6
"p1k_00896","ArcA",-8
"p1k_00717","ArcA",-10
"p1k_00845","ArcA",-6
"p1k_00117","ArcA",-7
"p1k_00624","ArcA",-9
"p1k_00133","ArcA",-8
"p1k_00530","ArcA",-7
"p1k_00259","ArcA",-5
"p1k_00708","ArcA",-7
"p1k_00990","ArcA",-7
"p1k_00211","ArcA",-4
"p1k_00742","ArcA",-9
"p1k_01017","ArcA",-3
"p1k_01025","ArcA",-5
"p1k_00374","ArcA",-3
"p1k_00994","ArcA",-8
"p1k_00818","ArcA",-9
"p1k_00009","ArcA",-9
"p1k_00972","ArcA",-5
"p1k_00630","ArcA",-10
"p1k_00829","ArcA",-9
"p1k_00886","ArcA",-9
"p1k_01020","ArcA",-3
"p1k_00412","ArcA",-6
"p1k_00589","ArcA",-10
"p1k_00942","ArcA",-9
"p1k_00382","ArcA",-7
"p1k_00243","ArcA",-7
"p1k_00800","ArcA",-3
"p1k_00986","ArcA",-4
"p1k_00195","ArcA",-6
"p1k_00659","ArcA",-4
"p1k_00522","ArcA",-3
"p1k_00805","ArcA",-7
"p1k_00469","ArcA",-8
"p1k_00899","ArcA",-8
"p1k_00952","ArcA",-3
"p1k_00992","ArcA",-10
"p1k_00234","ArcA",-10
"p1k_00343","ArcA",-4
"p1k_00799","ArcA",-9
"p1k_00551","ArcA",-8
"p1k_00581","ArcA",-7
"p1k_00220","ArcA",-6
"p1k_00958","ArcA",-8
"p1k_00204","ArcA",-5
"p1k_00949","ArcA",-4
"p1k_00014","ArcA",-3
"p1k_00905","ArcA",-9
"p1k_00823","ArcA",-7
"p1k_00738","ArcA",-6
"p1k_00478","ArcA",-6
"p1k_00665","ArcA",-6
"p1k_00520","ArcA",-4
"p1k_00113","ArcA",-7
"p1k_00360","ArcA",-7
"p1k_00225","ArcA",-6
"p1k_00301","ArcA",-3
"p1k_00588","ArcA",-7
"p1k_00944","ArcA",-5
"p1k_00063","ArcA",-9
"p1k_00843","ArcA",-6
"p1k_00561","ArcA",-9
"p1k_00339","ArcA",-6
"p1k_00678","ArcA",-6
"p1k_00928","ArcA",-3
"p1k_00229","ArcA",-3
"p1k_00199","ArcA",-8
"p1k_00385","ArcA",-10
"p1k_00770","ArcA",-5
"p1k_00390","ArcA",-10
"p1k_01006","ArcA",-7
"p1k_00129","ArcA",-10
"p1k_00001","ArcA",-9
"p1k_00586","ArcA",-9
"p1k_00084","ArcA",-4
"p1k_00977","ArcA",-4
"p1k_00983","ArcA",-10
"p1k_00128","ArcA",-9
"p1k_00915","ArcA",-3
"p1k_00619","ArcA",-6
"p1k_00556","ArcA",-6
"p1k_00580","ArcA",-10
"p1k_00222","ArcA",-6
"p1k_00813","ArcA",-10
"p1k_00698","ArcA",-3
"p1k_00507","ArcA",-7
"p1k_00629","ArcA",-3
"p1k_00920","ArcA",-4
"p1k_00970","ArcA",-4
"p1k_00550","ArcA",-9
"p1k_00828","ArcA",-5
"p1k_00237","ArcA",-3
"p1k_00814","ArcA",-4
"p1k_00548","ArcA",-5
"p1k_00306","ArcA",-6
"p1k_00671","ArcA",-3
"p1k_00647","ArcA",-10
"p1k_00890","ArcA",-4
"p1k_00514","ArcA",-7
"p1k_00704","ArcA",-10
"p1k_00406","ArcA",-6
"p1k_00481","ArcA",-5
"p1k_00216","ArcA",-7
"p1k_00611","ArcA",-5
"p1k_00533","ArcA",-3
"p1k_01003","ArcA",-3
"p1k_00766","ArcA",-7
"p1k_00155","ArcA",-6
"p1k_00587","ArcA",-10
"p1k_00707","ArcA",-5
"p1k_00627","ArcA",-7
"starve_series__t25_growth2","ArcA",-3
"p1k_00215","ArcA",-3
"p1k_00062","ArcA",-6
"p1k_00527","ArcA",-4
"p1k_00186","ArcA",-9
"p1k_00351","ArcA",-9
"p1k_00622","ArcA",-9
"p1k_00968","ArcA",-5
"p1k_00156","ArcA",-7
"p1k_00547","ArcA",-7
"starve_series__t02_starve","ArcA",-4
"p1k_00180","ArcA",-3
"p1k_00776","ArcA",-6
"starve_series__t14_starve","ArcA",-8
"p1k_00206","ArcA",-8
"p1k_00485","ArcA",-5
"p1k_00927","ArcA",-5
"p1k_00772","ArcA",-5
"p1k_00053","ArcA",-6
"p1k_00599","ArcA",-10
"p1k_00317","ArcA",-9
"p1k_00542","ArcA",-8
"p1k_00047","ArcA",-5
"p1k_00148","ArcA",-10
"p1k_00809","ArcA",-10
"p1k_00405","ArcA",-7
"p1k_00620","ArcA",-10
"p1k_00697","ArcA",-8
"p1k_00076","ArcA",-7
"p1k_00461","ArcA",-10
"p1k_00566","ArcA",-7
"p1k_00919","ArcA",-3
"p1k_00091","ArcA",-7
"p1k_00649","ArcA",-6
"p1k_00157","ArcA",-7
"p1k_00778","ArcA",-9
"p1k_00337","ArcA",-3
"p1k_00984","ArcA",-7
"p1k_00934","ArcA",-3
"p1k_00758","ArcA",-10
"starve_series__t12_starve","ArcA",-7
"p1k_00288","ArcA",-6
"p1k_00669","ArcA",-7
"p1k_00426","ArcA",-8
"p1k_00858","ArcA",-3
"p1k_00576","ArcA",-3
"p1k_00980","ArcA",-5
"p1k_00951","ArcA",-10
"p1k_00300","ArcA",-3
"p1k_00316","ArcA",-4
"p1k_00614","ArcA",-7
"p1k_01000","ArcA",-3
"p1k_00025","ArcA",-7
"p1k_00402","ArcA",-7
"p1k_00422","ArcA",-10
"p1k_00511","ArcA",-4
"p1k_00790","ArcA",-7
"p1k_00153","ArcA",-3
"p1k_00781","ArcA",-9
"p1k_00675","ArcA",-5
"p1k_00144","ArcA",-3
"p1k_00451","ArcA",-9
"p1k_00480","ArcA",-5
"p1k_00294","ArcA",-4
"p1k_00312","ArcA",-6
"p1k_00251","ArcA",-9
"p1k_00324","ArcA",-3
"p1k_00495","ArcA",-5
"p1k_00115","ArcA",-5
"p1k_00582","ArcA",-5
"p1k_00174","ArcA",-4
"p1k_00975","ArcA",-5
"p1k_00168","ArcA",-3
"p1k_00512","ArcA",-9
"p1k_01014","ArcA",-3
"p1k_00013","ArcA",-6
"p1k_00348","ArcA",-5
"p1k_00610","ArcA",-8
"p1k_00706","ArcA",-8
"p1k_00786","ArcA",-9
"p1k_01052","ArcA",-7
"p1k_00305","ArcA",-6
"p1k_00267","ArcA",-5
"p1k_00881","ArcA",-7
"p1k_00925","ArcA",-8
"p1k_00730","ArcA",-3
"p1k_01036","ArcA",-3
"p1k_00837","ArcA",-6
"p1k_00130","ArcA",-3
"p1k_00137","ArcA",-6
"p1k_00769","ArcA",-7
"p1k_00210","ArcA",-4
"p1k_00048","ArcA",-9
"p1k_00248","ArcA",-7
"p1k_00058","ArcA",-8
"p1k_00966","ArcA",-4
"p1k_00851","ArcA",-5
"p1k_00230","ArcA",-5
"p1k_00693","ArcA",-6
"p1k_00361","ArcA",-5
"p1k_01053","ArcA",-9
"p1k_01048","ArcA",-3
"p1k_00286","ArcA",-4
"p1k_00827","ArcA",-6
"p1k_00356","ArcA",-10
"p1k_00900","ArcA",-4
"p1k_00764","ArcA",-8
"p1k_00163","ArcA",-5
"p1k_01030","ArcA",-3
"p1k_00616","ArcA",-4
"p1k_00835","ArcA",-5
"p1k_00703","ArcA",-5
"p1k_00991","ArcA",-4
"starve_series__t10_starve","ArcA",-8
"p1k_00913","ArcA",-4
"p1k_00729","ArcA",-10
"p1k_00964","ArcA",-8
"p1k_00483","ArcA",-6
"p1k_00601","ArcA",-5
"p1k_00499","ArcA",-6
"p1k_00263","ArcA",-4
"p1k_00232","ArcA",-5
"p1k_00884","ArcA",-4
"p1k_00683","ArcA",-9
"p1k_00161","ArcA",-5
"p1k_01019","ArcA",-5
"p1k_00948","ArcA",-9
"p1k_00539","ArcA",-7
"p1k_00600","ArcA",-5
"p1k_00773","ArcA",-6
"p1k_00930","ArcA",-5
"p1k_00094","ArcA",-5
"p1k_00207","ArcA",-6
"p1k_00922","ArcA",-8
"p1k_00540","ArcA",-9
"p1k_00931","ArcA",-5
"starve_series__t23_growth2","ArcA",-9
"p1k_00334","ArcA",-4
"p1k_00733","ArcA",-3
"p1k_00653","ArcA",-4
"p1k_00736","ArcA",-3
"p1k_00023","ArcA",-9
"p1k_01018","ArcA",-9
"starve_series__t28_growth2","ArcA",-3
"p1k_00757","ArcA",-7
"p1k_00241","ArcA",-3
"p1k_00893","ArcA",-6
"p1k_00278","ArcA",-10
"p1k_00452","ArcA",-8
"p1k_00095","ArcA",-10
"p1k_00761","ArcA",-7
"p1k_00219","ArcA",-3
"p1k_00296","ArcA",-6
"p1k_00187","ArcA",-6
"p1k_00593","ArcA",-5
"p1k_00152","ArcA",-4
"p1k_00910","ArcA",-6
"p1k_00634","ArcA",-7
"p1k_00379","ArcA",-3
"p1k_00085","ArcA",-10
"p1k_00362","ArcA",-5
"p1k_00169","ArcA",-8
"p1k_00688","ArcA",-8
"p1k_00367","ArcA",-9
"p1k_00860","ArcA",-8
"p1k_00637","ArcA",-9
"p1k_00119","ArcA",-9
"p1k_01038","ArcA",-7
"p1k_00121","ArcA",-4
"p1k_00258","ArcA",-6
"starve_series__t26_growth2","ArcA",-9
"p1k_00895","ArcA",-9
"p1k_01034","ArcA",-10
"p1k_00049","ArcA",-8
"p1k_01046","ArcA",-7
"p1k_00409","ArcA",-5
"p1k_00247","ArcA",-9
"p1k_00798","ArcA",-10
"p1k_00836","ArcA",-3
"p1k_00029","ArcA",-8
"p1k_00832","ArcA",-7
"p1k_00578","ArcA",-8
"p1k_00888","ArcA",-5
"p1k_00887","ArcA",-3
"p1k_00132","ArcA",-10
"p1k_00472","ArcA",-10
"p1k_00435","ArcA",-7
"p1k_00765","ArcA",-5
"p1k_00744","ArcA",-7
"p1k_00816","ArcA",-6
"p1k_00330","ArcA",-6
"p1k_00341","ArcA",-8
"p1k_00690","ArcA",-6
"p1k_00370","ArcA",-9
"p1k_00205","ArcA",-3
"p1k_00866","ArcA",-10
"p1k_00034","ArcA",-7
"starve_series__t04_starve","ArcA",-7
"p1k_00929","ArcA",-9
"p1k_00403","ArcA",-10
"p1k_00233","ArcA",-8
"p1k_00357","ArcA",-10
"p1k_00867","ArcA",-5
"p1k_00791","ArcA",-6
"p1k_00021","ArcA",-10
"starve_series__t27_growth2","ArcA",-5
"p1k_00421","ArcA",-7
"p1k_00960","ArcA",-9
"p1k_00563","ArcA",-10
"p1k_00664","ArcA",-4
"p1k_00450","ArcA",-4
"p1k_00503","ArcA",-9
"p1k_00531","ArcA",-6
"p1k_00660","ArcA",-9
"p1k_00017","ArcA",-6
"p1k_00433","ArcA",-9
"p1k_00797","ArcA",-3
"p1k_00136","ArcA",-5
"p1k_00365","ArcA",-10
"p1k_00689","ArcA",-8
"p1k_00528","ArcA",-6
"p1k_00353","ArcA",-6
"p1k_00118","ArcA",-4
"p1k_01022","ArcA",-6
"p1k_00591","ArcA",-6
"p1k_00111","ArcA",-6
"p1k_00101","ArcA",-7
"p1k_00509","ArcA",-5
"p1k_00109","ArcA",-10
"p1k_00696","ArcA",-4
"p1k_00208","ArcA",-6
"p1k_00822","ArcA",-8
"p1k_01002","ArcA",-7
"p1k_00030","ArcA",-3
"p1k_00135","ArcA",-10
"p1k_00446","ArcA",-8
"p1k_00882","ArcA",-3
"p1k_00125","ArcA",-5
"p1k_00997","ArcA",-7
"p1k_00585","ArcA",-6
"p1k_00022","ArcA",-8
"p1k_00072","ArcA",-6
"p1k_00240","ArcA",-9
"p1k_00364","ArcA",-10
"p1k_00735","ArcA",-6
"p1k_00510","ArcA",-6
"p1k_00150","ArcA",-6
"p1k_00544","ArcA",-8
"p1k_00607","ArcA",-3
"p1k_00335","ArcA",-5
"p1k_00191","ArcA",-4
"p1k_00429","ArcA",-8
"p1k_00639","ArcA",-8
"p1k_00844","ArcA",-5
"p1k_00468","ArcA",-9
"p1k_00493","ArcA",-3
"p1k_00885","ArcA",-9
"p1k_00680","ArcA",-4
"starve_series__t16_starve","ArcA",-5
"p1k_01050","ArcA",-5
"starve_series__t09_starve","ArcA",-4
"p1k_00398","ArcA",-6
"p1k_00642","ArcA",-9
"p1k_00487","ArcA",-4
"p1k_00926","ArcA",-7
"starve_series__t08_starve","ArcA",-7
"p1k_00475","ArcA",-3
"p1k_00996","ArcA",-9
"p1k_00314","ArcA",-10
"p1k_00515","ArcA",-8
"p1k_01045","ArcA",-5
"p1k_00782","ArcA",-7
"p1k_00768","ArcA",-3
"p1k_00393","ArcA",-9
"p1k_00027","ArcA",-4
"p1k_00313","ArcA",-9
"p1k_00016","ArcA",-5
"p1k_00381","ArcA",-7
"p1k_00051","ArcA",-8
"p1k_00056","ArcA",-7
"p1k_00059","ArcA",-3
"p1k_00674","ArcA",-3
"p1k_00198","ArcA",-3
"p1k_00936","ArcA",-8
"p1k_00775","ArcA",-3
"p1k_00273","ArcA",-3
"p1k_00525","ArcA",-10
"p1k_00436","ArcA",-8
"p1k_00810","ArcA",-8
"p1k_00447","ArcA",-7
"p1k_00840","ArcA",-8
"p1k_01016","ArcA",-8
"p1k_00918","ArcA",-9
"p1k_01042","ArcA",-8
"p1k_00333","ArcA",-7
"p1k_00825","ArcA",-6
"p1k_00246","ArcA",-4
"p1k_00721","ArcA",-3
"p1k_00552","ArcA",-7
"p1k_00310","ArcA",-8
"p1k_00203","ArcA",-3
"p1k_00327","ArcA",-7
"p1k_00521","ArcA",-8
"p1k_00898","ArcA",-9
"p1k_00590","ArcA",-6
"p1k_00434","ArcA",-6
