"sample","Val"
"control__wt_glc__1",0.000809432894788004
"control__wt_glc__2",0.000784543352121975
"fur__wt_dpd__1",0.000864640587781451
"fur__wt_dpd__2",0.000832505114269184
"fur__wt_fe__1",0.000824168985431923
"fur__wt_fe__2",0.000866288735811552
"fur__delfur_dpd__1",0.00078368570726778
"fur__delfur_dpd__2",0.000761853189701447
"fur__delfur_fe2__1",0.00107619817971727
"fur__delfur_fe2__2",0.00104658146052144
"acid__wt_ph5__1",0.00110852200465618
"acid__wt_ph5__2",0.00110041756157033
"acid__delgadx_ph5__1",0.00111515634063761
"acid__delgadx_ph5__2",0.001144581534104
"acid__delgadw_ph5__1",0.0011135043753024
"acid__delgadw_ph5__2",0.00111754304647218
"acid__delgade_ph5__1",0.00117823266114612
"acid__delgade_ph5__2",0.00126327351317298
"oxidative__wt_pq__1",0.000953452300306346
"oxidative__wt_pq__2",0.000999979917391461
"oxidative__deloxyr_pq__1",0.0011851979631469
"oxidative__deloxyr_pq__2",0.00121533124297056
"oxidative__delsoxr_pq__1",0.00105193626948755
"oxidative__delsoxr_pq__2",0.00111633148283753
"oxidative__delsoxs_pq__1",0.00120599111637232
"oxidative__delsoxs_pq__2",0.00118225822756704
"nac_ntrc__wt_csn__1",0.00068332359970322
"nac_ntrc__wt_csn__2",0.000694447017420486
"nac_ntrc__wt_cytd__1",0.000705754013042621
"nac_ntrc__wt_cytd__2",0.000705516550279823
"nac_ntrc__wt_gln__1",0.000842004775053763
"nac_ntrc__wt_gln__2",0.000811766182163031
"nac_ntrc__bw_delnac_csn__1",0.00092361932794649
"nac_ntrc__bw_delnac_csn__2",0.000750177893669658
"nac_ntrc__bw_delnac_cytd__1",0.000980977753005812
"nac_ntrc__bw_delnac_cytd__2",0.000967833822728324
"nac_ntrc__bw_delnac_gln__1",0.00118051907237989
"nac_ntrc__bw_delnac_gln__2",0.00117252792854548
"nac_ntrc__bw_delnac_nh4__1",0.00105694614372503
"nac_ntrc__bw_delnac_nh4__2",0.00105481415949596
"misc__wt_no_te__1",0.00109651632198326
"misc__wt_no_te__2",0.00105639176899764
"misc__bw_delcbl__1",0.00100135951140947
"misc__bw_delcbl__2",0.00102347324699561
"misc__bw_delfabr__1",0.000899260975889602
"misc__bw_delfabr__2",0.000887135406391953
"misc__bw_delfadr__1",0.00100781221038
"misc__bw_delfadr__2",0.000972609056463769
"misc__nitr_031__1",0.00101673482452362
"omics__wt_glu__1",0.000715739977200945
"omics__wt_glu__2",0.000791963436972125
"omics__wt_gly__1",0.000883583334758271
"omics__wt_gly__2",0.000893064574294444
"omics__wt_thr__1",0.00103983575552861
"omics__wt_thr__2",0.00111978004339759
"omics__bw_ac__1",0.00102871257606139
"omics__bw_ac__2",0.00111212196219719
"omics__bw_fum__1",0.00113665579818901
"omics__bw_fum__2",0.00122030601261772
"omics__bw_glc__1",0.00105419871295468
"omics__bw_glc__2",0.00108102649181425
"omics__bw_pyr__1",0.00137129994340056
"omics__bw_pyr__2",0.00137012684459159
"ompr__wt_nacl__1",0.000514466355279543
"ompr__wt_nacl__2",0.000529650644525814
"ompr__bw_delompr_nacl__1",0.000381977976620027
"ompr__bw_delompr_nacl__2",0.000374391211339018
"minspan__wt_ade__1",0.000934335748532718
"minspan__wt_glc__1",0.000751647380254078
"minspan__wt_glc__2",0.000842794384290979
"minspan__wt_glc__3",0.000810202724657674
"minspan__wt_glc__4",0.000774562085210064
"minspan__wt_glc_anaero__1",0.000948739696406736
"minspan__wt_glc_anaero__2",0.000851462990035218
"minspan__wt_trp__1",0.0011852909899174
"minspan__bw_delcra_glc__1",0.00107348894850919
"minspan__bw_delcra_glc__2",0.0010381987991534
"minspan__bw_delcra_trp__1",0.00113050906541431
"minspan__bw_delmntr__1",0.001118717816265
"minspan__bw_delnac_ade__1",0.000941868622259913
"minspan__bw_delnac_glc__1",0.0011173775431927
"cra_crp__wt_ac__1",0.00105161652274973
"cra_crp__wt_ac__2",0.00095518562459789
"cra_crp__wt_fru__1",0.000740569031689469
"cra_crp__wt_fru__2",0.000848917713223406
"cra_crp__delcra_ac__1",0.000922290266909425
"cra_crp__delcra_ac__2",0.000931819517674353
"cra_crp__delcra_fru__1",0.000958675109124221
"cra_crp__delcra_fru__2",0.0009812223877833
"cra_crp__delcra_glc__1",0.000880279090338185
"cra_crp__delcra_glc__2",0.000881847376695173
"rpoB__wt_031__1",0.000957635331836881
"rpoB__wt_044__1",0.000910486225621498
"rpoB__wt_lb__1",0.00106309388162801
"rpoB__wt_lb__2",0.00105438587032173
"rpoB__rpoBE546V_031__1",0.00115090950535083
"rpoB__rpoBE546V_044__1",0.00114675640529968
"rpoB__rpoBE546V_lb__1",0.000917775217278228
"rpoB__rpoBE546V_lb__2",0.000951783131071507
"rpoB__rpoBE546V_glc__1",0.000808180045417716
"rpoB__rpoBE672K_glc__1",0.000572238564132529
"rpoB__rpoBE672K_glc__2",0.000652781150096672
"rpoB__rpoBE672K_lb__1",0.00086856181754363
"rpoB__rpoBE672K_lb__2",0.000873629625714749
"crp__wt_fru__1",0.000804226843485361
"crp__wt_glyc__1",0.000805554235151656
"crp__wt_glyc__2",0.000831696852251095
"crp__delar1_glyc__1",0.00197608528420632
"crp__delar1_glyc__2",0.00217443341368736
"crp__delar1ar2_glyc__1",0.0014264890688539
"crp__delar1ar2_glyc__2",0.00140870941027759
"crp__delar1ar2_glyc__3",0.00144289538248429
"crp__delar2_glyc__1",0.00301928896155351
"crp__delar2_glyc__2",0.00284228066453327
"crp__delar2_glyc__3",0.00273198464118776
"crp__delcrp_fru__1",9.96092329790943E-7
"crp__delcrp_fru__2",9.96092329790889E-7
"crp__delcrp_fru__3",9.96092329790284E-7
"crp__delcrp_glc__1",1.95694960671446E-6
"crp__delcrp_glc__2",1.40804659465465E-6
"crp__delcrp_glc__3",9.96092329789067E-7
"crp__delcrp_glyc__1",9.96092329788465E-7
"crp__delcrp_glyc__2",9.96092329791561E-7
"crp__delcrp_glyc__3",9.96092329789424E-7
"glu__glu_ale3__1",0.00245790193262023
"glu__glu_ale4__1",0.00100357620755029
"glu__glu_ale5__1",0.00106988231111191
"glu__glu_ale6__1",0.000747681691787339
"glu__glu_ale8__1",0.00237161872173663
"glu__glu_ale9__1",0.00143758961073065
"glu__glu_ale10__1",0.00201267779408626
"42c__wt_42c__1",0.000875918554325964
"42c__42c_ale1__1",0.00115938849217077
"42c__42c_ale2__1",0.000838019800844281
"42c__42c_ale3__1",0.00065459123805892
"42c__42c_ale4__1",0.000900776858892029
"42c__42c_ale5__1",0.000706481586251219
"42c__42c_ale6__1",0.00111604573285386
"42c__42c_ale8__1",0.00148381426480623
"42c__42c_ale9__1",0.00102401415898
"42c__42c_ale10__1",0.00119304365199531
"ssw__wt_ac__1",0.00112879577865879
