"gene","iM","Val"
"b2371","EvgA",-2.60203432033735
"b2374","EvgA",-4.42530748663084
"b2375","EvgA",-4.50727091754872
"b2372","EvgA",-4.64009437403877
"b1500","EvgA",-4.48814931878636
"b2373","EvgA",-4.47748684119002
"b1501","EvgA",-4.7782686917436
"b1499","EvgA",-4.32136397529186
"b2083","EvgA",-4.72518727212003
