,b0841,b1608,b1609
p1k_00823,0.0830086220364255,21.85534238651664,44.5987764289502
p1k_01027,5.386858651606896,10.538362728392883,6.94172858786871
p1k_00129,1.9354899211839456,15.081379704474504,5.694137968945131
p1k_00522,1.4319437109133255,15.074902080790467,13.220277574083816
p1k_00603,1.7224765368167418,7.945016495992039,12.026607081303489
p1k_00854,4.053716970532273,6.985846038023838,6.757305230730308
p1k_00898,9.502510631591926,11.221269645380524,8.04055744007003
p1k_00821,0.0830086220364255,7.137547754379022,15.561064051140177
p1k_00503,3.0745779861544222,7.946846600064074,5.12339258870848
p1k_00142,4.219818897687264,7.321224279747367,7.255743688016431
p1k_00263,5.360780806938957,9.244215537647165,6.86950300653899
p1k_00363,3.3781502352049166,5.8189693941034735,5.460809161747468
p1k_00659,2.653832974486137,5.493355857047578,7.333812012795484
p1k_00756,3.173403459556388,6.066537686946725,5.102848628208702
p1k_00771,4.093964382597654,7.991113696184703,5.480796545839689
p1k_00163,5.220808842349769,10.973769364253243,7.875511500356396
p1k_00367,1.722274756598924,1.2973007466190791,1.1564034964479717
p1k_00540,0.544996897800065,5.112528271643392,4.008414942628969
p1k_00472,2.43165806147832,5.264290683575922,4.52691491541895
p1k_00722,1.8028943574918983,15.059824160571925,8.614218869827909
p1k_00489,8.997789637284024,23.078202619091957,13.300194292401054
p1k_00714,2.143178933040756,5.076962134298928,4.773502549981678
p1k_00778,2.4159512538559262,9.98725158478515,9.050528287094874
p1k_00761,2.02760043281476,7.411202186125428,8.313074904945768
p1k_00839,0.0830086220364255,11.252653673160763,14.465618285251727
p1k_00627,3.386506272675309,10.689373999154189,5.815830386667636
p1k_00975,6.165994464143268,14.463332767436276,9.318317176700257
p1k_00109,4.040526737173302,9.806486000191018,6.535764801276925
p1k_00491,1.5352682885753937,14.384865313766904,8.35074122983858
p1k_00468,1.7801515133934585,4.625074447008883,2.8514894816154057
p1k_00387,6.154356357995343,10.548691371949957,6.473542986387113
p1k_00675,5.05611000728367,13.94954113691268,8.405183404535194
p1k_00797,3.356116968641216,5.027773008080228,3.414209548315212
p1k_00923,4.564357599574056,12.811595395166297,9.065776178823786
p1k_00931,7.472283532013268,9.53838431202628,8.690135278266222
p1k_00852,0.0830086220364255,19.068064172429924,14.73498860713101
p1k_01008,5.395757595091678,9.770489276594754,8.25383208927705
p1k_00021,4.610676662532886,9.257540147520508,2.819670221380616
p1k_00960,7.065341822739239,12.403186885582716,6.502648575600442
p1k_00547,0.3553369829076659,6.481780240140115,5.355483569655282
p1k_00192,4.446514268050334,8.27214309378166,3.8203429818231593
p1k_00241,5.921948363608591,9.013343474474691,7.013738810176462
p1k_00907,4.4673669174309065,11.332465542972338,3.6455671863858337
p1k_00290,7.759573764729164,12.669036778124594,9.518485991543493
p1k_00840,0.0830086220364255,12.337983806367555,8.090873831744164
p1k_00897,3.5668507291563056,7.954823033938852,3.313977564466003
p1k_00674,5.082752454986407,14.50188443414438,8.418877892797664
p1k_00916,4.954057791078308,12.628261546875253,3.586052260356764
p1k_00317,6.445286324081626,9.3684931944618,6.2918956277380405
p1k_00106,5.244531990902612,9.18231849638237,7.452907850758756
p1k_00541,0.4581753861007217,5.357248989777687,4.21316574407292
p1k_00280,5.86489786711931,6.4334650623523455,4.255248589801377
p1k_00253,6.277820831032164,11.213957094906108,9.752996898733064
p1k_00992,5.293373806358979,10.934969525133784,7.074706718971625
p1k_00611,0.8267059268707434,2.441625915194897,3.187536643282692
p1k_00320,6.502001455583034,9.02248240697281,6.539889034419563
p1k_00401,7.542395374791992,10.20409199063334,7.238969651680777
p1k_00406,3.2465625019270625,7.621719610799349,5.526864940598634
p1k_00988,6.123233768929617,11.177473521078271,7.830037862684025
p1k_00641,5.264151883824261,13.849253035707626,9.503541916673996
p1k_00682,5.51743892210723,10.08059470447629,5.26908878660165
p1k_00517,1.256199720973524,5.430223769294022,5.939980446894557
p1k_00475,11.71505192007884,26.41277961487333,20.35252009221458
p1k_00775,3.824854224876628,8.277502704542297,7.378752395287625
p1k_00736,2.6584545080944526,10.077560100226744,6.530002734889546
p1k_00165,2.2610578665391508,5.03520299541256,5.680783178836266
p1k_00159,6.774601975122272,9.388407527265375,4.488254546017382
p1k_00413,4.652290580916401,8.529713828474279,5.677423749570752
p1k_00162,5.750849987013612,9.284956698522812,6.727916460580772
p1k_00215,6.762776150490853,9.06656096366459,5.977370731096347
p1k_00523,2.101813374025675,15.28878578269656,11.406940993900236
p1k_00004,1.8404036528105217,8.609529384824242,5.552472975372851
p1k_00279,5.481596099626307,7.369355998572612,4.408717391541795
p1k_00536,1.5404296624594274,11.887797748656816,7.821092643994235
p1k_00716,2.980315195689596,14.919246224165596,12.909361506556513
p1k_00212,7.126316682333252,10.860185066868258,7.487264105906865
p1k_00469,10.51326058973554,21.090870460103865,13.35221834618508
p1k_00271,2.8442392562848875,6.503789904523434,5.477997459602901
p1k_00535,1.2495556010822484,14.68636650971036,11.334389651525523
p1k_00051,5.549553117919879,12.784079624577169,7.467304173288089
p1k_00702,5.779089692616444,13.150407328617334,8.038107144348258
p1k_00327,5.325486805997178,11.009064703246972,6.535754970648448
p1k_00139,1.752113165806121,7.514201965376041,4.194150046378298
p1k_00395,5.811243338636766,12.71505955280202,7.026246947342456
p1k_00926,5.418979119513291,12.62979331044883,8.815517199212968
p1k_00582,2.87434592037519,10.26460821616176,8.06396995160151
p1k_00502,3.7977904832767977,8.16005176350448,5.405810738806287
p1k_00404,10.183415832501968,7.892182836205049,5.733724272981439
p1k_00243,5.938874598842165,10.243644422797496,7.906002037705054
p1k_00356,10.203840324471392,14.76643732274355,9.51264496310804
p1k_00380,1.8632575402700469,1.8781243519245725,2.0037095941854197
p1k_00311,3.6252746185317335,10.133663125608688,8.560383405424833
starve_series__t27_growth2,5.008552162644694,5.997592148975956,6.637869967415019
p1k_00285,6.224515785000119,11.29987613239118,8.68331522468499
p1k_00770,2.965350612536672,8.26158071745678,6.325931299192373
p1k_00557,0.5614535857727617,19.691865545516208,7.383383605305719
p1k_00504,3.684329598335924,8.219705031758133,5.35637356565857
p1k_00301,4.368424126303463,9.787421674239429,5.55247678171965
p1k_00673,3.626290952029565,9.230375428340627,5.097396576450644
p1k_00214,11.614281849042795,15.282687656637725,9.21044901951303
p1k_00116,5.835458682342607,6.133848568441901,6.032010592288814
p1k_00202,7.061243888940566,11.533299525273344,7.378294661353335
p1k_00277,6.769407233384395,8.786253332480333,7.328057054717366
p1k_00493,12.259573409316625,27.813324079082264,18.44789910956401
starve_series__t17_starve,0.7041682119526852,1.1921632759969607,1.419455779683648
p1k_00082,3.678456207531449,12.032801820738827,7.272476346434048
p1k_00440,11.911793822660696,15.958264993440457,9.827541909310725
p1k_01035,5.591164809279305,12.086685063735285,7.38457453543951
p1k_00014,5.250636766497816,14.519808773590531,10.230000787297891
p1k_00288,7.362248728484046,9.39295931323976,7.468294877845874
p1k_00176,5.340504174118491,13.67987047197719,11.93554825919534
p1k_00431,9.009730995612289,10.93537431354366,8.387194565604373
p1k_00479,3.308312829010569,3.0380335456156096,0.7308252839257978
p1k_00748,7.655167467271688,5.376483031949108,4.9564412055368114
p1k_01015,4.615454413359217,18.5823320973985,8.573676093977438
p1k_00223,6.144346646110504,9.16545485295708,6.886703587821542
p1k_00605,2.1265692869676918,9.146290474349495,13.43569292580356
p1k_00563,1.9280414918548603,9.463215307796077,6.511215284246743
p1k_00762,2.525468902195608,8.352579047124959,9.860513370706856
p1k_00892,6.110807056357248,7.430354609259583,3.4458314660668354
p1k_00258,4.601368515586049,10.598942461429884,7.281408771306905
p1k_00275,6.053587809509539,13.996018931321812,9.678371771781508
p1k_00618,4.754409665506598,9.58871536434379,7.234319313035303
p1k_00950,6.864966213722657,14.676533721592444,11.623569658063795
p1k_00772,3.770510321628976,7.046631719587842,5.101195725788672
p1k_01009,7.997867201211734,14.0527922214634,11.109856157140095
p1k_00985,8.445355264774987,14.298087642900311,7.940201831964999
p1k_00291,6.570500890310653,9.289008313801848,7.933565158351751
p1k_00411,4.45189389696759,8.798251990317885,5.592803674694887
p1k_00063,7.476939870782895,12.263758614907282,8.732473375598634
p1k_00152,4.228737618800367,13.789849638554552,8.963607293410188
p1k_00567,1.033860104237601,6.478934074787559,6.659808727108317
p1k_00758,1.8731743759919004,5.046102105974361,4.394545151907883
p1k_00857,3.317454869884957,10.305228578137896,6.989390603577068
p1k_00150,3.077859190336302,18.31519141690871,12.97536067950088
p1k_00113,4.101616728752102,6.0744625790997615,5.495883535477427
p1k_00971,2.528164642656677,5.3305668448667465,3.37720551478468
p1k_00544,0.3791778879679903,6.70176450403986,3.701323386136268
p1k_00200,5.080016461588074,11.843213612709546,5.200049743169427
p1k_00262,4.592651143475212,16.836705844623985,7.006267517319106
p1k_00997,9.281500995755604,12.68345809515869,8.30310051758758
p1k_00209,3.2645522673032428,8.049643365910757,3.800151833517285
p1k_00497,2.3932246171347056,4.08909036952921,2.707245643009488
p1k_00767,2.2770653590101024,8.595030820487551,6.560397301749781
p1k_01000,6.799420015252605,13.31045419960906,9.740690648015285
p1k_00546,0.5079717083582126,6.338540234404676,4.752910970679519
p1k_01038,5.827050840238214,12.164908674355788,7.830169063294121
p1k_00225,6.328860616793698,8.957437989564061,6.829508227063434
p1k_00322,3.8001478639841126,14.239484959252955,8.250381845799339
p1k_00079,6.292620367331928,11.238755278110885,9.19121814679971
p1k_00343,6.762247747450026,6.710797276306917,4.603598767404488
p1k_00594,0.9923637354319896,8.502981234653515,8.603297388573177
p1k_00180,6.107274489051853,10.146188087238436,8.727500279617141
p1k_00573,0.585548725340454,15.12999112309703,12.178001351068946
p1k_00792,10.275344673537598,9.188262909246053,9.507601416490706
p1k_00941,4.768864625246458,12.35799238001234,6.562241346955444
p1k_00105,5.487389384845439,8.431698136924002,7.274888064105547
p1k_00464,1.3339004055111885,9.84422249940424,6.482781081292639
p1k_00031,36.59125477942158,92.89383045072324,62.25295292867317
p1k_00914,5.463415858722352,12.072542702165824,4.122525400666324
p1k_00098,8.605576245132779,16.569730961901012,10.380157571798495
p1k_00073,5.480825133379256,15.604954449962092,16.00319800158299
p1k_00809,7.029756385900115,6.113465678064312,4.79564525765433
p1k_00913,4.088969595624853,10.187244173583588,4.9500329115634845
p1k_00591,1.2814297784410045,8.024307863655345,4.221015151747166
starve_series__t11_starve,0.5946499635496517,0.3494264247709459,0.5603162228008806
p1k_00199,6.867124653699229,12.456089762771343,6.168317997744983
p1k_00846,0.0830086220364255,22.66096545727136,21.277174975090816
p1k_00239,6.369860562724498,15.311578578629424,11.39057335385781
p1k_00300,4.105769795739521,9.82363443515886,4.183019464002473
starve_series__t07_starve,0.9345848553621736,0.7037654846330892,0.7983827431490668
p1k_00752,1.6892068258572934,4.993172155402416,4.036400330088073
p1k_00236,6.616203824015737,10.738871099508206,7.268135630903761
p1k_00344,7.732835022766047,7.147521383370593,4.8908043236591
p1k_00436,6.727721000149943,12.353264639169964,7.714563887412322
p1k_00569,0.3077539711550029,8.286537622474475,4.573101965583379
p1k_00606,0.7445561167077982,2.810540099943549,4.891214614553473
p1k_00037,18.462236674848448,42.95372270837198,34.45063855649914
p1k_00178,6.097933498467685,7.977781662481706,6.920908426724992
p1k_00084,4.441206958826962,13.17883835601482,7.4701552581543185
p1k_00268,8.79820397098937,13.523129366736512,9.042895951558144
p1k_00424,7.651318271349298,9.695182489487348,7.388042599843134
p1k_00576,5.50634073364367,11.059363612207404,6.617088348852557
p1k_00677,4.163623750127883,10.782966909884754,6.25245331361329
p1k_00858,3.2624110173977945,13.101116059623228,6.944387314088554
p1k_00744,10.999179929317735,15.50646575907635,7.346695117137449
p1k_00634,2.817669299008825,8.928812903244728,8.597137568450247
p1k_00064,2.9361870803316976,7.501904164796906,4.061795418866464
p1k_00799,5.95489772044269,5.458961676572857,4.336230545877735
p1k_00391,9.86748867276988,13.681790545726347,9.766725002929611
p1k_00845,0.0830086220364255,9.239403131725489,11.046774239847394
p1k_00943,5.320976810093002,11.279518168953288,6.552577288271312
p1k_00333,5.894422179021066,7.934295602696762,5.260847309534243
p1k_01022,6.507760143553772,11.85711532040026,7.762109777340261
p1k_00483,1.5871561416784965,5.369473631439989,4.512269419383295
p1k_00804,7.216842801116882,7.688677067934607,5.708002635756211
p1k_00270,6.00040088097385,10.473617717459875,7.061104157776686
p1k_00189,7.110053753679887,11.09302107746651,7.0777252700383855
p1k_00400,7.126768164944444,14.368846979207577,9.92349181998602
p1k_00462,3.5754773967658844,9.577710156698403,6.061836116625946
p1k_00020,3.5008937390506305,8.497989246255353,3.432163093214944
p1k_00982,9.705266308008284,18.3644823987316,11.26309381926183
p1k_00747,8.100010471050023,6.339888109667623,4.917615869939388
p1k_00160,6.135918323706783,10.43196769545453,6.837221623600478
p1k_00640,5.851994343591876,17.256994132924543,10.51064857099583
p1k_00724,2.17922331258069,14.659726470632028,8.415904082024685
p1k_01029,6.169030719729649,16.263029776957215,7.406405413669043
p1k_00818,6.27464321615138,7.054675522203703,4.755995489966914
p1k_00054,3.1271548322357914,14.922701113168788,7.4321029336713025
starve_series__t03_starve,0.8791636686679777,2.2150221144534568,1.5060299325814293
p1k_00184,5.967804938670402,8.111634861022525,6.726544328420209
p1k_00466,1.9810032979357024,3.702227241302175,2.6108545414231505
p1k_00578,0.7908524444623817,5.144551877958408,4.8264012462404775
p1k_00769,2.978982538166802,7.2774568538020254,7.356821722382111
p1k_00859,3.690741718679848,11.572373496093157,6.711003099183037
p1k_00798,3.678369355182599,5.748132815990339,3.4667255540079944
starve_series__t16_starve,0.4448025584488576,0.565569454947185,1.0444190756166811
starve_series__t28_growth2,5.426466879650613,9.08241550809053,10.876314545235784
p1k_00642,4.681172519566449,11.567193919341856,7.126694857216459
p1k_00743,10.182452639509524,13.177364471604568,7.727259195001513
p1k_00790,4.537583875436698,16.858237245921142,15.146323840376098
p1k_00906,4.412088105604923,9.898062379228604,2.8422910997553865
