"gene","iM","Val"
"b1818","Crp-2",-2.64302808462407
"b1818","DhaR",-8
"b1101","Crp-2",-3.79244659690808
"b1101","DhaR",-8
"b1817","Crp-2",-2.7418894065213
"b1817","DhaR",-5
"b1819","Crp-2",-2.6327074335161
"b1819","DhaR",-5
