"sample","gene","Val"
"p1k_00639","b0447",0.0472392619039572
"p1k_00639","b3160",0.0397908754016935
"p1k_00639","b0462",0.123493353651559
"p1k_00639","b2159",0.019770863466194
"p1k_00639","b2237",0.0327556707014768
"p1k_00639","b0684",0.0865314277198281
"p1k_00639","b0950",0.00324489707638864
"p1k_00639","b0167",0.0321641575514759
"p1k_00639","b3035",0.399680439843428
"p1k_00639","b3924",0.00784492863491331
"p1k_00639","b0463",0.0597471607696667
"p1k_00639","b0952",0.041290155927254
"p1k_00639","b0951",0.0237087063634705
"p1k_00639","b2895",0.0263614602915463
"p1k_00639","b1377",0.00727628331823653
"p1k_00639","b1277",0.0277678845850418
"starve_series__t10_starve","b0447",0.0194216532805418
"starve_series__t10_starve","b3160",0.016359370460786
"starve_series__t10_starve","b0462",0.0507722813694298
"starve_series__t10_starve","b2159",0.00812846856240115
"starve_series__t10_starve","b2237",0.013466960610627
"starve_series__t10_starve","b0684",0.035575987416179
"starve_series__t10_starve","b0950",0.00133408659256348
"starve_series__t10_starve","b0167",0.0132237696112935
"starve_series__t10_starve","b3035",0.164322104385023
"starve_series__t10_starve","b3924",0.00322531466024275
"starve_series__t10_starve","b0463",0.0245640722186654
"starve_series__t10_starve","b0952",0.0169757752343598
"starve_series__t10_starve","b0951",0.00974744854518834
"starve_series__t10_starve","b2895",0.0108380851248714
"starve_series__t10_starve","b1377",0.00299152539819726
"starve_series__t10_starve","b1277",0.0114163135707166
"p1k_00707","b0447",0.0448860997712428
"p1k_00707","b3160",0.0378087449142785
"p1k_00707","b0462",0.117341693533634
"p1k_00707","b2159",0.0187860037252797
"p1k_00707","b2237",0.0311239897475473
"p1k_00707","b0684",0.0822209776663537
"p1k_00707","b0950",0.00308325676667683
"p1k_00707","b0167",0.0305619420525405
"p1k_00707","b3035",0.379770880753823
"p1k_00707","b3924",0.00745414376119838
"p1k_00707","b0463",0.0567709339914791
"p1k_00707","b0952",0.0392333407386631
"p1k_00707","b0951",0.0225276881218309
