"gene","Val"
"b2818",-0.812088973101717
"b3959",-0.812088973101717
"b3958",-0.812088973101717
"b3359",-0.812088973101717
"b3957",-0.812088973101717
"b0273",-0.812088973101717
"b3172",-0.812088973101717
"b3960",-0.812088973101717
"b4254",-0.812088973101717
