,b1499,b1500,b1501,b2083,b2371,b2372,b2373,b2374,b2375
p1k_01015,0.9149741828269612,0.6693175052579481,1.1248266956167663,3.4529082672087457,2.3521316842625395,1.529445877254635,2.162438576024297,1.5732067628416688,1.0294100469077223
p1k_00258,1.8273001035367409,0.9719338040608114,3.308220363707665,1.7157232492092422,4.019100942122552,1.846043388781393,2.9604691089077786,2.3617840421811245,1.4605453179992518
p1k_00180,0.961938835612507,1.1178966355853168,2.1351704480106384,1.1773198240497462,1.963080840745081,1.7002261140894863,2.2641602278544486,1.8840106887985304,1.04046090697092
p1k_00276,1.1664893349322136,1.274144369208548,1.8984832719019884,1.4927515947626684,2.364888380603189,1.242756022742292,1.947916220878265,1.7333670362399545,0.6385987048164473
p1k_00417,0.8911972493695962,1.0638600412548964,1.2429277193479755,0.9958220950319376,1.6042141176254394,1.143890621804004,1.579190304005134,1.5748092689588506,1.2392637181934638
p1k_00448,1.6517089971767074,2.3026563477554096,2.7693083111535444,4.4683873661245945,3.554068857980836,1.837123439652695,2.8049787027839934,3.131176687840977,1.6764925115410003
p1k_00770,0.888008507876918,1.1734548023290587,1.859406401980708,0.826867216424099,2.382488631406805,2.26963435865664,2.008398238808176,2.0534561030486693,0.7631281329118242
p1k_00344,1.4788854336352113,2.0248676525015648,2.592187345354924,2.9585503135815463,3.3455499285803034,3.047852961218632,2.98243691475484,3.1287514293506,2.8084041714066723
p1k_00772,1.5022480779312155,0.6693175052579481,1.6462260298137164,2.003643368609936,2.559894535159438,2.348608157911461,2.2133030938271427,1.9138440403251256,0.8477128262807601
p1k_00297,0.980570131891862,0.6693175052579481,2.0937746363574,2.035830497282337,2.794427229800795,1.345554200877089,2.6352186783649736,2.1576010069642244,1.0958099009727766
p1k_01044,1.065341869977933,2.252010901994866,2.344540349088814,5.500125712918452,3.363056219898423,2.8094019761657467,2.762838626774637,4.377513311739087,2.6094410850681777
p1k_00305,1.0053146268109634,0.9789895810074744,2.772648560319755,2.7723863857695275,2.141464024657407,2.215367001629349,3.605140523842644,2.5181578066867965,1.7177364194123768
p1k_00465,0.8729772999374195,0.6693175052579481,1.5878995555509907,0.7746863227897358,1.012167990923944,0.7071792240134505,0.765936412653474,0.5994826232305756,0.5190315109892314
p1k_00978,0.8338844809112468,1.7216084952605637,1.762766514168289,2.9754590360125825,2.8168921329135994,1.988415518312004,2.191852609206432,2.1205783368473186,1.3693050526458912
p1k_00811,1.8905469607736525,1.3206389403630827,2.60724059631596,2.662427776541481,2.495847299187782,2.149049080859847,3.094929722282694,2.8599099072364123,1.3505899160230213
p1k_00372,0.553788800540734,0.6693175052579481,0.7590534115500134,1.175629900910443,0.9765861176091716,1.5249140762709272,1.5662277124246546,1.004087380503896,1.1391762848616698
p1k_00933,1.3656513457474042,0.6693175052579481,2.7665343728037826,2.147178998830208,3.714063995190862,2.5923700319805163,3.124411491000944,3.2169959149271525,1.421499263954885
p1k_00166,0.8242736344000512,0.9070714271128376,2.180146449378215,1.057146635468999,1.432437583602149,1.81247287589386,1.762867894171784,2.082159000823663,1.0283030142342575
p1k_00948,0.9457138677290564,1.4544514831814488,2.113514555389287,3.7299628839244874,2.269628347788387,2.097658277237157,2.9340087590799824,2.5273310401036477,2.106519877053655
p1k_00814,2.005900590687489,1.127038652895973,3.20206724392671,3.1278678127481427,2.9272401684279354,2.6324209707155237,3.362071457605789,3.419563922111372,2.0731377834010454
p1k_00747,0.9405810529663464,0.6693175052579481,1.3058844156299452,0.9857203892754276,0.7941253874373823,1.13779811025075,1.5202523577557543,1.4176544088846277,0.697497487383781
p1k_00365,0.4203590011550263,0.6693175052579481,0.51029418469593,0.9632524583805788,1.0365108856455223,0.9157132702907776,1.1340262652397537,0.8606549084238044,0.4978773661185019
p1k_00614,1.044859021086584,0.6693175052579481,2.209739672522484,1.4654575540674422,2.0492232748955117,1.787114116651735,2.1726564902635728,1.640027345200939,0.633296188206246
p1k_00667,1.5700038892511956,0.9736691965477426,2.7659085249779536,3.846556010821388,4.921586097185713,2.3915838288729017,2.937183529345007,2.892180738149295,1.2795792370271852
p1k_00653,1.7930090300448551,1.2983882120866852,3.463556897819485,1.5416948855939197,3.1848779743144915,1.4731158607655377,2.561905516804569,2.165885171850246,1.080590013372831
starve_series__t23_growth2,1.0093564261150256,0.6693175052579481,2.000461939781713,1.966826261311992,2.321498613013169,2.2552456276904094,2.7044709787824166,2.445854827217436,1.0377112451642438
p1k_00668,1.3371743099503428,0.9238119285809268,4.721566327038439,1.3926875074854494,3.0507084371550404,2.960738330435067,3.3581519268082856,2.347676064209073,1.5217699897783403
p1k_00798,1.8546988120928976,1.594289923524076,2.580980085801893,2.1390590759333605,2.0823884082188338,1.4238629091839872,2.2855346687224998,2.264951461072757,1.920713188638363
p1k_00128,0.8873000002436757,1.0608830921404244,1.1898733133892712,0.9903586014504466,1.5970995530447962,1.4006452589061784,1.759448219198297,2.2355858876631896,1.0386023493773888
p1k_00941,0.3746849712709906,0.6693175052579481,3.166261400150181,1.7651381155541668,2.7449261286538174,2.508577381372255,1.6557216806174624,2.997667419995736,1.2696782253631849
p1k_00165,1.2064072911958714,1.166523329244474,2.470089902942852,0.9104850533338812,2.868079968156072,2.358221360587596,2.9697342240256512,2.7601952660453564,1.554050717666051
p1k_00259,1.1057044760739692,0.6693175052579481,1.9921309070477131,2.485310045492689,1.8623543610054407,2.2647341927150832,2.604296205484511,2.539108658619353,2.684404788976145
p1k_00393,1.1569978647972012,0.6693175052579481,2.4052903755661443,1.9990533711856544,1.6941538006000318,1.7489566030044774,1.9684423380773624,1.254026985555707,0.5972471572764954
p1k_00532,0.4868321440205412,0.6693175052579481,1.2816463091033778,2.394166113989133,0.7271086154140469,1.2192098833570642,0.9602977610140366,0.9861801818300876,0.979027607550185
p1k_00424,1.0239618255183105,1.165273452415109,1.4267144200676598,0.9088793541566108,1.5925924374518574,1.1463503563786983,1.601996741196736,0.9696817715658066,0.5714127984118402
p1k_00807,1.9836576000045143,2.453390657614529,2.8417750325573365,2.498220787613516,2.3058841398949426,1.9710228054721697,2.5160872095116646,2.47473228022988,1.5424862211443762
p1k_00404,0.7715645951773689,1.692482708068016,3.1031293972605445,1.2732144264779657,2.3496876395965294,1.2356892592269335,2.3944526902595293,1.7225038362369225,0.4758210981079966
starve_series__t02_starve,0.4400127462408647,0.6693175052579481,1.9783231682618847,0.9241725538033596,3.4259677978635144,0.8303857616767678,1.2145133979256642,0.885313483186005,0.3665709934029085
p1k_00316,1.5368494890628723,1.0497731286159588,2.6975532313874,3.204328147002582,1.8952783876741224,2.981221127525674,3.000875194646648,3.347134702061159,2.23754463524665
p1k_00760,0.9183700738453526,0.6693175052579481,1.4565333520161552,0.2717315877198132,1.4907628453673447,1.1208966558208109,1.6213190944953375,1.336663364638705,0.6344043722080717
p1k_00775,0.8709110224537275,0.6693175052579481,1.1355227386049418,1.1065134617863577,1.8745323352538732,1.8399895567696376,1.4987784517482876,1.5216597660649662,1.037272030667437
p1k_00433,1.3460101210111388,0.6693175052579481,3.436002687753529,1.9057542811046413,4.650975580013716,2.431816646627912,3.740464462081695,2.145167677938216,0.9521588529252332
p1k_00035,0.8363357332884063,0.6693175052579481,2.329230659331912,1.954402194976212,2.8283988797290744,1.331700756454199,2.3262149970955126,1.8495153985641808,0.9182021364538648
p1k_00126,0.9280311909606448,0.6693175052579481,0.9215146124793931,0.969886279263911,1.960070828425979,1.5493173503006157,1.8196564194620872,1.4440644244318177,0.3436032070095727
p1k_00629,1.7935095235026957,1.260471246293703,3.377024055247464,0.9226862092513664,3.5373381492326645,2.473887737891776,2.9075172095223905,2.8236697614677118,1.28681882626099
p1k_00755,0.8167893503646988,1.1035101557561124,1.2186479515714457,0.7498469964089481,1.8472119290650344,1.2838984233466266,1.824667949159477,1.946072369109715,0.4797083396884726
p1k_00884,1.2403350575108134,0.9280614717896132,2.356124663300753,1.98124201764122,2.207223527640384,2.368291243756401,2.692241162353122,2.630786701034349,0.96792017081859
p1k_00193,1.0946305778170862,0.6693175052579481,2.1300115832272883,2.391220673294124,2.3980377069654564,1.6202507973177829,1.734730315380818,1.7570571814524945,1.1477244269790998
p1k_00298,1.6669694156023054,1.162879036131578,2.444541644689377,0.9963849510229632,3.1889210314770406,2.6739081221421186,2.3342047502846275,2.3824734780684085,1.1791038951116042
p1k_00007,1.0803014089844445,0.6693175052579481,2.730351466350527,2.883200259274888,4.36006860874015,1.3515062110407998,3.116769386115041,1.9756449849308944,0.9438953123972234
p1k_00268,1.8698887671381317,1.3324867600072487,3.5311901489178723,1.36711438334474,3.5480814287882354,2.5423018427499886,4.049379340196612,4.682421265881072,2.025133898839628
p1k_00516,1.2344143650843211,0.9648379085132792,1.8736422920723104,1.681863824960339,1.3171155352255115,1.7539175954053727,1.5662595335410587,1.4532528400603226,1.1407275585274643
p1k_00619,1.8137811871546987,1.1294755956118248,5.233525229000449,1.285146593973768,3.410614785840535,1.623991168546025,2.524715864801349,2.3964893040973454,0.9468802206853812
p1k_00267,1.8019998386832288,1.0467177112090065,3.5345570840510323,1.6569911303177345,3.045009299186148,2.378126779246845,4.243991809525488,5.166034213008847,1.9422267344618345
p1k_00471,0.451919679266882,0.934801414981356,1.0803640538211732,1.4410922199637253,1.2504591939213454,1.2948970940859916,1.1596134950236057,1.3903687138206755,0.527485488165696
p1k_00669,1.5075583764650522,0.6693175052579481,4.682191446836899,1.7503610379230952,2.678464351655095,2.609657666063125,2.9928733597027675,3.169687423454853,1.558057442828042
p1k_00408,0.7073032781924342,1.1266497633880044,1.1780785369002282,0.9431926682983852,1.5200661700071458,0.9096640683131504,1.394002549729241,1.3527842995487993,0.5475775294227292
p1k_00927,1.549937507438799,0.6693175052579481,2.870667714283227,3.141689097983676,2.2184948664357123,2.034218331244394,3.422624529540308,2.2010679010812435,2.5170974885495525
p1k_00998,1.6361048419106174,1.0161943820710526,1.997598500227379,6.892489558423767,3.8588578076635462,1.4750816534368991,2.2579797331165685,3.4781070740402606,2.5344188379990293
p1k_01008,0.9440198430299588,0.6693175052579481,1.9578167260922383,6.148956663418179,2.726486257961437,2.2825815340147977,3.318195124652575,3.2940314903908243,2.197673990797072
p1k_00727,0.676063467344288,0.6693175052579481,2.1979868331908627,1.032227651194836,1.156462231287454,1.2575810801062344,1.624191686607498,1.0214225684293126,0.4187826461297279
p1k_00074,0.3746849712709906,0.6693175052579481,1.2827363104869354,0.2717315877198132,3.9784392128047967,0.7071792240134505,2.793369365688595,1.0762219219672235,1.7043546896231638
p1k_00218,1.6833689395429874,1.633265704621192,2.337668250897079,1.0973122272429372,3.403832660793725,1.2051010606648769,2.0269101968769205,1.7310680168944053,1.2567960800652815
p1k_00195,1.5570186077476258,1.9698335625810357,2.387267229465777,2.06182627860318,2.8258609738654443,2.002743379498848,2.2757665146755053,2.221457221957218,0.987662305388984
p1k_00574,0.7201564354123557,1.008606545486601,1.6419669802600896,2.7624741663312986,0.9508964478629656,1.683615431324741,2.020997041801543,1.9646052166131007,1.3122530647971462
p1k_00982,0.7018795301738766,2.9186919868277545,1.445350805975015,2.748651912077116,1.8132484332094083,1.703094630626861,2.564156644973028,1.613550251324458,1.3758494999039137
p1k_00817,1.3290650151136825,1.0338233825571408,2.6398790429173595,1.743455136006412,1.9679934554339824,1.7561866905474166,2.5555755445244697,2.161212430569267,0.9401772471588004
p1k_00740,0.7263262070845895,0.6693175052579481,1.7672247611402243,0.7153959152477016,1.6929815148835607,1.9112962517417684,1.6943785890528582,1.4006468928532558,0.6383104110842222
p1k_00967,1.0731451303095432,1.202842561217364,2.378058423025473,2.91546467649332,2.938201737097549,2.1244954443169166,2.595216151545065,3.151939309895234,1.450638081361202
p1k_00513,0.9133430374885902,0.6693175052579481,1.518281718586595,2.1746751692286184,1.0405909129332422,1.1990497507257,1.9221606693728,1.2387217851865144,1.179453841410297
p1k_00945,0.5570268522569916,1.9228688338211064,2.9003710684120927,3.032451769071109,1.7312469190040496,4.31476083997707,5.623367258748044,7.39761356501416,3.978562083496423
p1k_00995,1.4621994208716431,0.6693175052579481,2.2511899942193425,6.903609109370021,4.064666574479865,3.3277372057803607,6.635312323617148,8.26857545723119,6.801541350931517
p1k_00031,0.9384756831683656,0.6693175052579481,4.546709598214012,2.547995475872533,5.028134456010977,2.5948531630499896,2.9980465876887115,2.2181299241365555,1.7961558447752082
p1k_00508,1.0495971698727602,1.4426241076879145,1.6778475955921284,2.116721911647837,10.429902945920416,1.9055203097278637,1.3766275103609698,1.2706169025312708,0.7425701264803874
p1k_00591,0.590181926896177,1.1631453512797778,1.3832517711072745,2.265603606360587,1.419997568139187,1.8003959481408234,2.158206255613605,1.7207910222119325,1.2405466793070443
p1k_00902,5.793468411077495,3.3302229990770744,5.427792565261559,9.794496959479316,4.408722270475269,9.395826396507111,6.323513196055993,4.248997135943354,6.094754143280889
p1k_00930,1.8324829434449703,3.1748096265875345,3.1437216898297757,3.030678312103089,6.649139921198332,2.3711472906196254,7.2655482594633,6.323391846184896,2.7392347721296093
p1k_00270,2.467316614370963,2.545788682738948,4.142883518475719,1.993643477223463,3.277290201360128,3.753488656491405,3.671469705825189,3.949701335041965,1.963749397656848
p1k_00686,1.3946190127125198,0.6693175052579481,3.0796942068282456,2.0152012596831104,4.252158424554227,1.808767883597256,2.5205804361233763,2.226702534241288,1.07493193884394
p1k_00263,1.7886515288118487,1.155349470868751,2.145676628187937,1.8773278950103636,2.237706251390124,2.8590962413383165,3.1795137370692643,2.7690520032339863,1.3451267183428013
p1k_00502,1.0279052818710095,0.6693175052579481,1.882469055880973,1.9200624455517596,1.6834256130626055,1.5356263884357997,1.9054550035928144,1.520282324839182,1.2506976740752611
p1k_00578,1.08393203479523,0.6693175052579481,1.6029488589817178,3.324763414243752,1.0040323132658082,1.7230886491701636,1.6087704829146612,2.1254492563072307,1.7875415207658534
p1k_00038,1.079280555873252,0.6693175052579481,2.8784218236809127,1.3385140735506729,1.488186828262667,1.779503899144673,2.9975777059828976,2.052324029991957,0.743630442934517
p1k_00426,1.8805298151622687,1.436152897166094,4.9209520641733056,2.101282601328712,5.046567998995023,2.91404638699246,4.300752296220486,2.901427253214409,1.5430605717581691
p1k_00441,1.988267490278609,0.9004205322551875,2.552478896193322,2.9013718816826417,2.397133032935123,2.293160365296691,3.2503425315585743,3.0251139083749234,1.691522902803879
p1k_00863,0.963372981763988,1.77306428975312,1.3520940342951846,2.972623537766068,1.7918004590720615,2.1732380372773195,1.6945007207859226,1.4584616594490374,1.218945416979076
p1k_00248,1.0540861422344467,0.6693175052579481,2.676654658997209,3.3576433596276667,3.691106519288061,1.7411604980656896,1.4648855278929864,1.6555045949212162,0.4959396364377994
