"sample","iM","Val"
"starve_series__t23_growth2","OxyR",-6.27852401353349
"p1k_00077","OxyR",-6.41416168410594
"p1k_00679","OxyR",-6.34058312726958
"p1k_00467","OxyR",-6.34480577941445
"p1k_00579","OxyR",-6.50461557671619
"p1k_00215","OxyR",-6.32506569375315
"p1k_00358","OxyR",-6.4005596232716
"p1k_00568","OxyR",-6.39344971218867
"p1k_00408","OxyR",-6.37012845400866
"p1k_00581","OxyR",-6.33993862674326
"starve_series__t04_starve","OxyR",-6.41280805908168
"p1k_00362","OxyR",-6.58124455454284
"p1k_00327","OxyR",-5.69480772795284
"p1k_00505","OxyR",-6.3699974766136
"p1k_00610","OxyR",-6.29655173885571
"p1k_00651","OxyR",-6.35300002887053
"p1k_00566","OxyR",-6.23537939221679
"p1k_00799","OxyR",-6.35795908591009
"p1k_00461","OxyR",-6.43319541463498
"p1k_00909","OxyR",-6.41910501559857
"p1k_00980","OxyR",-6.54098462271014
"p1k_00937","OxyR",-6.59908184661039
"p1k_00488","OxyR",-6.36470379459401
"p1k_00078","OxyR",-6.51618056284501
"p1k_00312","OxyR",-6.40705347982907
"p1k_00458","OxyR",-6.34221802893121
"p1k_00338","OxyR",-5.27796921323123
"p1k_00223","OxyR",-6.41684666838213
"p1k_00750","OxyR",-6.1803883367974
"p1k_00628","OxyR",-6.31136460842
"p1k_00902","OxyR",-6.31563171535088
"p1k_00963","OxyR",-6.5861408433091
"p1k_00001","OxyR",-6.28684409629535
"p1k_00730","OxyR",-6.3052860765695
"p1k_00331","OxyR",-5.78115758445853
"p1k_00079","OxyR",-6.37979469649621
"p1k_00124","OxyR",-6.3000977190055
"p1k_00173","OxyR",-6.47291305186613
"starve_series__t01_starve","OxyR",-6.38040291545414
"p1k_00639","OxyR",-6.33831781480959
"p1k_00374","OxyR",-6.49658254457347
"p1k_01011","OxyR",-6.45998796276196
"p1k_01031","OxyR",-6.6094419081762
"p1k_00011","OxyR",-6.29656813709058
"p1k_00345","OxyR",-6.32126389257399
"p1k_00313","OxyR",-6.37703373895484
"p1k_00522","OxyR",-5.60154750312584
"p1k_00263","OxyR",-5.96608555852265
"p1k_00638","OxyR",-6.33401627894012
"p1k_00037","OxyR",-6.27002445602602
"p1k_00513","OxyR",-6.11309635020963
"p1k_00995","OxyR",-6.61691491670989
"p1k_00308","OxyR",-6.33969644175712
