"sample","iM","Val"
"p1k_00286","Purine",-3.12938804539311
"p1k_00872","Purine",-3.32154900560224
"p1k_00961","Purine",-3.44352360251996
"p1k_00746","Purine",-3.17828846689177
"starve_series__t22_growth2","Purine",-2.91306002764624
"p1k_00044","Purine",-3.71221917337824
"p1k_00084","Purine",-3.55525004635986
"p1k_00827","Purine",-3.35643342273006
"p1k_00797","Purine",-3.03012814081555
"p1k_00053","Purine",-3.94288647744105
"p1k_00207","Purine",-3.28821608654856
"p1k_00427","Purine",-3.66538181865278
"p1k_01028","Purine",-2.6349976922621
"p1k_00894","Purine",-2.60473711579926
"p1k_00339","Purine",-3.0487133261884
"p1k_00572","Purine",-2.32386627904008
"p1k_00838","Purine",-3.023072949981
"p1k_00303","Purine",-2.26631965982436
"p1k_00613","Purine",-3.37424228818736
"p1k_00259","Purine",-2.50404421048383
"p1k_00169","Purine",-2.62204410234332
"p1k_00103","Purine",-2.52940281424467
"p1k_00845","Purine",-3.33715774109819
"p1k_00893","Purine",-2.71444065854441
"p1k_01050","Purine",-2.76189381642181
"p1k_00066","Purine",-2.88509505086917
"p1k_00242","Purine",-3.12373331163572
"p1k_00466","Purine",-1.89816048446512
"p1k_00866","Purine",-2.95561444960729
"p1k_00652","Purine",-3.0852650430849
"p1k_00293","Purine",-3.02058632384204
"p1k_00520","Purine",-3.00738727807018
"p1k_01026","Purine",-3.48516535314977
"p1k_00877","Purine",-2.53266580718072
"p1k_00993","Purine",-2.59715728403525
"p1k_00212","Purine",-3.31022596791141
"p1k_00010","Purine",-3.52231481334527
"p1k_00436","Purine",-3.34610123196244
"starve_series__t28_growth2","Purine",-3.10116300471303
"p1k_00438","Purine",-3.22535323895694
"p1k_00251","Purine",-2.64147634784119
"p1k_00598","Purine",-2.76379186799894
"p1k_00708","Purine",-2.66922670136119
"p1k_00915","Purine",-2.12198300022842
"p1k_00272","Purine",-2.91636062365139
"p1k_00361","Purine",-2.17368649445455
"p1k_00409","Purine",-3.72892224929855
"p1k_01023","Purine",-2.72459120151491
"p1k_00495","Purine",-2.18039555738095
"p1k_00793","Purine",-2.12626955803248
"p1k_00759","Purine",-3.56852157092987
"p1k_00009","Purine",-3.5642940881231
"p1k_00002","Purine",-3.61276258177637
"p1k_00525","Purine",-2.64033378807346
"p1k_00846","Purine",-2.94673309032447
"p1k_00800","Purine",-3.32103200870897
"p1k_00829","Purine",-3.26510763612004
"p1k_00556","Purine",-2.1219570026627
"p1k_00715","Purine",-3.25224066189449
"p1k_01047","Purine",-2.76307817441602
"p1k_00256","Purine",-3.06049415787435
"p1k_00653","Purine",-3.03615206709786
"p1k_00755","Purine",-3.62097614113771
"p1k_00852","Purine",-2.72262340867366
"p1k_00732","Purine",-3.18756898007509
"p1k_01000","Purine",-2.53873270025199
"p1k_00840","Purine",-2.264220398687
"p1k_00574","Purine",-2.34742138297885
"p1k_00386","Purine",-2.25112641128065
"p1k_00327","Purine",-2.95062945086213
"p1k_00550","Purine",-2.28634563914353
"p1k_00645","Purine",-3.01771596277697
"p1k_00935","Purine",-3.39729493010744
"starve_series__t01_starve","Purine",-2.35633931111226
"p1k_00050","Purine",-4.09658477173167
"p1k_00129","Purine",-2.59565966823941
"p1k_00410","Purine",-3.48957176100271
"p1k_00730","Purine",-3.35289488550787
"p1k_00353","Purine",-3.35114408143083
"p1k_00606","Purine",-2.51343640587049
"p1k_00196","Purine",-3.370985036203
